ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
12318,ACCT,3110,701,Lecture,"3","Leon Hutton","We 6:30PM - 10:00PM","Northern Virginia Center","05/28/2014 - 08/20/2014","","","","","","","","","","","","","Intermediate Accounting I","",Open,8,24,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
12319,ACCT,3120,701,Lecture,"3","Cory Kirchert","Sa 9:00AM - 1:00PM","Northern Virginia Center","05/31/2014 - 08/16/2014","","","","","","","","","","","","","Intermediate Accounting II","",Open,10,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
12321,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:30PM","Web-Based Course-No class mtgs","05/27/2014 - 08/16/2014","","","","","","","","","","","","","Cost Accounting","",Open,14,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
12331,ACCT,4450,701,Lecture,"3","Thomas Hughes","WeFr 6:30PM - 10:00PM","Northern Virginia Center","05/21/2014 - 07/02/2014","","","","","","","","","","","","","Federal Taxation I","",Open,3,24,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
12329,ACCT,5210,701,Lecture,"3","James Glenn","Tu 6:30PM - 10:00PM","Northern Virginia Center","05/20/2014 - 08/12/2014","","","","","","","","","","","","","Introductory Auditing","",Open,7,24,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
12332,ACCT,5460,701,Lecture,"3","Gary Dittmer","Mo 7:30PM - 9:30PM","Web-Based Course-No class mtgs","05/27/2014 - 08/16/2014","","","","","","","","","","","","","Federal Taxation II","",Open,15,24,0,"Analyzes of the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
10002,ALAR,5010,001,Lecture,"1","Matthew Jull","MoTuWeThFr 9:00AM - 5:00PM","Campbell Hall 105","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Introduction to Design","",Closed,31,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines.  Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session.  Introduction to design concepts from the scale of the city to the body, developing an understanding of design process and compositional strategies in architecture and landscape architecture.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10003,ALAR,5020,001,Lecture,"1","Matthew Jull","MoTuWeThFr 9:00AM - 5:00PM","Campbell Hall 425","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Introduction to Design Graphics","",Closed,31,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to both digital and manual representational techniques, developing the precision and facility necessary for visual communication.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10004,ALAR,5030,001,Lecture,"1","Matthew Jull","MoTuWeThFr 9:00AM - 5:00PM","Campbell Hall 158","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Introduction to Design Theory and Analysis","",Open,31,35,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
12248,ANTH,1010,001,Lecture,"3","Kristin Lahatte","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 312","05/19/2014 - 06/13/2014","","","","","","","","","","","","","Introduction to Anthropology","",Open,14,25,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
12249,ANTH,1559,001,Lecture,"3","John Stoetzel","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","06/16/2014 - 07/11/2014","","","","","","","","","","","","","New Course in Anthropology","Green Anthropology",Open,5,20,0,"New course in the subject of anthropology."
12250,ANTH,2230,001,Lecture,"3","Erik Stanley","MoTuWeThFr 10:30AM - 12:45PM","Maury Hall 113","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Fantasy and Social Values","",Closed,20,20,0,"Examines imaginary societies, in particular those in science fiction novels, to see how they reflect the problems and tensions of real social life. Focuses on 'alternate cultures' and fictional societal models."
12251,ANTH,2400,001,Lecture,"3","Melissa Maceyko","MoTuWeThFr 8:00AM - 10:15AM","Nau Hall 242","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Language and Culture","",Closed,21,20,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
12256,ANTH,2500,001,Lecture,"3","Arsalan Khan","MoTuWeThFr 8:00AM - 10:15AM","Brooks Hall 103","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Cultures, Regions, and Civilizations","Shamanism, Magic  & Witchcraft",Open,12,20,0,"Intensive studies of particular world regions, societies, cultures, and civilizations."
12252,ANTH,2557,001,Lecture,"3","Alessandro Questa Rebolledo","MoTuWeThFr 8:00AM - 10:15AM","Brooks Hall 103","05/19/2014 - 06/13/2014","","","","","","","","","","","","","Culture Through Film","Visual Anthropology",Open,10,20,0,"This course introduces the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
12257,ANTH,2589,001,Lecture,"3","Colum Leckey, Rachel Most","MoTuWeThFr 12:00AM - 12:00AM","Contact Department","05/19/2014 - 06/01/2014","Staff","Mo 1:00PM - 3:15PM","Contact Department","05/19/2014 - 05/19/2014","Staff","Tu 1:00PM - 3:15PM","Contact Department","05/20/2014 - 05/20/2014","Staff","We 1:00PM - 3:15PM","Contact Department","05/21/2014 - 05/21/2014","Topics in Archaeology","Puebloan SW:Past & Present",Open,4,15,0,"Topics to be announced prior to each semester, dealing with archaeology."
12392,ANTH,2620,001,Lecture,"3","Grace Reynolds","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Sex, Gender, and Culture","",Open,9,20,0,"Examines the manner in which ideas about sexuality and gender are constructed differently cross-culturally and how these ideas give shape to other social phenomena, relationships, and practices."
12254,ANTH,3240,001,Lecture,"3","Julie Starr","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","07/14/2014 - 08/07/2014","","","","","","","","","","","","","The Anthropology of Food","",Closed,20,20,3,"By exploring food and eating in relationship to such topics as taboo, sexuality, bodies, ritual, kinship, beauty, and temperance and excess, this course will help students to investigate the way the foods people eat--or don't eat--hold meaning for people within multiple cultural contexts."
12255,ANTH,3300,001,Lecture,"3","George Mentore","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","05/19/2014 - 06/13/2014","","","","","","","","","","","","","Tournaments and Athletes","",Open,13,20,0,"A cross-cultural study of sport and competitive games. Prerequisite: ANTH 101 or instructor permission."
10704,ANTH,9999,001,Independent Study,"1 - 12","Richard Handler","TBA","TBA","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10840,ANTH,9999,002,Independent Study,"1 - 12","Susan McKinnon","TBA","TBA","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
11353,APMA,2120,001,Lecture,"4","Manouchehr Mohajeri","MoTuWeThFr 10:30AM - 11:30AM","Thornton Hall D222","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Multivariable Calculus","",Open,9,28,0,"Topics include vectors in three-space and vector valued functions.  The multivariate calculus, including partial differentiation, multiple integrals, line and surface integrals, and the vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem.  Applications.  Prerequisite: APMA 1110."
11354,APMA,2130,001,Lecture,"4","Bernard Fulgham","MoTuWeThFr 9:15AM - 10:15AM","Olsson Hall 120","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Ordinary Differential Equations","",Open,19,35,0,"First order differential equations, second order and higher order linear differential equations, reduction of order, undetermined coefficients, variation of parameters, series solutions, Laplace transforms, linear systems of first order differential equations and the associated matrix theory, numerical methods.  Applications.  Prerequisite: APMA 2120 or equivalent."
11355,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 1:00PM - 2:00PM","Olsson Hall 120","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Linear Algebra","",Open,16,35,0,"Analyzes the systems of linear equations; vector spaces; linear dependence; bases; dimension; linear mappings; matrices; determinants; quadratic forms; eigenvalues; eigenvectors; orthogonal reduction to diagonal form;  inner product spaces; numerical methods; geometric applications.  Prerequisite: APMA 2120 or equivalent."
11356,APMA,3100,001,Lecture,"3","Thomas Baber","MoTuWeThFr 9:15AM - 10:15AM","Thornton Hall D221","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Probability","",Open,20,35,0,"A calculus-based introduction to probability theory and its applications in engineering and applied science. Includes counting techniques, conditional probability, independence, discrete and continuous random variables, probability distribution functions, expected value and variance, joint distributions, covariance, correlation, the Central Limit theorem, the Poisson process, an introduction to statistical inference.  Prerequisite: APMA 2120 or equivalent."
11357,APMA,3110,001,Lecture,"3","Norman Beil","MoTuWeThFr 11:45AM - 12:45PM","Thornton Hall D222","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Applied Statistics and Probability","",Open,9,35,0,"Examines variability and its impact on decision-making.  Introduces students to basic concepts of probability, such as random variables, probability distribution functions, and the central limit theorem. Based on this foundation, the course then emphasizes applied statistics covering topics such as descriptive statistics, statistical inference, confidence intervals, hypothesis testing, correlation, regression modeling, statistical quality control.  Students cannot receive credit for both this course and APMA 3120.  Prerequisite: APMA 2120 or equivalent."
11358,APMA,3120,001,Lecture,"3","James Lark","MoTuWeThFr 10:30AM - 11:30AM","Olsson Hall 120","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Statistics","",Open,7,35,0,"Includes confidence interval and point estimation methods, hypothesis testing for single samples, inference procedures for single-sample and two-sample studies, single and multifactor analysis of variance techniques, linear and non-linear regression and correlation, and using Minitab for large data sets. Students cannot receive credit for both this course and APMA 3110.  Prerequisite: APMA 3100."
10143,ARAB,1016,001,Lecture,"4","Caren Freeman, Mohammed Rabbaa, Mohammed Shihab","MoTuWeThFr 9:00AM - 5:30PM","Nau Hall 241","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,7,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10172,ARAB,1026,001,Lecture,"4","Caren Freeman, Mohammed Rabbaa, Mohammed Shihab","MoTuWeThFr 9:00AM - 5:30PM","Nau Hall 241","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,6,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 or equivalent."
10631,ARAB,116,001,Lecture,"0","Caren Freeman, Mohammed Rabbaa, Mohammed Shihab","MoTuWeThFr 9:00AM - 5:30PM","Nau Hall 241","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,2,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10632,ARAB,126,001,Lecture,"0","Caren Freeman, Mohammed Rabbaa, Mohammed Shihab","MoTuWeThFr 9:00AM - 5:30PM","Nau Hall 241","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,1,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
12759,ARAB,2016,002,Lecture,"4","Bilal Maanaki, Caren Freeman","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 144","06/16/2014 - 07/12/2014","Bilal Maanaki, Caren Freeman","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 144","06/16/2014 - 07/12/2014","","","","","","","","","Intensive Intermediate Arabic","",Open,7,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequistes:  ARAB 1016  & 1026 or equivalent."
12760,ARAB,2026,002,Lecture,"4","Bilal Maanaki, Caren Freeman","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 144","07/14/2014 - 08/08/2014","Bilal Maanaki, Caren Freeman","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 144","07/14/2014 - 08/08/2014","","","","","","","","","Intensive Intermediate Arabic","",Open,7,30,0,"This intensive course begins with instruction in intermediate level oral expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 , 1026 & 2016 or equivalent."
12757,ARAB,216,002,Lecture,"0","Bilal Maanaki, Caren Freeman","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 144","06/16/2014 - 07/12/2014","Bilal Maanaki, Caren Freeman","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 144","06/16/2014 - 07/12/2014","","","","","","","","","Intensive Intermediate Arabic","",Open,1,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
12754,ARAB,2256,1,Lecture,"1.5","Bilal Maanaki, Caren Freeman","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 144","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,7,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
12758,ARAB,226,002,Lecture,"0","Bilal Maanaki, Caren Freeman","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 144","07/14/2014 - 08/08/2014","Bilal Maanaki, Caren Freeman","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 144","07/14/2014 - 08/08/2014","","","","","","","","","Intensive Intermediate Arabic","",Open,1,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
12755,ARAB,2266,1,Lecture,"1.5","Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 144","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Introduction to Levantine Arabic II","",Open,7,30,0,"This course is a continuation of ARAB 2256 and it intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: ARAB 2256"
12751,ARAB,256,1,Lecture,"0","Bilal Maanaki, Caren Freeman","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 144","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,1,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10762,ARAH,9998,001,Independent Study,"1 - 12","Douglas Fordham","TBA","TBA","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
12237,ARCH,1031,001,Studio,"4","Benjamin Gregory, Ryan Carbone","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 205","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Summer Foundation Studio I","",Open,6,20,0,"The studio course introduces  architecture, urban and environmental planning, and architectural history to the built environment related to scales from the body to buildings, landscapes, and cities.Students explore comprehensive and foundational design principles, skill sets, and critical thinking."
10008,ARCH,2011,001,Studio,"6","Eric Barr, Manuel Bailo Esteve","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 105","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,9,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only.  This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
10009,ARCH,2021,001,Studio,"6","W Clark","MoTuWeThFr 9:00AM - 1:00PM","Campbell Hall 325","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,7,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only.   The second architectural studio in the core curriculum fosters the development of the beginning design student's design methodology founded on thoughtful, creative, ethical and rigorous work practices in service of exploring meaningful formal and spatial propositions."
12238,ARCH,2040,001,Lecture,"3","Matthew Jull","MoTuWeThFr 8:00AM - 12:00PM","TBA","07/14/2014 - 08/08/2014","","","","","","","","","","","","","Introduction to Architectural Design","",Closed,4,4,0,"Introduction to Architectural Design"
10014,ARCH,4993,001,Independent Study,"1 - 4","Matthew Jull","TBA","TBA","06/16/2014 - 08/07/2014","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
12852,ARCH,4993,002,Independent Study,"1 - 4","William Sherman","TBA","TBA","06/16/2014 - 08/08/2014","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10007,ARCH,5422,001,Workshop,"3","Earl Mark","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 105","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,11,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
10001,ARH,1004,001,Lecture,"3","Edward Triplett","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 215","07/14/2014 - 08/07/2014","","","","","","","","","","","","","History of Architecture","",Open,5,10,0,"Surveys architecture from the Ancient to the present."
10749,ARTH,1004,001,Lecture,"3","Edward Triplett","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 215","07/14/2014 - 08/07/2014","","","","","","","","","","","","","A History of Architecture","",Open,2,10,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles).  Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
12435,ARTH,2275,001,Seminar,"3","Carmenita Higginbotham","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 206","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Heroes, Superheroes and American Visual Culture","",Open,9,20,0,"This course examines the aesthetic and cultural importance of 'heroes' and heroic representation in American visual culture from the mid-18th century to the present.  It considers the construction and representation of heroic figures within debates about aesthetics, national identity, political representation, and popular culture. Presented both chronologically and thematically, this coure is both reading and writing intensive."
12258,ARTS,2220,001,Studio,"3","Lydia Moyer","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 219","07/14/2014 - 08/07/2014","","","","","","","","","","","","","Introduction to New Media I","",Open,11,15,0,"This class introduces digital techniques in the context of fine art.  Topics covered include digital imaging and basic interactive art.  Prerequisite: ARTS 1610."
12415,ARTS,2511,001,Studio,"3","David Woody","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 203","06/16/2014 - 07/12/2014","","","","","","","","","","","","","Special Topics in Photography","Documentary Photography",Open,9,12,0,"This class is an intensive hands on studio class in photpgraphy.  It covers all the basic photographic techniques including camera handling, film processing, darkroom printing and in certain cases, digital printing.,  Additionally, this course will cover the historical and theoretical aspects of the photographic medium  Each Student will be expeceted to produce a portfolio basaed on the specific topic being covered."
12414,ARTS,2610,001,Studio,"3","Akemi Rollando","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 203","06/16/2014 - 07/11/2014","","","","","","","","","","","","","Introduction to Drawing I","",Open,11,20,0,"Drawing provides students with a foundation of skills, judgement, and observational abilities that are essential to artistic expression. ARTS2000 is required for every Studio Art major and minor and a prerequisite for all other media related courses in Studio Art."
10742,ARTS,2620,001,Studio,"3","Elizabeth Schoyer","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 319","05/19/2014 - 06/14/2014","","","","","","","","","","","","","Introduction to Drawing II","",Open,5,20,0,"Continuation of ARTS 1610 with projects emphasizing on drawing skills and analytical thinking. The majority of assignments will be concept-based to encourage students to develop individual visual language.  Prerequisite: ARTS 1610."
12627,ARTS,2670,001,Studio,"4","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","07/14/2014 - 08/08/2014","","","","","","","","","","","","","Introduction to Printmaking I","",Open,5,15,0,"Introduction to basic black and white etching techniques, basic black and white plate lithography, and techniques of stone lithography. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 1610, 2620."
12616,ARTS,2810,001,Studio,"4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","05/19/2014 - 06/14/2014","","","","","","","","","","","","","Introduction to Sculpture I","",Open,4,20,0,"Investigates the sculptural process through modeling, carving, fabricating and casting. Examines traditional and contemporary concerns of sculpture by analyzing historical examples and work done in class.  Prerequisite: ARTS 1610, 2620."
12617,ARTS,2812,001,Studio,"4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","05/19/2014 - 06/14/2014","","","","","","","","","","","","","Introduction to Sculpture II","",Open,0,20,0,"Prerequisite: ARTS 1610, 2620."
12628,ARTS,3670,001,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","07/14/2014 - 08/08/2014","","","","","","","","","","","","","Intermediate Printmaking I","",Open,2,15,0,"Includes relief printing, advanced lithography techniques, including color lithography, color etching, monotypes, and further development of black and white imagery. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 2670, 2672."
