ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10175,ALAR,5010,001,Lecture,"1","Bradley Cantrell","MoTuWeThFr 8:30AM - 6:00PM","Campbell Hall 158","07/16/2019 - 08/09/2019","Staff","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 425","","","","","","","","","","Introduction to Design","",Open,40,55,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines.  Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session.  Introduction to design concepts from the scale of the city to the body, developing an understanding of design process and compositional strategies in architecture and landscape architecture.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10176,ALAR,5020,001,Lecture,"1","Bradley Cantrell","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 302A","07/16/2019 - 08/09/2019","Staff","MoTuWeThFrSaSu 8:00AM - 6:00PM","Campbell Hall 405","","","","","","","","","","Introduction to Design Visualization","",Open,40,55,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to both digital and manual representational techniques, developing the precision and facility necessary for visual communication.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10177,ALAR,5030,001,Lecture,"1","Bradley Cantrell","MoTuWeThFrSaSu 8:00AM - 6:00PM","Campbell Hall 105","07/16/2019 - 08/09/2019","Bradley Cantrell","MoTuWeThFrSaSu 8:00AM - 6:00PM","Campbell Hall 205","","","","","","","","","","Introduction to Design Theory and Analysis","",Open,40,55,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10754,AMST,2001,001,Lecture,"3","Matthew Hedstrom","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 235","05/13/2019 - 06/06/2019","","","","","","","","","","","","","Introduction to American Studies","",Open,9,30,0,"This course introduces students to American Studies, the interdisciplinary study of US culture.  Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites."
12576,ANTH,1010,001,Lecture,"3","Sevil Baltali Tirpan","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","05/13/2019 - 06/06/2019","","","","","","","","","","","","","Introduction to Anthropology","",Open,7,30,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
12577,ANTH,1010,002,Lecture,"3","Julia Haines","MoTuWeThFr 10:30AM - 12:45PM","The Rotunda Room 150","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Introduction to Anthropology","",Open,19,28,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
12578,ANTH,1010,003,Lecture,"3","Mary Pancoast","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 132","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Introduction to Anthropology","",Closed,23,22,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
12579,ANTH,1050,001,Lecture,"3","Karim Mata,Patricia Wattenmaker","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 332","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Anthropology of Globalization","",Open,11,17,0,"Anthropology of Globalization"
12580,ANTH,2280,001,Lecture,"3","Jacqueline Cieslak","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 383","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Medical Anthropology","",Open,26,30,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
12581,ANTH,2400,001,Lecture,"3","Grace East","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 383","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Language and Culture","",Open,26,28,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
12582,ANTH,2557,001,Lecture,"3","Roberto Armengol","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 364","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Culture Through Film","",Open,15,25,0,"Topics to be announced prior to each semester covering the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
12584,ANTH,3300,001,Lecture,"3","George Mentore","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 485","05/13/2019 - 06/06/2019","","","","","","","","","","","","","Tournaments and Athletes","",Open,8,30,0,"A cross-cultural study of sport and competitive games. Prerequisite: ANTH 101 or instructor permission."
12886,ANTH,4993,006,Independent Study,"1 - 6","Adria LaViolette","TBA","TBA","05/13/2019 - 06/06/2019","","","","","","","","","","","","","Independent Study in Anthropology","",Open,1,30,0,"Independent study conducted by the student under the supervision of an instructor of his or her choice."
10487,ANTH,9999,001,Independent Study,"1 - 12","Richard Handler","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10536,ANTH,9999,002,Independent Study,"1 - 12","Susan McKinnon","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
11159,APMA,2120,001,Lecture,"4","Megan Ryals","MoTuWeThFr 9:45AM - 12:45PM","Chemical Engineering Bldg 005","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Multivariable Calculus","",Open,7,35,0,"Topics include vectors in three-space and vector valued functions.  The multivariate calculus, including partial differentiation, multiple integrals, line and surface integrals, and the vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem.  Applications.  Prerequisite: APMA 1110."
11160,APMA,2130,001,Lecture,"4","Julia Spencer","MoTuWeThFr 1:00PM - 4:00PM","Chemical Engineering Bldg 005","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Ordinary Differential Equations","",Open,14,35,0,"First order differential equations, second order and higher order linear differential equations, reduction of order, undetermined coefficients, variation of parameters, series solutions, Laplace transforms, linear systems of first order differential equations and the associated matrix theory, numerical methods.  Applications.  Prerequisite: APMA 2120 or equivalent."
11161,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 9:00AM - 10:00AM","Wilsdorf Hall 101","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Linear Algebra","",Open,13,35,0,"Analyzes the systems of linear equations; vector spaces; linear dependence; bases; dimension; linear mappings; matrices; determinants; quadratic forms; eigenvalues; eigenvectors; orthogonal reduction to diagonal form;  inner product spaces; numerical methods; geometric applications.  Prerequisite: APMA 2120 or equivalent."
11162,APMA,3100,001,Lecture,"3","Meiqin Li","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D222","05/13/2019 - 06/06/2019","","","","","","","","","","","","","Probability","",Open,22,35,0,"A calculus-based introduction to probability theory and its applications in engineering and applied science. Includes counting techniques, conditional probability, independence, discrete and continuous random variables, probability distribution functions, expected value and variance, joint distributions, covariance, correlation, the Central Limit theorem, the Poisson process, an introduction to statistical inference.  Prerequisite: APMA 2120 or equivalent."
11163,APMA,3110,001,Lecture,"3","Norman Beil","MoTuWeThFr 11:45AM - 12:45PM","Mechanical Engineering 305","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Applied Statistics and Probability","",Open,9,20,0,"Examines variability and its impact on decision-making.  Introduces students to basic concepts of probability, such as random variables, probability distribution functions, and the central limit theorem. Based on this foundation, the course then emphasizes applied statistics covering topics such as descriptive statistics, statistical inference, confidence intervals, hypothesis testing, correlation, regression modeling, statistical quality control.  Students cannot receive credit for both this course and APMA 3120.  Prerequisite: APMA 2120 or equivalent."
10865,ARAB,1016,1,Lecture,"4","Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 111","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,3,15,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10866,ARAB,1026,1,Lecture,"4","Abir Abyad,Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 111","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,3,15,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 or equivalent."
10863,ARAB,116,1,Lecture,"0","Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 111","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,0,15,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10864,ARAB,126,1,Lecture,"0","Abir Abyad,Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 111","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,0,15,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10640,ARAB,2016,002,Lecture,"4","Bilal Humeidan","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 115","06/10/2019 - 07/05/2019","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 115","","","","","","","","","","Intensive Intermediate Arabic","",Open,4,15,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequistes:  ARAB 1016  & 1026 or equivalent."
10641,ARAB,2026,002,Lecture,"4","Bilal Maanaki,Mohammed Shihab","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 115","07/08/2019 - 07/31/2019","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 115","","","","","","","","","","Intensive Intermediate Arabic","",Open,4,15,0,"This intensive course begins with instruction in intermediate level oral expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 , 1026 & 2016 or equivalent."
10638,ARAB,216,002,Lecture,"0","Bilal Humeidan","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 115","06/10/2019 - 07/05/2019","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 115","","","","","","","","","","Intensive Intermediate Arabic","",Open,1,15,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10636,ARAB,2256,1,Lecture,"0.5","Abir Abyad,Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","Monroe Hall 113","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Introduction to Colloquial Arabic I","",Open,4,10,0,"This course intends to introduce students to a variety of colloquial Arabic by enabling them to communicate with native speakers in the region where this variety is spoken. The focus will be on vocabulary and expressions used in daily life.  Prerequisite: ARAB 1010 and ARAB 1020, or instructor's permission."
10639,ARAB,226,002,Lecture,"0","Bilal Maanaki,Mohammed Shihab","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 115","07/08/2019 - 07/31/2019","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 115","","","","","","","","","","Intensive Intermediate Arabic","",Open,1,15,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10637,ARAB,2266,1,Lecture,"0.5","Abir Abyad,Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","Monroe Hall 113","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Introduction to Colloquial Arabic II","",Open,4,10,0,"This course is a  continuation of ARAB 2256. The course intends to introduce students to a variety of colloquial Arabic by enabling them to communicate with native speakers in the region where this variety is spoken. The focus will be on the vocabulary and expressions used in daily life.  Prerequisite: ARAB 1010, ARAB 1020, and ARAB 2256. or instructor's permission"
10634,ARAB,256,1,Lecture,"0","Abir Abyad,Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","Monroe Hall 113","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,1,10,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10510,ARAH,9998,001,Independent Study,"1 - 12","Douglas Fordham","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
10185,ARCH,1031,001,Studio,"4","Ines Martin Robles","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 305","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Summer Foundation Studio I","",Open,6,20,0,"The studio course introduces  architecture, urban and environmental planning, and architectural history to the built environment related to scales from the body to buildings, landscapes, and cities.Students explore comprehensive and foundational design principles, skill sets, and critical thinking."
10181,ARCH,2011,001,Studio,"6","Peter Waldman","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 302A","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,3,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only.  This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
10182,ARCH,2021,001,Studio,"6","Luis Pancorbo Crespo","MoTuWeThFr 9:00AM - 2:00PM","Campbell Hall 301","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,3,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only.   The second architectural studio in the core curriculum fosters the development of the beginning design student's design methodology founded on thoughtful, creative, ethical and rigorous work practices in service of exploring meaningful formal and spatial propositions."
10188,ARCH,3500,002,Independent Study,"3","Phoebe Crisman","MoTuWeThFr 10:00AM - 3:00PM","TBA","05/28/2019 - 06/06/2019","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,2,30,0,"Topical offerings in architecture."
10184,ARCH,4993,001,Independent Study,"1 - 4","Matthew Jull","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10186,ARCH,4993,002,Independent Study,"1 - 4","William Sherman","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10180,ARCH,5422,001,Lecture,"3","Earl Mark","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 304A","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,6,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
10190,ARCH,5500,001,Lecture,"1 - 6","Phoebe Crisman","MoTuWeThFr 10:00AM - 3:00PM","TBA","05/28/2019 - 06/06/2019","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,0,30,0,"Topical offerings in architecture."
10716,ARCY,3993,001,Independent Study,"3","Malcolm Bell","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10717,ARCY,3993,002,Independent Study,"3","John Dobbins","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10718,ARCY,3993,003,Independent Study,"3","Anastasia Dakouri-Hild","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10719,ARCY,3993,004,Independent Study,"3","Jeffrey Hantman","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10720,ARCY,3993,005,Independent Study,"3","Foteini Kondyli","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10721,ARCY,3993,006,Independent Study,"3","Adria LaViolette","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10722,ARCY,3993,007,Independent Study,"3","Rachel Most","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10723,ARCY,3993,008,Independent Study,"3","Fraser Neiman","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10724,ARCY,3993,009,Independent Study,"3","Stephen Plog","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10725,ARCY,3993,010,Independent Study,"3","Tyler Jo Smith","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10726,ARCY,3993,011,Independent Study,"3","Patricia Wattenmaker","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10187,ARH,1004,001,Lecture,"3","Betsy Purvis","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 215","07/08/2019 - 07/31/2019","","","","","","","","","","","","","History of Architecture","",Open,1,20,0,"Surveys architecture from the Ancient to the present."
10189,ARH,5611,001,Lecture,"3","Andrew Johnston","MoTuWeTh 9:00AM - 12:00PM","Fayerweather Hall 208","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Architectural Field  School: The Cultural Landscape of Birdwood","",Open,2,30,0,"Through lectures, readings, discussions and on-site tutorials, students in this course will learn fieldwork and archival research methodology through a detailed exploration of the historic UVA Birdwood site. Students will analyze and interpret the data collected to prepare field reports and formal architectural drawings explicating the meanings and significance of the site. 9am to 12pm daily, with time spent both on-site and in the studio."
10191,ARH,8999,001,Independent Study,"6 - 12","Staff","TBA","TBA","06/10/2019 - 07/31/2019","","","","","","","","","","","","","Thesis Project","",Open,0,30,0,"For Thesis Preparation, taken before a thesis director has been selected."
10699,ARTH,1004,001,Lecture,"3","Betsy Purvis","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 215","07/08/2019 - 07/31/2019","","","","","","","","","","","","","A History of Architecture","",Open,1,20,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles).  Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
12332,ARTH,2275,001,Seminar,"3","Carmenita Higginbotham","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 208","06/10/2019 - 07/05/2019","","","","","","","","","","","","","Heroes, Superheroes and American Visual Culture","",Open,16,20,0,"This course examines the aesthetic and cultural importance of 'heroes' and heroic representation in American visual culture from the mid-18th century to the present.  It considers the construction and representation of heroic figures within debates about aesthetics, national identity, political representation, and popular culture. Presented both chronologically and thematically, this coure is both reading and writing intensive."
12333,ARTH,2559,002,Lecture,"3 - 4","Christa Robbins","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 206","07/08/2019 - 07/31/2019","","","","","","","","","","","","","New Course in History of Art","Art Now",Open,11,20,0,"This course provides the opportunity to offer new topics in the subject History of Art."
10750,ARTH,3993,1,Independent Study,"1 - 3","Carmenita Higginbotham","Mo 12:00AM - 12:50AM","TBA","07/08/2019 - 07/31/2019","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent study in the history of art"
12334,ARTS,2570,001,Studio,"3","Megan Marlatt","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 320","05/13/2019 - 06/06/2019","","","","","","","","","","","","","Special Topics in Painting","Material History of Painting",Open,4,10,0,"Students are introduced to specialized materials, methods and cultural issues as they relate to painting."
