ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10019,AAS,102,00NA,Discussion,"4","Nilaja Troy","Th 7:00PM - 7:50PM","New Cabell Hall 225","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Closed,10,20,0,""
10016,AAS,102,04M9,Discussion,"4","Nilaja Troy","We 5:00PM - 5:50PM","New Cabell Hall B020","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Closed,14,20,0,""
10013,AAS,102,020A,Lecture,"4","Claudrena Harold","TuTh 12:30PM - 1:45PM","Wilson Hall 301","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Closed,92,118,0,""
10015,AAS,102,0056,Discussion,"4","Justin Rose","We 2:00PM - 2:50PM","Maury Hall 110","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Open,15,20,0,""
10014,AAS,102,0090,Discussion,"4","Justin Rose","We 3:00PM - 3:50PM","New Cabell Hall 247","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Open,14,20,0,""
10017,AAS,102,0255,Discussion,"4","Justin Rose","Th 4:00PM - 4:50PM","New Cabell Hall 241","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Closed,22,20,0,""
10018,AAS,102,0285,Discussion,"4","Nilaja Troy","Th 6:00PM - 6:50PM","New Cabell Hall 225","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Crosscurrents African Diaspora","",Closed,16,20,0,""
10020,AAS,215,00MU,Lecture,"3","Maurice Apprey","Tu 3:30PM - 6:00PM","New Cabell Hall B026","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Culture & World Politics","",Closed,22,20,0,""
10021,AAS,220,05AX,Seminar,"3","Z'Etoile Imma","TuTh 11:00AM - 12:15PM","New Cabell Hall 224","01/13/2009 - 04/28/2009","","","","","","","","","","","","","African Women Writers","",Closed,16,20,0,""
10022,AAS,308,05AW,Seminar,"3","Lydia Marshall","TuTh 2:00PM - 3:15PM","New Cabell Hall B026","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Fugitive Slaves In Global Pers","",Closed,9,10,0,""
10023,AAS,351,05AV,Lecture,"3","Kristin Phillips","MoWe 2:00PM - 3:15PM","Wilson Hall 215","01/13/2009 - 04/28/2009","","","","","","","","","","","","","A-A Social & Pol Thought","",Closed,20,19,0,""
10024,AAS,366,00AH,Lecture,"3","Claudrena Harold","TuTh 3:30PM - 4:20PM","Wilson Hall 301","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,34,60,0,""
10030,AAS,366,054Z,Discussion,"3","Bartow Elmore","We 5:00PM - 5:50PM","New Cabell Hall 245","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,7,10,0,""
10025,AAS,366,0540,Discussion,"3","Bartow Elmore","We 6:00PM - 6:50PM","New Cabell Hall 224","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,11,10,0,""
10026,AAS,366,0541,Discussion,"3","Bartow Elmore","We 7:00PM - 7:50PM","New Cabell Hall 130","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,5,10,0,""
10027,AAS,366,0542,Discussion,"3","Herbert Lovelace","Th 5:00PM - 5:50PM","Wilson Hall 140","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,10,10,0,""
10028,AAS,366,0543,Discussion,"3","Herbert Lovelace","Th 6:00PM - 6:50PM","New Cabell Hall 241","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,1,10,0,""
10029,AAS,366,0544,Discussion,"3","Herbert Lovelace","Th 7:00PM - 7:50PM","New Cabell Hall 241","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Africa Amer Hist Since 1865","",Closed,0,10,0,""
10031,AAS,382,10AD,Seminar,"3","Marlon Ross","TuTh 2:00PM - 3:15PM","Bryan Hall 330","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Black Protest Narrative","",Closed,8,7,0,""
10032,AAS,401,01TB,Independent Study,"1 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Independent Study","",Closed,0,10,0,""
16600,AAS,401,5912,Independent Study,"1 - 12","Maurice Apprey","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Independent Study","",Open,1,30,0,""
10033,AAS,403Z,601J,Lecture,"3","Scot French","Su 8:00AM - 5:00PM","TBA","12/27/2008 - 01/09/2009","","","","","","","","","","","","","Community as a Classroom","",Closed,12,16,0,""
10034,AAS,406,00N1,Seminar,"3","Deirdre Cooper Owens","Tu 3:30PM - 6:00PM","New Cabell Hall 130","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Adv Sem Afr Am & Afr Stds","",Closed,2,12,0,""
10035,AAS,406,00N2,Seminar,"3","John Willis","Th 3:30PM - 6:00PM","New Cabell Hall 334","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Adv Sem Afr Am & Afr Stds","",Closed,10,12,0,""
10036,AAS,451,01G0,Independent Study,"3","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Directed Research/Dmp","",Closed,0,10,0,""
10037,AAS,452,01HY,Independent Study,"3","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Thesis/Dmp","",Closed,1,10,0,""
10038,ACCT,201,6675,Lecture,"3","Marshall Kasten","Tu 7:00PM - 10:00PM","TBA","01/27/2009 - 05/05/2009","","","","","","","","","","","","","Introductory Accounting I","",Open,21,24,0,""
10039,ACCT,202,6676,Lecture,"3","William Gregg","Th 6:30PM - 9:30PM","TBA","01/29/2009 - 05/07/2009","","","","","","","","","","","","","Introductory Accounting II","",Open,13,24,0,""
10040,ACCT,311,6677,Lecture,"3","Leon Hutton","Th 6:30PM - 9:30PM","TBA","01/29/2009 - 05/07/2009","","","","","","","","","","","","","Intermediate Accounting I","",Open,17,24,0,""
10041,ACCT,312,6004,Lecture,"3","Rebecca Adams","Mo 6:15PM - 9:15PM","TBA","01/26/2009 - 05/11/2009","","","","","","","","","","","","","Intermediate Accounting II","",Closed,8,20,0,""
10042,ACCT,312,6678,Lecture,"3","Cory Kirchert","Sa 9:00AM - 12:00PM","TBA","01/31/2009 - 05/16/2009","","","","","","","","","","","","","Intermediate Accounting II","",Closed,22,24,0,""
10043,ACCT,314,6679,Lecture,"3","William Cardine","Tu 6:30PM - 9:30PM","TBA","01/27/2009 - 05/05/2009","","","","","","","","","","","","","Cost Accounting","",Open,7,24,0,""
10044,ACCT,445W,6680,Lecture,"3","Gary Dittmer","MoTuWeThFrSa 1:00AM - 11:59PM","TBA","01/26/2009 - 05/08/2009","","","","","","","","","","","","","Federal Taxation I","",Open,21,24,0,""
10045,ACCT,521,6690,Lecture,"3","Karen Young","Tu 6:30PM - 9:30PM","TBA","01/27/2009 - 05/05/2009","","","","","","","","","","","","","Introductory Auditing","",Open,17,24,0,""
10046,ACCT,525,6691,Lecture,"3","Karen Young","We 6:30PM - 9:30PM","TBA","01/28/2009 - 05/06/2009","","","","","","","","","","","","","Advanced Auditing","",Open,10,24,0,""
10047,ACCT,531,6692,Lecture,"3","Molly Parker","Mo 6:30PM - 9:30PM","TBA","01/26/2009 - 05/04/2009","","","","","","","","","","","","","Topics in Advanced Accounting","",Open,9,24,0,""
10048,ACCT,533,6693,Lecture,"3","Richard Evans","Th 6:30PM - 9:30PM","TBA","01/29/2009 - 05/07/2009","","","","","","","","","","","","","Acct for Non-Bus Organizations","",Open,8,24,0,""
16901,ACCT,546,6005,Lecture,"3","Charron Montgomery","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Federal Taxation II","",Open,10,30,0,""
10049,ACCT,546,6694,Lecture,"3","Thomas Hughes","Fr 6:30PM - 9:30PM","TBA","01/23/2009 - 05/15/2009","","","","","","","","","","","","","Federal Taxation II","",Open,8,24,0,""
10050,AIRS,120,01MP,Lecture,"1","Daniel Doty","We 2:00PM - 2:50PM","Cauthen House 116","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","The Air Force Today","",Closed,5,20,0,""
10051,AIRS,120,02T7,Lecture,"1","James Fulks","Tu 1:00PM - 1:50PM","Astronomy Bldg 139","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","The Air Force Today","",Closed,1,20,0,""
10052,AIRS,120,0479,Lecture,"1","Daniel Doty","Th 2:00PM - 2:50PM","Cauthen House 116","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","The Air Force Today","",Closed,9,20,0,""
10053,AIRS,220,02EU,Lecture,"1","James Fulks","Tu 2:00PM - 2:50PM","Cauthen House 116","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","Development of Air Power","",Closed,8,20,0,""
10054,AIRS,220,04P4,Lecture,"1","James Fulks","Th 3:00PM - 3:50PM","TBA","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","Development of Air Power","",Closed,7,25,0,""
10055,AIRS,320,021Z,Lecture,"3","Kevin Plourde","TuTh 12:30PM - 1:45PM","Cauthen House 112","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","Concepts of Ldrshp & Mgmnt","",Closed,21,21,0,""
10056,AIRS,420,038Q,Lecture,"3","Daniel Doty","TuTh 12:30PM - 1:45PM","Cauthen House 116","01/13/2009 - 04/28/2009","Staff","Tu 3:30PM - 5:30PM","Mechanical Engr Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","National Security Forces II","",Closed,9,20,0,""
10057,ALAR,652,01WV,Lecture,"2","Jorg Sieweke","Th 7:00PM - 9:00PM","Campbell Hall 425","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Studio Workshop","",Closed,20,24,0,""
10058,ALAR,702,02RH,Independent Study,"6","Edward Ford, ","MoWeFr 2:00PM - 6:00PM","Campbell Hall 401","01/13/2009 - 04/28/2009","Staff","MoWe 1:00PM - 6:00PM","Campbell Hall Exbb","01/13/2009 - 04/28/2009","","","","","","","","","Design Research Studio I","",Closed,32,60,0,""
10059,ALAR,802,03G1,Independent Study,"6","Edward Ford, ","MoWeFr 2:00PM - 6:00PM","Campbell Hall 401","01/13/2009 - 04/28/2009","Staff","MoWeFr 1:00PM - 6:00PM","Campbell Hall 302","01/13/2009 - 04/28/2009","","","","","","","","","Design Research Studio II","",Open,34,50,0,""
10060,ALAR,806,00V0,Lecture,"6","William Morrish","MoWeFr 2:00PM - 6:00PM","Campbell Hall 401","01/13/2009 - 04/28/2009","Staff","MoWe 1:00PM - 6:00PM","Campbell Hall 105","01/13/2009 - 04/28/2009","","","","","","","","","Urbanism Design Studio","",Closed,0,10,0,""
10061,ALAR,808,05DB,Independent Study,"6","Craig Barton","MoWeFr 2:00PM - 6:00PM","Campbell Hall 401","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Independent Design Rsch Studio","",Closed,13,15,0,""
10001,AM,607,01BC,Lecture,"3","Marcel Utz","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 345","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Theory of Elasticity","",Closed,0,5,0,""
10002,AM,631,003R,Lecture,"3","Houston Wood","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Fluid Mechanics I","",Closed,0,5,0,""
10003,AM,693,016X,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Independent Study","",Closed,0,50,0,""
10004,AM,695,037M,Independent Study,"1 - 6","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Supervised Project Research","",Closed,0,50,0,""
10005,AM,708,03AK,Lecture,"3","Marek-Jerzy Pindera","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 347","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Inelastic Solid Mechanics","",Closed,4,5,0,""
10006,AM,714,019C,Lecture,"3","Niall Horgan","MoWe 3:30PM - 4:45PM","Thornton Hall D222","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Nonlinear Elasticity Theory","",Closed,8,25,0,""
10007,AM,793,014Y,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Independent Study","",Closed,0,50,0,""
10008,AM,895,01VP,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Supervised Project Research","",Closed,0,50,0,""
10009,AM,897,01HG,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Graduate Teaching Instruction","",Closed,0,25,0,""
10010,AM,898,02FA,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Masters Thesis Research","",Closed,0,50,0,""
10011,AM,997,0155,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Graduate Teaching Instruction","",Closed,0,20,0,""
10012,AM,999,0205,Independent Study,"3 - 12","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Research","",Closed,0,25,0,""
10062,AMST,201,059Y,Lecture,"3","Grace Hale","Tu 3:30PM - 5:10PM","Minor Hall 125","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Maj Wrks for American Stds","",Closed,20,20,0,""
10063,AMST,201,06E7,Lecture,"4","Maurie McInnis","MoWe 2:00PM - 3:15PM","Clark Hall 108","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Maj Wrks for American Stds","",Closed,46,45,0,""
10064,AMST,201B,052C,Lecture,"3","Ashley Williams","TuTh 9:30AM - 10:45AM","New Cabell Hall 132","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Chinese Am Lang, Id, & Culture","",Closed,14,30,0,""
10065,AMST,201C,05AC,Lecture,"3","Daniel Chavez","TuTh 11:00AM - 12:15PM","New Cabell Hall B031","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Transamerican Encounters","",Closed,15,35,0,""
10066,AMST,201E,05AE,Lecture,"3","Carmenita Higginbotham","TuTh 12:30PM - 1:45PM","New Cabell Hall B031","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Intro to Latino Studies","",Closed,38,35,0,""
10067,AMST,302A,019X,Lecture,"3","Sandhya Shukla","Tu 2:00PM - 4:30PM","New Cabell Hall 132","01/13/2009 - 04/28/2009","","","","","","","","","","","","","American Studies Sem (Part II)","",Closed,15,15,0,""
10068,AMST,302B,04QV,Lecture,"3","Sylvia Chong","MoWe 2:00PM - 3:15PM","Bryan Hall 312","01/13/2009 - 04/28/2009","","","","","","","","","","","","","American Studies Sem (Part II)","",Closed,9,12,0,""
10069,AMST,303,06MC,Lecture,"3","Sylvia Chong","MoWe 2:00PM - 3:15PM","Bryan Hall 312","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Analyzing Am:Theory & Practice","",Closed,0,3,0,""
10070,AMST,401A,0193,Lecture,"3","Eric Lott","Th 5:00PM - 7:30PM","Bryan Hall 310","01/13/2009 - 04/28/2009","","","","","","","","","","","","","American Orientalism & War Flm","",Closed,16,15,0,""
10071,AMST,453,04GV,Independent Study,"3","Staff","TBA","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Ind Stdy:Asian Pacific Am Stds","",Closed,1,5,0,""
10072,AMST,494,002M,Independent Study,"3","Grace Hale","Mo 3:00PM - 5:30PM","Bryan Hall 310","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Independent Study","",Closed,11,15,0,""
10073,ANTH,101,04G3,Lecture,"3","Richard Handler","MoWe 2:00PM - 3:15PM","Gilmer Hall 190","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Introduction to Anthropology","",Closed,126,100,0,""
10074,ANTH,101D,04G4,Discussion,"1","Kristin Lahatte","Th 5:00PM - 5:50PM","New Cabell Hall 316","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Intro Anth Disc","",Closed,14,20,0,""
10075,ANTH,101D,04G5,Discussion,"1","Kristin Lahatte","Th 6:00PM - 6:50PM","New Cabell Hall 330","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Intro Anth Disc","",Closed,15,20,0,""
10076,ANTH,101D,04G6,Discussion,"1","Kristin Lahatte","Th 4:00PM - 4:50PM","New Cabell Hall 337","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Intro Anth Disc","",Closed,16,20,0,""
10077,ANTH,236,00Y8,Lecture,"3","Roy Wagner","TuTh 8:00AM - 9:15AM","Clark Hall 108","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Don Juan and Castaneda","",Closed,146,120,0,""
10078,ANTH,242,05YH,Lecture,"3","Tara Sanchez","MoWe 1:00PM - 1:50PM","Gilmer Hall 141","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Language and Gender","",Closed,63,60,0,""
10079,ANTH,242,05YK,Discussion,"3","Rose Wellman","Th 4:00PM - 4:50PM","New Cabell Hall B029","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Language and Gender","",Closed,23,20,0,""
10080,ANTH,242,05YM,Discussion,"3","Rose Wellman","Fr 10:00AM - 10:50AM","Ruffner Hall 187","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Language and Gender","",Closed,22,20,0,""
10081,ANTH,242,05YR,Discussion,"3","Rose Wellman","Th 5:00PM - 5:50PM","New Cabell Hall 431","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Language and Gender","",Closed,19,20,0,""
10082,ANTH,243Z,00TC,Lecture,"3","George Thomas","TBA","TBA","01/19/2009 - 05/06/2009","","","","","","","","","","","","","Languages Of The World","",Closed,36,35,0,""
10087,ANTH,254,000Q,Discussion,"3","Staff","Mo 3:00PM - 3:50PM","New Cabell Hall 241","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Closed,14,20,0,""
10083,ANTH,254,00RP,Lecture,"3","George Mentore","TuTh 8:00AM - 9:15AM","Wilson Hall 301","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Closed,60,180,0,""
10084,ANTH,254,00T6,Discussion,"3","Staff","Fr 11:00AM - 11:50AM","Mcleod Hall 2008","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Closed,2,16,0,""
10085,ANTH,254,00WS,Discussion,"3","Staff","Fr 9:00AM - 9:50AM","Ruffner Hall 223","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Closed,7,20,0,""
10086,ANTH,254,00X9,Discussion,"3","Staff","Mo 1:00PM - 1:50PM","New Cabell Hall 122","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Open,14,20,0,""
10089,ANTH,254,05AR,Discussion,"3","Staff","Th 4:00PM - 4:50PM","New Cabell Hall 224","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Closed,10,20,0,""
10088,ANTH,254,0031,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","Ruffner Hall 173","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Anthropology of God","",Closed,13,20,0,""
10090,ANTH,257,009J,Lecture,"3","Felistas Osotsi","MoTuWeThFrSa 10:00AM - 1:00PM","Bryan Hall 328","01/02/2009 - 01/10/2009","Staff","MoTuWeThFrSa 2:00PM - 4:00PM","Bryan Hall 328","01/02/2009 - 01/10/2009","","","","","","","","","Trad Healing & W Med in Africa","",Closed,23,25,0,""
10091,ANTH,257,627J,Lecture,"3","Felistas Osotsi","MoTuWeThFrSa 10:00AM - 1:00PM","Bryan Hall 328","01/02/2009 - 01/10/2009","Staff","MoTuWeThFrSa 2:00PM - 4:00PM","Bryan Hall 328","01/02/2009 - 01/10/2009","","","","","","","","","Trad Healing & W Med in Africa","",Closed,1,1,0,""
10092,ANTH,258,05H6,Lecture,"3","Holly Singh","TuTh 2:00PM - 3:15PM","Clark Hall 102","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Fertility and the Future","",Closed,6,5,0,""
10093,ANTH,272,623J,Lecture,"3","Matthew Meyer","MoTuWeThFrSa 9:00AM - 12:00PM","New Cabell Hall 316","01/02/2009 - 01/10/2009","Staff","MoTuWeThFrSa 2:00PM - 4:00PM","New Cabell Hall 316","01/02/2009 - 01/10/2009","","","","","","","","","Ecopolitics and Culture Amazon","",Closed,0,1,0,""
10097,ANTH,282,00Y1,Discussion,"3","Staff","Th 6:00PM - 6:50PM","Maury Hall 110","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,20,20,0,""
10094,ANTH,282,00YK,Lecture,"3","Brigitte Kovacevich","MoWe 10:00AM - 10:50AM","Wilson Hall 301","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,116,120,0,""
10095,ANTH,282,00YQ,Discussion,"3","Staff","Fr 11:00AM - 11:50AM","Physics Bldg 205","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,19,20,0,""
10096,ANTH,282,00YR,Discussion,"3","Staff","Fr 12:00PM - 12:50PM","Ruffner Hall 187","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,20,20,0,""
10098,ANTH,282,10BC,Discussion,"3","Staff","Tu 8:00AM - 8:50AM","New Cabell Hall 318","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,16,20,0,""
10099,ANTH,282,10BD,Discussion,"3","Staff","We 2:00PM - 2:50PM","New Cabell Hall 216","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,20,20,0,""
10100,ANTH,282,10BE,Discussion,"3","Staff","Th 4:00PM - 4:50PM","New Cabell Hall 216","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Rise of Civilization","",Closed,21,20,0,""
10102,ANTH,289,00BJ,Lecture,"3","Rachel Most","MoTuWeThFrSa 9:00AM - 11:30AM","Maury Hall 110","01/02/2009 - 01/10/2009","Staff","MoTuWeThFrSa 12:30PM - 3:00PM","Maury Hall 110","01/02/2009 - 01/10/2009","","","","","","","","","Unearthing the Past","",Closed,10,20,0,""
10101,ANTH,289,621J,Lecture,"3","Rachel Most","MoTuWeThFrSa 9:00AM - 11:30AM","Maury Hall 110","01/02/2009 - 01/10/2009","Staff","MoTuWeThFrSa 12:30PM - 3:00PM","Maury Hall 110","01/02/2009 - 01/10/2009","","","","","","","","","Unearthing the Past","",Closed,2,2,0,""
10103,ANTH,291A,05GF,Lecture,"3","Matthew Pawlowicz","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 123","01/13/2009 - 04/28/2009","","","","","","","","","","","","","People,Culture & Env in Africa","",Closed,25,30,0,""
10104,ANTH,291B,05YF,Lecture,"3","Todne Thomas","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 324","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Religion&Relate:Caribbean Pers","",Closed,28,35,0,""
10105,ANTH,291C,05YG,Lecture,"3","David Strohl","TuTh 9:30AM - 10:45AM","Maury Hall 113","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Writing Muslim Worlds","",Closed,28,35,0,""
10106,ANTH,295Z,00TK,Lecture,"3","Marquisa Lavelle","TBA","TBA","01/19/2009 - 05/06/2009","","","","","","","","","","","","","Intro To Biological Anth","",Closed,35,35,0,""
10107,ANTH,301,03A9,Lecture,"4","Ira Bashkow","TuTh 12:30PM - 1:45PM","Maury Hall 104","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Theory/History Anthropology","",Closed,53,60,0,""
10108,ANTH,301,03K8,Discussion,"4","Melissa Maceyko","Th 5:00PM - 5:50PM","New Cabell Hall B026","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Theory/History Anthropology","",Closed,20,20,0,""
10109,ANTH,301,03MK,Discussion,"4","Melissa Maceyko","Fr 9:00AM - 9:50AM","New Cabell Hall B021","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Theory/History Anthropology","",Closed,14,20,0,""
10110,ANTH,301,03MN,Discussion,"4","Melissa Maceyko","Fr 12:00PM - 12:50PM","Ruffner Hall 281","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Theory/History Anthropology","",Closed,19,20,0,""
10111,ANTH,302A,05AG,Lecture,"3","Alexander Newell","TuTh 2:00PM - 3:15PM","New Cabell Hall 245","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Culture and Materiality","",Closed,23,25,0,""
10112,ANTH,302B,05AH,Lecture,"3","Kathleen Weston","TuTh 12:30PM - 1:45PM","New Cabell Hall B030","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Capitalism: Cultural Perspect","",Closed,32,35,0,""
10113,ANTH,302B,5708,Lecture,"3","Kathleen Weston","TuTh 12:30PM - 1:45PM","New Cabell Hall B030","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Capitalism: Cultural Perspect","",Closed,2,1,0,""
10114,ANTH,302C,10ME,Lecture,"3","Caren Freeman","WeFr 10:00AM - 10:50AM","Ruffner Hall G004C","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Transnatl Asia: China, S Korea","",Closed,15,60,0,""
10115,ANTH,302C,10MG,Discussion,"3","Jennie Doberne","Fr 11:00AM - 11:50AM","Ruffner Hall 281","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Transnatl Asia: China, S Korea","",Closed,5,20,0,""
10116,ANTH,302C,10MH,Discussion,"3","Jennie Doberne","Mo 6:00PM - 6:50PM","New Cabell Hall 134","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Transnatl Asia: China, S Korea","",Closed,3,20,0,""
10117,ANTH,302C,10MK,Discussion,"3","Jennie Doberne","Mo 5:00PM - 5:50PM","New Cabell Hall 318","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Transnatl Asia: China, S Korea","",Closed,7,20,0,""
10118,ANTH,303A,00C7,Seminar,"3","Fraser Neiman","Mo 3:30PM - 6:00PM","Clark Hall 101","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Darwin and Culture","",Closed,13,30,0,""
10119,ANTH,303B,10QQ,Seminar,"3","Lydia Marshall","TuTh 2:00PM - 3:15PM","New Cabell Hall B026","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Fugitive Slaves in Global Perspective","",Closed,8,10,0,""
10120,ANTH,303C,10RH,Lecture,"3","Adria Laviolette","Tu 2:00PM - 4:30PM","Wilson Hall 141A","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Archaeology of Colonial Expansion","",Closed,1,13,0,""
16601,ANTH,303C,5834,Lecture,"3","Adria Laviolette","Tu 2:00PM - 4:30PM","TBA","01/13/2009 - 04/28/2009","","","","","","","","","","","","","Archaeology of Colonial Expansion","",Open,1,30,0,""
