ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10182,ARCH,2011,001,STO,"6","Peter Waldman","MoTuWeThFr 1:00pm - 6:00pm","Web-Based Course","06/21/2021 - 07/16/2021","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,13,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only. This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
10183,ARCH,2021,001,STO,"6","Jose Ibarra","MoTuWeThFr 9:00am - 2:00pm","Web-Based Course","07/19/2021 - 08/12/2021","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,11,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only. The second architectural studio in the core curriculum fosters the development of the beginning design student's design methodology founded on thoughtful, creative, ethical and rigorous work practices in service of exploring meaningful formal and spatial propositions."
10191,ARCH,3500,001,Lecture,"3","Phoebe Crisman","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","05/24/2021 - 06/05/2021","","","","","","","","","","","","","Special Topics in Architecture","Sustainable Communities & The Global Environment",Open,7,8,0,"Topical offerings in architecture."
12057,ARCH,5010,001,Lecture,"1","Devin Dobrowolski, Felipe Correa, Jonah Coe-Scharff, Katie Stranix","MoTuWeThFr 8:30am - 6:00pm","Web-Based Course","07/09/2021 - 08/06/2021","","","","","","","","","","","","","Introduction to Architecture","",Open,29,50,0,""
12058,ARCH,5020,001,WKS,"1","Devin Dobrowolski, Felipe Correa, Jonah Coe-Scharff, Katie Stranix","MoTuWeThFrSaSu 8:00am - 6:00pm","Web-Based Course","07/09/2021 - 08/06/2021","","","","","","","","","","","","","Introduction to Design Visualization","",Open,29,50,0,""
12059,ARCH,5030,001,SEM,"1","Devin Dobrowolski, Felipe Correa, Jonah Coe-Scharff, Katie Stranix","MoTuWeThFrSaSu 8:00am - 6:00pm","Web-Based Course","07/09/2021 - 08/06/2021","","","","","","","","","","","","","Architecture Pro Seminar","",Open,29,50,0,""
10181,ARCH,5422,001,Lecture,"3","Earl Mark","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","06/21/2021 - 07/16/2021","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,11,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video, sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art, drama, computer science, the physical sciences, and education."
11977,ARCH,5500,001,Lecture,"3","Phoebe Crisman","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","05/24/2021 - 06/05/2021","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Environment",Closed,2,2,0,""
11858,ARH,1004,001,Lecture,"3","Dylan Rogers","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","07/19/2021 - 08/12/2021","","","","","","","","","","","","","History of Architecture","",Open,15,30,0,"Surveys architecture from the Ancient to the present."
11878,ARH,6004,001,Lecture,"3","Dylan Rogers","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","07/19/2021 - 08/12/2021","","","","","","","","","","","","","History of Architecture","",Open,15,30,0,"Surveys architecture from the Ancient to the present. Graduate course will have additional course requirements."
11867,ARTH,1004,001,Lecture,"3","Dylan Rogers","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","07/19/2021 - 08/12/2021","","","","","","","","","","","","","A History of Architecture","",Open,15,30,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles). Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
11341,ARTH,1503,001,Lecture,"3","Eric Ramirez-Weaver","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Art and the Premodern World","Art and Astronomy",Open,10,20,0,"This course will train students to understand and critically evaluate comparative, premodern, global cultures."
11342,ARTH,2559,001,Lecture,"3","Lauren Van Nest","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","06/21/2021 - 07/16/2021","","","","","","","","","","","","","New Course in History of Art","Medieval Myths Then & Now",Open,11,20,0,"This course provides the opportunity to offer new topics in the subject History of Art."
11344,ARTH,3591,001,Lecture,"3","Christa Robbins","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Art History Colloquium","Art Activism",Open,13,20,0,"The Art History Colloquium combines lecture and discussion. Subject varies with the instructor, who may decide to focus attention either on a particular period, artist, or theme, or on the broader question of the aims and methods of art history. Subject is announced prior to each registration period. This course fulfills the second writing requirement, involving at least two writing assignments totaling at a minimum 4,000 words (20 pages)."
11674,ARTS,2000,001,STO,"3","Matthew Shelton","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","07/19/2021 - 08/12/2021","","","","","","","","","","","","","Introduction to Studio Art","",Closed,18,18,0,"An introductory course, divided into three segments, which serves as a prerequisite to all studio courses. In Drawing students will learn observational drawing and how visual thinking connects with the hand. The Conceptual segment will exercise creative problem-solving skills and teach students to engage in critical discourse. The Digital segment teaches basic technical skills and digital tools including still and moving image and sound."
12028,ARTS,2511,001,STO,"3","James Scheuren","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Special Topics in Photography","Digital Photography",Open,10,20,0,""
12032,ARTS,2560,001,STO,"3","Akemi Ohira","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Special Topics in Printmaking: Works On/Of Paper","Works On Paper",Open,11,20,0,""
11675,ARTS,2610,001,STO,"3","Matthew Shelton","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Drawing I","",Open,13,18,0,"A continued introductory study of the materials and techniques of drawing. Provides training in the coordination of hand and eye and encourages development of visual analysis. Emphasizes understanding form, space, light and composition. May be taken concurrently with ARTS 2000."
12613,ARTS,4900,001,IND,"1 - 4","William Bennett","TBA","TBA","07/19/2021 - 08/12/2021","","","","","","","","","","","","","Advanced Project in Art","",Open,1,30,0,""
11677,ASTR,1210,001,Lecture,"3","Edward Murphy","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Introduction to the Sky and Solar System","",Open,30,40,0,"A study of the night sky primarily for non-science majors. Provides a brief history of astronomy through Newton. Topics include the properties of the sun, earth, moon, planets, asteroids, meteors and comets; origin and evolution of the solar system; life in the universe; and recent results from space missions and ground-based telescopes."
11679,ASTR,1220,001,Lecture,"3","Daniel Lin","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","07/19/2021 - 08/12/2021","","","","","","","","","","","","","Introduction to Stars, Galaxies, and the Universe","",Open,17,20,0,"A study of stars, star formation, and evolution primarily for non-science majors. Topics include light, atoms, and modern observing technologies; origin of the chemical elements; supernovae, pulsars, neutron stars, and black holes; structure and evolution of our galaxy; nature of other galaxies; active galaxies and quasars; expanding universe, cosmology, the big bang, and the early universe."
11681,ASTR,1260,001,Lecture,"3","Molly Finn","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Threats from Outer Space","",Open,22,25,0,"This introductory astronomy course for non-science majors deals with harmful, or potentially harmful, astronomical phenomena such as asteroid/comet impacts, supernovae, gamma ray bursts, solar storms, cosmic rays, black holes, galaxy collisions, and the end of the universe. Physical principles will be used to evaluate the dangers involved."
12065,ASTR,1280,001,Lecture,"3","Matthew Pryal","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","06/21/2021 - 07/16/2021","","","","","","","","","","","","","The Origins of Almost Everything","",Open,19,20,0,""
12379,ASTR,4998,001,IND,"3","Paul Seidelmann","TBA","TBA","05/24/2021 - 06/16/2021","","","","","","","","","","","","","Senior Thesis","",Open,1,2,0,""
12363,ASTR,9999,001,IND,"1 - 12","Richard Bradley","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12364,ASTR,9999,002,IND,"1 - 12","Shane Davis","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,3,30,0,""
12365,ASTR,9999,003,IND,"1 - 12","Aaron Evans","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12366,ASTR,9999,004,IND,"1 - 12","Jennifer Meyer","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,""
12367,ASTR,9999,005,IND,"1 - 12","Kelsey Johnson","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12368,ASTR,9999,006,IND,"1 - 12","Nitya Kallivayalil","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,2,30,0,""
12369,ASTR,9999,007,IND,"1 - 12","Zhi-Yun Li","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,5,30,0,""
12370,ASTR,9999,008,IND,"1 - 12","Steven Majewski","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,3,30,0,""
12371,ASTR,9999,009,IND,"1 - 12","Roger Chevalier","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12372,ASTR,9999,010,IND,"1 - 12","Crystal Brogan","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12373,ASTR,9999,011,IND,"1 - 12","James Condon","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12374,ASTR,9999,012,IND,"1 - 12","Jonathan Tan","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12399,ASTR,9999,013,IND,"1 - 12","Jeffrey Mangum","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12411,ASTR,9999,014,IND,"1 - 12","Scott Ransom","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,2,30,0,""
12412,ASTR,9999,015,IND,"1 - 12","Ilse Cleeves","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12461,ASTR,9999,016,IND,"1 - 12","Bradley Johnson","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12489,ASTR,9999,017,IND,"1 - 12","Kento Yagi","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12490,ASTR,9999,018,IND,"1 - 12","Loreto Barcos","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
12512,ASTR,9999,019,IND,"1 - 12","Anthony Remijan","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,""
11508,BIMS,8195,001,IND,"3","Gordon Laurie","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Biotech Industrial Externship","",Open,0,30,0,"A two to three month training experience at a biotechnology or pharmaceutical company. BTP or non-BTP students contribute to host company research projects, offer ideas and interact with company officials. Student performance is graded by the hosting company official using a standardized form (http://www.surveygizmo.com/s3/1742633/UVa-Biotech-Externship-Evaluation). Externship occurs within 2 years of entering the BTP."
12443,BIMS,8993,001,IND,"1 - 12","Roger Abounader","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0,""
12444,BIMS,8993,002,IND,"1 - 12","Sanja Arandjelovic","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0,""
12445,BIMS,8993,003,IND,"1 - 12","ANNA CLIFFE","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0,""
12446,BIMS,8993,004,IND,"1 - 12","Zygmunt Derewenda","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0,""
12447,BIMS,8993,005,IND,"1 - 12","Suna Onengut-Gumuscu","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0,""
12448,BIMS,8993,006,IND,"1 - 12","Saurabh Kulkarni","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,2,30,0,""
12449,BIMS,8993,008,IND,"1 - 12","Zhiyi Zuo","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,1,30,0,""
11510,BIMS,8993,009,IND,"1 - 12","David Rekosh","TBA","TBA","06/21/2021 - 08/12/2021","","","","","","","","","","","","","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0,"This course is for visiting research students participating in the BIMS Visiting Research Graduate Trianeeship Program (VRGTP). Students in this course are dual enrolled in their home institution and will participate in research for a minimum of 4 semesters. The research will assist them in completing their degree at their home institution. Non-degree students."
