ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10134,ENGL,3559,001,Lecture,"3","Stephen Parks","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in English Literature","",Open,0,15,0,"This course provides the opportunity to offer a new topic in the subject of English Literature. For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses."
10175,ENGL,3559,002,Lecture,"3","To Be Announced","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in English Literature","Film and Fiction",Open,0,15,0,"This course provides the opportunity to offer a new topic in the subject of English Literature. For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses."
10162,ENWR,2559,001,SEM,"3","Sethunya Mokoko","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Writing and Rhetoric","",Open,0,20,0,"This course provides the opportunity to offer a new topic in the subject area of academic, professional, and creative writing. For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses."
10155,EVSC,4050,001,Lecture,"3","Stephen Macko","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Topics in Oceanography","",Open,0,20,0,"Introduces oceanography together with a survey of marine resources and the scientific bases for their management. Prerequisite: One year college-level science."
10153,GBUS,7900,001,Lecture,"1.5","Jim Collins, Gopika Spaenle, Jennifer Windus","TBA","TBA","01/02/2024 - 01/14/2024","","","","","","","","","","","","","Professional Advancement Course","",Closed,123,100,0,"This course is designed to provide the skills and perspectives MBA for Executives students need to advance their careers. There are two components: a highly individualized coaching experience and a series of cohort-based experiences intended to develop leadership skills. Prerequisites: Restricted to Darden Students"
10154,GBUS,7900,002,Lecture,"1.5","Jim Collins, Gopika Spaenle, Jennifer Windus","TBA","TBA","01/02/2024 - 01/14/2024","","","","","","","","","","","","","Professional Advancement Course","",Open,71,100,0,"This course is designed to provide the skills and perspectives MBA for Executives students need to advance their careers. There are two components: a highly individualized coaching experience and a series of cohort-based experiences intended to develop leadership skills. Prerequisites: Restricted to Darden Students"
10147,GBUS,8005,001,Lecture,"1.5","Gregory Fairchild","TBA","TBA","01/07/2024 - 01/12/2024","","","","","","","","","","","","","Business and Transformation in the Southern Region of the US","",Open,11,40,0,"This course will leverage unique aspects of the business environment, historical / cultural context, and social setting to provide insights into a distinctive part of the world, in this case the Southern United States. The course will include the opportunity to understand how these states, localities and regions are seeking to create unique economic zones and compete for business investment to drive growth."
10148,GBUS,8005,002,Lecture,"1.5","Gregory Fairchild","TBA","TBA","01/07/2024 - 01/12/2024","","","","","","","","","","","","","Business and Transformation in the Southern Region of the US","",Open,0,66,0,"This course will leverage unique aspects of the business environment, historical / cultural context, and social setting to provide insights into a distinctive part of the world, in this case the Southern United States. The course will include the opportunity to understand how these states, localities and regions are seeking to create unique economic zones and compete for business investment to drive growth."
10127,GBUS,8015,001,Lecture,"1.5","Manuel Baucells","MoTuWeTh 6:00pm - 6:40pm","Web-Based Course","01/08/2024 - 01/11/2024","","","","","","","","","","","","","Behavioral Decision Making","",Open,65,150,0,"In this course, students will examine many behavioral anomalies and, more important, explore some frames that explain these apparently irrational behaviors. The emphasis of the course is on solving practical business problems."
10126,GBUS,8052,001,Lecture,"1.5","Kim Whitler","MoTuWeThFr 4:00pm - 6:45pm","Sands Captl Mgmt Bldg Rm 3140","01/08/2024 - 01/12/2024","","","","","","","","","","","","","Marketing Leadership","",Open,13,72,0,"Leading a marketing organization presents a unique set of leadership challenges, which every aspiring marketing leader will need to understand and manage as they navigate careers as leaders in the most dynamic function in the modern business enterprise -- marketing."
10076,GBUS,8058,001,Lecture,"1.5","Ming-Jer Chen, Varshik Nimmagadda","MoTuWeThFr 9:00am - 5:00pm","Darden Classroom Bldg Room I-L","01/08/2024 - 01/12/2024","","","","","","","","","","","","","Disruption, Response, and Transformation","",Open,27,120,0,"This course focuses on disruption as a source of transformational change within a firm, an industry, or society. Disruptions generally require organizations to significantly change their operations, resource allocation, or business model. Examining disruption through three different lenses--customer (including technology), societal, and political--the course teaches students how to harness disturbances to drive positive change at their organizations."
10128,GBUS,8391,001,Lecture,"1.5","Shane Dikolli","Su 2:00pm - 5:10pm","Darden Classroom Bldg Room I-L","01/07/2024","Shane Dikolli","Sa 2:00pm - 5:10pm","Darden Classroom Bldg Room I-L","01/06/2024","Shane Dikolli","Th 7:30pm - 9:00pm","Web-Based Course","01/11/2024","Shane Dikolli","MoTu 6:00pm - 9:10pm","Darden Classroom Bldg Room I-L","01/08/2024 - 01/09/2024","Strategic Costing","",Open,52,120,0,"Strategic costing is concerned with use of internal cost accounting information to plan and evaluate strategic operations and interactions with stakeholders of the firm. The focus is on planning and strategic decision-making by the organization and on the accounting systems that managers have to assist them in their decisions about resource allocation and performance evaluation. The course is intended as an extension of foundational cost accounting."
10075,GBUS,8500,001,Lecture,"1.5","Scott Beardsley, R. Marc Johnson","MoTuWeThFr 9:00am - 5:00pm","Darden Classroom Bldg 120","01/08/2024 - 01/12/2024","","","","","","","","","","","","","Special Topics Seminar","The CEO in the 21st Century",Open,71,73,0,"Each seminar is a course of study for students with special interests in business administration topics not currently included in the normal course offerings of the MBA Program. The seminar topics should be consistent with the objectives of the Second Year Program."
10074,GBUS,8698,001,IND,"1","Timothy Laseter","TBA","TBA","01/02/2024 - 01/14/2024","","","","","","","","","","","","","Global Client Projects II","",Open,11,50,0,"Provide an opportunity for students to describe a specific business problem clearly, succinctly, and in a manner that fosters reflection, discussion, and learning. Challenge students to analyze and resolve an unstructured managerial problem and offer them an opportunity to work closely with a faculty member. Produce a case study of quality, focus suitable for inclusion in the MBA curriculum, together with a written analysis."
10136,GSGS,2559,001,Lecture,"1 - 6","Levi Vonk","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Global Studies","",Open,0,20,0,"This course provides the opportunity to offer new topics in Global Studies."
10137,HIST,2013,001,SEM,"3","Jeffrey Rossman","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Why Did They Kill? Interpreting Genocide and Its Perpetrators","",Open,0,20,0,"Grounded in discussion and analysis of primary sources from twentieth-century genocides, key works of scholarship, and documentary films, this course endeavors to understand the complex but tragically recurring process whereby regimes from across the political spectrum implement policies of one-sided mass killing and transform ordinary people into genocidal killers."
10018,LAW,7600,1,Lecture,"1","George Rutherglen","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 284","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Admiralty (SC)","",Open,0,15,0,"This short course will examine the basic substantive and procedural doctrines in federal maritime law and compare them to analogous doctrines in other areas of law. Among the topics to be covered are: jurisdiction in admiralty, carriage of goods by sea, collision, personal injury and wrongful death, salvage, and piracy."
10019,LAW,7610,1,Lecture,"1","Marie Gore, Malik Laazouzi","MoTuWeTh 9:00am - 11:00am","France: Paris","01/09/2024 - 01/17/2024","","","","","","","","","","","","","French Public and Private Law (SC)","",Open,0,20,0,"This short course will study the various sources of French Law, the French Civil Code, the increasing significance of case law and the impact of the European Convention of Human Rights, Towards a European Civil Code, basic principles of contracts and new directions, key notions on torts (recent trends in case law) and modern trends in family law (spouse, so-called Pacs, effects of foreign polygamy and repudiation in France, inheritance)."
10021,LAW,7611,1,SEM,"1","Andrew Oldham, Amul Thapar","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 366","01/16/2024 - 01/20/2024","","","","","","","","","","","","","The Great Writ (SC)","",Open,0,12,0,"Blackstone described the writ of habeas corpus as ""the most celebrated writ in the English law."" Today we call it ""The Great Writ."" In this short course, we will trace the Great Writ from its origins in England to its roll in federal courts today."
10169,LAW,7629,1,PRA,"1","Crystal Shin","TuWeThFr 1:00pm - 4:00pm","Brown Hall 121","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Youth Justice Practicum (SC)","",Open,0,16,0,"This short course will explore some of the troubling issues within the current youth justice system with practical development of advocacy skills."
10015,LAW,7637,1,Lecture,"2","Stephen Saltzburg","MoTuWeThSaSu 8:00am - 6:00pm","Brown Hall 152","01/06/2024 - 01/11/2024","","","","","","","","","","","","","Trial Advocacy College (SC)","",Open,0,50,0,"The Trial Advocacy College is a week-long course offered each January through the offices of Virginia Continuing Legal Education (CLE). This advocacy skills, hands-on course is the most advanced advocacy training offered at the law school. Each student gets to practice every aspect of advocacy culminating in a jury trial."
10004,LAW,7645,1,Lecture,"1","John Setear","TuWeThFr 1:00pm - 4:00pm","Brown Hall 127","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Baseball (SC)","",Open,0,16,0,"This course examines the effect of various laws and law-like rules on Major League Baseball. Suitable for non-experts and will include (optional) session aimed at bringing them up to speed."
10008,LAW,7647,1,Lecture,"1","Michael Gilbert, Abraham Sutherland","TuWeThFr 1:00pm - 4:00pm","Brown Hall 114","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Cryptocurrency Law and Policy (SC)","",Open,0,16,0,"This course will address legal and policy issues related to cryptocurrency. We will study what cryptocurrency is, why people demand it, and what advantages and disadvantages it has compared to conventional money. We will connect cryptocurrency to tax, criminal law, smart contracts, and other legal topics. The course is meant to be complementary to, and not mutually exclusive with, Cryptocurrency Regulation (SC) (LAW 7808)."
10026,LAW,7688,1,Lecture,"1","Lawrence Solum","TuWeThFr 1:00pm - 4:00pm","Brown Hall 119","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Law of Artificial Intelligence (SC)","",Open,0,16,0,"This course introduces students to various topics within the broader field of artificial intelligence law."
10027,LAW,7689,1,SEM,"1","Dotan Oliar","TuWeThFr 1:00pm - 4:00pm","Brown Hall 129","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Internet Law (SC)","",Open,0,16,0,"This short course introduces students to various topics within the broader field of internet law."
10001,LAW,7692,1,Lecture,"1","Elizabeth Baia, Susan Sajadi, Molly Shadel","TuWeThFr 9:00am - 12:00pm","Slaughter Hall 290","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Persuasion (SC)","",Open,0,30,0,"This short course offers a quick but intensive training course in effective verbal communications."
10014,LAW,7695,1,SEM,"1","Morgan Zurn","TuWeThFr 9:00am - 12:00pm","Brown Hall 129","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Corporate Litigation in the Delaware Court of Chancery (SC)","",Open,0,16,0,"This course will explore corporate litigation in the Delaware Court of Chancery, the nation's preeminent forum for resolving business disputes, from a doctrinal and practical perspective. It will introduce students to the Court's unique features and role in the world of corporate litigation."
10002,LAW,7702,1,Lecture,"1","Quinn Curtis, Rob Masri","TuWeThFr 9:00am - 12:00pm","Brown Hall 162","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Legal Practice and the Startup Company: An Inside Look (SC)","",Open,0,16,0,"This short course will provide students with a unique perspective into the many aspects of a start-up business - from creation and capitalization to IP protection and skills needed for day-to-day operations. Students will engage and explore business planning, entity choice, governance, financing, and exit opportunities."
10009,LAW,7713,1,Lecture,"1","Cynthia Nicoletti","TuWeThFr 9:00am - 12:00pm","Brown Hall 116","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Federalism (SC)","",Open,0,15,0,"This course will explore the division of authority between the states and the national government. We will focus on the ""federalism revolution"" in the Rehnquist and Roberts Courts, paying attention to recent decisions about the limits on federal regulatory power and federal court jurisdiction. Grades will be based on class participation and a writing assignment."
10022,LAW,7728,1,SEM,"1","Mary Faith Marshall, Lois Shepherd","TuWeThFr 1:00pm - 4:00pm","Slaughter Hall 298","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Reproductive Ethics and Law (SC)","",Open,0,30,0,"The course will examine ethical & legal issues related to reproduction. While some historical coverage will take place, primary emphasis will be on current topics, such as abortion regulation, coerced medical interventions, conscientous provider accommodations, state ultrasound legislation, prenatal genetic testing, the pregnant woman in research, & regulation of the fertility industry."
10017,LAW,7732,1,SEM,"1","Thomas Nachbar","TuWeThFr 9:00am - 12:00pm","Brown Hall 127","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Constitutional Law of Cyberspace Operations (SC)","",Open,0,16,0,"This short course explores the constitutional dimensions of U.S. cyberspace operations."
10028,LAW,7738,1,Lecture,"2","Michal Barzuza","MoTuWeThSu 8:00am - 5:00pm","Slaughter Hall 107","01/14/2024 - 01/18/2024","","","","","","","","","","","","","Israeli Business Law and Innovation (SC)","",Open,0,16,0,"This J-term course, taught in Israel, will familiarize students with the unique legal aspects of Israel's entrepreneurial culture through a series of lectures, meetings with practitioners, businesses and government institutions."
10023,LAW,7762,1,SEM,"1","Thomas Frampton","TuWeThFr 1:00pm - 4:00pm","Brown Hall 116","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Political Prisoners (SC)","",Open,0,15,0,"This short course will explore the genealogy and contested contemporary use of the category ""political prisoner."""
10024,LAW,7812,1,SEM,"1","Amanda Dallo, Kimberly Robinson","TuWeThFr 1:00pm - 4:00pm","Brown Hall 162","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Title IX: The Law and Policy of Sex Discrimination in Education (SC)","",Open,0,16,0,"This course will examine the history of discrimination against girls and women that led to the enactment of Title IX of the Education Amendments of 1972 as well as current Title IX law and policy. We will assess Title IX's application to athletics, sexual harassment and single-sex schools as well as other topics as time permits."
10025,LAW,7826,1,Lecture,"1","Megan Stevenson","TuWeThFr 9:00am - 12:00pm","Brown Hall 278","01/16/2024 - 01/20/2024","","","","","","","","","","","","","Truth, Lies and Statistics for Lawyers (SC)","",Open,0,16,0,"This class will cover the basics of statistical analysis as relevant to lawyers."
10029,LAW,8829,1,PRA,"1","A. Ryan","TBA","TBA","01/02/2024 - 01/20/2024","","","","","","","","","","","","","JT Externship: Field Experience (SC)","",Open,0,5,0,"This field experience is one part of a two-part externship combining academic study and work experience under the supervision of a faculty member and an educational, charitable, governmental or nonprofit host organization."
10030,LAW,8830,1,IND,"1","A. Ryan","TBA","TBA","01/02/2024 - 01/20/2024","","","","","","","","","","","","","JT Externship: Directed Study (SC)","",Open,0,5,0,"This directed study is one part of a two-part externship combining academic study and work experience under the supervision of a faculty member and an educational, charitable, governmental or nonprofit host organization."
10163,LPPP,3500,001,Lecture,"3","To Be Announced","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Special Topics in Social Entrepreneurship","Impact Investing in Action: Appalachia",Open,0,15,0,"Topical course in social entrepreneurship"
10164,MATH,2700,001,Lecture,"3","David Sherman","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Euclidean and Non-Euclidean Geometry","",Open,0,20,0,"Examines assumptions and methods in the original text of Euclid's Elements. Covers selected geometric topics such as symmetries, spherical geometry, curvature, the dissection theory of area, constructible numbers, and the discovery of non-Euclidean geometry. Prerequisite: Some familiarity with calculus."
10138,MDST,3504,001,SEM,"3","Keara Goin","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Topics in Global Media","Mexico Goes to Hollywood",Open,0,10,0,"This course offers historical, comparative, critical, and media industry perspectives on global media. It explores how capital, geopolitics, new technologies and forms of production and consumption impact global media flows. Topics include studies of media systems, textual traditions, media circulation, globalization, the role of media technologies in international affairs, and the role of transnationalism in national and international affairs."
10179,MDST,3559,001,SEM,"3","Andrea Press","MoTuWeThFr 12:00pm - 5:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Media Studies","Film and Popular Culture of the 1950s",Open,0,20,0,"This course provides the opportunity to offer a new course in the subject of Media Studies."
10139,MDST,3665,001,Laboratory,"3","Elizabeth Ellcessor","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Digital Media Accessibility","",Open,0,25,0,"Accessibility--building digital technologies that they can be used by people with disabilities--involves specific technological, critical, and interpersonal skills. This teaches practical web development skills alongside theoretical questions about the meanings of access, disability, design and the ethics of technological innovation."
10168,MUSI,2559,001,Lecture,"1 - 4","Nathan Moore","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Music","Sound Production & Storytelling",Open,0,20,0,"This course provides the opportunity to offer new topics in the subject of Music."
10062,PHS,8881,001,PRA,"1 - 3","Rajesh Balkrishnan","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Integrative Learning HP Part 1","",Open,0,2,0,"Practicum associated with Methods Course for Health Policy, Law & Ethics Concentration. Prerequisite: Instructor Permission"
10063,PHS,8881,002,PRA,"1 - 3","Aaron Pannone","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Integrative Learning HP Part 1","",Open,0,30,0,"Practicum associated with Methods Course for Health Policy, Law & Ethics Concentration. Prerequisite: Instructor Permission"
10064,PHS,8881,003,PRA,"1 - 3","Heather Zelle","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Integrative Learning HP Part 1","",Open,0,30,0,"Practicum associated with Methods Course for Health Policy, Law & Ethics Concentration. Prerequisite: Instructor Permission"
10061,PHS,8901,001,PRA,"1","Paige Hornsby","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Applied Practice Experience II","",Open,0,30,0,"The Applied Practice is a planned, supervised & evaluated work experience with an organization that contributes to the health of a community. Students apply skills learned in the program to a real-world setting & work toward achieving competencies. Placements are selected based on the interests & needs of the student. A min of 50 hours is required; placements may occur during an academic year, one semester or over summer."
10170,PHYS,1130,001,Lecture,"3","Richard Lindgren","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Physics of Sports","",Open,0,20,0,"A study of the physics concepts behind the motion of spinning and curving projectiles in worldwide sports such as soccer, tennis, basketball, baseball, football, etc. and rolling and sliding balls/diska along a flat surface. Basic explanations include utilizing kinematics, gravity, friction, air flow, and Newton's Laws. Learn about hang time, topspin, dimples,drag crisis, sideways forces, least energy launch angle, jumping, and crouching."
10033,PLAP,3160,001,SEM,"3","Paul Freedman","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Politics of Food","",Open,0,40,0,"This course looks at the production and consumption of food in a political context. We will explore legislation, regulation, and other policies that affect the food system and examine their implications for the environment, public health and democratic politics. We will look closely at controversies over agricultural subsidies, labeling requirements, farming practices, food safety, advertising and education."
10032,PLAP,3420,001,Lecture,"3","Kenneth Stroupe","MoTuWeThFr 10:00am - 4:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Virginia Government and Politics","",Open,0,30,0,"Course will provide students with a comprehensive understanding of the structure, functions and processes of state and local government in Virginia and to introduce students to political leaders and policymakers of state government. When the course is finished, students should be able to answer journalist Guy Friddell's query: ""What is it about Virginia?"""
10172,PLAP,3500,001,Lecture,"3","Carah Ong Whaley","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Special Topics in American Politics","Political and Civic Engagement",Open,0,20,0,"Topical offerings in American Politics"
10141,PSYC,2150,001,Lecture,"3","Mariana Golino","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Introduction to Cognition","",Open,0,50,0,"Cognition is the activity of knowing: the acquisition, organization, and use of knowledge. Emphasizing fundamental issues, this course introduces such basic content areas in cognitive psychology as perception, memory, language, cognitive development, and philosophy of science. An optional weekly review session is offered for those who wish to attend."
10142,PSYC,2500,001,SEM,"3","Hudson Golino","TBA","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Topics in Psychology","Psychology of Misinformation",Open,0,100,0,"This course covers a variety of special topics in the field of psychology."
10143,PSYC,3210,001,Laboratory,"3","Erin Clabough","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","RM: Psychobiology Laboratory","",Open,0,12,0,"Develops skills necessary for the study of neural bases of behavior, such as brain dissection, electrophysiology, histology, behavioral analysis, and genetic/epigenetic analyses. Emphasis is on mastering contemporary techniques used in neuroscience research and effective, professional written presentation of research findings. Prerequisite: PSYC 2200 or 4200 or BIOL 3050 or PSYC 3200; PSYC 3005 recommended."
10144,PSYC,3559,001,Lecture,"1 - 4","Adema Ribic","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Psychology","",Open,0,10,0,"This course provides the opportunity to offer a new topic in the subject area of psychology."
10145,PSYC,3559,002,Lecture,"1 - 4","Xin Tong","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Psychology","",Open,0,20,0,"This course provides the opportunity to offer a new topic in the subject area of psychology."
10146,PSYC,4100,001,SEM,"3","Cedric Williams","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Neuroscience of Learning, Emotions and Motivation of Functional Behavior","",Open,0,30,0,"Learning, Emotions and Motivation will be explored from animal models of clinical conditions, historical case studies in humans of brain-derived emotional disturbances, and current innovations to treat brain disorders. These important discoveries will be presented for students to understand underlying biological and neural mechanisms that mediate adaptive changes to motivate healthy behavior."
10152,PSYC,4260,001,SEM,"3","Jessica Connelly","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","RM: Genetic and Epigenetic Research in Behavior","",Open,0,15,0,"We will discuss basic concepts in genetics/epigenetics and the role these molecular modifications play in behavior and disorder. We will evaluate empirical papers and learn the molecular techniques described within them. Completion of this course should result in increased knowledge of the use of genome level data in psychology and biology."
10149,PSYC,4500,001,SEM,"3","Lucy Guarnera","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","Special Topics in Psychology","Criminal Minds: The Science of Forensic Psychology",Open,0,16,0,"Topical Offerings in Psychology"
10130,PSYC,4559,001,Lecture,"3","Meghan Puglia","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Psychology","",Open,0,12,0,"This course provides the opportunity to offer a new topic in the subject area of psychology."
10038,PSYC,5326,001,SEM,"3","James Coan","MoTuWeThFr 10:00am - 2:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","The Neuroscience of Social Relationships","",Open,0,17,0,"This course will provide a broad overview of neuroscientific research into social relationships. The field is relatively new, and changing quickly. After a brief review of the neuroscientific methods we are likely to encounter in this literature, the course will be oriented toward readings and discussion, with brief research proposals presented at the end. PSYC 2200 or BIOL 3050 recommended."
10165,RELH,3559,001,SEM,"3","Michael Allen","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","New Course in Hinduism","",Open,0,20,0,"This course provides the opportunity to offer a new course in the subject of Hinduism."
10159,SLAV,2250,001,SEM,"3","Dariusz Tolczyk","MoTuWeThFr 10:00am - 3:00pm","TBA","01/02/2024 - 01/12/2024","","","","","","","","","","","","","The Dark Side of the 20th Century: Between Auschwitz & Gulag","",Open,0,25,0,"The twentieth century was a period of humanity's unprecedented progress as well as its greatest recorded downfall into barbarity, genocide, and mass oppression. This course enables students to study and reflect on the latter. Some questions will be asked in the course: How do we construct cultural memories of traumatic experiences? Why do we want to remember them? Do we?"
