ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10073,EVSC,2070,1,Seminar,"3","Michael Gorman","MoTuWeThFrSa 10:00AM - 4:00PM","Mechanical Engr Bldg 341","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Earth Systems Technology & Management","",Open,18,20,0,"Earth Systems Engineering Management (ESEM) is a comprehensive perspective that combines engineering, environmental science and psychology to explore how human beings can take care of the ecosystem. Students will listen to lectures and discuss background readings from a variety of perspectives related to ESEM. Then they will apply what they have read to a practical problem: identifying and managing national parks and other national entities."
10055,EVSC,4559,1,Lecture,"3","Stephen Macko","MoTuWeThFrSa 9:00AM - 3:00PM","Clark Hall G004","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Environmental Science","The Captive Ocean",Open,19,20,0,"This course provides the opportunity to offer a new topic in the subject area of environmental science."
10056,EVSC,4559,2,Lecture,"3","G Ray, Mary McCormick-Ray","MoTuWeThFrSa 9:00AM - 3:00PM","Clark Hall 102","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Environmental Science","Marine Conserv in 21st Century",Open,8,30,0,"This course provides the opportunity to offer a new topic in the subject area of environmental science."
10119,GDS,2559,1,Lecture,"3","Christopher Colvin","MoTuWeThFrSa 9:00AM - 3:30PM","Gibson Hall 241","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Global Development Studies","Critical Public Health",Open,9,30,0,"This course provides the opportunity to offer new topics in the subject of Global Development Studies."
10111,GDS,3559,1,Lecture,"3","David Germano","MoTuWeThFrSa 9:00AM - 4:00PM","Gibson Hall 242","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Global Development Studies","Conscious Social Change",Open,20,30,0,"This course provides the opportunity  to offer new topics in the subject of Global Development Studies."
10086,GETR,2770,501,Lecture,"3","Mark Ilsemann","Mo 8:00AM - 8:50AM","International Study Program","12/28/2013 - 01/10/2014","","","","","","","","","","","","","Berlin and the Geography of Memory","",Open,18,30,0,"In this course we study Berlin not only as admixture of streets, buildings and passers-by but as historical text to be read, studied, and patiently engaged. Berlin, like any city, has various layers to its history, and these layers sometimes conflict or bump right up against one another. This course, concerns how one culture remembers and memorializes a difficult and still-evolving history. In encountering and reading these sites of mem"
10114,GNUR,6320,501,Lecture,"3","Valentina Brashers","Th 1:00AM - 1:01AM","Web-Based Course-No class mtgs","01/02/2014 - 01/05/2014","Staff","MoTu 9:00AM - 4:00PM","Zehmer Hall Conference Center","01/06/2014 - 01/07/2014","Staff","WeTh 9:00AM - 4:30PM","Zehmer Hall Conference Center","01/08/2014 - 01/09/2014","Staff","Fr 9:00AM - 2:30PM","Zehmer Hall Conference Center","01/10/2014 - 01/10/2014","Immunocompetence in Vulnerable Populations","",Open,43,50,0,"Examines the immune system and phenomena of concern to nurses who work with immunocompromised individuals. Focuses on the critical thinking and clinical decision-making needed to work with individuals whose immune system is compromised (e.g., cancer, AIDS, transplant, and septic patients).  Prerequisite: Graduate standing or instructor permission."
10113,HIEA,3141,1,Lecture,"3","Bradly Reed","MoTuWeThFrSa 9:00AM - 3:00PM","Nau Hall 141","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Political and Social Thought in Modern China","",Open,27,30,0,"Studies political and social thought from the early 20th century to the present, as reflected in written sources (including fiction), art, and films."
10057,HIME,2012,1,Lecture,"3","Alon Confino","MoTuWeThFrSa 9:00AM - 3:00PM","Nau Hall 341","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Palestine 1948","",Closed,21,25,2,"This course explores the dramatic war of 1948 in Palestine from the UN partition resolution of November 29, 1947 to the cease-fire agreements in early 1949. It covers the political, military progression of the war, within international and decolonization contexts, while paying special attention to the two major outcomes of the war and how they came about: Jewish independence and Palestinian dispossession."
10116,LASE,3559,001,Seminar,"3","Karlin Luedtke","MoTuWeThFrSa 9:30AM - 3:30PM","Monroe Hall 118","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Liberal Arts","Academic Skills and Realities",Open,13,22,0,"New Course in Liberal Arts"
10002,LAW,7603,1,Lecture,"1","Michal Barzuza","MoTuWeThFr 9:30AM - 4:30PM","Slaughter Hall 284","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Corporate Law Policy (SC)","",Open,14,16,1,"This short course will discuss works on pressing issues in corporate law policy such as misreporting of corporate performance, differences between US and Europe and corporate law reforms."
10009,LAW,7610,1,Lecture,"1","Marie Gore","MoTuWeTh 12:00AM - 12:00AM","Scott Commons 010","01/06/2014 - 01/15/2014","","","","","","","","","","","","","French Public and Private Law (SC)","",Open,23,28,0,"This short course will study the various sources of French Law, the French Civil Code, the increasing significance of case law and the impact of the European Convention of Human Rights, Towards a European Civil Code, basic principles of contracts and new directions, key notions on torts (recent trends in case law) and modern trends in family law (spouse, so-called Pacs, effects of foreign polygamy and repudiation in France, inheritance)."
10004,LAW,7624,1,Lecture,"1","A Howard","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 127","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Virginia and the Constitution (SC)","",Open,14,16,0,"In the 400 years since its first settlement, Virginia has been intimately intertwined with the central themes of American constitutionalism - the idea of rights, the balance between national and state power, the nature of religious liberty, the problem of race and discrimination, etc. In this short course, we will consider selected persons, documents, and events which illuminate those themes."
10001,LAW,7631,1,Lecture,"1","George Geis, John Esterhay","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 258","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Applied Problem Solving (SC)","",Closed,20,20,22,"This short course surveys applied problem solving concepts that can be used to find the optimal solution to a given business opportunity or challenge."
10003,LAW,7637,1,Lecture,"2","Brian Bill, Stephen Saltzburg","MoTuWeThSaSu 9:00AM - 5:00PM","Scott Commons 001","01/04/2014 - 01/09/2014","","","","","","","","","","","","","Trial Advocacy College (SC)","",Closed,49,50,8,"The Trial Advocacy College is a week-long course offered each January through the offices of Virginia Continuing Legal Education (CLE). This advocacy skills, hands-on course is the most advanced advocacy training offered at the law school. Each student gets to practice every aspect of advocacy culminating in a jury trial."
10006,LAW,7645,1,Lecture,"1","John Setear","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 121","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Baseball (SC)","",Closed,17,16,5,"This course examines the effect of various laws and law-like rules on Major League Baseball.  Suitable for non-experts and will include (optional) session aimed at bringing them up to speed."
10020,LAW,7660,1,Lecture,"1","George White","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 119","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Defamation (SC)","",Open,9,20,0,"A survey of the common law and constitutional dimensions of defamation law."
10007,LAW,7674,1,Lecture,"2","Gil Siegal","MoTuWeThSaSu 12:00AM - 12:00AM","Scott Commons 011","01/11/2014 - 01/16/2014","","","","","","","","","","","","","Israeli Health Law and Bioethics (SC)","",Open,13,20,0,"In this short course, students will be introduced to the Israeli health system including patients rights, medical malpractice, organ donation, end-of-life decisions, reproductive medicine and genetic research."
10012,LAW,7692,1,Lecture,"1","Benjamin Sachs, Molly Shadel, Robert Sayler","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 290","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Persuasion (SC)","",Closed,29,30,12,"This short course offers a quick but intensive training course in effective verbal communications."
10014,LAW,7702,1,Lecture,"1","Quinn Curtis, Rob Masri","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 127","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Legal Practice and the Startup Company: An Inside Look (SC)","",Closed,15,16,21,"This short course will provide students with a unique perspective into the many aspects of a start-up business - from creation and capitalization to IP protection and skills needed for day-to-day operations.  Students will engage and explore business planning, entity choice, governance, financing, and exit opportunities."
10015,LAW,7703,1,Lecture,"1","Dotan Oliar","MoTuWeThFr 1:30PM - 4:00PM","Slaughter Hall 268","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Current Issues in Intellectual Property Law (SC)","",Open,5,12,0,"This short course will cover current issues in intellectual property law and policy. Topics may include the Google Books litigation, liability of platforms for copyright infringement, the America Invents Act of 2011, trademark dilution and alternatives to intellectual property protection.  Prerequisite: One of the following: Copyright Law, Trademark Law, Patent Law, Survey of Patent, Copyright, Trademark"
10016,LAW,7704,1,Lecture,"1","Amul Thapar, Lillian Bevier","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 129","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Judicial Philosophy in Theory and Practice (SC)","",Open,12,15,0,"This short course will attempt to discern both the normative case and some of the appropriate occasions for judges to defer either to the letter of the law or to the decisions of other branches of government.  It will focus principally on the appropriate parameters of decision-making by federal judges at all levels.  Mutually Exclusive with Judicial Decision-Making: Judicial Modesty (SC)"
10018,LAW,7708,1,Lecture,"1","Toby Heytens","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 114","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Office of the Solicitor General (SC)","",Open,8,15,0,"This short course will provide an introduction to the Solicitor General's Office; its work; and its relationship to, among others, the Supreme Court, the President, and the rest of the Executive Branch."
10022,LAW,7713,1,Lecture,"1","Cynthia Nicoletti","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 116","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Federalism (SC)","",Open,7,20,0,"This course will explore the division of authority between the states and the national government.  We will focus on the ""federalism revolution"" in the Rehnquist and Roberts Courts, paying attention to recent decisions about the limits on federal regulatory power and federal court jurisdiction.  Grades will be based on class participation and a writing assignment."
10025,LAW,7718,1,Lecture,"1","Andrew Block","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 131","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Children and the Law (SC)","",Closed,12,12,0,"This course will examine children's rights and the allocation of power and decision making authority between children, parents and the state."
10026,LAW,7719,1,Lecture,"1","Jonathan Cannon","MoTuWeThFr 1:30PM - 4:00PM","Slaughter Hall 131","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Toxic Chemicals in the Environment (SC)","",Open,7,20,0,"This course will explore the principles of regulation of hazardous wastes and toxic substances under statutes such as the Comprehensive Environmental Response, Compensation and Liability Act (CERCLA or Â¿SuperfundÂ¿) and the Toxic Substances Control Act (TSCA)."
10123,LAW,7720,1,Lecture,"1","Ruth Mason","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 116","01/13/2014 - 01/17/2014","","","","","","","","","","","","","State-Level Individual Income Taxation: U.S. and EU (SC)","",Open,7,15,0,"This course will compare constitutional limits on the power of the U.S. states to impose individual income taxes with limits placed by the Treaty on the Functioning of the European Union on EU member statesÂ¿ individual income tax powers.  Emphasis will be on statesÂ¿ obligations to avoid using their tax systems to discriminate against residents of fellow states."
10028,LAW,7721,1,Lecture,"1","John Sutherland, Michael Gilbert","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 129","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Building the Rule of Law (SC)","",Closed,16,16,0,"How do less-developed countries and nations in transition, independently or with outside assistance, facilitate the rule of law?  This seminar will explore that question through the writings and experience of scholars, policymakers, and others working in the field of law and development."
10029,LAW,7722,1,Lecture,"1","Thomas Nachbar","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 121","01/13/2014 - 01/17/2014","","","","","","","","","","","","","Overview of Military Law (SC)","",Open,15,30,0,"Â¿Military LawÂ¿ covers a wide variety of subject areas, many of them having little connection to each other. Much of modern, American military law has little to do with matters strictly military and much to do with the basic legal controls necessary for large institutions and the mechanisms that Congress relies upon to control such a large and powerful part of the executive branch."
10059,MATH,2700,1,Lecture,"3","David Sherman","MoTuWeThFrSa 9:30AM - 3:30PM","Kerchof Hall 317","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Euclidean and Noneuclidean Geometry","",Open,10,18,0,"Examines assumptions and methods in the original text of Euclid's Elements. Covers selected geometric topics such as symmetries, spherical geometry, curvature, the dissection theory of area, constructable numbers, and the discovery of non-Euclidean geometry.  Prerequisites: Some familiarity with calculus."
10060,MDST,3306,1,Seminar,"3","Andrea Press","MoTuWeThFrSa 11:00AM - 5:00PM","Nau Hall 242","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Sexuality, Gender, Class and Race in the Teen Film","",Open,16,20,0,"The focus of this class will be on viewings and analyses of films featuring images of teens produced between 1930 and the present, focusing on the following questions: what is adolescence (and how has it been defined in American film)? What is the range of experience that characterizes American adolescence across gender, race, and class lines? How does it make sense to think about the social influence of films on individuals and society?"
10062,MDST,3559,1,Seminar,"3","Bruce Williams","MoTuWeThFrSa 11:00AM - 5:00PM","Monroe Hall 122","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Media Studies","Politics of Video Games",Open,19,20,0,"This course provides the opportunity to offer a new course in the subject of Media Studies."
10061,MDST,3809,1,Seminar,"3","Siva Vaidhyanathan","MoTuWeThFrSa 9:00AM - 3:00PM","TBA","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Media in New York","",Closed,20,20,0,"How do the contemporary media industries work? How did they develop in this fashion? How can an analysis of the 'business of entertainment' enable a greater understanding of contemporary media aesthetics and culture?"
10109,NUIP,4005,1,Seminar,"3","David Germano","MoTuWeThFrSa 9:00AM - 4:00PM","Gibson Hall 242","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Conscious Social Change","",Open,20,30,0,"Course integrates  personal leadership, global citizenship, social entrepreneurship, and contemplation. It provides future leaders with the skills to invest in their own self-understanding and initiate social change or engage in community service mindfully, sustainably and with impact.  The program incorporates four components: conscious leadership practices, social entrepreneurship tools, conscious social change methodologies, and contemplatio"
10118,PHS,2559,1,Seminar,"3","Christopher Colvin","MoTuWeThFrSa 9:00AM - 3:30PM","Gibson Hall 241","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Topics in Public Health","Critical Public Health",Open,9,30,0,"Topics in Public Health Sciences"
10063,PLAP,3160,1,Seminar,"3","Paul Freedman","MoTuWeThFrSa 9:00AM - 3:00PM","Gibson Hall 211","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Politics of Food","",Closed,48,40,6,"This course looks at the production and consumption of food in a political context. We will explore legislation, regulation, and other policies that affect the food system and examine their implications for the environment, public health and democratic politics. We will look closely at controversies over agricultural subsidies, labeling requirements, farming practices, food safety, advertising and education."
10064,PLAP,3420,1,Lecture,"3","Kenneth Stroupe","MoTuWeThFrSa 10:00AM - 4:00PM","Nau Hall 211","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Virginia Government and Politics","",Open,28,30,0,"Course will provide students with a comprehensive understanding of the structure, functions and processes of state and local government in Virginia and to introduce students to political leaders and policymakers of state government. When the course is finished, students should be able to answer journalist Guy Friddell's query: ""What is it about Virginia?"""
10065,PLCP,3240,1,Lecture,"3","Yuri Urbanovich","MoTuWeThFrSa 9:00AM - 3:00PM","Clemons Library 407","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Post Soviet Political Challenges","",Closed,22,24,9,"This course compares the origins and consequences of the rise of nationalism, separatism, secessions, and irredentist claims in the Russian Federation and other former Soviet republics, at the end of the Cold War.  Prerequisite: one class in PLCP or permission of instructor."
10066,PLIR,3500,1,Lecture,"3","John Setear","MoTuWeThFrSa 10:00AM - 4:30PM","Nau Hall 241","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Special Topics in International Relations","Counterfactuals and Conflict",Closed,11,12,1,"Special Topics in International Relations"
10117,PPOL,5225,100,Seminar,"3","David Germano","MoTuWeThFrSa 9:00AM - 4:00PM","Gibson Hall 242","01/02/2014 - 01/10/2014","","","","","","","","","","","","","uAcademy for Conscious Change","",Open,20,30,0,"An experiential learning course and social venture incubator integrating and applying contemplative practice, mindful leadership skills, conscious social change methodologies and social entrepreneurship frameworks in the development of new ideas to solve local and global social issues. The uAcademy provides future change leaders with the skills to invest in their own self-understanding and initiate social change with impact at home and abroad."
10068,RELC,2559,1,Lecture,"3","Kevin Hart","MoTuWeThFrSa 10:00AM - 4:00PM","Monroe Hall 116","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Christianity","The Spiritual Life",Open,12,25,0,"This course provides the opportunity to offer a new course in the subject of Christianity"
10110,RELG,3559,1,Seminar,"3","David Germano","MoTuWeThFrSa 9:00AM - 4:00PM","Gibson Hall 242","01/02/2014 - 01/10/2014","","","","","","","","","","","","","New Course in Religious Studies","Conscious Social Change",Open,20,30,0,"This course provides the opportunity to offer a new course in the subject of Religious Studies."
10069,SLAV,2250,1,Seminar,"3","Dariusz Tolczyk","MoTuWeThFrSa 11:00AM - 5:00PM","Bryan Hall 235","01/02/2014 - 01/10/2014","","","","","","","","","","","","","The Dark Side of the 20th Century: Between Auschwitz & Gulag","",Open,15,40,0,"The twentieth century was a period of humanity's unprecedented progress as well as its greatest recorded downfall into barbarity, genocide, and mass oppression. This course enables students to study and reflect on the latter. Some questions will be asked in the course: How do we construct cultural memories of traumatic experiences? Why do we want to remember them? Do we?"
10070,SOC,2498,1,Lecture,"3","Joseph Davis","MoTuWeThFrSa 10:00AM - 4:00PM","Gibson Hall 341","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Prozac Culture","",Closed,28,33,2,"The pharmacological revolution, symbolized by drugs such as Prozac and Ritalin, is a cultural as well as a medical phenomenon. The course explores the history of the revolution and the confluence of social changes driving it forward. Also considered are its implications for self, the definition of psychic distress, and the norms and values that structure how we live.   J-term courses require approval for SOC major/minor credit."
10071,SOC,2500,1,Lecture,"3","Jeffrey Olick","MoTuWeThFrSa 9:00AM - 3:00PM","Monroe Hall 134","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Special Topics in Sociology (J Term Course)","Sociology Through Cinema",Closed,25,30,3,"Topics vary each J-Term session and will be announced."
10104,SPAN,2010,11,Lecture,"3","Diana Galarreta Aima","MoTuWeThFrSa 9:00AM - 3:00PM","Monroe Hall 111","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Intermediate Spanish","",Open,12,18,0,"Further develops the listening, speaking, reading and writing skills. SPAN 2010 enables students to successfully perform linguistic tasks that allow them to communicate in everyday situations (e.g., narrating present, past and future activities, and expressing hopes, desires, and requests). Students also read journalistic and literary selections designed for Spanish-speaking audiences. Three class hours. Laboratory work is required. Followed by SPAN 2020.  Prerequisite: Passing grade in SPAN 1020 or 1060; a score of 520-590 on the SAT II test; 326-409 on the UVa placement test; or permission of the department."
10072,STS,2140,1,Lecture,"3","Michael Gorman","MoTuWeThFrSa 10:00AM - 4:00PM","Mechanical Engr Bldg 341","01/02/2014 - 01/10/2014","","","","","","","","","","","","","Earth Systems Technology and Management","",Open,18,20,0,"Introduces students to earth systems technology and management, and related concepts such as industrial ecology (the objective, multidisciplinary study of industrial and economic systems and their linkages with fundamental natural systems).Â  The requirements of this course include regular and prepared participation in class and discussions, two semester projects, homework as assigned, and substantial reading and analysis of case studies and articles.Â  Additionally, students will become familiar with design methodologies, and apply those methodologies to case studies as part of a class project.Â   Prerequisite: STS 1500 or equivalent."
