Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2013 Fall,AIRS,4100,Natl Sec Affairs/Prep Act Duty,"Hiss,Steven T",002,-,-,0,8,0,0,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,...,002,-,-,0,4,2,1,2,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,...,003,-,-,1,0,0,0,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,...,004,-,-,0,0,0,6,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,...,005,-,-,0,3,5,2,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,"Bargmann,Julie L",006,-,-,0,0,0,1,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,"Clark Jr.,William G",001,-,-,0,1,1,3,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,"Dripps,Robin D",002,-,-,0,4,2,1,2,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,"Ford,Edward R",005,-,-,0,3,5,2,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,"Gali Izard,Teresa Eulalia",004,-,-,0,0,0,6,0,0,0,0,0,0
2013 Fall,ALAR,7010,Research Studio 1,"Jover Biboum,Margarita",003,-,-,1,0,0,0,0,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,...,002,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,...,003,-,-,0,0,1,2,0,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,...,004,3.71,13,2,6,0,4,1,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,...,005,3.24,11,1,0,2,5,1,1,0,1,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,"Bargmann,Julie L",005,3.24,11,1,0,2,5,1,1,0,1,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,"Clark Jr.,William G",001,-,-,0,3,4,2,0,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,"Dripps,Robin D",002,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,"Ford,Edward R",003,-,-,0,0,1,2,0,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,"Gali Izard,Teresa Eulalia",008,-,-,0,0,0,4,1,0,0,0,0,0
2013 Fall,ALAR,8010,ComprehensiveDes Res Studio1,"Jover Biboum,Margarita",004,3.71,13,2,6,0,4,1,0,0,0,0,0
2013 Fall,ALAR,8100,Design Res:Methods& Strategies,"Jull,Matthew",001,3.51,16,0,4,3,6,1,1,0,0,0,1
2013 Fall,ALAR,8100,Design Res:Methods& Strategies,"Sieweke,Joerg Dieter",002,-,-,0,6,0,0,0,0,0,0,0,0
2013 Fall,AMST,2001,American Cultural Studies,"Hale,Grace E",100,3.40,59,0,16,14,12,11,3,0,2,0,1
2013 Fall,AMST,2500,Major Works for Amer Studies,"Chavez,Daniel",002,3.76,12,1,5,3,1,1,0,0,0,0,1
2013 Fall,AMST,2500,Major Works for Amer Studies,"Williams,Ashley M",001,3.19,24,0,2,4,8,5,3,1,1,0,0
2013 Fall,AMST,3001,Theories & Methods of Amer. St,"Brickhouse,Anna Campbell",001,3.56,11,1,1,7,0,1,0,1,0,0,0
2013 Fall,AMST,3001,Theories & Methods of Amer. St,"Shukla,Sandhya",002,-,-,0,0,3,0,0,0,0,1,0,0
2013 Fall,AMST,3641,Native America,"McMillen,Christian Wallace",100,3.22,11,0,0,7,1,1,0,0,0,0,2
2013 Fall,AMST,4500,Seminar in American Studies,"Goff,Lisa",002,-,-,0,0,4,1,0,0,1,0,0,0
2013 Fall,AMST,4500,Seminar in American Studies,"Higginbotham,Carmenita",001,3.39,12,0,1,4,5,0,2,0,0,0,0
2013 Fall,AMST,4993,Independent Study,"Chavez,Daniel",002,-,-,0,1,0,0,0,0,0,0,0,1
2013 Fall,AMST,4993,Independent Study,"Goff,Lisa",013,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,AMST,4993,Independent Study,"Hale,Grace E",005,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,AMST,4993,Independent Study,"Hedstrom,Matthew Sigurd",006,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,AMST,4993,Independent Study,"Higginbotham,Carmenita",007,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,AMST,4993,Independent Study,"Shukla,Sandhya",012,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ANTH,1010,Introduction to Anthropology,"Handler,Richard",100,3.43,237,7,58,55,36,56,12,5,4,1,3
2013 Fall,ANTH,1010,Introduction to Anthropology,"Trevathan,Wenda",501,3.55,31,2,12,8,0,5,2,0,2,0,0
2013 Fall,ANTH,1050,Anthropology of Globalization,"Armengol,Roberto Ignacio",001,3.61,44,0,19,9,10,2,3,1,0,0,0
2013 Fall,ANTH,2190,Desire and World Economics,"Mentore,George P",100,3.21,58,0,6,14,14,10,6,2,2,0,4
2013 Fall,ANTH,2230,Fantasy and Social Values,"Wagner,Roy",001,3.63,59,15,14,10,12,6,0,0,0,2,0
2013 Fall,ANTH,2280,Medical Anthropology,"Nahas,Nathalie Samir",001,3.35,30,0,3,12,5,6,2,1,1,0,0
2013 Fall,ANTH,2280,Medical Anthropology,"Trevathan,Wenda",501,3.55,29,0,13,5,0,9,2,0,0,0,0
2013 Fall,ANTH,2310,Symbol and Ritual,"Douglass,Carrie Bess",001,3.68,33,0,16,9,2,3,1,0,1,0,1
2013 Fall,ANTH,2400,Language and Culture,"Maceyko,Melissa Sue",100,3.69,30,3,8,12,3,2,1,0,0,0,1
2013 Fall,ANTH,2420,Language and Gender,"Contini-Morava,Ellen L",100,3.28,113,2,3,41,31,15,11,3,2,2,3
2013 Fall,ANTH,2470,Jewish Languages/Communties,"Lefkowitz,Daniel S",001,3.56,14,0,3,7,1,2,1,0,0,0,0
2013 Fall,ANTH,2500,"Cultures, Regions, Civilizatio","Lahatte,Kristin Margaret",002,3.56,29,2,8,8,3,4,3,0,0,0,1
2013 Fall,ANTH,2575,Migrants and Minorities,"Githinji,Ann Joyce Wanjiku",001,3.16,30,0,6,10,3,4,1,0,1,1,4
2013 Fall,ANTH,2800,Introduction to Archaeology,"Laviolette,Adria",100,3.31,60,1,8,15,16,10,5,4,0,1,0
2013 Fall,ANTH,2810,Human Origins,"Hantman,Jeffrey L",001,3.18,59,3,15,8,8,9,4,2,6,0,4
2013 Fall,ANTH,3010,Theory & History Anthropology,"McKinnon,Susan",100,3.37,27,0,4,8,7,4,1,1,1,0,1
2013 Fall,ANTH,3130,"Disease, Epidemics and Society","Shepherd,John R",001,3.58,29,0,6,12,8,3,0,0,0,0,0
2013 Fall,ANTH,3152,Amazonian Peoples,"Mentore,George P",100,3.03,57,0,4,11,11,9,6,9,4,1,2
2013 Fall,ANTH,3155,Anth of Everyday American Life,"Damon,Frederick H.",001,3.38,26,0,5,8,6,5,0,0,0,0,2
2013 Fall,ANTH,3240,The Anthropology of Food,"Trevathan,Wenda",501,3.43,31,0,13,4,2,5,5,1,1,0,0
2013 Fall,ANTH,3240,The Anthropology of Food,"Wellman,Rose Edith",001,3.53,42,0,5,21,8,8,0,0,0,0,0
2013 Fall,ANTH,3320,"Shamanism, Healing and Ritual","Turner,Edith L",001,3.93,16,4,8,4,0,0,0,0,0,0,0
2013 Fall,ANTH,3559,New Course: ANTH,"Igoe,James Joseph",002,3.12,11,0,4,1,1,3,0,1,0,0,1
2013 Fall,ANTH,3559,New Course: ANTH,"Shutt,Lisa Toccafondi",001,-,-,0,3,1,1,0,0,0,0,0,0
2013 Fall,ANTH,3590,Social & Cultural Anthropology,"Damon,Frederick H.",003,3.34,14,0,5,3,2,3,0,0,0,0,1
2013 Fall,ANTH,3590,Social & Cultural Anthropology,"Wattenmaker,Patricia A",002,3.63,21,1,4,11,3,0,0,0,1,0,1
2013 Fall,ANTH,3590,Social & Cultural Anthropology,"Weston,Kathleen Mary",001,3.38,48,1,21,0,1,18,0,0,5,0,2
2013 Fall,ANTH,3603,Archaeology and Slavery,"Neiman,Fraser D",001,-,-,0,0,2,2,0,1,0,0,0,0
2013 Fall,ANTH,3630,Chinese Family and Religion,"Shepherd,John R",001,3.32,26,0,9,5,6,4,0,0,0,0,2
2013 Fall,ANTH,3680,Australian Aboriginal Art,"Smith,Margaret Walton",001,-,-,0,1,3,1,1,1,0,1,0,2
2013 Fall,ANTH,3700,Globalizing India,"Khare,Ravindra S",001,3.30,20,0,1,5,8,4,1,1,0,0,0
2013 Fall,ANTH,4591,Senior Seminar in Anthropology,"Douglass,Carrie Bess",002,3.19,18,0,4,6,2,0,3,2,0,0,1
2013 Fall,ANTH,4591,Senior Seminar in Anthropology,"Hantman,Jeffrey L",001,3.40,11,1,2,2,1,4,1,0,0,0,0
2013 Fall,ANTH,4993,Indep Study in Anthropology,"Bashkow,Ira R",001,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ANTH,4993,Indep Study in Anthropology,"Damon,Frederick H.",004,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4993,Indep Study in Anthropology,"Handler,Richard",008,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4993,Indep Study in Anthropology,"Hantman,Jeffrey L",025,-,-,0,2,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4993,Indep Study in Anthropology,"Turner,Edith L",027,-,-,0,0,0,0,0,0,0,0,0,1
2013 Fall,ANTH,4993,Indep Study in Anthropology,"Wagner,Roy",020,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4998,Distinguished Majors Thesis,"Bashkow,Ira R",001,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ANTH,4998,Distinguished Majors Thesis,"Douglass,Carrie Bess",007,-,-,0,2,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4998,Distinguished Majors Thesis,"Hantman,Jeffrey L",009,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4999,Distinguished Mjrs Thesis Wrtg,"Douglass,Carrie Bess",007,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,4999,Distinguished Mjrs Thesis Wrtg,"Mentore,George P",014,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,5420,Theories of Language,"Contini-Morava,Ellen L",001,-,-,0,2,3,0,0,1,0,1,1,0
2013 Fall,ANTH,5549,Top:Theoretical Ling&Ling Anth,"Dobrin,Lise",001,3.59,13,0,5,3,3,1,1,0,0,0,0
2013 Fall,ANTH,5559,New Course: ANTH,"Khare,Ravindra S",001,-,-,0,2,2,0,0,0,0,0,0,0
2013 Fall,ANTH,5590,Social & Cultural Anthropology,"Wagner,Roy",001,3.31,21,1,2,5,7,4,0,1,0,1,0
2013 Fall,ANTH,5808,Method & Theory in Archaeology,"Wattenmaker,Patricia A",001,-,-,0,2,2,1,0,0,0,0,0,0
2013 Fall,ANTH,7010,History Theory I,"Bashkow,Ira R",001,-,-,0,2,3,2,0,0,0,0,0,0
2013 Fall,ANTH,7130,"Disease, Epidemics and Society","Shepherd,John R",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,7589,Topics in Archaeology,"Laviolette,Adria",001,3.80,11,0,5,5,1,0,0,0,0,0,0
2013 Fall,ANTH,9010,Directed Readings,"Alexy,Allison Megan",023,-,-,0,2,0,0,0,0,0,0,0,0
2013 Fall,ANTH,9010,Directed Readings,"Hantman,Jeffrey L",007,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,9010,Directed Readings,"Lefkowitz,Daniel S",010,-,-,1,0,0,1,0,0,0,0,0,0
2013 Fall,ANTH,9010,Directed Readings,"McKinnon,Susan",011,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,9010,Directed Readings,"Neiman,Fraser D",024,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,9010,Directed Readings,"Weston,Kathleen Mary",020,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,9020,Directed Readings,"Damon,Frederick H.",023,-,-,0,0,0,1,0,0,0,0,0,0
2013 Fall,ANTH,9020,Directed Readings,"Handler,Richard",008,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ANTH,9020,Directed Readings,"Mentore,George P",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,APMA,1090,Single Variable Calculus I,"Fulgham,Bernard Ives",003,2.63,45,0,3,6,6,13,5,0,3,2,7
2013 Fall,APMA,1090,Single Variable Calculus I,"Johnson,William Craig",001,2.44,38,0,3,2,4,6,8,3,4,2,6
2013 Fall,APMA,1090,Single Variable Calculus I,"Johnson,William Craig",002,3.09,29,0,2,5,7,7,4,2,1,1,0
2013 Fall,APMA,1110,Single Variable Calculus II,"Beck,Mary P",002,2.88,66,0,8,13,4,15,5,11,4,3,3
2013 Fall,APMA,1110,Single Variable Calculus II,"Guadagni,Gianluca",001,2.89,52,2,6,9,4,10,2,8,4,6,1
2013 Fall,APMA,1110,Single Variable Calculus II,"Guadagni,Gianluca",005,2.93,38,0,5,5,3,13,1,6,2,2,1
2013 Fall,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",003,3.23,64,0,12,15,8,16,4,4,2,3,0
2013 Fall,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",004,3.07,56,1,9,14,2,9,6,3,5,6,1
2013 Fall,APMA,2120,Multivariable Calculus,"Beck,Mary P",003,2.38,62,0,6,5,3,9,7,3,6,12,11
2013 Fall,APMA,2120,Multivariable Calculus,"Maybee,John D",006,2.95,68,2,8,4,14,17,9,5,2,3,4
2013 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,2.67,65,2,3,5,11,13,8,8,2,4,9
2013 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",005,2.94,64,1,9,10,12,9,2,8,5,4,4
2013 Fall,APMA,2120,Multivariable Calculus,"Noshad Iranzad,Mohammad",007,3.26,14,0,4,3,2,1,2,1,0,0,1
2013 Fall,APMA,2120,Multivariable Calculus,"Tao,Gang",004,2.93,52,2,6,9,8,9,1,4,3,2,8
2013 Fall,APMA,2120,Multivariable Calculus,"Wilson,Stephen G",002,3.08,61,1,15,7,8,5,13,2,5,1,4
2013 Fall,APMA,2130,Ordinary Differentl Equations,"Dorning,John",004,3.09,37,4,7,4,4,6,3,2,1,1,5
2013 Fall,APMA,2130,Ordinary Differentl Equations,"Dorning,John",005,3.07,23,4,2,3,1,4,4,1,1,3,0
2013 Fall,APMA,2130,Ordinary Differentl Equations,"Fulgham,Bernard Ives",002,3.23,45,1,13,7,4,9,5,3,0,0,3
2013 Fall,APMA,2130,Ordinary Differentl Equations,"Morris,Diana Dunn",001,2.98,63,0,13,8,5,22,3,0,5,2,5
2013 Fall,APMA,2130,Ordinary Differentl Equations,"Morris,Diana Dunn",003,3.13,67,1,21,10,2,17,2,3,4,2,5
2013 Fall,APMA,3080,Linear Algebra,"Abramenko,Monika C",001,3.01,55,3,11,5,13,3,8,1,2,2,7
2013 Fall,APMA,3080,Linear Algebra,"Abramenko,Monika C",003,3.08,61,2,12,11,10,5,6,5,6,1,3
2013 Fall,APMA,3080,Linear Algebra,"Pindera,Marek-Jerzy",002,2.74,62,2,4,7,7,13,9,6,7,2,5
2013 Fall,APMA,3100,Probability,"Snider,Daria M",001,2.45,47,0,2,2,2,13,0,9,10,3,6
2013 Fall,APMA,3100,Probability,"Snider,Daria M",002,2.63,46,0,0,4,10,6,6,6,8,3,3
2013 Fall,APMA,3100,Probability,"Snider,Daria M",003,2.57,47,2,4,5,5,5,3,7,4,4,8
2013 Fall,APMA,3110,Applied Stats & Probablity,"Guadagni,Gianluca",003,3.15,38,0,6,4,8,9,5,1,1,2,2
2013 Fall,APMA,3110,Applied Stats & Probablity,"Maybee,John D",002,3.18,65,1,14,11,10,13,7,0,3,2,4
2013 Fall,APMA,3110,Applied Stats & Probablity,"Morris,Diana Dunn",001,3.32,65,0,16,14,10,17,4,0,1,2,1
2013 Fall,APMA,3110,Applied Stats & Probablity,"Pisano,Stacie",004,3.00,60,0,7,7,4,21,11,3,4,3,0
2013 Fall,APMA,3120,Statistics,"Lark III,James Willard",001,3.09,50,0,7,10,12,7,3,4,2,4,1
2013 Fall,APMA,3120,Statistics,"Lark III,James Willard",002,3.03,53,0,7,4,13,9,13,1,4,1,1
2013 Fall,APMA,3140,App Partial Differentl Equatns,"Hopkins,Patrick Edward",001,3.46,63,6,24,8,6,8,5,0,3,1,2
2013 Fall,APMA,3340,Complex Variables w/Applicatns,"Tosun,Bulent",001,3.53,19,5,5,1,5,0,0,3,0,0,0
2013 Fall,APMA,3501,Spl. topics in APMA,"Steiner,Caitlin Irene",001,-,-,0,3,1,0,0,0,0,0,0,0
2013 Fall,APMA,4993,Independent Reading & Research,"Beck,Mary P",001,-,-,1,0,0,0,0,0,0,0,0,0
2013 Fall,APMA,6410,Engineering Mathematics I,"Wood III,Houston G.",001,3.43,18,1,4,4,3,4,1,1,0,0,0
2013 Fall,APMA,6430,Statistics Engrs & Scientists,"Brown,Donald E",560,3.47,25,2,5,6,3,8,1,0,0,0,0
2013 Fall,APMA,6548,Spec Tops in App Mathematics,"Dorning,John",001,3.87,11,2,7,0,2,0,0,0,0,0,0
2013 Fall,ARAB,1010,Elementary Arabic I,"Mohamed,Suad A",002,3.23,20,0,2,5,2,4,6,0,0,0,1
2013 Fall,ARAB,1010,Elementary Arabic I,"Mohamed,Suad A",003,3.44,22,2,5,3,4,3,2,0,1,0,2
2013 Fall,ARAB,1010,Elementary Arabic I,"Mohamed,Suad A",006,3.34,18,1,2,6,3,3,1,1,1,0,0
2013 Fall,ARAB,1010,Elementary Arabic I,"Rabbaa,Mohammed A.Y.",001,3.56,17,2,2,3,4,2,0,0,0,0,4
2013 Fall,ARAB,1010,Elementary Arabic I,"Sawwan,Michelle Ann",005,3.56,19,0,7,4,4,3,1,0,0,0,0
2013 Fall,ARAB,1010,Elementary Arabic I,"Shihab,Mohammed Younis",004,3.04,21,1,3,2,3,2,2,3,0,0,5
2013 Fall,ARAB,2010,Intermediate Arabic I,"Obiedat,Ahmad",002,-,-,0,2,2,1,1,3,0,0,0,1
2013 Fall,ARAB,2010,Intermediate Arabic I,"Obiedat,Ahmad",003,3.21,16,1,5,2,0,1,2,2,1,1,1
2013 Fall,ARAB,2010,Intermediate Arabic I,"Rabbaa,Mohammed A.Y.",001,-,-,0,1,1,1,2,0,1,0,1,1
2013 Fall,ARAB,2010,Intermediate Arabic I,"Rabbaa,Mohammed A.Y.",004,3.25,11,0,3,2,2,1,2,0,0,0,1
2013 Fall,ARAB,2250,Conversational Arabic I,"Sawaie,Mohammed",001,-,-,1,4,3,0,1,0,0,0,0,1
2013 Fall,ARAB,3010,Advanced Arabic I,"Maanaki,Bilal Ahmad",001,3.60,16,0,4,5,7,0,0,0,0,0,0
2013 Fall,ARAB,3010,Advanced Arabic I,"Maanaki,Bilal Ahmad",002,3.28,18,0,2,6,6,2,0,0,1,0,1
2013 Fall,ARAB,4010,Advanced Arabic III,"Maanaki,Bilal Ahmad",001,-,-,0,1,5,1,1,1,0,0,0,1
2013 Fall,ARAB,4120,Intro. to Arabic Drama,"Al-Samman,Hanadi",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARAB,5010,Advanced Arabic I,"Maanaki,Bilal Ahmad",002,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ARAB,5830,Topics in Arabic Prose I,"Sawaie,Mohammed",001,-,-,0,2,1,1,1,0,0,0,0,0
2013 Fall,ARAB,5850,Media Arabic I,"Maanaki,Bilal Ahmad",001,-,-,1,2,4,0,0,0,0,0,0,0
2013 Fall,ARAB,7120,Intro. to Arabic Drama,"Al-Samman,Hanadi",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARAD,3100,Prin & Prac in Arts Administrn,"Sampson,George W.",001,3.84,59,2,27,29,1,0,0,0,0,0,0
2013 Fall,ARAD,3993,Independent Study,"Sampson,George W.",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARAD,5050,Arts Marketing Theory & Pract,"Guggenheimer,Margaret Owen",001,3.77,14,0,6,6,2,0,0,0,0,0,0
2013 Fall,ARAD,5500,Intro. to Design Thinking,"Sampson,George W.",001,-,-,0,10,0,0,0,0,0,0,0,0
2013 Fall,ARAH,5585,Topics Art of Asia,"Wong,Dorothy",001,-,-,0,3,2,0,0,1,0,0,0,0
2013 Fall,ARAH,8051,Theory & Int Vis Arts,"Betzer,Sarah E",001,-,-,0,4,1,1,1,0,0,0,0,0
2013 Fall,ARAH,8091,MA Thesis Research,"Ehnbom,Daniel J",003,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARAH,8091,MA Thesis Research,"Fiorani,Francesca",011,-,-,0,0,0,1,0,0,0,0,0,0
2013 Fall,ARAH,8091,MA Thesis Research,"Wong,Dorothy",023,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ARAH,8095,Dissertation Proposal,"Crane,Sheila R",006,-,-,0,0,1,0,0,0,0,0,0,0
2013 Fall,ARAH,9505,Sem Ancient Art/Archaeology,"Smith,Tyler Jo",001,-,-,0,2,1,0,0,0,0,0,0,0
2013 Fall,ARAH,9520,Sem Ren/Baroque Arch,"Brothers,Cammy",001,-,-,0,3,0,0,0,0,0,0,0,0
2013 Fall,ARAH,9525,Sem Ren/Baroque Art,"Fiorani,Francesca",001,-,-,0,3,1,1,0,0,0,0,0,0
2013 Fall,ARAH,9570,Sem Arch of the Americas,"Wilson,Richard Guy",001,-,-,0,3,0,0,0,0,0,0,0,0
2013 Fall,ARAH,9995,Supervised Research,"Betzer,Sarah E",008,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARAH,9995,Supervised Research,"Fordham,Douglas",011,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARAH,9995,Supervised Research,"Wilson,Richard Guy",023,-,-,0,1,0,0,0,0,0,0,0,0
2013 Fall,ARCH,1020,Lessons in Making,"Iliescu,Sanda D",100,3.59,107,18,18,30,22,9,3,3,0,0,4
2013 Fall,ARCH,2010,Foundation Studio II,"Abbasy-Asbagh,Ghazal",102,3.55,15,0,3,7,3,0,2,0,0,0,0
2013 Fall,ARCH,2010,Foundation Studio II,"Bailo Esteve,Manuel",101,3.38,16,2,4,0,1,8,1,0,0,0,0
2013 Fall,ARCH,2010,Foundation Studio II,"Phinney,Lucia",103,3.46,14,0,1,7,4,0,2,0,0,0,0
2013 Fall,ARCH,2010,Foundation Studio II,"Van Lengen,Karen",104,3.49,14,0,4,2,5,3,0,0,0,0,0
