Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2018 January,PLCP,3240,Post Soviet Polt Challenges,"Urbanovich,Yuri",1,4.00,25,1,24,0,0,0,0,0,0,0,0
2018 January,PLIR,3500,Special Topics,"Setear,John K",1,3.55,12,0,4,2,4,2,0,0,0,0,0
2018 January,PPOL,3225,Conscious Social Change,"Steidle,Gretchen Anne",1,-,-,0,4,3,2,0,0,0,0,0,0
2018 January,PPOL,5225,uAcademy for Conscious Change,"Steidle,Gretchen Anne",1,-,-,0,3,2,0,0,0,0,0,0,0
2018 January,PSYC,4559,New Course: PSYC,"Guarnera,Lucy Adeline",1,3.55,17,0,5,6,3,2,0,1,0,0,0
2018 January,PSYC,4559,New Course: PSYC,"Morris,James Patrick",2,4.00,11,0,11,0,0,0,0,0,0,0,0
2018 January,PSYC,5559,New Course:  PSYC,"Connelly,Jessica J",1,-,-,2,4,2,0,0,0,0,0,0,0
2018 January,RELJ,3590,Topics in Jewish Studies,"Biemann,Asher D",501,-,-,0,4,1,1,0,0,0,0,0,0
2018 January,RELS,4995,Independent Research,"Braun,Erik C",1,-,-,1,0,0,0,0,0,0,0,0,0
2018 January,SARC,5500,Special Topics,"Sherman,William H.",1,4.00,11,0,11,0,0,0,0,0,0,0,0
2018 January,SAST,3559,New Course: SAST,"Farooqi,Mehr A",501,-,-,0,3,4,2,0,0,0,0,0,0
2018 January,SLAV,2250,Between Auschwitz & Gulag,"Tolczyk,Dariusz",1,3.92,23,0,18,4,1,0,0,0,0,0,0
2018 January,SLAV,2360,Dracula,"Stepanic,Stanley Joseph",1,3.92,29,0,25,2,1,1,0,0,0,0,0
2018 January,SOC,2498,Prozac Culture,"Davis,Joseph Eugene",1,3.58,24,2,7,4,8,2,1,0,0,0,0
2018 January,SOC,2500,Special Topics In Sociology,"Olick,Jeffrey Keith",2,3.77,17,0,9,5,2,1,0,0,0,0,0
2018 January,SOC,2500,Special Topics In Sociology,"Yates,Joshua Joseph",1,3.91,13,0,9,4,0,0,0,0,0,0,0
2018 January,SPAN,2010,Intermediate Spanish,"Daves,Jessica",1,3.18,13,0,0,4,4,3,0,1,1,0,0
2018 January,STS,2500,S & T in Soc & Global Context,"Berne,Rosalyn Wiggins",2,-,-,1,1,1,1,1,0,0,0,0,0
2018 January,STS,2500,S & T in Soc & Global Context,"Click,Patricia C",3,-,-,0,1,4,0,0,0,0,0,0,0
2018 January,STS,2500,S & T in Soc & Global Context,"Mcbrien,Justin Daniel",1,-,-,0,7,0,0,0,0,0,0,0,0
2018 January,STS,2500,S & T in Soc & Global Context,"Powers,Robert David",4,3.56,23,0,8,4,7,4,0,0,0,0,0
2018 January,STS,2500,S & T in Soc & Global Context,"Rogers,Hannah Star",5,-,-,2,4,1,1,0,0,0,0,0,0
2018 January,SYS,3054,Systems Case Studies,"Bailey,Robert Reid",501,3.75,16,0,5,9,0,1,0,0,0,0,1
2018 January,WGS,3210,"Gender, Sport and Film","Hagerman,Bonnie M",1,3.05,15,1,2,4,3,0,1,1,2,0,1
2018 January,WGS,3340,Transnational Feminism,"Davis,Amanda J",1,-,-,0,4,1,1,1,0,1,0,0,0
2018 January,WGS,4800,Gender-Based Violence,"Speidel,Lisa Anne",1,3.98,29,0,27,2,0,0,0,0,0,0,0
2018 January,ZFOR,3503,International Study,"Bailey,Robert Reid",502,-,-,0,0,0,0,0,0,0,0,0,1
