Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2021 Fall,MATH,2310,Calculus III,023024,"Uraltsev,Gennady",100,10601,College & Graduate Arts & Sci,3.26,36,4,9,4,9,2,2,1,1,3,1
2021 Fall,HIAF,3112,African Environmental History,044498,"Fleur,James La",001,18304,College & Graduate Arts & Sci,3.92,31,2,23,5,0,1,0,0,0,0,0
2021 Fall,KINE,3601,Musculoskeletal Anatomy Lab I,042824,"Donahue,Catherine",1,14960,School of Education and HumanDev,3.30,22,0,4,8,1,4,2,2,0,1,0
2021 Fall,CS,6762,"SP,ML and Control",046326,"Stankovic,John",001,19690,Engineering & Applied Science,3.97,36,0,34,1,1,0,0,0,0,0,0
2021 Fall,LPPS,6765,Federal and State Budgeting,041544,"Scheppach,Raymond",001,17054,Batten Leadership & Public Pol,3.75,11,0,2,9,0,0,0,0,0,0,0
2021 Fall,LAW,7002,"Agency, Partnership, & LLCs",021600,"Cohen,George",1,19245,School of Law,3.49,47,5,8,9,13,7,5,0,0,0,0
2021 Fall,MATH,1310,Calculus I,022953,"Feller,Matthew",600,10586,College & Graduate Arts & Sci,3.31,27,1,5,6,5,6,2,1,0,0,1
2021 Fall,ENGL,8110,Medieval Trans to Renaissance,012707,"Fowler,Elizabeth",001,18364,College & Graduate Arts & Sci,3.88,5,0,3,2,0,0,0,0,0,0,0
2021 Fall,STS,4500,STS and Engineering Practice,036749,"Seabrook,Bryn",012,15868,Engineering & Applied Science,3.81,35,0,18,16,0,0,0,0,1,0,0
2021 Fall,COMM,3020,Behavior Issues in Mktg & Mgmt,006454,"Davis,Derick",003,14645,McIntire School of Commerce,3.66,51,2,16,22,4,4,3,0,0,0,0
2021 Fall,POL,1210,Intro to Polish Language,032000,"Stepanic,Stanley",001,12959,College & Graduate Arts & Sci,3.67,11,4,3,2,1,0,0,0,0,1,0
2021 Fall,LAR,6710,Design Computation I,045168,"Stranix,Katie",100,10142,School of Architecture,3.36,34,0,1,5,26,2,0,0,0,0,0
2021 Fall,EDLF,3420,Athletics in the University,043147,"Pusser,Brian",1,14979,School of Education and HumanDev,3.68,67,7,35,10,4,5,2,1,2,1,0
2021 Fall,CHEM,5310,Adv Inorganic Chemistry I,005780,"Gunnoe,Thomas",001,12977,College & Graduate Arts & Sci,3.54,13,2,6,0,0,4,0,0,1,0,0
2021 Fall,EVSC,4066,Changing Global Carbon Cycle,045361,"Doney,Scott",001,18259,College & Graduate Arts & Sci,3.80,32,2,17,9,2,1,1,0,0,0,0
2021 Fall,ENTP,1010,Intro to Entrepreneurship,043881,"Etienne,Bevin",002,14723,McIntire School of Commerce,3.87,53,0,36,14,2,0,1,0,0,0,0
2021 Fall,WGS,3611,Gender in the U.S. 1600-1865,041839,"Janney,Caroline",100,19663,College & Graduate Arts & Sci,3.35,31,0,4,10,10,5,0,1,0,0,1
2021 Fall,ECON,3020,Intermediate Macroeconomics,007909,"Young,Eric",300,12254,College & Graduate Arts & Sci,3.06,43,0,8,8,9,5,3,2,4,2,2
2021 Fall,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Clark,Jason",002,13248,College & Graduate Arts & Sci,3.08,159,7,35,30,18,17,18,6,10,7,11
2021 Fall,LAW,8017,Securities Regultn (Law & Bus),021956,"Curtis,Quinn",1,19228,School of Law,3.57,21,0,4,7,10,0,0,0,0,0,0
2021 Fall,CS,1110,Introduction to Programming,006846,"Pettit,Raymond",001,15941,Engineering & Applied Science,3.26,195,8,62,36,20,23,10,9,13,2,12
2021 Fall,COMM,3030,Quantitative & Finan Analysis,006455,"Baglioni,Anthony",004,14652,McIntire School of Commerce,3.30,50,0,12,13,5,6,9,3,1,0,1
2021 Fall,EDIS,3452,Designing Games for Learning,044153,"Chiu,Jennie",1,15072,School of Education and HumanDev,3.94,35,0,32,1,1,1,0,0,0,0,0
2021 Fall,SPAN,3020,Grammar and Composition II,035894,"Sprague,Paula",001,10843,College & Graduate Arts & Sci,3.88,18,0,11,7,0,0,0,0,0,0,0
2021 Fall,SPAN,3300,Texts and Interpretation,035904,"Salado,Benjamin Romero",003,10846,College & Graduate Arts & Sci,3.95,17,3,11,3,0,0,0,0,0,0,0
2021 Fall,STAT,2120,Intro to Statistical Analysis,036655,"Ross,Richard",001,10852,College & Graduate Arts & Sci,3.17,156,0,46,23,18,23,19,9,4,7,7
2021 Fall,KINE,2410,Group Exercise Instruction,043640,"Perkins,Erica",1,15006,School of Education and HumanDev,3.93,18,0,14,4,0,0,0,0,0,0,0
2021 Fall,APMA,3080,Linear Algebra,001151,"Abramenko,Monika",003,15407,Engineering & Applied Science,2.80,43,5,7,4,6,5,2,0,2,5,7
2021 Fall,LAW,7641,Corporate Strategy (SC),040159,"Donovan,Jim",1,20462,School of Law,3.45,28,0,1,9,18,0,0,0,0,0,0
2021 Fall,JAPN,1010,First-Year Japanese I,020740,"Marshall,Tomoko",002,10545,College & Graduate Arts & Sci,2.92,11,0,1,3,2,0,2,0,2,0,1
2021 Fall,ECON,8510,Topics in Growth Theory,008069,"Colmer,Jonathan",001,12953,College & Graduate Arts & Sci,3.72,6,0,3,1,2,0,0,0,0,0,0
2021 Fall,MATH,1190,A Survey of Calc I w Algebra,023387,"Demers,Matthew",200,13009,College & Graduate Arts & Sci,2.33,36,0,0,3,10,4,4,2,3,2,8
2021 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Shaman,Cory",010,10879,College & Graduate Arts & Sci,3.81,17,2,4,11,0,0,0,0,0,0,0
2021 Fall,APMA,3100,Probability,001152,"Shen,Cong",001,15410,Engineering & Applied Science,2.91,38,0,8,3,2,8,4,5,6,1,1
2021 Fall,SYS,2001,Systems Engineering Concepts,036895,"Bailey,Reid",001,15490,Engineering & Applied Science,3.67,52,1,23,12,10,4,2,0,0,0,0
2021 Fall,EVSC,4080,Quantitative Methods,044994,"Wiberg,Patricia",001,13228,College & Graduate Arts & Sci,3.56,16,0,9,0,1,5,1,0,0,0,0
2021 Fall,SOC,5100,Research Design and Methods,035533,"Greenland,Fiona",001,18352,College & Graduate Arts & Sci,4.00,5,2,3,0,0,0,0,0,0,0,0
2021 Fall,COMM,4710,Intermediate Investments,006538,"Sandas,Patrik",002,14673,McIntire School of Commerce,3.61,38,0,16,5,14,2,0,1,0,0,0
2021 Fall,ANTH,3010,Theory & History Anthropology,000708,"Durham,Deborah",001,10278,College & Graduate Arts & Sci,3.68,28,1,16,5,5,0,0,0,0,0,1
2021 Fall,HEBR,2010,Intermediate Modern Hebrew I,017986,"Gilboa,Zvi",001,11708,College & Graduate Arts & Sci,3.70,13,6,4,1,0,0,1,0,0,1,0
2021 Fall,SLAV,2360,Dracula,035128,"Stepanic,Stanley",001,11723,College & Graduate Arts & Sci,3.90,196,96,65,17,12,5,0,0,1,0,0
2021 Fall,EVSC,3601,Physical Hydrology Laboratory,014095,"Turrietta,Elise",003,12533,College & Graduate Arts & Sci,3.69,12,0,6,2,3,1,0,0,0,0,0
2021 Fall,LATI,1030,Fundamentals of Latin,021105,"Celotto,Giulio",001,10557,College & Graduate Arts & Sci,3.54,18,1,7,5,1,1,0,3,0,0,0
2021 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Marbut,Kyle",007,10876,College & Graduate Arts & Sci,3.94,18,4,13,0,0,1,0,0,0,0,0
2021 Fall,FREN,3032,"Text, Image, Culture",014358,"Ferguson,Gary",003,11967,College & Graduate Arts & Sci,3.76,12,0,5,5,2,0,0,0,0,0,0
2021 Fall,BME,3080,Biomed IDEAS Lab I,004070,"French,Brent",100,15520,Engineering & Applied Science,3.59,103,3,35,29,18,12,4,1,1,0,0
2021 Fall,LPPP,5559,New Crse: Pub Policy&Leadershp,044864,"Reifsnyder,Daniel",002,20413,Batten Leadership & Public Pol,3.67,14,0,4,6,4,0,0,0,0,0,0
2021 Fall,HIEA,3559,New Course: HIEA,039230,"Seeley,Joseph Andrew",001,18313,College & Graduate Arts & Sci,3.92,30,0,22,8,0,0,0,0,0,0,0
2021 Fall,MATH,1310,Calculus I,022953,"Dutta,Neelav",300,10583,College & Graduate Arts & Sci,3.03,26,0,4,5,5,4,3,0,2,1,2
2021 Fall,AAS,1010,African-Amer & African Stds I,000083,"Vinson,Robert",100,10269,College & Graduate Arts & Sci,3.71,178,0,117,34,7,9,3,1,2,0,5
2021 Fall,PSYC,2700,Intro to Child Psychology,032516,"Lillard,Angeline",001,11519,College & Graduate Arts & Sci,3.28,330,0,152,47,37,11,25,16,8,8,26
2021 Fall,MSE,2090,Intro to Materials Science,024402,"Balachandran,Prasanna",001,15484,Engineering & Applied Science,3.73,66,3,28,25,3,5,1,0,1,0,0
2021 Fall,COMM,3110,Intermediate Accounting I,006461,"McDermott,Katie",005,14657,McIntire School of Commerce,3.64,30,2,12,7,4,2,3,0,0,0,0
2021 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",055,13997,College & Graduate Arts & Sci,3.47,24,12,2,5,0,0,2,0,0,2,1
2021 Fall,COLA,1500,College Advising Seminars,006376,"Feitosa,Lilian",031,11958,College & Graduate Arts & Sci,3.98,19,15,3,1,0,0,0,0,0,0,0
2021 Fall,SPAN,2010,Intermediate Spanish,035853,"Sanchis,Robert",012,11935,College & Graduate Arts & Sci,3.77,15,0,7,6,1,1,0,0,0,0,0
2021 Fall,LATI,2010,Intermediate Latin I,021133,"Fons,Michael",003,10560,College & Graduate Arts & Sci,3.78,18,2,10,3,1,1,1,0,0,0,0
2021 Fall,ECON,4310,Economics of the Public Sector,007965,"Kripalani,Jessica",100,12104,College & Graduate Arts & Sci,3.41,33,3,11,8,1,7,1,0,0,0,2
2021 Fall,RUTR,2350,Russian and East European Film,040715,"Stepanic,Stanley",001,13165,College & Graduate Arts & Sci,3.69,56,19,20,6,5,2,0,0,3,0,1
2021 Fall,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",003,11961,College & Graduate Arts & Sci,2.88,23,0,2,2,7,5,2,1,1,1,2
2021 Fall,ARTH,1505,Art and the Modern World,040669,"Goedde,Lawrence",100,12827,College & Graduate Arts & Sci,3.64,41,0,22,5,8,2,3,1,0,0,0
2021 Fall,FREN,1010,Elementary French I,014273,"Garnier,Priscille",001,12050,College & Graduate Arts & Sci,3.37,12,0,3,3,1,3,1,1,0,0,0
2021 Fall,PLIR,7080,Military Force Internation Rel,031856,"Copeland,Dale",001,13883,College & Graduate Arts & Sci,3.68,5,0,1,3,1,0,0,0,0,0,0
2021 Fall,ENCW,4350,Advanced Nonfiction Writing,043440,"Alison,Jane",001,20066,College & Graduate Arts & Sci,3.40,13,0,6,4,0,0,2,0,0,0,1
2021 Fall,BIOL,4900,Independent Readings,040718,"Kozminski,Keith",003,12224,College & Graduate Arts & Sci,3.68,10,0,3,5,1,1,0,0,0,0,0
2021 Fall,CE,5400,Traffic Operations,004579,"Park,B. Brian",001,15421,Engineering & Applied Science,3.90,6,0,4,2,0,0,0,0,0,0,0
2021 Fall,COMM,4680,Entrepreneurship,006531,"Ransler,Charles",001,14669,McIntire School of Commerce,3.64,35,0,13,12,6,1,3,0,0,0,0
2021 Fall,SPAN,4520,Spec Topics Sem: Cult & Civil,035969,"Mahler,Anne",002,13385,College & Graduate Arts & Sci,3.88,21,0,18,2,0,0,0,0,1,0,0
2021 Fall,CS,3102,Theory of Computation,006897,"Evans,David",001,15529,Engineering & Applied Science,3.63,242,21,119,42,21,14,11,3,5,1,5
2021 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",009,11964,College & Graduate Arts & Sci,3.76,24,13,3,4,1,0,3,0,0,0,0
2021 Fall,SOC,4058,Unequal Families,046240,"Zeno,Elissa",001,18346,College & Graduate Arts & Sci,3.61,20,0,7,8,0,4,1,0,0,0,0
2021 Fall,PHYS,2419,Intro Physics 2 Workshop,031079,"Bychkov,Maksim",014,11768,College & Graduate Arts & Sci,3.21,11,0,0,3,4,2,1,1,0,0,0
2021 Fall,CHEM,5440,Interface of Chem & Biology,045884,"Stains,Cliff",001,14300,College & Graduate Arts & Sci,3.58,9,0,0,7,1,1,0,0,0,0,0
2021 Fall,MDST,4510,Capstone Topics,045773,"Kokas,Aynne",004,18325,College & Graduate Arts & Sci,3.93,17,0,13,4,0,0,0,0,0,0,0
2021 Fall,CHEM,1410,Intro College Chemistry I,005649,"Welch,Kevin",600,19669,College & Graduate Arts & Sci,3.52,376,8,135,97,53,37,21,12,10,1,2
2021 Fall,SANS,8993,Independent Study in Sanskrit,034833,"Hueckstedt,Robert",001,10794,College & Graduate Arts & Sci,3.68,5,0,1,3,1,0,0,0,0,0,0
