Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2015 Summer,AAS,2224,Black Fem. & Masc. in US Media,"Shutt,Lisa Toccafondi",001,3.15,17,0,2,5,2,2,3,2,0,1,0
2015 Summer,AAS,2559,New Course:  AAS,"Purkiss,Ava",001,2.48,18,0,0,3,2,1,3,2,3,1,3
2015 Summer,AAS,3500,Intermediate Seminar in AAS,"Levy,Latasha Beatrice",002,-,-,1,2,3,1,0,0,0,0,0,0
2015 Summer,AAS,3749,Food &Meaning in Africa&Diasp.,"Shutt,Lisa Toccafondi",001,-,-,0,2,3,2,0,0,0,0,0,0
2015 Summer,ACCT,2010,Introductory Accounting I,"Brooks,Gary D",701,-,-,0,6,0,0,2,0,0,0,0,2
2015 Summer,ACCT,2020,Introductory Accounting II,"Montesa,Noel Evangelista",701,-,-,3,0,2,2,1,0,0,0,0,0
2015 Summer,ACCT,3120,Intermediate Accounting II,"Lee,Nammy K",701,2.95,13,0,4,1,2,2,0,0,3,0,1
2015 Summer,ACCT,3140,Cost Accounting,"Cardine,William",701,3.15,14,0,5,0,0,6,0,0,1,0,2
2015 Summer,ACCT,5210,Introductory Auditing,"Glenn,James R",701,3.47,18,4,3,2,5,2,0,2,0,0,0
2015 Summer,ACCT,5460,Federal Taxation II,"Dittmer,Gary D",701,-,-,0,6,0,0,1,0,0,0,0,1
2015 Summer,ANTH,1050,Anthropology of Globalization,"Hedges,Nathan Thomas",001,3.67,23,2,7,6,5,2,0,0,0,0,1
2015 Summer,ANTH,2230,Fantasy and Social Values,"Stanley,Erik Nathaniel",001,3.27,18,4,3,4,1,1,2,1,1,0,1
2015 Summer,ANTH,2400,Language and Culture,"Reynolds,Grace Elizabeth",001,3.29,18,0,5,7,0,1,1,0,3,1,0
2015 Summer,ANTH,2440,Language and Cinema,"Lefkowitz,Daniel S",001,-,-,1,0,1,3,0,1,0,0,0,1
2015 Summer,ANTH,2620,"Sex, Gender and Culture","Maceyko,Melissa Sue",001,-,-,2,5,1,1,0,0,0,0,1,0
2015 Summer,ANTH,2800,Introduction to Archaeology,"Brant,Erika Marie",001,-,-,2,1,2,0,0,0,0,0,4,0
2015 Summer,ANTH,3240,The Anthropology of Food,"Kavadias,Dionisios Konstantine",001,3.56,11,0,1,7,0,1,1,0,0,0,1
2015 Summer,ANTH,3300,Tournaments and Athletes,"Mentore,George P",001,2.50,16,0,0,0,1,2,5,6,0,2,0
2015 Summer,ANTH,3870,Archaeology of Virginia,"Hantman,Jeffrey L",001,-,-,1,2,2,1,2,1,0,0,0,0
2015 Summer,ANTH,5589,Topics in Archaeology,"Neiman,Fraser D",001,-,-,0,4,1,1,3,1,0,0,0,0
2015 Summer,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,3.01,11,0,1,2,2,1,3,1,0,1,0
2015 Summer,APMA,2130,Ordinary Differentl Equations,"Fulgham,Bernard Ives",001,2.69,26,1,2,5,3,3,4,1,1,1,5
2015 Summer,APMA,3080,Linear Algebra,"Lark III,James Willard",001,3.05,19,0,5,1,4,4,1,0,1,1,2
2015 Summer,APMA,3100,Probability,"Baber,Thomas T",001,3.09,20,1,7,4,0,3,0,0,0,1,4
2015 Summer,APMA,3110,Applied Stats & Probability,"Beil,Norman Brian",001,-,-,0,0,1,1,1,1,1,1,0,0
2015 Summer,APMA,3120,Statistics,"Lark III,James Willard",001,-,-,0,0,3,1,2,0,1,1,0,0
2015 Summer,ARAB,1010,Elementary Arabic I,"Bargach,Majida",501,-,-,0,6,0,0,0,0,0,0,0,0
2015 Summer,ARAB,1016,Intensive Introductory Arabic,"Rabbaa,Mohammed A.Y.",001,-,-,1,0,2,2,1,0,0,0,0,0
2015 Summer,ARAB,1026,Intensive Introductory Arabic,"Rabbaa,Mohammed A.Y.",001,-,-,0,1,2,1,1,0,0,0,0,0
2015 Summer,ARAB,2010,Intermediate Arabic I,"Bargach,Majida",501,-,-,1,1,0,0,0,0,0,0,0,0
2015 Summer,ARAB,2016,Intensive Intermediate Arabic,"Maanaki,Bilal Ahmad",002,3.61,15,0,6,5,1,2,0,1,0,0,0
2015 Summer,ARAB,2026,Intensive Intermediate Arabic,"Maanaki,Bilal Ahmad",002,3.65,15,0,8,3,1,2,0,1,0,0,0
2015 Summer,ARAB,2256,IntroLevantArabicI,"Maanaki,Bilal Ahmad",1,3.98,15,1,13,1,0,0,0,0,0,0,0
2015 Summer,ARAB,2266,IntroLevantArabicII,"Maanaki,Bilal Ahmad",1,4.00,15,1,14,0,0,0,0,0,0,0,0
2015 Summer,ARAH,5753,Southern Hist & Material Cult,"Miller,Rachel Nottingham",1,3.76,11,0,6,3,1,1,0,0,0,0,0
2015 Summer,ARAH,5753,Southern Hist & Material Cult,"West,Carroll V.",1,3.76,11,0,6,3,1,1,0,0,0,0,0
2015 Summer,ARCH,1031,Summer Foundation Studio I,"Carbone,Ryan Michael",001,-,-,0,0,3,3,2,1,0,0,0,0
2015 Summer,ARCH,2011,Summer Intro to Design Studio,"Barr,Eric Ryan",001,-,-,1,1,1,1,0,0,0,0,0,1
2015 Summer,ARCH,2021,Summer Intro Design Studio 1,"Clark Jr.,William G",001,-,-,1,5,0,0,0,0,0,0,0,0
2015 Summer,ARCH,5011,International Summer Studio,"Waldman,Peter D",501,-,-,1,2,1,2,1,1,0,0,0,0
2015 Summer,ARCH,5422,Computer Animation,"Mark,Earl J",001,-,-,0,5,1,1,0,0,0,0,0,0
2015 Summer,ARCH,5607,International Design Research,"Waldman,Peter D",501,-,-,1,1,1,4,0,0,0,0,0,0
2015 Summer,ARCH,5608,China Design Workshop,"Lorenz,Esther",501,3.89,14,2,8,3,1,0,0,0,0,0,0
2015 Summer,ARCH,5800,Vicenza Program,"Menefee III,Charles",501,3.56,19,2,3,5,7,2,0,0,0,0,0
2015 Summer,ARH,5606,Chinese Architecture &Culture,"Lorenz,Esther",501,3.71,14,0,7,3,3,1,0,0,0,0,0
2015 Summer,ARTH,2273,Disneyland,"Higginbotham,Carmenita",001,3.66,18,0,5,8,4,1,0,0,0,0,0
2015 Summer,ARTH,2471,Art Since 1945,"Schoenthal,Rebecca Young",001,3.16,13,0,2,1,5,1,2,0,0,0,2
2015 Summer,ARTH,2472,Modern Art in Italy,"Ragain,Melissa Sue",501,4.00,14,9,5,0,0,0,0,0,0,0,0
2015 Summer,ARTH,3525,Topics in Ren Art History,"Angelilli,Christina",501,3.85,13,0,9,3,0,1,0,0,0,0,0
2015 Summer,ARTH,3525,Topics in Ren Art History,"Angelilli,Christina",502,-,-,0,2,1,0,0,0,0,0,0,0
2015 Summer,ARTH,3545,Topics In 20th/21st Century Ar,"Wellbeloved,Elizabeth A.",504,-,-,0,0,1,0,0,0,0,0,0,0
2015 Summer,ARTS,2511,Special Topics in Photography,"Wylie,William",501,3.88,13,5,5,2,0,1,0,0,0,0,0
2015 Summer,ARTS,2570,Special Topics in Painting,"Chan,Amy Beth",001,-,-,0,3,1,0,0,0,0,0,0,1
2015 Summer,ARTS,2610,Introduction to Drawing I,"Rollando,Akemi Ohira",001,3.73,17,0,9,3,3,0,1,0,0,0,1
2015 Summer,ARTS,2620,Introduction to Drawing II,"Chan,Amy Beth",002,-,-,0,0,0,0,0,1,0,0,0,0
2015 Summer,ARTS,2620,Introduction to Drawing II,"Schoyer,Elizabeth P",001,-,-,1,9,0,0,0,0,0,0,0,0
2015 Summer,ARTS,2670,Introduction to Printmaking I,"Dass,Dean A",001,3.68,12,0,5,4,1,2,0,0,0,0,0
