Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2014 Spring,AAS,1020,African-Amer & African Stds II,"Harold,Claudrena N",100,3.54,100,0,38,36,9,2,9,0,3,1,2
2014 Spring,AAS,2224,Black Fem. & Masc. in US Media,"Shutt,Lisa Toccafondi",001,3.31,16,0,4,6,0,2,1,1,1,1,0
2014 Spring,AAS,2559,New Course: AAS,"Dramé,Kandioura",501,-,-,0,0,0,0,1,0,0,0,0,0
2014 Spring,AAS,3456,Supreme Court and Civil Rights,"Hylton,Joseph G",001,-,-,0,2,1,2,3,0,0,0,0,1
2014 Spring,AAS,3500,Intermediate Seminar in AAS,"Dramé,Kandioura",501,-,-,0,0,1,1,0,0,0,0,0,0
2014 Spring,AAS,3500,Intermediate Seminar in AAS,"Pendergrass,Sabrina",001,3.32,18,0,4,8,0,2,2,0,0,1,1
2014 Spring,AAS,3500,Intermediate Seminar in AAS,"Reynolds,Pamela P",002,-,-,1,2,1,1,0,0,0,0,0,0
2014 Spring,AAS,3559,New Course: AAS,"Harold,Claudrena N",001,3.94,78,1,72,1,1,2,1,0,0,0,0
2014 Spring,AAS,4080,Thesis,"Harold,Claudrena N",001,-,-,0,1,0,0,0,0,0,0,0,0
2014 Spring,AAS,4109,Civil Rights Movement & Media,"Bodroghkozy,Aniko",001,-,-,0,0,0,1,1,0,0,1,0,0
2014 Spring,AAS,4500,Adv Sem Afr-Amer & Afr Stds,"Ross,Marlon B",001,-,-,0,2,2,0,1,0,0,0,0,0
2014 Spring,AAS,4501,Adv. Res Sem in Hist & AAS,"Harold,Claudrena N",001,3.22,12,0,2,3,2,2,0,3,0,0,0
2014 Spring,AAS,4559,New Course: AAS,"Grandison,Kenrick I",001,-,-,0,1,0,1,0,0,0,0,0,0
2014 Spring,AAS,4570,Adv Research Sem in AAS,"Levy,Latasha Beatrice",003,-,-,1,0,0,1,0,0,0,0,1,1
2014 Spring,AAS,4570,Adv Research Sem in AAS,"Wiley,Katherine Ann",002,-,-,0,1,1,0,0,0,1,0,0,0
2014 Spring,AAS,4993,Independent Study,"Apprey,Maurice",002,-,-,0,3,0,0,0,0,0,0,0,0
2014 Spring,AAS,4993,Independent Study,"Harold,Claudrena N",004,-,-,0,2,0,0,0,0,0,1,0,0
2014 Spring,AAS,4993,Independent Study,"Shutt,Lisa Toccafondi",001,-,-,0,1,0,0,0,0,0,0,0,0
2014 Spring,ACCT,2010,Introductory Accounting I,"Kasten,Marshall V",701,-,-,2,1,1,0,0,1,0,0,0,0
2014 Spring,ACCT,2020,Introductory Accounting II,"Montesa,Noel Evangelista",701,-,-,1,2,0,0,0,0,0,0,0,0
2014 Spring,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,-,-,0,1,0,2,0,0,0,0,0,0
2014 Spring,ACCT,3120,Intermediate Accounting II,"Adams,Rebecca Ann",501,-,-,0,1,2,0,0,0,0,0,0,0
2014 Spring,ACCT,3120,Intermediate Accounting II,"Kirchert,Cory C.",701,-,-,1,1,0,2,0,1,0,0,0,0
2014 Spring,ACCT,3140,Cost Accounting,"Cardine,William",701,-,-,0,4,0,0,1,0,0,0,0,0
2014 Spring,ACCT,4450,Federal Taxation I,"Dittmer,Gary D",701,3.10,11,0,4,0,0,3,0,0,3,0,1
2014 Spring,ACCT,5250,Advanced Auditing,"Evans,Richard",701,-,-,0,3,3,1,2,1,0,0,0,0
2014 Spring,ACCT,5310,Topics in Advanced Accounting,"Brooks,Gary D",701,3.63,14,0,4,6,2,2,0,0,0,0,0
2014 Spring,ACCT,5460,Federal Taxation II,"Hughes,Thomas D",701,-,-,0,0,1,0,0,0,0,0,0,0
2014 Spring,AIRS,100,Leadership Laboratory,"Hubal,Jennifer M",001,-,-,0,0,0,0,0,0,0,0,0,1
2014 Spring,AIRS,1200,Foundations of U.S. Air Force,"Rourke,Nina C",001,4.00,13,0,13,0,0,0,0,0,0,0,0
2014 Spring,AIRS,1200,Foundations of U.S. Air Force,"Rourke,Nina C",002,-,-,0,3,0,0,0,0,0,0,0,0
2014 Spring,AIRS,2200,Evolution of Air & Space Power,"Kamorski,Michael W",001,4.00,14,13,0,0,0,0,0,0,0,0,1
2014 Spring,AIRS,2200,Evolution of Air & Space Power,"Kamorski,Michael W",002,4.00,12,12,0,0,0,0,0,0,0,0,0
2014 Spring,AIRS,3200,Air Force Leadership & Mgmt,"Hubal,Jennifer M",001,-,-,0,8,0,0,0,0,0,0,0,0
2014 Spring,AIRS,4200,Natl Sec Affairs/Prep Act Duty,"Hiss,Steven T",001,4.00,13,0,13,0,0,0,0,0,0,0,0
2014 Spring,ALAR,7020,Foundation Studio III,...,001,3.56,17,4,5,2,0,3,3,0,0,0,0
2014 Spring,ALAR,7020,Foundation Studio III,...,002,-,-,0,5,1,0,0,0,0,0,0,1
2014 Spring,ALAR,7020,Foundation Studio III,"Jull,Matthew",001,3.56,17,4,5,2,0,3,3,0,0,0,0
2014 Spring,ALAR,7020,Foundation Studio III,"Sieweke,Joerg Dieter",002,-,-,0,5,1,0,0,0,0,0,0,1
2014 Spring,ALAR,8020,Comp Design Research Studio II,"Menefee III,Charles",001,3.32,20,0,1,3,15,0,0,0,0,1,0
2014 Spring,ALAR,8020,Comp Design Research Studio II,"Osborn,Brian Mark",004,-,-,0,4,1,2,1,0,0,0,0,0
2014 Spring,ALAR,8102,Design Research Seminar,"Quale,John David",001,-,-,0,2,2,0,0,0,0,0,0,0
2014 Spring,ALAR,8995,Ind Design Res Thesis Studio,"Bargmann,Julie L",009,-,-,1,0,0,0,0,0,0,0,0,0
2014 Spring,ALAR,8995,Ind Design Res Thesis Studio,"Goldman,Melissa Elaine",011,-,-,0,1,0,0,0,0,0,0,0,0
2014 Spring,ALAR,8995,Ind Design Res Thesis Studio,"Lee,Michael George",003,-,-,0,1,0,0,0,0,0,0,0,0
2014 Spring,ALAR,8995,Ind Design Res Thesis Studio,"Waldman,Peter D",010,-,-,2,0,0,0,0,0,0,0,0,0
