Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2013 Spring,AAS,1020,African-Amer & African Stds II,"Ross,Marlon B",100,3.26,73,0,7,23,17,13,7,1,1,0,4
2013 Spring,AAS,3000,Women and Religion in Africa,"Hoehler-Fatton,Cynthia Heyden",001,-,-,0,0,2,0,0,1,0,0,0,1
2013 Spring,AAS,3456,Supreme Court and Civil Rights,"Hylton,Joseph G",001,3.45,16,0,3,3,8,1,1,0,0,0,0
2013 Spring,AAS,3500,Intermediate Seminar in AAS,"Boswell,Barbara A",004,-,-,0,3,4,2,0,0,0,0,0,0
2013 Spring,AAS,3500,Intermediate Seminar in AAS,"Pendergrass,Sabrina",003,3.55,25,0,10,7,3,1,1,1,0,0,2
2013 Spring,AAS,3500,Intermediate Seminar in AAS,"Reynolds,Pamela P",005,3.53,18,4,7,1,3,2,0,0,0,0,1
2013 Spring,AAS,3500,Intermediate Seminar in AAS,"Shutt,Lisa Toccafondi",001,2.91,19,0,3,4,0,4,3,0,2,2,1
2013 Spring,AAS,3500,Intermediate Seminar in AAS,"Shutt,Lisa Toccafondi",002,2.73,12,0,1,3,1,1,1,0,3,1,1
2013 Spring,AAS,3559,New Course: AAS,"Harold,Claudrena N",001,3.83,146,4,110,12,8,2,6,2,1,0,1
2013 Spring,AAS,4080,Thesis,"Harold,Claudrena N",001,-,-,0,2,0,0,0,0,0,0,0,0
2013 Spring,AAS,4500,Adv Sem Afr-Amer & Afr Stds,"Woolfork,Lisa",001,-,-,0,0,1,2,1,0,1,0,0,0
2013 Spring,AAS,4570,Adv Research Sem in AAS,"Boswell,Barbara A",001,-,-,0,0,6,2,1,0,0,0,0,1
2013 Spring,AAS,4570,Adv Research Sem in AAS,"Jackson,Zakiyyah I",002,-,-,0,0,1,0,0,0,0,0,0,1
2013 Spring,AAS,4993,Independent Study,"Apprey,Maurice",002,-,-,0,3,0,1,0,0,0,0,0,0
2013 Spring,AAS,4993,Independent Study,"Harold,Claudrena N",004,-,-,0,3,0,0,0,0,0,0,0,0
2013 Spring,ACCT,2010,Introductory Accounting I,"Kasten,Marshall V",701,-,-,1,4,0,0,0,0,0,0,0,1
2013 Spring,ACCT,2020,Introductory Accounting II,"Hutton,Leon W",701,-,-,1,7,0,0,2,0,0,0,0,0
2013 Spring,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,-,-,0,3,0,1,0,0,1,0,0,0
2013 Spring,ACCT,3120,Intermediate Accounting II,"Adams,Rebecca Ann",501,-,-,2,2,1,0,1,0,1,0,0,0
2013 Spring,ACCT,3120,Intermediate Accounting II,"Kirchert,Cory C.",701,3.52,17,3,3,5,1,2,3,0,0,0,0
2013 Spring,ACCT,3140,Cost Accounting,"Cardine,William",701,3.46,13,0,7,0,0,5,0,0,1,0,0
2013 Spring,ACCT,4450,Federal Taxation I,"Dittmer,Gary D",701,3.29,18,0,9,0,0,4,0,0,4,0,1
2013 Spring,ACCT,5210,Introductory Auditing,"Young,Karen",701,3.44,20,0,9,0,0,8,2,0,0,0,1
2013 Spring,ACCT,5250,Advanced Auditing,"Young,Karen",701,-,-,0,5,0,0,3,0,0,0,0,0
2013 Spring,ACCT,5310,Topics in Advanced Accounting,"Brooks,Gary D",701,-,-,0,6,0,1,0,0,0,0,0,0
2013 Spring,AIRS,100,Leadership Laboratory,"Hubal,Jennifer M",002,-,-,0,0,0,0,0,0,0,0,0,1
2013 Spring,AIRS,1200,Foundations of U.S. Air Force,"Kamorski,Michael W",001,4.00,15,13,2,0,0,0,0,0,0,0,0
2013 Spring,AIRS,1200,Foundations of U.S. Air Force,"Kamorski,Michael W",002,4.00,21,21,0,0,0,0,0,0,0,0,0
2013 Spring,AIRS,2200,Evolution of Air & Space Power,"Kamorski,Michael W",001,-,-,6,0,0,0,0,0,0,0,0,0
