Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2011 Fall,ANTH,3010,Theory & History Anthropology,"Ratanapruck,Prista",100,2.83,39,2,3,8,8,3,3,4,0,1,7
2011 Fall,ANTH,3152,Amazonian Peoples,"Mentore,George P",001,3.10,30,0,4,7,3,7,6,0,2,0,1
2011 Fall,ANTH,3155,Anth of Everyday American Life,"Damon,Frederick H.",001,3.03,28,1,2,9,6,4,1,1,1,0,3
2011 Fall,ANTH,3260,Globalization and Development,"Frolander-Ulf,Monica",501,3.50,13,0,6,2,1,1,0,1,1,0,1
2011 Fall,ANTH,3320,"Shamanism, Healing and Ritual","Turner,Edith L",001,3.63,29,3,9,14,1,0,0,1,0,0,1
2011 Fall,ANTH,3450,Native American Languages,"Danziger,Eve",001,3.49,14,0,4,3,5,1,0,1,0,0,0
2011 Fall,ANTH,3480,Language and Prehistory,"Danziger,Eve",100,3.06,35,0,3,6,8,7,3,2,4,1,1
2011 Fall,ANTH,3550,Ethnography,"Metcalf,Peter",001,-,-,0,1,1,1,1,0,0,2,0,0
2011 Fall,ANTH,3559,New Course: ANTH,"Frolander-Ulf,Monica",501,3.46,17,0,5,2,5,5,0,0,0,0,0
2011 Fall,ANTH,3589,Topics in Archaeology,"Geib,Phil R.",002,-,-,0,0,1,2,0,0,0,0,0,1
2011 Fall,ANTH,3589,Topics in Archaeology,"Neiman,Fraser D",001,-,-,0,1,4,1,1,0,0,0,0,1
2011 Fall,ANTH,3590,Social & Cultural Anthropology,"Freeman,Caren Wendy",001,3.23,22,2,0,6,2,7,1,0,2,0,2
2011 Fall,ANTH,3590,Social & Cultural Anthropology,"Hultin,Ivar Niklas",002,2.52,11,0,1,2,0,3,1,2,0,0,2
2011 Fall,ANTH,3680,Australian Aboriginal Art,"Smith,Margaret Walton",001,3.38,12,0,0,7,1,3,0,1,0,0,0
2011 Fall,ANTH,3700,Contemporary India,"Khare,Ravindra S",001,-,-,0,2,0,2,0,0,0,0,0,1
2011 Fall,ANTH,3830,North American Archaeology,"Hantman,Jeffrey L",001,3.35,26,2,7,2,5,5,2,0,0,2,1
2011 Fall,ANTH,3840,Archaeology of the Middle East,"Wattenmaker,Patricia A",001,3.34,25,1,6,6,5,3,0,0,3,1,0
2011 Fall,ANTH,4991,Senior Seminar in Anthropology,"Hultin,Ivar Niklas",001,3.31,15,0,3,3,3,4,1,0,1,0,0
2011 Fall,ANTH,4991,Senior Seminar in Anthropology,"Laviolette,Adria",003,-,-,0,1,6,0,1,1,0,1,0,0
2011 Fall,ANTH,4991,Senior Seminar in Anthropology,"Wattenmaker,Patricia A",002,-,-,0,2,0,2,2,0,0,0,0,0
2011 Fall,ANTH,4993,Indep Study in Anthropology,"Contini-Morava,Ellen L",003,-,-,0,1,1,0,0,0,0,0,0,0
2011 Fall,ANTH,4993,Indep Study in Anthropology,"Most,Rachel",018,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,4993,Indep Study in Anthropology,"Most,Rachel",024,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,4993,Indep Study in Anthropology,"Wattenmaker,Patricia A",021,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,4998,Distinguished Majors Thesis,"Douglass,Carrie Bess",007,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,4998,Distinguished Majors Thesis,"Hantman,Jeffrey L",009,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ANTH,4998,Distinguished Majors Thesis,"Laviolette,Adria",011,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ANTH,4998,Distinguished Majors Thesis,"Mentore,George P",014,-,-,0,0,1,1,0,0,0,0,0,0
2011 Fall,ANTH,4998,Distinguished Majors Thesis,"Wagner,Roy",020,-,-,1,0,0,0,0,0,0,0,0,0
2011 Fall,ANTH,4998,Distinguished Majors Thesis,"Wattenmaker,Patricia A",021,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,4999,Distinguished Mjrs Thesis Wrtg,"Hantman,Jeffrey L",009,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ANTH,5420,Theories of Language,"Contini-Morava,Ellen L",001,3.43,14,1,2,3,4,3,1,0,0,0,0
2011 Fall,ANTH,5510,Topics in Ethnography,"Lefkowitz,Daniel S",001,-,-,0,2,1,1,1,1,0,1,0,0
2011 Fall,ANTH,5529,Social and Cultural Anth,"Alexy,Allison Megan",002,-,-,0,8,0,0,0,0,0,0,0,1
2011 Fall,ANTH,5529,Social and Cultural Anth,"Khare,Ravindra S",003,-,-,0,1,1,0,0,0,0,0,0,0
2011 Fall,ANTH,5529,Social and Cultural Anth,"Wagner,Roy",001,3.23,33,5,1,2,8,7,7,1,0,0,2
2011 Fall,ANTH,7010,History Theory I,"Handler,Richard",001,-,-,0,1,7,0,0,0,0,0,0,0
2011 Fall,ANTH,7450,Native American Languages,"Danziger,Eve",001,-,-,0,1,4,0,0,0,0,0,0,0
2011 Fall,ANTH,7480,Language and Prehistory,"Danziger,Eve",100,-,-,0,1,4,1,0,0,0,0,0,0
2011 Fall,ANTH,7541,Topics in Sociolinguistics,"Bechter,Frank Daniel",001,-,-,0,5,3,1,0,0,0,0,0,0
2011 Fall,ANTH,7559,New Course: ANTH,"Ratanapruck,Prista",001,-,-,0,2,2,0,0,0,0,0,0,0
2011 Fall,ANTH,7589,Topics in Archaeology,"Neiman,Fraser D",001,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,7589,Topics in Archaeology,"Wattenmaker,Patricia A",002,-,-,0,0,1,1,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Alexy,Allison Megan",023,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Danziger,Eve",004,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Douglass,Carrie Bess",005,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Khare,Ravindra S",008,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Mentore,George P",012,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Metcalf,Peter",013,-,-,0,4,0,0,0,0,0,0,0,0
2011 Fall,ANTH,9010,Directed Readings,"Ratanapruck,Prista",015,-,-,0,0,0,1,0,0,0,0,0,0
2011 Fall,ANTH,9020,Directed Readings,"Lefkowitz,Daniel S",011,-,-,0,0,0,1,0,0,0,0,0,0
2011 Fall,APMA,1090,Single Variable Calculus I,"Fulgham,Bernard Ives",001,2.53,62,0,4,5,5,7,16,9,2,2,12
2011 Fall,APMA,1090,Single Variable Calculus I,"Fulgham,Bernard Ives",003,2.56,31,0,0,3,3,6,7,5,2,2,3
2011 Fall,APMA,1090,Single Variable Calculus I,"Johnson,William Craig",002,2.88,46,0,4,6,7,6,9,7,2,2,3
2011 Fall,APMA,1110,Single Variable Calculus II,"Beck,Mary P",002,2.91,72,1,3,10,14,17,10,8,4,1,4
2011 Fall,APMA,1110,Single Variable Calculus II,"Guadagni,Gianluca",001,2.81,77,1,5,4,12,13,20,8,8,4,2
2011 Fall,APMA,1110,Single Variable Calculus II,"Guadagni,Gianluca",005,3.01,33,0,3,0,10,4,8,2,2,0,4
2011 Fall,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",003,3.07,68,2,9,10,15,12,7,4,5,2,2
2011 Fall,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",004,3.23,35,1,8,5,8,7,0,3,0,2,1
2011 Fall,APMA,2120,Multivariable Calculus,"Beck,Mary P",003,2.68,73,0,6,8,4,21,5,6,11,4,8
2011 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,2.53,71,0,2,6,9,8,9,6,11,5,15
2011 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",005,2.82,72,0,11,7,8,11,5,2,11,6,11
2011 Fall,APMA,2120,Multivariable Calculus,"Weikle,Robert M",004,2.80,46,4,5,2,3,9,2,6,3,3,9
2011 Fall,APMA,2120,Multivariable Calculus,"Wilson,Stephen G",002,3.08,67,1,10,6,15,13,12,4,3,1,2
2011 Fall,APMA,2130,Ordinary Differentl Equations,"Dorning,John",004,2.78,49,4,9,4,6,2,6,3,2,2,11
2011 Fall,APMA,2130,Ordinary Differentl Equations,"Dorning,John",005,2.96,36,1,7,2,6,5,5,4,3,1,2
2011 Fall,APMA,2130,Ordinary Differentl Equations,"Fulgham,Bernard Ives",002,2.88,65,2,11,6,9,8,4,9,1,6,9
2011 Fall,APMA,2130,Ordinary Differentl Equations,"Morris,Diana Dunn",001,3.09,50,1,9,6,10,7,4,0,6,3,4
2011 Fall,APMA,2130,Ordinary Differentl Equations,"Morris,Diana Dunn",003,2.96,74,2,13,4,13,12,7,4,11,5,3
2011 Fall,APMA,3080,Linear Algebra,"Abramenko,Monika C",001,2.97,54,0,10,8,7,8,5,6,1,3,6
2011 Fall,APMA,3080,Linear Algebra,"Abramenko,Monika C",003,3.24,51,2,8,9,12,5,9,3,0,1,2
2011 Fall,APMA,3080,Linear Algebra,"Lung,Wu-Seng",002,2.98,48,5,4,5,4,2,13,7,3,2,3
2011 Fall,APMA,3100,Probability,"Guadagni,Gianluca",001,2.81,48,1,3,4,9,7,4,6,1,2,11
2011 Fall,APMA,3100,Probability,"Snider,Daria M",002,2.45,34,0,1,2,5,5,4,2,4,4,7
2011 Fall,APMA,3100,Probability,"Snider,Daria M",003,2.70,40,1,6,1,5,10,2,3,4,3,5
2011 Fall,APMA,3110,Applied Stats & Probablity,"Maybee,John D",001,3.04,70,1,14,4,1,23,10,11,2,1,3
2011 Fall,APMA,3110,Applied Stats & Probablity,"Maybee,John D",002,3.10,69,0,14,9,9,15,7,7,3,2,3
2011 Fall,APMA,3110,Applied Stats & Probablity,"Maybee,John D",003,3.00,65,0,10,9,7,18,2,4,8,3,4
2011 Fall,APMA,3120,Statistics,"Lark III,James Willard",001,2.83,49,0,2,7,12,5,8,8,3,2,2
2011 Fall,APMA,3120,Statistics,"Lark III,James Willard",002,2.90,50,0,5,11,6,2,7,11,5,1,2
2011 Fall,APMA,3140,App Partial Differentl Equatns,"Haj-Hariri,Hossein",001,2.77,46,2,2,4,5,5,8,6,3,3,8
2011 Fall,APMA,3340,Complex Variables w/Applicatns,"Thomas,Lawrence E",001,-,-,1,2,2,0,3,0,0,1,0,1
2011 Fall,APMA,3501,Spl. topics in APMA,"Chang,Theodore C",001,-,-,0,0,1,0,1,1,0,0,0,0
2011 Fall,APMA,6410,Engineering Mathematics I,"Wood III,Houston G.",001,-,-,2,3,0,1,2,0,1,0,1,0
2011 Fall,APMA,6430,Statistics Engrs & Scientists,"Brown,Donald E",501,3.35,38,3,5,3,13,11,1,1,0,0,0
2011 Fall,APMA,6548,Spec Tops in App Mathematics,"Dorning,John",001,3.53,11,0,2,5,2,1,1,0,0,0,0
2011 Fall,ARAB,1010,Elementary Arabic I,"Al-Ahmad,Jumana",003,3.41,19,1,4,4,2,4,0,2,0,0,2
2011 Fall,ARAB,1010,Elementary Arabic I,"Hassan,Alla Osman",001,2.87,22,1,3,3,2,2,4,2,1,2,2
2011 Fall,ARAB,1010,Elementary Arabic I,"Hassan,Alla Osman",002,2.88,20,0,3,4,1,3,3,1,2,2,1
2011 Fall,ARAB,1010,Elementary Arabic I,"Hassan,Alla Osman",004,3.41,20,1,7,1,2,2,0,2,0,1,4
2011 Fall,ARAB,1010,Elementary Arabic I,"Maanaki,Bilal Ahmad",005,3.82,27,0,15,8,2,1,0,0,0,0,1
2011 Fall,ARAB,2010,Intermediate Arabic I,"Ali,Ghayda",003,3.10,12,0,0,4,1,2,2,2,0,0,1
2011 Fall,ARAB,2010,Intermediate Arabic I,"Ali,Ghayda",004,3.13,13,0,3,2,1,3,1,2,0,1,0
2011 Fall,ARAB,2010,Intermediate Arabic I,"Obiedat,Ahmad",001,3.24,16,1,4,1,3,2,2,3,0,0,0
2011 Fall,ARAB,2010,Intermediate Arabic I,"Obiedat,Ahmad",002,-,-,0,1,2,3,2,0,1,0,0,0
2011 Fall,ARAB,2250,Conversational Arabic I,"Sawaie,Mohammed",001,-,-,0,2,5,2,1,0,0,0,0,0
2011 Fall,ARAB,3010,Advanced Arabic I,"Maanaki,Bilal Ahmad",001,3.60,14,0,5,5,1,1,0,0,1,0,1
2011 Fall,ARAB,3010,Advanced Arabic I,"Maanaki,Bilal Ahmad",002,3.78,18,0,5,13,0,0,0,0,0,0,0
2011 Fall,ARAB,3010,Advanced Arabic I,"Maanaki,Bilal Ahmad",003,3.44,18,0,3,10,3,1,0,0,0,0,1
2011 Fall,ARAB,3330,Arabic of Qur'an & Hadith I,"Obiedat,Ahmad",001,-,-,1,1,1,1,0,0,0,0,0,0
2011 Fall,ARAB,3810,Modern Arabic Fiction,"Al-Samman,Hanadi",001,-,-,1,3,1,1,0,0,0,0,0,0
2011 Fall,ARAB,4010,Advanced Arabic III,"Ali,Ghayda",001,-,-,0,0,4,0,1,1,0,0,1,0
2011 Fall,ARAB,5010,Advanced Arabic I,"Maanaki,Bilal Ahmad",001,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAB,5010,Advanced Arabic I,"Maanaki,Bilal Ahmad",003,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ARAB,5410,Advanced Arabic III,"Ali,Ghayda",001,-,-,0,0,0,0,1,0,0,0,1,0
2011 Fall,ARAB,5830,Topics in Arabic Prose I,"Sawaie,Mohammed",001,-,-,1,1,1,1,1,0,0,0,0,1
2011 Fall,ARAB,8993,Independent Study in Arabic,"Maanaki,Bilal Ahmad",001,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAD,3100,Prin & Prac in Arts Administrn,"Sampson,George W.",001,3.74,43,0,25,16,0,0,0,0,0,1,1
2011 Fall,ARAD,3993,Independent Study,"Kielbasa,Jody Kevin",001,3.82,11,2,6,1,1,1,0,0,0,0,0
2011 Fall,ARAD,5050,Arts Marketing Theory & Pract,"Sampson,George W.",001,3.90,18,0,12,6,0,0,0,0,0,0,0
2011 Fall,ARAH,7505,Rsch Problems in Ancient Art,"Smith,Tyler Jo",002,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,8052,Library Methodology,"Stylianopoulos,Lucie W.",001,-,-,0,2,1,0,0,0,0,0,0,0
2011 Fall,ARAH,8091,MA Thesis Research,"Fiorani,Francesca",011,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,8091,MA Thesis Research,"Fordham,Douglas",017,-,-,0,0,1,0,0,0,0,0,0,0
2011 Fall,ARAH,8091,MA Thesis Research,"Goedde,Lawrence O",012,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,8091,MA Thesis Research,"Summers,John D",013,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,8095,Dissertation Proposal,"Reilly,Lisa A",008,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,8095,Dissertation Proposal,"Turner,Elizabeth Hutton",023,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,8940,Spcl Reading Problems in Art,"Dobbins,John J",001,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9505,Sem Ancient Art/Archaeology,"Frischer,Bernard",002,-,-,0,4,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9505,Sem Ancient Art/Archaeology,"Smith,Tyler Jo",001,-,-,0,5,1,0,1,0,0,0,0,0
2011 Fall,ARAH,9520,Sem Ren/Baroque Arch,"Brothers,Cammy",001,-,-,0,4,0,1,0,0,0,0,0,0
2011 Fall,ARAH,9525,Sem Ren/Baroque Art,"Fiorani,Francesca",001,-,-,0,6,1,2,0,0,0,0,0,1
2011 Fall,ARAH,9535,Sem 18th/19th Cent Art,"Fordham,Douglas",001,-,-,0,2,5,0,0,0,0,0,0,0
2011 Fall,ARAH,9570,Sem Arch of the Americas,"Wilson,Richard Guy",001,-,-,0,4,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9995,Supervised Research,"Barolsky,Paul",003,-,-,0,2,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9995,Supervised Research,"Bluestone,Daniel",022,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9995,Supervised Research,"Goedde,Lawrence O",005,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9995,Supervised Research,"Ramirez-Weaver,Eric Matthew",014,-,-,0,1,0,0,0,0,0,0,0,0
2011 Fall,ARAH,9995,Supervised Research,"Reilly,Lisa A",001,-,-,0,2,0,0,0,0,0,0,0,0
2011 Fall,ARCH,1010,Lessons of the Lawn,"Waldman,Peter D",100,3.43,99,0,16,27,37,10,5,2,1,0,1
2011 Fall,ARCH,2010,Intro Architectural Design I,"Canfora,Anselmo Gianluca",101,2.54,12,0,0,2,2,1,2,0,1,3,1
2011 Fall,ARCH,2010,Intro Architectural Design I,"Canfora,Anselmo Gianluca",102,2.98,12,0,0,2,2,3,3,0,0,1,1
2011 Fall,ARCH,2010,Intro Architectural Design I,"Canfora,Anselmo Gianluca",103,3.06,11,0,2,0,3,2,3,0,0,1,0
2011 Fall,ARCH,2010,Intro Architectural Design I,"Canfora,Anselmo Gianluca",104,-,-,0,0,2,3,2,1,0,0,0,2
2011 Fall,ARCH,2010,Intro Architectural Design I,"Canfora,Anselmo Gianluca",105,2.97,12,0,0,2,3,4,0,0,0,2,1
2011 Fall,ARCH,2010,Intro Architectural Design I,"Canfora,Anselmo Gianluca",106,2.92,11,0,0,1,2,4,3,0,0,1,0
2011 Fall,ARCH,2150,Global Sustainability,"Crisman,Phoebe",001,3.39,48,0,3,17,17,6,5,0,0,0,0
2011 Fall,ARCH,3010,Architectural Design I,"Beaman,Michael L.",007,3.22,11,0,0,3,3,3,2,0,0,0,0
2011 Fall,ARCH,3010,Architectural Design I,"Cox,Maurice D",002,3.33,12,0,2,2,4,3,0,1,0,0,0
2011 Fall,ARCH,3010,Architectural Design I,"Hannegan,Erin Rebecca",003,3.30,12,0,1,2,5,3,1,0,0,0,0
