Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2025 Summer,ISLS,3211,Russian Politics,041449,"Urbanovich,Yuri",101,12301,Continuing & Prof Studies,3.65,11,0,4,4,1,2,0,0,0,0,0
2025 Summer,PC,5060,Fed Acquisition Case Studies,029789,"Rich,James",701,12337,Continuing & Prof Studies,3.69,17,0,14,1,0,1,0,0,0,0,1
2025 Summer,ENGL,2599,Special Topics,012514,"Hamilton,Njelle",001,10861,College & Graduate Arts & Sci,2.80,11,3,2,0,0,0,2,0,1,2,1
2025 Summer,PLCP,2500,Special Topics,039020,"Silva da Costa,Beatriz",001,12577,College & Graduate Arts & Sci,3.50,21,4,0,7,7,1,2,0,0,0,0
2025 Summer,ECON,3720,Introduction to Econometrics,007939,"Mcgee,Christopher",001,10855,College & Graduate Arts & Sci,3.64,23,2,10,4,3,2,1,1,0,0,0
2025 Summer,ASTR,1280,Origins of Almost Everything,043984,"Alvarado,Amanda",001,12008,College & Graduate Arts & Sci,3.81,15,0,9,4,1,1,0,0,0,0,0
2025 Summer,MDST,3662,Disability and Media,045708,"Ellcessor,Elizabeth",001,10870,College & Graduate Arts & Sci,3.38,16,3,3,3,1,3,1,1,0,1,0
2025 Summer,PSPS,6005,Prac Apps of Risk Mgmt in PSO,046661,"Graham,Gordon",580,12429,Continuing & Prof Studies,3.67,7,0,2,3,2,0,0,0,0,0,0
2025 Summer,MDST,2000,Introduction to Media Studies,023487,"Rao,Pallavi",001,12179,College & Graduate Arts & Sci,3.58,54,1,25,15,4,1,5,1,0,0,2
2025 Summer,EDIS,5423,English Linguistics,043456,"Chang-Bacon,Chris",500,11233,School of Education and HumanDev,3.90,16,0,14,1,0,0,1,0,0,0,0
2025 Summer,EDLF,7808,Strat Align of Plan & Resource,009751,"Stacy,Jaime",500,11254,School of Education and HumanDev,3.92,9,5,3,0,1,0,0,0,0,0,0
2025 Summer,NUIP,4300,Informatics in Healthcare,047402,"Craig,Sarah",001,12194,School of Nursing,3.99,44,1,42,1,0,0,0,0,0,0,0
2025 Summer,EDIS,5770,Soc/Em Issues in Talent Dev,045469,"Dmitrieva,Svetlana",500,11236,School of Education and HumanDev,3.91,17,0,13,3,1,0,0,0,0,0,0
2025 Summer,SYS,6582,Selected Topics in Sys Engr,036979,"Riggs,Robert",001,12625,Engineering & Applied Science,3.94,10,0,8,2,0,0,0,0,0,0,0
2025 Summer,CJ,5740,Emerging Tech Influence on PS,046525,"Lehman,Matthew D",C901,12521,Continuing & Prof Studies,3.89,9,1,6,1,1,0,0,0,0,0,0
2025 Summer,PHS,7385,Env Hlth: Epidem Perspectives,042273,"Wells,Kristen",001,11711,Medical School - BIMS/PHS,3.90,13,6,4,2,1,0,0,0,0,0,0
2025 Summer,HIEA,3283,Pollution Society East Asia,047966,"Seeley,Joseph",001,12390,College & Graduate Arts & Sci,3.79,11,0,8,1,1,0,1,0,0,0,0
2025 Summer,ISIN,4520,Sp Tps Conduct Inquiry: HU,043256,"Bhasin,Christine",101,12298,Continuing & Prof Studies,3.33,21,1,6,9,2,0,0,0,1,0,2
2025 Summer,ISHU,3182,Fiction Workshop and Analysis,041788,"Horton,David",101,12295,Continuing & Prof Studies,3.95,12,6,4,2,0,0,0,0,0,0,0
2025 Summer,EDIS,5080,Differentiating Instruction,045846,"Coyne,Elizabeth",500,11224,School of Education and HumanDev,3.82,23,0,15,6,0,1,1,0,0,0,0
2025 Summer,RUSS,2026,Intensive Intermediate Russian,034747,"Elson,Mark",1,10710,College & Graduate Arts & Sci,3.26,10,0,3,1,3,1,0,1,0,1,0
