Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2013 Summer,AAS,2224,Black Fem. & Masc. in US Media,"Shutt,Lisa Toccafondi",001,3.11,16,0,3,4,1,5,1,0,1,0,1
2013 Summer,AAS,2559,New Course: AAS,"Nourse,Erin Kate",001,-,-,0,2,1,2,3,2,0,0,0,0
2013 Summer,AAS,3559,New Course: AAS,"Cohen,Theodore Wessick",001,-,-,0,0,1,3,1,0,0,0,0,0
2013 Summer,AAS,3749,Food &Meaning in Africa&Diasp.,"Shutt,Lisa Toccafondi",001,-,-,0,0,3,0,3,0,0,2,0,0
2013 Summer,AAS,4993,Independent Study,"Apprey,Maurice",004,-,-,1,1,0,0,0,0,0,0,0,0
2013 Summer,AAS,4993,Independent Study,"Shutt,Lisa Toccafondi",003,-,-,0,0,0,0,0,1,1,0,0,0
2013 Summer,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,-,-,3,5,0,1,0,0,0,0,0,1
2013 Summer,ACCT,3140,Cost Accounting,"Cardine,William",701,3.67,16,0,11,0,0,3,0,0,1,0,1
2013 Summer,ACCT,4450,Federal Taxation I,"Hughes,Thomas D",701,-,-,0,2,0,1,1,0,0,0,0,0
2013 Summer,ACCT,5210,Introductory Auditing,"Young,Karen",701,-,-,0,2,3,1,1,1,0,0,0,0
2013 Summer,ACCT,5460,Federal Taxation II,"Dittmer,Gary D",701,3.26,19,0,9,0,0,8,0,0,1,0,1
2013 Summer,AMST,4993,Independent Study,"Hale,Grace E",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Summer,ANTH,1010,Introduction to Anthropology,"Handler,Richard",501,2.93,57,0,5,5,9,19,11,4,0,1,3
2013 Summer,ANTH,1010,Introduction to Anthropology,"Handler,Richard",502,2.96,56,0,9,10,7,10,4,7,5,1,3
2013 Summer,ANTH,2345,Anthropology of Reproduction,"Doberne,Jennie Carmel",001,-,-,0,0,3,1,0,0,0,1,0,1
2013 Summer,ANTH,2500,"Cultures, Regions, Civilizatio","Khan,Arsalan Khalid",04,-,-,0,2,2,2,0,0,0,0,0,1
2013 Summer,ANTH,2500,"Cultures, Regions, Civilizatio","Lefkowitz,Daniel S",501,2.76,26,1,4,3,2,3,4,3,3,0,3
2013 Summer,ANTH,2500,"Cultures, Regions, Civilizatio","Wattenmaker,Patricia A",003,-,-,0,1,0,1,4,1,1,0,0,0
2013 Summer,ANTH,2541,Topics in Linguistics,"Lefkowitz,Daniel S",501,-,-,0,3,1,2,2,1,0,0,0,0
2013 Summer,ANTH,2559,New Course: ANTH,"Most,Rachel",002,-,-,0,5,1,0,0,0,0,0,0,0
2013 Summer,ANTH,2589,Topics in Archaeology,"Smith,Tyler Jo",501,3.50,27,0,9,6,5,4,2,1,0,0,0
2013 Summer,ANTH,2800,Introduction to Archaeology,"Holeman,Abigail Leigh",001,-,-,0,0,3,1,0,0,0,0,0,1
2013 Summer,ANTH,3240,The Anthropology of Food,"Shannon,Jonathan",501,3.59,30,1,11,8,3,4,3,0,0,0,0
2013 Summer,ANTH,3240,The Anthropology of Food,"Starr,Julie Elisabeth",001,3.42,17,0,7,5,2,0,1,1,0,0,1
2013 Summer,ANTH,3300,Tournaments and Athletes,"Mentore,George P",001,2.76,19,0,0,0,6,4,5,0,1,3,0
2013 Summer,ANTH,4060,UVA in Southern Africa,"Swap,Robert John",501,3.59,12,0,4,5,1,1,0,1,0,0,0
2013 Summer,ANTH,5589,Topics in Archaeology,"Gary,Jack Alan",562,-,-,0,7,0,0,0,0,0,1,0,0
2013 Summer,ANTH,5589,Topics in Archaeology,"Kelso,William Martin",561,-,-,6,2,0,0,0,0,0,0,0,0
2013 Summer,ANTH,5589,Topics in Archaeology,"Neiman,Fraser D",560,3.58,15,0,4,5,3,1,1,0,0,0,1
2013 Summer,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,2.78,17,0,3,2,2,2,2,2,1,0,3
2013 Summer,APMA,2130,Ordinary Differentl Equations,"Fulgham,Bernard Ives",001,2.87,20,1,5,1,2,3,1,1,2,1,3
2013 Summer,APMA,3080,Linear Algebra,"Lark III,James Willard",001,3.17,26,0,7,4,2,7,1,2,1,0,2
2013 Summer,APMA,3100,Probability,"Baber,Thomas T",001,3.29,17,1,3,3,2,5,0,0,2,0,1
2013 Summer,APMA,3110,Applied Stats & Probablity,"Beil,Norman Brian",001,-,-,0,2,2,1,3,1,0,0,1,0
2013 Summer,APMA,3120,Statistics,"Lark III,James Willard",001,3.10,11,0,1,3,2,3,1,0,0,0,1
2013 Summer,ARAB,1010,Elementary Arabic I,"Bargach,Majida",501,-,-,0,1,0,0,0,0,1,0,0,0
2013 Summer,ARAB,1016,Intensive Introductory Arabic,"Freeman,Caren Wendy",001,2.62,11,0,4,1,0,0,2,0,0,1,3
2013 Summer,ARAB,1026,Intensive Introductory Arabic,"Freeman,Caren Wendy",001,-,-,0,5,0,0,0,1,0,1,1,2
2013 Summer,ARAB,2016,Intensive Intermediate Arabic,"Freeman,Caren Wendy",001,-,-,1,4,2,0,0,0,0,0,0,0
2013 Summer,ARAB,2026,Intensive Intermediate Arabic,"Freeman,Caren Wendy",001,-,-,1,4,2,0,0,0,0,0,0,0
2013 Summer,ARAH,5753,Southern Hist & Material Cult,"West,Carroll V.",560,3.74,14,0,8,2,3,1,0,0,0,0,0
2013 Summer,ARCH,2011,Summer Intro to Design Studio,"McDowell,Andrew Seth",001,3.59,11,0,5,4,0,0,1,0,1,0,0
2013 Summer,ARCH,2021,Summer Intro Design Studio 1,"Bailo Esteve,Manuel",001,-,-,0,3,0,1,4,2,0,0,0,0
2013 Summer,ARCH,5011,International Summer Studio,"Crisman,Phoebe",501,3.50,14,0,3,4,4,3,0,0,0,0,0
2013 Summer,ARCH,5011,International Summer Studio,"Waldman,Peter D",501,3.50,14,0,3,4,4,3,0,0,0,0,0
2013 Summer,ARCH,5422,Computer Animation,"Mark,Earl J",001,-,-,0,5,0,2,0,0,0,0,0,0
2013 Summer,ARCH,5607,International Design Research,"Crisman,Phoebe",501,3.58,14,1,3,5,2,3,0,0,0,0,0
2013 Summer,ARCH,5607,International Design Research,"Waldman,Peter D",501,3.58,14,1,3,5,2,3,0,0,0,0,0
2013 Summer,ARCH,5608,China Design Workshop,"Huang,Yunsheng",501,-,-,0,2,3,1,0,0,0,0,0,0
2013 Summer,ARCH,5608,China Design Workshop,"Li,Shiqiao",501,-,-,0,2,3,1,0,0,0,0,0,0
2013 Summer,ARCH,5800,Vicenza Program,"Menefee III,Charles",501,-,19,0,0,0,0,0,0,0,0,0,0
2013 Summer,ARH,1004,History of Architecture,"Taylor,Jacqueline Susan",001,-,-,0,0,3,0,0,0,0,0,0,0
2013 Summer,ARH,2500,Special Topics in Arch History,"Nelson,Louis P",501,3.06,38,0,8,7,6,10,0,2,2,0,3
2013 Summer,ARH,2500,Special Topics in Arch History,"Nelson,Louis P",502,2.96,39,0,4,7,7,10,3,0,2,1,5
2013 Summer,ARH,2500,Special Topics in Arch History,"Nelson,Louis P",503,2.99,27,1,2,2,2,14,1,3,0,1,1
2013 Summer,ARH,5606,Chinese Architecture &Culture,"Huang,Yunsheng",501,-,-,1,3,2,0,0,0,0,0,0,0
2013 Summer,ARH,5606,Chinese Architecture &Culture,"Li,Shiqiao",501,-,-,1,3,2,0,0,0,0,0,0,0
2013 Summer,ARTH,1004,A History of Architecture,"Taylor,Jacqueline Susan",001,-,-,0,2,1,0,0,0,0,0,0,0
2013 Summer,ARTH,2273,Disneyland,"Higginbotham,Carmenita",001,3.56,11,0,2,6,1,1,1,0,0,0,0
2013 Summer,ARTH,2472,Modern Art in Italy,"Ragain,Melissa Sue",501,-,-,2,4,2,1,0,0,0,0,0,0
2013 Summer,ARTH,3525,Topics in Ren Art History,"Dibiase,Anna",501,3.83,12,0,8,2,2,0,0,0,0,0,0
2013 Summer,ARTH,3545,Topics In 20th/21st Century Ar,"Valle-Aparicio,J Eliseo",501,-,-,0,1,0,0,0,0,0,0,0,0
2013 Summer,ARTH,3545,Topics In 20th/21st Century Ar,"Wellbeloved,Elizabeth A.",501,-,-,0,1,0,0,0,0,0,0,0,0
2013 Summer,ARTH,3591,Art History Colloquium,"Smith,Tyler Jo",501,3.39,29,0,7,5,8,5,3,1,0,0,0
2013 Summer,ARTS,1610,Introduction to Drawing I,"Rollando,Akemi Ohira",001,3.65,18,1,8,3,2,4,0,0,0,0,0
2013 Summer,ARTS,2511,Special Topics in Photography,"Woody,David M",502,3.69,17,0,8,4,3,2,0,0,0,0,0
2013 Summer,ARTS,2511,Special Topics in Photography,"Woody,David M",503,3.29,17,0,8,2,1,2,0,1,2,0,1
2013 Summer,ARTS,2511,Special Topics in Photography,"Wylie,William",501,-,-,1,4,1,0,0,0,0,0,0,0
2013 Summer,ARTS,2580,Special Topics in Sculpture,"Bennett,William H",001,-,-,0,0,1,1,0,0,0,0,0,0
2013 Summer,ARTS,2620,Introduction to Drawing II,"Schoyer,Elizabeth P",002,-,-,0,6,0,0,0,0,0,0,0,0
2013 Summer,ARTS,2670,Introduction to Printmaking I,"Dass,Dean A",001,-,-,0,5,2,0,1,0,0,0,0,0
2013 Summer,ARTS,2810,Introduction to Sculpture I,"Bennett,William H",001,-,-,0,1,1,3,0,0,0,0,0,0
2013 Summer,ARTS,3112,Intermediate Photography II,"Wylie,William",501,-,-,0,1,0,0,0,0,0,0,0,0
2013 Summer,ARTS,3670,Intermediate Printmaking I,"Dass,Dean A",001,-,-,0,2,1,1,0,0,0,0,0,0
2013 Summer,ARTS,3810,Sculpture I,"Bennett,William H",001,-,-,0,1,0,0,0,0,0,0,0,0
2013 Summer,ARTS,4670,Adv Problems in Printmaking,"Dass,Dean A",001,-,-,0,1,1,0,0,0,0,0,0,0
2013 Summer,ARTS,4900,Advanced Project in Art,"Bennett,William H",001,-,-,0,1,0,1,0,0,0,0,0,0
2013 Summer,ARTS,4900,Advanced Project in Art,"Wylie,William",501,-,-,0,2,0,0,0,0,0,0,0,0
2013 Summer,ASTR,1210,Intro Sky and Solar System,...,001,3.63,15,4,5,3,0,2,0,0,0,0,1
2013 Summer,ASTR,1210,Intro Sky and Solar System,"Patterson,Richard Joseph",001,3.63,15,4,5,3,0,2,0,0,0,0,1
2013 Summer,ASTR,1220,Intro Stars Galaxies Universe,"Troup,Nicholas W",001,3.17,22,2,3,2,6,3,1,3,2,0,0
2013 Summer,ASTR,3420,Life Beyond the Earth,"Borish,Henry Jacob",001,-,-,2,2,0,0,0,1,0,0,0,0
2013 Summer,ASTR,3480,Introduction to Cosmology,"Pesce,Dominic Walter",001,-,-,0,4,0,0,0,0,1,0,1,0
2013 Summer,ASTR,4998,Senior Thesis,"Seidelmann,Paul Kenneth",002,-,-,0,1,0,0,0,0,0,0,0,0
2013 Summer,ASTR,6210,Sky and Solar System Concepts,...,001,-,-,1,0,0,1,0,0,0,0,0,0
2013 Summer,ASTR,6210,Sky and Solar System Concepts,"Patterson,Richard Joseph",001,-,-,1,0,0,1,0,0,0,0,0,0
2013 Summer,BIOL,1559,New Course: BIOL,"Abel,Daniel",501,3.40,27,0,10,0,11,3,0,2,1,0,0
2013 Summer,BIOL,1559,New Course: BIOL,"Abel,Daniel",502,3.10,31,0,10,0,2,9,1,6,3,0,0
2013 Summer,BIOL,1559,New Course: BIOL,"Henriksen,Melissa Ann",503,3.13,13,0,1,2,1,7,1,1,0,0,0
2013 Summer,BIOL,1559,New Course: BIOL,"Miller,Rachel Nottingham",501,3.40,27,0,10,0,11,3,0,2,1,0,0
2013 Summer,BIOL,1559,New Course: BIOL,"Miller,Rachel Nottingham",502,3.10,31,0,10,0,2,9,1,6,3,0,0
2013 Summer,BIOL,2010,Intro Bio:Cell Biol & Genetics,"Kittlesen,David Jon",001,2.65,34,4,4,4,0,4,3,4,1,3,7
2013 Summer,BIOL,2020,Intro Biol:Orgnsml & Evol Biol,"Kopeny,Mark T",001,3.00,20,1,6,0,2,3,1,2,2,3,0
2013 Summer,BIOL,2030,Intro Biol:Cell & Genetics Lab,"Kittlesen,David Jon",001,3.05,31,2,5,3,5,6,3,1,1,5,0
2013 Summer,BIOL,2040,Intro Biol:Orgnsm&Evol Biol Lb,"Kopeny,Mark T",001,3.31,15,0,8,1,0,3,1,1,0,0,1
2013 Summer,BIOL,2070,Human Physiology & Anatomy II,"Connelly,Christine Susan",001,3.69,29,5,13,4,3,2,0,1,1,0,0
2013 Summer,BIOL,3510,Biology Courses at MLBS,"Aikens,Melissa Leigh",001,-,-,0,2,0,1,0,0,0,0,0,0
