Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2026 January,HIST,4591,Topics in History,019212,"Thomas,Mark",501,10093,College & Graduate Arts & Sci,3.85,26,0,14,11,1,0,0,0,0,0,0
2026 January,PSYC,3500,Special Topics in Psychology,040634,"Guarnera,Lucy",001,10150,College & Graduate Arts & Sci,3.48,10,0,0,6,2,2,0,0,0,0,0
2026 January,MDST,4701,Media and Everyday Life,043083,"Cavalcante,Andre",001,10132,College & Graduate Arts & Sci,3.78,10,0,4,5,1,0,0,0,0,0,0
2026 January,PST,4860,French Political and Social Th,048367,"Parham,Angel",501,10147,College & Graduate Arts & Sci,3.71,23,2,13,3,2,2,0,0,0,1,0
2026 January,ISSS,3045,Mindfulness,044270,"Wallace,Lillian",101,10144,Continuing & Prof Studies,3.84,29,10,15,0,1,2,0,0,1,0,0
2026 January,PSYC,2500,Topics in Psych,042301,"Golino,Hudson",1,10119,College & Graduate Arts & Sci,3.97,94,26,61,6,0,1,0,0,0,0,0
2026 January,ARH,3500,Topics inArchitectural History,001883,"Reilly,Lisa A",501,10099,School of Architecture,3.52,12,0,2,6,1,2,1,0,0,0,0
2026 January,EVSC,2850,Polar Environments,045761,"Miller,Lauren",001,10017,College & Graduate Arts & Sci,3.97,22,0,20,2,0,0,0,0,0,0,0
2026 January,ISSS,4432,Interpersonal Communication,045544,"Berube,Clair",101,10143,Continuing & Prof Studies,3.96,16,5,9,2,0,0,0,0,0,0,0
2026 January,COMM,4569,GCI: Topics in Management,043879,"Lashley,Kisha",501,10028,McIntire School of Commerce,3.86,15,0,8,7,0,0,0,0,0,0,0
2026 January,GSVS,4810,Vietnam Ecological Economics,046744,"Phillips,Spencer Rickert",501,10091,College & Graduate Arts & Sci,3.92,13,1,10,1,1,0,0,0,0,0,0
2026 January,PLAP,3160,Politics of Food,040884,"Freedman,Paul",001,10011,College & Graduate Arts & Sci,3.80,38,0,20,14,3,0,1,0,0,0,0
2026 January,COMM,4539,GCI: Topics in Marketing,042830,"Mittal,Chiraag",501,10065,McIntire School of Commerce,3.76,15,0,7,5,3,0,0,0,0,0,0
2026 January,PLAP,3420,Virginia Government & Politics,040433,"Stroupe,Kenneth",001,10009,College & Graduate Arts & Sci,3.77,30,5,12,6,6,1,0,0,0,0,0
2026 January,ARTH,3255,Renaissance Art on Site,002765,"Reilly,Lisa A",501,10105,College & Graduate Arts & Sci,3.39,15,0,1,7,3,1,3,0,0,0,0
2026 January,PSYC,3210,RM: Psychobiology Laboratory,032553,"Clabough,Erin",001,10006,College & Graduate Arts & Sci,3.94,10,1,7,2,0,0,0,0,0,0,0
2026 January,LPPP,3500,Special Topics Social Entrepre,045225,"Forrest,Annie",001,10157,Batten Leadership & Public Pol,3.93,13,7,3,3,0,0,0,0,0,0,0
2026 January,COMM,4579,GCI: Topics in Finance,042832,"Webb,Robert I",501,10030,McIntire School of Commerce,3.79,23,1,10,9,3,0,0,0,0,0,0
2026 January,DS,2003,Communicating with Data,046060,"Afriyie,Prince",001,10114,School of Data Science,4.00,30,8,22,0,0,0,0,0,0,0,0
2026 January,LAW,7647,Cryptocurrency Law & Pol (SC),040305,"Sutherland,Abraham",1,10056,School of Law,3.38,9,0,2,3,1,1,1,1,0,0,0
2026 January,MDST,3559,New Course: MDST,039189,"Press,Andrea",001,10111,College & Graduate Arts & Sci,3.39,12,4,3,2,1,0,0,0,1,0,1
2026 January,LAW,7692,Persuasion (SC),042283,"Shadel,Molly",1,10057,School of Law,3.50,18,0,0,9,9,0,0,0,0,0,0
2026 January,MDST,2000,Introduction to Media Studies,023487,"Vaidhyanathan,Siva",001,10108,College & Graduate Arts & Sci,3.73,102,2,38,51,8,1,1,0,0,0,1
