Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2022 Fall,STS,4500,STS and Engineering Practice,036749,"Laugelli,Benjamin",010,15654,Engineering & Applied Science,3.86,30,9,11,7,3,0,0,0,0,0,0
2022 Fall,MATH,1310,Calculus I,022953,"Scheckelhoff,Kristen",600,10595,College & Graduate Arts & Sci,3.55,21,7,4,2,6,0,0,1,0,0,1
2022 Fall,MAE,3310,Aerospace Structures,022585,"Momot,Michael",001,15592,Engineering & Applied Science,3.51,108,9,29,28,11,20,7,3,0,1,0
2022 Fall,SYS,6001,Intro Systems Analysis&Design,036947,"Scherer,William",001,15627,Engineering & Applied Science,3.67,43,3,13,16,5,6,0,0,0,0,0
2022 Fall,STAT,3250,Data Analysis with Python,044090,"Lee,James",002,18331,College & Graduate Arts & Sci,3.82,38,0,25,9,2,0,2,0,0,0,0
2022 Fall,MATH,1310,Calculus I,022953,"Traaseth,Alec",300,10592,College & Graduate Arts & Sci,3.68,18,5,7,1,2,2,0,0,1,0,0
2022 Fall,SPAN,2010,Intermediate Spanish,035853,"Badang,Germain",002,10823,College & Graduate Arts & Sci,3.57,18,0,1,12,3,2,0,0,0,0,0
2022 Fall,MDST,8212,Social Studies of Media & Tech,046706,"Nemer,David",001,19648,College & Graduate Arts & Sci,4.00,7,2,5,0,0,0,0,0,0,0,0
2022 Fall,EGMT,1540,Ethical Engagement,044515,"Arthur-Montagne,Jacqueline",204,12349,College & Graduate Arts & Sci,3.98,37,5,31,0,1,0,0,0,0,0,0
2022 Fall,COMM,3010,Strategy and Systems,006453,"Oliver,Abbie Griffith",007,14633,McIntire School of Commerce,3.58,47,0,3,30,13,0,0,1,0,0,0
2022 Fall,EDIS,7025,Teachers as Leaders,044865,"Wheelock,Matthew",500,15368,School of Education and HumanDev,3.96,23,0,20,3,0,0,0,0,0,0,0
2022 Fall,EDIS,7751,Literacy Leadership Coaching,041923,"Austin,Ottilie",500,15377,School of Education and HumanDev,3.94,21,0,18,2,1,0,0,0,0,0,0
2022 Fall,ASTR,1210,Intro Sky and Solar System,003045,"Pryal,Matthew",005,14282,College & Graduate Arts & Sci,3.78,137,3,69,46,13,4,1,0,1,0,0
2022 Fall,COMM,2730,Personal Finance,006451,"Kelly,Dorothy",001,14627,McIntire School of Commerce,3.69,41,0,26,6,2,4,1,0,1,1,0
2022 Fall,EDLF,5160,Life Span Development,043142,"Smith,Ray",500,15389,School of Education and HumanDev,3.57,34,0,23,4,3,1,0,0,0,1,2
2022 Fall,ENWR,2700,News Writing,013457,"Sweeney,Kate",002,10888,College & Graduate Arts & Sci,3.85,15,0,9,5,1,0,0,0,0,0,0
2022 Fall,PHIL,7500,First Year Seminar,030209,"Ott,Walter",001,10903,College & Graduate Arts & Sci,3.74,5,0,2,2,1,0,0,0,0,0,0
2022 Fall,MATH,1140,Financial Mathematics,022937,"Nabb,Keith",002,11824,College & Graduate Arts & Sci,3.48,38,8,6,7,7,5,3,0,2,0,0
2022 Fall,STAT,2020,Statistics for Biologists,039999,"Ferrara,Maria",001,11851,College & Graduate Arts & Sci,3.72,109,13,47,22,15,8,3,1,0,0,0
2022 Fall,MATH,5653,Number Theory,023153,"Ono,Ken",001,12458,College & Graduate Arts & Sci,3.78,6,1,3,1,0,1,0,0,0,0,0
2022 Fall,ENTP,1010,Intro to Entrepreneurship,043881,"Zorychta,Alexander",001,14714,McIntire School of Commerce,3.91,55,2,41,10,1,1,0,0,0,0,0
2022 Fall,RUSS,1010,First-Year Russian I,034614,"Borovskaya-Ellis,Anna",001,10782,College & Graduate Arts & Sci,3.82,13,0,10,1,0,2,0,0,0,0,0
2022 Fall,PORT,1110,Beginning Intensive Portuguese,032102,"Feitosa,Lilian",001,10758,College & Graduate Arts & Sci,3.59,19,0,7,8,1,1,1,0,0,1,0
2022 Fall,ENWR,1520,Writing & Community Engagement,045365,"Stephenson,Sarah",001,12947,College & Graduate Arts & Sci,3.98,18,7,10,1,0,0,0,0,0,0,0
2022 Fall,COLA,1500,College Advising Seminars,006376,"Shuve,Karl",008,12509,College & Graduate Arts & Sci,4.00,20,4,16,0,0,0,0,0,0,0,0
2022 Fall,LATI,2010,Intermediate Latin I,021133,"Cvjeticanin,Jovan",002,10569,College & Graduate Arts & Sci,3.71,17,7,3,2,3,1,1,0,0,0,0
2022 Fall,SPAN,2010,Intermediate Spanish,035853,"Badang,Germain",011,10829,College & Graduate Arts & Sci,3.54,20,0,1,14,3,1,0,0,1,0,0
2022 Fall,CHEM,5210,Advanced Physical Chemistry I,005773,"Herbst,Eric",001,10364,College & Graduate Arts & Sci,3.70,12,1,3,5,3,0,0,0,0,0,0
2022 Fall,ASTR,3410,Archaeo-Astronomy,003081,"Chevalier,Roger",001,11731,College & Graduate Arts & Sci,3.78,20,0,8,10,2,0,0,0,0,0,0
2022 Fall,STAT,2120,Intro to Statistical Analysis,036655,"Weinstock,Justin",001,10838,College & Graduate Arts & Sci,3.66,141,8,74,20,12,17,5,2,2,0,1
2022 Fall,COMM,3010,Strategy and Systems,006453,"Oliver,Abbie Griffith",008,14630,McIntire School of Commerce,3.61,45,0,3,30,11,1,0,0,0,0,0
2022 Fall,CHIN,3010,Pre-Advanced Chinese I,006059,"Zhao,Ran",001,10376,College & Graduate Arts & Sci,3.85,15,0,12,1,0,2,0,0,0,0,0
2022 Fall,PSYC,2410,Abnormal Psychology,032566,"Emery,Robert",001,10764,College & Graduate Arts & Sci,3.64,401,81,131,59,71,25,22,8,4,0,0
2022 Fall,PLAN,5401,Mod for Higher Density Housing,043452,"Moomaw,Suzanne",001,19684,School of Architecture,3.85,12,0,6,6,0,0,0,0,0,0,0
2022 Fall,MAE,3420,Computational Methods in MAE,022586,"Dong,Haibo",001,16363,Engineering & Applied Science,3.73,41,5,20,7,5,1,2,1,0,0,0
2022 Fall,STAT,2120,Intro to Statistical Analysis,036655,"Weinstock,Justin",002,10839,College & Graduate Arts & Sci,3.66,188,3,98,36,18,19,9,3,1,1,0
2022 Fall,SPAN,2010,Intermediate Spanish,035853,"Sotelo-Padron,MAR",008,10820,College & Graduate Arts & Sci,3.86,17,0,9,8,0,0,0,0,0,0,0
2022 Fall,BIOL,4810,DMP Seminar- Biology Research,003643,"Wormington,Mike",001,11726,College & Graduate Arts & Sci,3.96,19,7,11,0,1,0,0,0,0,0,0
2022 Fall,BIMS,8995,Topical Research,042296,"Paschal,Bryce",003,19289,Medical School - BIMS/PHS,3.96,8,2,5,1,0,0,0,0,0,0,0
2022 Fall,POTR,4270,The Civilization of Brazil,032131,"Carter,Eli",001,13817,College & Graduate Arts & Sci,3.71,14,0,5,7,1,0,1,0,0,0,0
2022 Fall,ARH,1010,History of Architecture I,001844,"Reilly,Lisa",100,10001,School of Architecture,3.42,128,0,12,48,41,16,9,2,0,0,0
2022 Fall,ENGR,1410,Synthesis Design I,012396,"Bailey,Reid",001,15589,Engineering & Applied Science,3.85,32,1,20,9,1,0,1,0,0,0,0
2022 Fall,MAE,4120,Air Breathing Propulsion,022598,"Ma,Lin",001,15595,Engineering & Applied Science,3.39,34,3,9,1,9,10,0,0,2,0,0
2022 Fall,DRAM,1010,How Theatre Works,007177,"Garey,Cady",002,12974,College & Graduate Arts & Sci,3.65,42,0,12,19,6,5,0,0,0,0,0
2022 Fall,KOR,1010,Elementary Korean I,020864,"CHOI,YOON HWA",002,12988,College & Graduate Arts & Sci,3.90,16,5,7,3,1,0,0,0,0,0,0
2022 Fall,PLAN,3811,Gender & Built Environment,044147,"Sewell,Jessica",001,10064,School of Architecture,3.90,22,0,16,5,1,0,0,0,0,0,0
2022 Fall,CHIN,1010,Elementary Chinese,006047,"Wang,Jun",003,10373,College & Graduate Arts & Sci,3.92,16,3,10,2,1,0,0,0,0,0,0
2022 Fall,ECON,2060,American Economic History,007880,"Thomas,Mark",001,11696,College & Graduate Arts & Sci,3.07,76,0,8,12,13,22,13,2,2,2,2
2022 Fall,BIOL,3030,Biochemistry,003656,"Deppmann,Christopher",100,14454,College & Graduate Arts & Sci,3.84,217,57,94,40,17,6,2,1,0,0,0
2022 Fall,ITAL,1010,Elementary Italian I,020555,"Kaneda,Hiromi",002,10548,College & Graduate Arts & Sci,3.97,23,9,13,0,1,0,0,0,0,0,0
2022 Fall,EDHS,4810,Personal Adjustment,009132,"Rambo,Tim",1,14948,School of Education and HumanDev,3.79,37,3,23,6,1,2,1,0,1,0,0
2022 Fall,EDHS,3850,Intro to Counseling,043204,"Flora,Amanda",1,14954,School of Education and HumanDev,3.98,24,0,22,2,0,0,0,0,0,0,0
2022 Fall,ARTH,4591,Seminar in the History of Art,002569,"Fiorani,Francesca",003,12539,College & Graduate Arts & Sci,3.91,13,0,9,4,0,0,0,0,0,0,0
2022 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Ceraso,Stephanie",068,13036,College & Graduate Arts & Sci,3.98,18,4,13,1,0,0,0,0,0,0,0
2022 Fall,FREN,1010,Elementary French I,014273,"Fieger,Lindsay",002,12227,College & Graduate Arts & Sci,3.44,13,0,3,4,4,1,0,0,0,1,0
2022 Fall,PHAR,9002,Principles of Pharmacology II,042341,"Creutz,Carl",001,19248,Medical School - BIMS/PHS,3.90,6,3,1,2,0,0,0,0,0,0,0
2022 Fall,EGMT,1530,Engaging Differences,044514,"McMillen,Christian",203,12352,College & Graduate Arts & Sci,3.91,32,18,10,2,0,1,1,0,0,0,0
2022 Fall,PHYS,8240,Advanced General Relativity,045555,"Yagi,Kento",001,13003,College & Graduate Arts & Sci,3.60,9,1,4,1,1,0,2,0,0,0,0
2022 Fall,CJ,5610,Constitutional Law & Policing,039972,"Pettry,Michael T",01,21677,Continuing & Prof Studies,3.88,13,3,6,3,1,0,0,0,0,0,0
2022 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",001,12935,College & Graduate Arts & Sci,3.75,24,17,2,2,0,0,1,1,0,1,0
2022 Fall,HBIO,4998,Thesis Rsrch in Human Biol I,017974,"Timko,Michael",001,10537,College & Graduate Arts & Sci,3.99,21,1,19,1,0,0,0,0,0,0,0
2022 Fall,LAW,9365,"Reparations: Ident, Law, & Pol",046749,"Gulati,Gaurang",1,20599,School of Law,3.45,12,0,0,6,4,2,0,0,0,0,0
2022 Fall,PLCP,4500,Special Topics,031707,"Waldner,David",001,13793,College & Graduate Arts & Sci,3.75,13,0,6,5,1,1,0,0,0,0,0
2022 Fall,MATH,1210,A survey of Calculus I,022944,"Saad,Hasan",700,10586,College & Graduate Arts & Sci,3.48,24,0,8,7,2,2,4,1,0,0,0
2022 Fall,GETR,3393,Serial Media,046161,"Schmid,Marcel",001,14400,College & Graduate Arts & Sci,3.93,30,0,23,7,0,0,0,0,0,0,0
2022 Fall,COMM,3030,Quantitative & Finan Analysis,006455,"Baglioni Jr.,Anthony John",002,14645,McIntire School of Commerce,3.47,43,1,7,10,18,7,0,0,0,0,0
2022 Fall,MUSI,2340,Learn to Groove,039726,"Jospe,Robert",001,12959,College & Graduate Arts & Sci,4.00,19,3,16,0,0,0,0,0,0,0,0
2022 Fall,ECON,3720,Introduction to Econometrics,007939,"Farmer,Leland",101,11454,College & Graduate Arts & Sci,3.29,13,1,3,2,2,1,3,0,0,1,0
2022 Fall,MAE,4610,ME Design I,022602,"Garner,Gavin",002,16200,Engineering & Applied Science,3.94,26,2,19,5,0,0,0,0,0,0,0
2022 Fall,COMM,1800,Foundations of Commerce,006438,"Hoopes,Charlotte",003,14723,McIntire School of Commerce,3.67,149,10,67,31,18,15,5,0,2,1,0
2022 Fall,ECON,4390,Economics of Advertising,007973,"Anderson,Simon",001,12254,College & Graduate Arts & Sci,3.46,10,0,2,2,4,2,0,0,0,0,0
2022 Fall,MUSI,4509,Cultural & Historical Studies,024847,"Maus,Fred",001,13480,College & Graduate Arts & Sci,3.67,12,1,10,0,0,0,0,0,0,0,1
2022 Fall,EDHS,2250,Stress and Anxiety Management,044538,"Cholewa,Blaire",1,15060,School of Education and HumanDev,3.95,59,26,25,7,1,0,0,0,0,0,0
2022 Fall,EDLF,7605,Anthropology of Education,009735,"Hoffman,Diane",1,15066,School of Education and HumanDev,3.21,18,2,3,2,2,7,1,0,0,0,1
2022 Fall,COMM,3110,Intermediate Accounting I,006461,"McDermott,Katie",300,14652,McIntire School of Commerce,3.73,28,2,12,8,3,3,0,0,0,0,0
2022 Fall,ASL,1010,Elem Amer Sign Language I,002999,"Devito,Rocco",002,10846,College & Graduate Arts & Sci,3.50,17,0,2,8,3,4,0,0,0,0,0
2022 Fall,EDIS,5770,Soc/Em Issues in Talent Dev,045469,"Dmitrieva,Svetlana",500,15365,School of Education and HumanDev,3.98,12,4,7,1,0,0,0,0,0,0,0
2022 Fall,ENWR,1505,Writing & Critical Inquiry S1,013428,"Kostelnik,Kate",005,12950,College & Graduate Arts & Sci,3.71,11,0,5,4,0,2,0,0,0,0,0
2022 Fall,ARCH,5500,Special Topics in Architecture,001621,"Putalik,Erin",002,20039,School of Architecture,3.68,6,0,2,3,0,1,0,0,0,0,0
2022 Fall,HIUS,2001,American History to 1865,019527,"Taylor,Alan",100,10545,College & Graduate Arts & Sci,3.53,55,0,16,19,11,7,1,0,0,0,1
2022 Fall,NUCO,2210,Foundations of Nursing CARE,043099,"Logan,Jeongok",003,17412,School of Nursing,3.85,23,0,14,8,0,1,0,0,0,0,0
2022 Fall,COLA,1500,College Advising Seminars,006376,"Neumann,Brian",024,11720,College & Graduate Arts & Sci,3.90,15,2,8,5,0,0,0,0,0,0,0
2022 Fall,CHE,6625,Transport Processes,005513,"Lazzara,Matthew",001,16220,Engineering & Applied Science,3.28,21,0,4,1,6,8,2,0,0,0,0
2022 Fall,ENTP,1010,Intro to Entrepreneurship,043881,"Zorychta,Alexander",005,19651,McIntire School of Commerce,3.66,43,0,19,12,6,3,3,0,0,0,0
2022 Fall,BIOL,4070,Developmental Biology Lab,003594,"Arrigo,Angelo",001,10849,College & Graduate Arts & Sci,4.00,19,4,15,0,0,0,0,0,0,0,0
2022 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Gelly,Piers",029,10879,College & Graduate Arts & Sci,3.97,18,0,16,2,0,0,0,0,0,0,0
2022 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",038,12209,College & Graduate Arts & Sci,3.79,21,15,0,4,0,1,0,0,0,1,0
2022 Fall,PHIL,1730,Intro to Moral & Pol Phil,030030,"Anderson,Joseph",100,12476,College & Graduate Arts & Sci,3.54,52,1,14,18,7,9,1,2,0,0,0
2022 Fall,CHEM,2311,Org Chem Lab I Non Chem Major,043154,"Chruma,Jason",009,12554,College & Graduate Arts & Sci,3.87,17,0,11,5,1,0,0,0,0,0,0
2022 Fall,FREN,5585,Topics in Civ/Cultural Studies,014449,"Roger,Philippe",001,12809,College & Graduate Arts & Sci,3.85,6,0,3,3,0,0,0,0,0,0,0
2022 Fall,GCOM,7020,Strategic Cost Management,015390,"Roberts,Andrea",001,14673,McIntire School of Commerce,3.50,57,1,9,16,26,4,1,0,0,0,0
2022 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Kravetz,Rachel",026,10876,College & Graduate Arts & Sci,3.65,17,0,2,12,2,1,0,0,0,0,0
2022 Fall,CHEM,3410,Phys Chem - Quantum Theory,005731,"Harrison,Allan",200,11967,College & Graduate Arts & Sci,3.33,50,4,3,19,7,5,9,1,1,1,0
2022 Fall,ENGL,8540,Studies in 19th-C Literature,012806,"Booth,Alison",001,18244,College & Graduate Arts & Sci,3.79,13,1,8,1,2,1,0,0,0,0,0
2022 Fall,LAR,5290,Green Infrastructure: Cities,020925,"Firehock,Karen",001,10031,School of Architecture,3.88,5,0,3,2,0,0,0,0,0,0,0
2022 Fall,MSE,2090,Intro to Materials Science,024402,"Balachandran,Prasanna",001,15604,Engineering & Applied Science,3.64,62,2,18,23,13,4,2,0,0,0,0
2022 Fall,CHE,4474,"Proc Synth, Modl and Contrl",005464,"Anderson,Eric",001,16974,Engineering & Applied Science,3.84,40,0,33,1,1,4,1,0,0,0,0
2022 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Young,Sara",008,11728,College & Graduate Arts & Sci,3.79,12,0,6,5,0,1,0,0,0,0,0
2022 Fall,ITAL,2010,Intermediate Italian I,020567,"Kaneda,Hiromi",003,10554,College & Graduate Arts & Sci,4.00,19,10,9,0,0,0,0,0,0,0,0
2022 Fall,STAT,4630,Statistical Machine Learning,044234,"Woo,Jeffrey",001,12803,College & Graduate Arts & Sci,3.78,74,1,36,25,10,2,0,0,0,0,0
2022 Fall,MATH,1210,A survey of Calculus I,022944,"Gagne,Matthew",900,10583,College & Graduate Arts & Sci,3.71,30,0,19,3,4,2,1,1,0,0,0
2022 Fall,MDST,3402,War and the Media,023533,"Williams,Bruce",001,20149,College & Graduate Arts & Sci,3.77,18,0,12,3,0,2,1,0,0,0,0
2022 Fall,CS,3240,Advanced Software Development,006903,"Sherriff,Mark",002,19660,Engineering & Applied Science,3.81,105,0,63,33,3,3,1,2,0,0,0
2022 Fall,PLAN,6120,Digital Tech for Plan II GIS,045554,"Wilson,Bev",001,10257,School of Architecture,3.84,19,7,7,2,2,1,0,0,0,0,0
2022 Fall,COMM,3110,Intermediate Accounting I,006461,"Wang,Bingyun",700,14657,McIntire School of Commerce,3.61,26,0,11,7,3,3,1,1,0,0,0
2022 Fall,SARC,1500,SARC Seminars,044199,"Waldman,Peter",001,10242,School of Architecture,4.00,18,10,8,0,0,0,0,0,0,0,0
2022 Fall,PLCP,3630,Politics in India and Pakistan,031697,"Echeverri-Gent,John",001,11977,College & Graduate Arts & Sci,3.37,61,0,4,18,27,7,4,0,1,0,0
2022 Fall,COLA,1500,College Advising Seminars,006376,"Dave,Shilpa",032,11987,College & Graduate Arts & Sci,3.97,18,0,16,2,0,0,0,0,0,0,0
2022 Fall,ITAL,1010,Elementary Italian I,020555,"Bonino,Nicole",004,11958,College & Graduate Arts & Sci,3.89,22,5,10,6,1,0,0,0,0,0,0
2022 Fall,MAE,2320,Dynamics,022576,"Momot,Michael",001,16929,Engineering & Applied Science,3.46,19,1,6,5,3,0,2,1,0,1,0
2022 Fall,FREN,1010,Elementary French I,014273,"Namur,Francois",001,11935,College & Graduate Arts & Sci,3.45,13,0,3,5,0,3,2,0,0,0,0
2022 Fall,ECON,3030,Money and Banking,007910,"Doyle,Carter",300,12161,College & Graduate Arts & Sci,3.73,77,12,28,19,9,9,0,0,0,0,0
2022 Fall,STS,4500,STS and Engineering Practice,036749,"Norton,Peter",001,15651,Engineering & Applied Science,3.90,29,0,23,3,3,0,0,0,0,0,0
2022 Fall,CJ,3670,Effective Writing,006191,"Lewis,Cynthia L.",01,21665,Continuing & Prof Studies,4.00,20,15,5,0,0,0,0,0,0,0,0
2022 Fall,KOR,2010,Intermediate Korean I,020866,"Han,Rosa",001,12104,College & Graduate Arts & Sci,3.43,15,0,7,4,1,0,2,0,0,0,1
2022 Fall,LAW,6108,Civ Rts & Antidiscrim Law,046751,"Milligan,Joy",1,20596,School of Law,3.40,5,0,0,2,2,1,0,0,0,0,0
2022 Fall,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista",001,12125,College & Graduate Arts & Sci,3.91,73,7,48,15,3,0,0,0,0,0,0
2022 Fall,COMM,4710,Intermediate Investments,006538,"Sandas,Patrik",001,14663,McIntire School of Commerce,3.55,27,0,8,5,11,3,0,0,0,0,0
2022 Fall,EDIS,7072,Performance Improvement,043408,"Aziz,Dawn",501,15418,School of Education and HumanDev,3.93,15,7,6,1,1,0,0,0,0,0,0
2022 Fall,SPAN,2010,Intermediate Spanish,035853,"Soto,Patricio Arriagada",007,11961,College & Graduate Arts & Sci,3.62,13,0,3,6,3,1,0,0,0,0,0
2022 Fall,EDLF,7813,Leadership for EdTech,042239,"Dexter,Sara",500,15386,School of Education and HumanDev,3.94,14,0,11,3,0,0,0,0,0,0,0
2022 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"D'Errico,Jon",035,10885,College & Graduate Arts & Sci,3.89,17,0,12,4,1,0,0,0,0,0,0
2022 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Tschurr,Henry",018,12050,College & Graduate Arts & Sci,3.97,18,1,15,2,0,0,0,0,0,0,0
2022 Fall,SPAN,1060,Accelerated Elementary Spanish,035820,"Street,Matthew",006,11693,College & Graduate Arts & Sci,3.57,13,3,5,1,0,2,1,0,1,0,0
2022 Fall,EDHS,3120,Abnormal Psychology,043641,"Carter,Lauren",1,14982,School of Education and HumanDev,4.00,19,14,5,0,0,0,0,0,0,0,0
2022 Fall,RELC,3222,From Jefferson to King,041421,"Hadley,Mark",001,18036,College & Graduate Arts & Sci,3.73,17,0,9,4,2,2,0,0,0,0,0
2022 Fall,EDIS,5138,Advanced Topics in ABA,046007,"Ingvarsson,Einar",500,15421,School of Education and HumanDev,3.56,12,3,3,1,2,1,2,0,0,0,0
2022 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",064,13344,College & Graduate Arts & Sci,3.96,22,15,4,3,0,0,0,0,0,0,0
2022 Fall,GNUR,6050,Theoretical Foundation of Nurs,016925,"Campbell,Cathy",001,17454,School of Nursing,4.00,32,8,24,0,0,0,0,0,0,0,0
2022 Fall,COMM,4559,New Course: COMM,040853,"Gong,Jing",002,19654,McIntire School of Commerce,3.89,17,1,10,6,0,0,0,0,0,0,0
2022 Fall,APMA,1110,Single Variable Calculus II,001140,"Abramenko,Monika",002,15529,Engineering & Applied Science,3.34,34,1,7,10,2,8,3,1,1,1,0
2022 Fall,PSYC,3480,Adolesc: Theory & Development,032575,"Allen,Joseph",001,18346,College & Graduate Arts & Sci,3.61,190,7,77,35,39,22,7,3,0,0,0
2022 Fall,SOC,2052,Sociology of the Family,035342,"Wilcox,William",100,10803,College & Graduate Arts & Sci,3.70,174,18,55,64,22,10,4,1,0,0,0
2022 Fall,CHEM,2410,Organic Chemistry I,005698,"Hsu,Ku-Lung",300,12095,College & Graduate Arts & Sci,3.16,84,2,8,21,18,12,9,5,5,4,0
2022 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",077,13355,College & Graduate Arts & Sci,3.57,19,13,1,1,0,0,1,0,1,2,0
2022 Fall,AMST,3559,New Course: AMST,038536,"Grandison,K. Ian",001,20155,College & Graduate Arts & Sci,3.60,13,1,2,6,3,0,1,0,0,0,0
2022 Fall,COMM,3030,Quantitative & Finan Analysis,006455,"Erwin,Gayle R",005,14648,McIntire School of Commerce,3.66,42,0,16,13,10,2,1,0,0,0,0
2022 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Kravetz,Rachel",014,10867,College & Graduate Arts & Sci,3.62,17,0,4,9,2,1,1,0,0,0,0
2022 Fall,GCOM,7030,Financial Accounting,038176,"Koch,Adam",001,14674,McIntire School of Commerce,3.49,54,2,14,11,10,16,1,0,0,0,0
2022 Fall,GNUR,6641,FNP Seminar A,044787,"Eastham,Linda",001,17457,School of Nursing,3.79,16,1,9,3,2,1,0,0,0,0,0
2022 Fall,SOC,4980,Distinguished Majors Thesis,035523,"Gorman,Elizabeth",001,13033,College & Graduate Arts & Sci,3.96,15,0,13,2,0,0,0,0,0,0,0
2022 Fall,PHIL,3720,Contemporary Ethics,030137,"Stangl,Rebecca",001,14027,College & Graduate Arts & Sci,3.74,28,0,15,6,5,2,0,0,0,0,0
2022 Fall,DANC,2220,Modern/Contemporary I,007227,"Mata,Kim",001,11510,College & Graduate Arts & Sci,3.71,10,1,6,2,0,0,0,0,0,1,0
2022 Fall,CHEM,1410,Intro College Chemistry I,005649,"Columbus,Linda",100,14137,College & Graduate Arts & Sci,3.40,203,1,38,63,38,45,7,6,4,0,1
