Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2025 January,PLAP,3160,Politics of Food,040884,"Freedman,Paul",001,10120,College & Graduate Arts & Sci,3.76,37,0,23,11,2,0,0,0,0,0,1
2025 January,ARTH,3255,Renaissance Art on Site,002765,"Reilly,Lisa A",501,10066,College & Graduate Arts & Sci,3.71,14,0,3,9,2,0,0,0,0,0,0
2025 January,ARTH,3153,Prague: Threshold,047479,"Ramirez-Weaver,Eric Matthew",501,10150,College & Graduate Arts & Sci,3.98,17,4,12,1,0,0,0,0,0,0,0
2025 January,ENGL,3990,"London, The Theatrical City",044176,"Arata,Stephen D",501,10087,College & Graduate Arts & Sci,3.92,23,0,17,6,0,0,0,0,0,0,0
2025 January,PSYC,4260,RM: Genetic & Epigenetic Res,044875,"Connelly,Jessica",001,10147,College & Graduate Arts & Sci,3.84,14,1,9,2,1,1,0,0,0,0,0
2025 January,HIST,4591,Topics in History,019212,"Thomas,Mark",501,10086,College & Graduate Arts & Sci,3.79,26,0,8,18,0,0,0,0,0,0,0
2025 January,BIOL,4585,Selected Topics in Biology,041824,"Lenhart,Benedict",001,10119,College & Graduate Arts & Sci,3.95,18,1,14,3,0,0,0,0,0,0,0
2025 January,ISHU,3183,Creative Nonfiction Writing,042413,"Matthews,Charlotte",101,10099,Continuing & Prof Studies,3.92,19,7,9,2,0,1,0,0,0,0,0
2025 January,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista",001,10138,College & Graduate Arts & Sci,3.84,23,1,15,3,4,0,0,0,0,0,0
2025 January,ENWR,3559,New Course in Wrtng & Rhtrc,039158,"Parks,Stephen",001,10143,College & Graduate Arts & Sci,4.00,13,9,4,0,0,0,0,0,0,0,0
2025 January,LAW,7501,Spec Topics Short Course (SC),046387,"Scalia,Eugene",1,10028,School of Law,3.66,5,0,2,1,2,0,0,0,0,0,0
2025 January,SOC,3260,Prozac Culture,041336,"Davis,Joseph",001,10135,College & Graduate Arts & Sci,3.74,18,2,9,4,1,1,0,1,0,0,0
2025 January,RELB,2100,Buddhism,033831,"Schaeffer,Kurtis",001,10137,College & Graduate Arts & Sci,4.00,26,4,22,0,0,0,0,0,0,0,0
2025 January,AAS,2263,Swahili Cultures: Then & Now,047176,"Rotich,Anne J",501,10091,College & Graduate Arts & Sci,4.00,15,4,11,0,0,0,0,0,0,0,0
2025 January,LPPP,3500,Special Topics Social Entrepre,045225,"Randolph,Stephanie",001,10131,Batten Leadership & Public Pol,3.96,14,0,12,2,0,0,0,0,0,0,0
2025 January,GSVS,4810,Vietnam Ecological Economics,046744,"Phillips,Spencer Rickert",501,10084,College & Graduate Arts & Sci,3.77,17,0,11,4,1,0,0,0,1,0,0
2025 January,PSYC,2150,Introduction to Cognition,032487,"Golino,Mariana",001,10140,College & Graduate Arts & Sci,3.75,50,0,22,20,6,1,1,0,0,0,0
2025 January,COMM,4579,GCI: Topics in Finance,042832,"Webb,Robert I",501,10083,McIntire School of Commerce,3.72,25,1,10,8,5,1,0,0,0,0,0
2025 January,PSYC,3210,RM: Psychobiology Laboratory,032553,"Clabough,Erin",001,10114,College & Graduate Arts & Sci,3.90,12,0,8,4,0,0,0,0,0,0,0
2025 January,STAT,1601,Intro Data Science with R,045055,"Ross,Richard",001,10109,College & Graduate Arts & Sci,3.55,22,0,9,5,3,4,0,0,0,1,0
2025 January,ARTH,3545,Topics In 20th/21st Century Ar,040670,"Wellbeloved,Elizabeth A.",501,10074,College & Graduate Arts & Sci,3.96,15,0,13,2,0,0,0,0,0,0,0
2025 January,SPAN,2010,Intermediate Spanish,035853,"Soto,Patricio Arriagada",001,10117,College & Graduate Arts & Sci,3.43,12,0,2,7,0,2,0,0,0,0,1
2025 January,LAW,7706,Cyber Sec & Priv Bootcamp (SC),042522,"Citron,Danielle",1,10035,School of Law,3.47,12,0,1,4,6,1,0,0,0,0,0
2025 January,HIEU,3712,Spanish Culture & Civilization,018431,"Wellbeloved,Elizabeth A.",501,10075,College & Graduate Arts & Sci,4.00,10,5,5,0,0,0,0,0,0,0,0
