Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2010 Spring,AAS,1020,African-Amer & African Stds II,"Harold,Claudrena N",100,3.15,97,0,20,16,11,20,12,4,5,2,7
2010 Spring,AAS,1559,New Course: AAS,"James,Joy Ann",001,-,-,1,0,1,0,2,0,0,0,0,0
2010 Spring,AAS,3000,Women and Religion in Africa,"Hoehler-Fatton,Cynthia Heyden",001,-,-,0,0,1,2,2,0,1,0,1,2
2010 Spring,AAS,3500,Intermediate Seminar in AAS,"Mirpuri,Anoop",001,3.34,17,0,2,5,5,3,1,0,1,0,0
2010 Spring,AAS,3559,New Course: AAS,"Hickel,Jason Edward",001,3.45,22,0,6,9,2,2,0,1,1,1,0
2010 Spring,AAS,4080,Thesis,"Hoehler-Fatton,Cynthia Heyden",001,-,-,0,3,0,0,0,0,0,0,0,1
2010 Spring,AAS,4570,Adv Research Sem in AAS,"Gaines,Alisha Marie",001,3.36,17,5,3,3,0,2,1,0,1,2,0
2010 Spring,AAS,4570,Adv Research Sem in AAS,"Hays,Cassie Megan",002,2.95,15,0,2,3,3,4,0,1,0,0,2
2010 Spring,AAS,4570,Adv Research Sem in AAS,"James,Joy Ann",003,-,-,0,0,0,2,0,0,0,0,0,0
2010 Spring,AAS,4845,Black Speculative Fiction,"Woolfork,Lisa",001,-,-,0,2,1,0,1,1,0,0,1,0
2010 Spring,AAS,4993,Independent Study,"Apprey,Maurice",002,-,-,1,3,0,0,1,0,0,0,0,0
2010 Spring,AAS,4993,Independent Study,"French,Scot Andrew",004,-,-,0,1,0,0,0,0,0,0,0,0
2010 Spring,AAS,4993,Independent Study,"Grandison,Kenrick I",003,-,-,0,0,0,1,0,0,0,0,0,0
2010 Spring,AAS,5528,Topics in Race Theory,"Ross,Marlon B",001,-,-,0,0,2,1,0,0,0,0,0,0
2010 Spring,ACCT,2010,Introductory Accounting I,"Kasten,Marshall V",701,2.96,16,2,2,0,5,3,0,0,0,0,4
2010 Spring,ACCT,2020,Introductory Accounting II,"Montesa,Noel Evangelista",701,4.00,15,11,4,0,0,0,0,0,0,0,0
2010 Spring,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,3.13,20,0,7,2,0,4,0,0,6,0,1
2010 Spring,ACCT,3120,Intermediate Accounting II,"Adams,Rebecca Ann",502,-,-,1,3,1,0,3,0,0,0,0,2
2010 Spring,ACCT,3120,Intermediate Accounting II,"Kirchert,Cory C.",701,2.95,15,3,0,2,3,1,1,0,0,2,3
2010 Spring,ACCT,3140,Cost Accounting,"Cardine,William",701,3.14,14,0,8,0,0,3,0,0,1,0,2
2010 Spring,ACCT,4450,Federal Taxation I,"Dittmer,Gary D",701,2.43,23,0,1,0,0,11,0,0,6,0,5
2010 Spring,ACCT,5210,Introductory Auditing,"Young,Karen",701,-,-,0,4,0,0,4,2,0,0,0,0
2010 Spring,ACCT,5250,Advanced Auditing,"Young,Karen",701,-,-,0,6,1,0,1,0,0,0,0,1
2010 Spring,ACCT,5310,Topics in Advanced Accounting,"Adams,Rebecca Ann",502,3.72,13,2,6,2,0,3,0,0,0,0,0
2010 Spring,ACCT,5310,Topics in Advanced Accounting,"Parker,Molly V",701,3.91,12,0,10,0,0,1,0,0,0,0,1
2010 Spring,ACCT,5330,Acct for Non-Bus Organizations,"Evans,Richard",701,-,-,0,2,1,0,0,0,1,0,0,0
2010 Spring,ACCT,5410,Fraud Examination,"Traylor,Ralph Wilson",501,-,-,1,5,4,0,0,0,0,0,0,0
2010 Spring,ACCT,5460,Federal Taxation II,"Hughes,Thomas D",701,-,-,0,3,2,1,1,0,0,0,0,1
2010 Spring,AIRS,1200,Foundations of U.S. Air Force,"Hoover,Jared K",001,-,-,3,1,1,1,0,0,0,0,0,0
2010 Spring,AIRS,1200,Foundations of U.S. Air Force,"Hoover,Jared K",003,-,-,0,4,2,2,0,0,0,0,0,0
2010 Spring,AIRS,2200,Evolution of Air & Space Power,"Fulks Jr.,James G",1,-,-,4,0,0,0,0,0,0,0,0,0
2010 Spring,AIRS,2200,Evolution of Air & Space Power,"Fulks Jr.,James G",2,3.78,13,1,4,7,1,0,0,0,0,0,0
2010 Spring,AIRS,3200,Air Force Leadership & Mgmt,"Plourde,Kevin J",1,3.95,13,7,4,2,0,0,0,0,0,0,0
2010 Spring,AIRS,4200,Natl Sec Affairs/Prep Act Duty,"Debree,Daniel R",1,3.67,20,4,4,5,6,1,0,0,0,0,0
2010 Spring,ALAR,7020,Design Research Studio I,"Bargmann,Julie L",6,-,-,0,0,0,0,0,0,0,0,0,1
2010 Spring,ALAR,7020,Design Research Studio I,"Counts,Christopher Lee",6,-,-,0,0,0,0,0,0,0,0,0,1
2010 Spring,ALAR,8995,Independent Design Rsch Studio,"Barton,Craig E",1,-,-,0,1,0,0,0,0,0,0,0,0
2010 Spring,AM,6070,Theory of Elasticity,"Pindera,Marek-Jerzy",001,-,-,0,0,1,0,0,0,0,0,0,0
2010 Spring,AMST,2300,Intro to U.S. Latino Studies,"Chavez,Daniel",001,3.75,37,0,15,18,1,3,0,0,0,0,0
2010 Spring,AMST,2500,Major Works for Amer Studies,"Goff,Lisa",001,3.65,17,0,7,5,3,1,1,0,0,0,0
2010 Spring,AMST,3001,Theories & Methods of Amer. St,"Hedstrom,Matthew Sigurd",002,3.47,20,0,5,5,4,5,1,0,0,0,0
2010 Spring,AMST,3001,Theories & Methods of Amer. St,"Shukla,Sandhya",001,3.74,11,1,5,3,0,2,0,0,0,0,0
2010 Spring,AMST,4500,Seminar in American Studies,"Chong,Sylvia Shin Huey",001,-,-,0,3,2,2,0,0,0,0,0,0
2010 Spring,AMST,4500,Seminar in American Studies,"Hill,Ruth A",002,-,-,0,2,1,1,1,0,0,0,0,1
2010 Spring,AMST,4999,DMP Thesis Seminar,"Higginbotham,Carmenita",001,-,-,0,6,0,0,0,0,0,0,0,0
2010 Spring,ANTH,1010,Introduction to Anthropology,"Douglass,Carrie Bess",001,3.11,75,0,6,19,15,19,5,4,1,3,3
2010 Spring,ANTH,1559,New Course: Anth,"Weist,Katherine",501,3.44,28,0,14,0,0,8,4,0,1,0,1
2010 Spring,ANTH,2153,North American Indians,"Wood,Karenne G.",001,2.92,57,0,7,11,5,6,13,2,4,2,7
2010 Spring,ANTH,2210,Marriage and the Family,"Chipumuro,Todne Thomas",001,3.20,20,0,4,1,3,6,2,2,0,0,2
2010 Spring,ANTH,2320,Anthropology of Religion,"Harr,Adam Patrick",001,3.68,35,0,21,4,3,6,0,0,1,0,0
2010 Spring,ANTH,2360,Don Juan and Castaneda,"Wagner,Roy",001,3.42,111,17,15,17,39,18,1,0,0,0,4
2010 Spring,ANTH,2365,Art and Anthropology,"Douglass,Carrie Bess",001,3.41,32,0,4,9,12,4,3,0,0,0,0
2010 Spring,ANTH,2400,Language and Culture,"Contini-Morava,Ellen L",100,3.14,122,0,26,24,16,22,13,3,5,3,10
2010 Spring,ANTH,2430,Languages of the World,"Dobrin,Lise",100,3.33,61,0,6,18,16,14,2,1,1,0,3
2010 Spring,ANTH,2430,Languages of the World,"Thomas,George",501,3.34,14,1,1,4,3,4,0,0,1,0,0
2010 Spring,ANTH,2559,New Course: ANTH,"Freeman,Caren Wendy",003,3.41,29,0,8,11,2,3,2,1,1,0,1
2010 Spring,ANTH,2559,New Course: ANTH,"McKinnon,Susan",001,3.34,26,1,5,3,7,5,3,1,0,0,1
2010 Spring,ANTH,2559,New Course: ANTH,"Metcalf,Peter",200,3.10,56,3,12,8,8,12,2,3,2,1,5
2010 Spring,ANTH,2559,New Course: ANTH,"Robbins,Richard",501,3.64,11,0,3,4,4,0,0,0,0,0,0
2010 Spring,ANTH,2559,New Course: ANTH,"Robbins,Richard",502,3.73,33,1,17,4,11,0,0,0,0,0,0
2010 Spring,ANTH,2559,New Course: ANTH,"Weist,Katherine",503,3.49,25,1,14,0,0,7,0,1,2,0,0
2010 Spring,ANTH,2670,How Others See Us,"Bashkow,Ira R",100,3.56,187,3,73,53,25,16,5,2,4,2,4
2010 Spring,ANTH,2820,Rise of Civilization,"Wattenmaker,Patricia A",100,3.12,58,3,10,12,6,9,4,4,2,3,5
2010 Spring,ANTH,3010,Theory & History Anthropology,"Nelson,Andrew Stephen",100,3.41,61,0,16,18,10,10,2,1,1,0,3
2010 Spring,ANTH,3129,"Marriage, Fertility, Mortality","Shepherd,John R",001,3.33,25,0,4,10,4,4,1,1,0,0,1
2010 Spring,ANTH,3175,Native Am Art: Astor Collect,"Bollwerk,Elizabeth Anne",001,-,-,0,1,3,1,2,0,0,0,0,2
