Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2010 January,ANTH,2890,Unearthing the Past,"Most,Rachel",1,3.56,22,0,9,4,4,3,2,0,0,0,0
2010 January,ANTH,3559,New Course: ANTH,"Chipumuro,Todne Thomas",1,-,-,0,2,0,1,1,0,0,0,0,0
2010 January,ANTH,4993,Indep Study in Anthropology,"Most,Rachel",1,-,-,0,0,0,0,1,0,0,0,0,0
2010 January,ARH,7102,Later Medieval Architecture,"Reilly,Lisa A",1,-,-,0,0,1,0,0,0,0,0,0,0
2010 January,ARTH,3255,Renaissance Art on Site,"Fiorani,Francesca",501,3.34,17,0,1,5,6,3,2,0,0,0,0
2010 January,ARTS,1610,Introduction to Drawing I,"Dass,Dean A",1,3.38,19,0,7,0,2,9,1,0,0,0,0
2010 January,ARTS,2620,Introduction to Drawing II,"Dass,Dean A",1,-,-,0,5,0,2,1,0,0,0,0,0
2010 January,BIOL,3665,Tropical Ecol in Belize,"Diehl,Fred A",1,-,-,0,1,3,1,3,1,0,0,0,0
2010 January,BIOL,3665,Tropical Ecol in Belize,"Smith,David E",1,-,-,0,1,3,1,3,1,0,0,0,0
2010 January,COMM,3791,Financing New Ventures,"Davis III,Norwood Howe",1,3.31,16,2,2,2,4,3,2,0,1,0,0
2010 January,COMM,3845,Foundations Intl Business,"Wilkerson,William R",1,3.66,18,0,7,8,1,1,0,0,1,0,0
2010 January,COMM,4390,Mktg Strategy/Global Markets,"Maxham III,James G",501,3.98,13,1,11,1,0,0,0,0,0,0,0
2010 January,COMM,4824,Sustainable Dev Practicum,"Brown,Robert",501,3.96,15,0,12,2,0,0,0,0,0,0,1
2010 January,DRAM,3320,The Fine Art of Dress 1,"West,Gweneth L",1,3.56,14,4,3,3,0,1,2,1,0,0,0
2010 January,EDIS,2910,Academic Realities and Skills,"Luedtke,Karlin Rae",1,3.36,20,0,3,4,7,3,1,1,0,0,1
2010 January,ENLT,2524,Studies in Drama,"Jost III,Walter P",1,3.32,15,0,2,1,8,3,1,0,0,0,0
2010 January,ENRN,3230,Studies in Shakespeare,"Jost III,Walter P",1,-,-,0,0,1,0,0,0,0,0,0,0
2010 January,ENSP,1060,Public Speaking,"Gardiner,Margaret Elaine",1,3.78,19,0,10,7,1,0,1,0,0,0,0
2010 January,ENSP,2559,New Course in English,"O'Brien,John F",1,-,-,0,1,3,1,1,0,0,0,0,0
2010 January,ENSP,3200,"Irish Lit., Music, and Art","Fowler,Elizabeth",501,3.51,15,0,5,3,2,5,0,0,0,0,0
2010 January,ENSP,3200,"Irish Lit., Music, and Art","Luftig,Victor",501,3.51,15,0,5,3,2,5,0,0,0,0,0
2010 January,ENSP,3559,New Course: ENSP,"O'Brien,John F",1,-,-,0,0,1,2,0,0,0,0,0,0
2010 January,EVSC,1050,"Ethics,Pro & Prac of Int'l Res","Swap,Robert John",1,4.00,13,0,13,0,0,0,0,0,0,0,0
2010 January,EVSC,3665,Tropical Ecol & Conserv/Belize,"Smith,David E",1,-,-,1,3,1,2,3,0,0,0,0,0
2010 January,EVSC,4995,Supervised Research,"Macko,Stephen A",1,-,-,0,1,0,0,0,0,0,0,0,0
2010 January,GETR,2770,Berlin in German Life & Letter,"Wellmon,Michael Chad",501,4.00,15,0,15,0,0,0,0,0,0,0,0
2010 January,GNUR,5500,Special Topics,"Snyder,Audrey Elizabeth Wright",1,-,-,0,1,0,0,0,0,0,0,0,0
2010 January,GNUR,6320,Immunocompetence in Vuln Pop,"Brashers,Valentina L",1,3.98,28,26,1,0,1,0,0,0,0,0,0
2010 January,GNUR,6320,Immunocompetence in Vuln Pop,"Brashers,Valentina L",501,-,-,2,1,0,0,0,0,0,0,0,0
2010 January,HIST,4591,Topics in History,"Rossman,Jeffrey J",2,3.48,24,0,7,5,4,7,1,0,0,0,0
