Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2016 Fall,AMST,1559,New Course: AMST,"Sewell,Jessica Ellen",002,3.71,14,0,7,3,3,1,0,0,0,0,0
2016 Fall,AMST,2001,Intro to American Studies,"Hale,Grace E",100,3.49,121,0,45,31,12,18,4,2,1,1,7
2016 Fall,AMST,2422,Point of View Journalism,"Goff,Lisa",001,3.30,13,0,1,4,6,0,0,1,1,0,0
2016 Fall,AMST,2462,Language & New Media,"Williams,Ashley M",001,3.19,24,0,3,5,8,4,1,1,1,0,1
2016 Fall,AMST,2559,New Course: AMST,"Keeler,Kasey Rae",002,-,-,2,2,0,0,1,0,1,0,0,0
2016 Fall,AMST,2559,New Course: AMST,"Lamas,Carmen E",001,-,-,0,6,1,0,0,0,0,0,0,0
2016 Fall,AMST,3001,Theories & Methods of Amer Std,"Brickhouse,Anna Campbell",002,3.83,16,1,11,1,2,1,0,0,0,0,0
2016 Fall,AMST,3001,Theories & Methods of Amer Std,"Shukla,Sandhya",001,3.63,17,0,8,4,3,1,0,0,1,0,0
2016 Fall,AMST,3559,New Course: AMST,"Fojas,Camilla Marie",004,3.79,14,0,4,9,0,0,0,0,0,0,1
2016 Fall,AMST,3559,New Course: AMST,"Hamilton,John C",002,-,-,0,5,2,1,2,0,0,0,0,0
2016 Fall,AMST,3559,New Course: AMST,"Hamilton,John C",003,3.72,31,0,14,11,2,2,0,1,0,0,1
2016 Fall,AMST,3559,New Course: AMST,"Sewell,Jessica Ellen",001,3.75,19,0,8,8,2,1,0,0,0,0,0
2016 Fall,AMST,3630,Vietnam War Lit & Film,"Chong,Sylvia Shin Huey",001,3.67,15,2,5,2,2,1,1,0,0,0,2
2016 Fall,AMST,4500,Seminar in American Studies,"Greeson,Jennifer Rae",001,-,-,0,0,2,0,1,0,0,0,0,0
2016 Fall,AMST,4500,Seminar in American Studies,"Hale,Grace E",005,3.58,15,0,6,4,2,2,0,1,0,0,0
2016 Fall,AMST,4500,Seminar in American Studies,"Ross,Marlon B",003,-,-,0,1,4,1,0,0,0,0,0,0
2016 Fall,AMST,4500,Seminar in American Studies,"Ross,Marlon B",004,-,-,0,1,1,0,2,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Balfour,Katharine L",010,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Brickhouse,Anna Campbell",001,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Chong,Sylvia Shin Huey",002,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Fojas,Camilla Marie",011,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Hale,Grace E",005,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Hamilton,John C",004,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Hedstrom,Matthew Sigurd",006,-,-,0,2,0,0,0,0,0,0,0,0
2016 Fall,AMST,4993,Independent Study,"Shukla,Sandhya",009,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ANTH,1010,Introduction to Anthropology,"Igoe,James Joseph",100,3.44,121,1,24,43,21,20,4,6,1,0,1
2016 Fall,ANTH,1559,New Course: Anth,"Bashkow,Ira R",001,3.31,58,2,16,11,14,5,4,1,0,1,4
2016 Fall,ANTH,2120,The Concept of Culture,"Bashkow,Ira R",100,3.79,59,5,25,21,6,2,0,0,0,0,0
2016 Fall,ANTH,2190,Desire and World Economics,"Mentore,George P",100,3.29,29,0,5,9,5,4,1,0,3,1,1
2016 Fall,ANTH,2230,Fantasy and Social Values,"Wagner,Roy",001,3.51,60,7,11,13,13,12,3,0,0,0,1
2016 Fall,ANTH,2280,Medical Anthropology,"Scherz,China Rose",100,3.69,120,4,59,31,8,8,4,1,1,1,3
2016 Fall,ANTH,2310,Symbol and Ritual,"Douglass,Carrie Bess",001,3.69,28,4,8,9,3,4,0,0,0,0,0
2016 Fall,ANTH,2320,Anthropology of Religion,"Bloch,Lee Jordan",001,3.28,29,0,2,8,9,7,2,0,0,0,1
2016 Fall,ANTH,2340,Anthropology of Birth & Death,"Khare,Ravindra S",001,3.51,23,0,1,11,10,1,0,0,0,0,0
2016 Fall,ANTH,2400,Language and Culture,"Wenzel,Michael Robert",001,3.72,30,1,16,8,0,3,1,1,0,0,0
2016 Fall,ANTH,2420,Language and Gender,"Contini-Morava,Ellen L",100,3.45,63,1,9,21,14,11,2,2,0,0,3
2016 Fall,ANTH,2440,Language and Cinema,"Lefkowitz,Daniel S",001,3.41,54,10,14,9,5,2,7,3,1,2,1
2016 Fall,ANTH,2470,Jewish Languages/Communties,"Lefkowitz,Daniel S",001,3.57,16,0,3,7,3,1,1,0,0,0,1
2016 Fall,ANTH,2500,"Cultures, Regions, Civilizatns","Pancoast,Mary Elizabeth",001,3.44,28,0,8,6,7,4,1,1,1,0,0
2016 Fall,ANTH,2541,Topics in Linguistics,"Breen,Andrew Gossett",501,-,-,0,2,0,0,0,0,0,0,0,0
2016 Fall,ANTH,2560,Hierarchy and Equality,"Khare,Ravindra S",001,3.51,13,0,2,4,6,1,0,0,0,0,0
2016 Fall,ANTH,2621,"Culture, Gender, Violence","Handler,Richard",100,3.80,118,21,60,15,13,6,3,0,0,0,0
2016 Fall,ANTH,2800,Introduction to Archaeology,"Laviolette,Adria",100,3.29,56,2,8,10,13,10,5,4,1,0,3
2016 Fall,ANTH,2810,Human Origins,"Hantman,Jeffrey L",001,3.11,89,6,18,15,9,15,5,5,7,4,5
2016 Fall,ANTH,3010,Theory & History Anthropology,"Damon,Frederick H.",001,3.36,24,2,5,4,6,4,1,0,0,0,2
2016 Fall,ANTH,3070,Musical Ethnography,"Dave,Nomi",001,-,-,0,1,4,0,0,0,0,0,0,0
2016 Fall,ANTH,3129,"Marriage, Mortality, Fertility","Shepherd,John R",001,3.34,15,0,5,2,2,1,4,1,0,0,0
2016 Fall,ANTH,3152,Amazonian Peoples,"Mentore,George P",001,3.31,30,0,3,6,10,6,2,0,1,0,2
2016 Fall,ANTH,3155,Anth of Everyday American Life,"Damon,Frederick H.",001,3.53,14,0,4,3,1,4,0,0,0,0,2
2016 Fall,ANTH,3205,"Modern Families, Global Worlds","McKinnon,Susan",001,3.50,28,0,5,10,8,4,1,0,0,0,0
2016 Fall,ANTH,3270,Anthropology of Politics,"Armengol,Roberto Ignacio",001,3.55,26,0,7,10,4,3,1,1,0,0,0
2016 Fall,ANTH,3395,Mythodology,"Wagner,Roy",001,3.37,25,3,3,4,7,5,1,2,0,0,0
2016 Fall,ANTH,3480,Language and Prehistory,"Danziger,Eve",100,3.11,47,0,4,6,14,11,4,4,2,1,1
2016 Fall,ANTH,3589,Topics in Archaeology,"Hantman,Jeffrey L",001,3.65,29,3,11,4,6,3,1,0,0,0,1
2016 Fall,ANTH,3590,Social & Cultural Anthropology,"Fraser,Gertrude Jacinta",001,3.56,29,0,6,9,9,3,0,0,0,0,2
2016 Fall,ANTH,3680,Australian Aboriginal Art,"Smith,Margaret Walton",001,-,-,0,2,1,1,0,0,0,0,0,1
2016 Fall,ANTH,3705,Middle Eastern Cultures,"Wattenmaker,Patricia A",001,3.27,30,0,4,7,9,7,2,0,0,0,1
2016 Fall,ANTH,3840,Archaeology of the Middle East,"Wattenmaker,Patricia A",001,3.35,21,1,6,3,3,3,2,3,0,0,0
2016 Fall,ANTH,4420,Theories of Language,"Contini-Morava,Ellen L",001,3.34,13,0,1,4,3,4,1,0,0,0,0
2016 Fall,ANTH,4591,Senior Seminar in Anthropology,"Douglass,Carrie Bess",001,3.55,12,0,5,2,2,1,0,0,1,0,1
2016 Fall,ANTH,4591,Senior Seminar in Anthropology,"Sicoli,Mark A",002,3.45,12,0,7,1,0,1,1,1,0,1,0
2016 Fall,ANTH,4993,Indep Study in Anthropology,"Armengol,Roberto Ignacio",028,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ANTH,4993,Indep Study in Anthropology,"Laviolette,Adria",011,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ANTH,4998,Distinguished Majors Thesis,"Damon,Frederick H.",004,-,-,0,2,0,0,0,0,0,0,0,0
2016 Fall,ANTH,5200,History of Kinship Studies,"McKinnon,Susan",001,-,-,1,6,0,0,0,0,0,0,0,1
2016 Fall,ANTH,5541,Topics in Linguistics,"Sicoli,Mark A",001,-,-,0,8,1,1,0,0,0,0,0,0
2016 Fall,ANTH,5590,Social & Cultural Anthropology,"Igoe,James Joseph",003,3.67,13,1,4,4,3,1,0,0,0,0,0
2016 Fall,ANTH,5590,Social & Cultural Anthropology,"Weston,Kathleen Mary",001,-,-,2,3,2,0,0,1,0,0,0,0
2016 Fall,ANTH,7010,History Theory I,"Weston,Kathleen Mary",001,-,-,0,6,1,1,0,0,0,0,0,0
2016 Fall,ANTH,7050,Ethnographic Writing,"Dobrin,Lise",001,-,-,0,2,1,0,0,0,0,0,0,0
2016 Fall,ANTH,7060,Diss. Research Proposal,"Laviolette,Adria",001,-,-,0,4,0,0,0,0,0,0,0,0
2016 Fall,ANTH,7129,"Marriage, Mortality, Fertility","Shepherd,John R",001,-,-,0,0,1,0,0,0,0,0,0,0
2016 Fall,ANTH,7400,Linguistic Anthropology,"Dobrin,Lise",001,-,-,0,5,0,2,0,0,0,0,0,0
2016 Fall,ANTH,7420,Theories of Language,"Contini-Morava,Ellen L",001,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ANTH,7480,Language and Prehistory,"Danziger,Eve",001,-,-,0,2,1,1,0,1,0,0,0,0
2016 Fall,ANTH,7589,Topics in Archaeology,"Wattenmaker,Patricia A",001,-,-,0,1,1,0,0,0,0,0,0,0
2016 Fall,ANTH,7590,Social & Cultural Anthropology,"Wattenmaker,Patricia A",001,-,-,1,0,0,0,0,0,0,0,0,0
2016 Fall,ANTH,9010,Directed Readings,"Contini-Morava,Ellen L",003,-,-,0,0,1,0,0,0,0,0,0,0
2016 Fall,ANTH,9010,Directed Readings,"Fraser,Gertrude Jacinta",015,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ANTH,9010,Directed Readings,"Laviolette,Adria",009,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ANTH,9010,Directed Readings,"Shepherd,John R",016,-,-,0,0,1,0,0,0,0,0,0,1
2016 Fall,ANTH,9010,Directed Readings,"Weston,Kathleen Mary",020,-,-,0,0,1,0,0,0,0,0,0,0
2016 Fall,ANTH,9020,Directed Readings,"Damon,Frederick H.",023,-,-,0,0,0,1,0,0,0,0,0,0
2016 Fall,APMA,1090,Single Variable Calculus I,"Fulgham,Bernard Ives",002,2.86,34,1,2,2,8,7,5,4,3,1,1
2016 Fall,APMA,1090,Single Variable Calculus I,"Krzysztofowicz,Roman",001,2.66,39,0,0,3,8,7,4,10,4,2,1
2016 Fall,APMA,1110,Single Variable Calculus II,"Abramenko,Monika C",002,3.24,48,3,14,5,8,6,2,4,1,4,1
2016 Fall,APMA,1110,Single Variable Calculus II,"Harris,Elsa Joy",001,3.10,48,1,3,13,6,9,8,1,3,3,1
2016 Fall,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",003,3.10,55,2,7,11,10,10,2,4,3,6,0
2016 Fall,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",004,3.10,56,2,9,10,8,8,5,4,4,5,1
2016 Fall,APMA,1110,Single Variable Calculus II,"Socolovsky,Eduardo A",005,2.96,49,1,6,9,3,8,7,4,2,4,5
2016 Fall,APMA,2120,Multivariable Calculus,"Ma,Hui",002,2.92,56,3,6,5,8,11,10,3,5,3,2
2016 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,3.23,49,0,10,11,7,8,4,3,3,2,1
2016 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",005,3.26,52,0,10,10,7,14,4,4,2,0,1
2016 Fall,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",006,3.27,52,0,9,14,12,3,6,3,3,0,2
2016 Fall,APMA,2120,Multivariable Calculus,"Socolovsky,Eduardo A",003,3.26,44,2,8,6,14,6,2,1,0,1,4
2016 Fall,APMA,2120,Multivariable Calculus,"Socolovsky,Eduardo A",004,3.30,50,6,9,11,9,7,1,1,1,4,1
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Dorning,John",004,3.01,43,5,7,4,6,7,2,3,4,0,4
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Dorning,John",005,2.85,44,4,7,7,0,6,5,6,3,1,5
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Guadagni,Gianluca",002,3.19,36,2,8,8,2,5,4,2,2,2,1
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Guadagni,Gianluca",006,3.25,42,1,9,12,4,5,2,3,4,2,0
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Morris,Diana Dunn",001,3.00,52,1,8,8,9,10,3,2,4,4,3
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Morris,Diana Dunn",003,3.23,55,2,14,7,6,13,5,0,4,2,2
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Spencer,Julia Catherine",007,2.96,49,3,5,11,4,6,7,3,4,3,3
2016 Fall,APMA,2130,Ordinary Differentl Equations,"Wellbeloved,Elizabeth A.",501,-,-,0,6,1,0,0,0,0,0,0,0
2016 Fall,APMA,2501,Special Topics in APMA,"Ma,Hui",001,3.46,26,2,6,6,6,4,0,0,2,0,0
2016 Fall,APMA,3080,Linear Algebra,"Abramenko,Monika C",001,3.04,40,3,5,6,9,2,5,2,2,5,1
2016 Fall,APMA,3080,Linear Algebra,"Abramenko,Monika C",003,3.09,39,1,6,7,7,4,5,3,1,3,2
2016 Fall,APMA,3080,Linear Algebra,"Pindera,Marek-Jerzy",002,3.19,39,2,8,8,2,8,5,1,3,0,2
2016 Fall,APMA,3080,Linear Algebra,"Snider,Daria M",004,2.98,40,2,2,2,11,9,8,1,2,2,1
2016 Fall,APMA,3100,Probability,"Krzysztofowicz,Roman",003,2.24,39,0,2,2,2,4,8,5,4,2,10
2016 Fall,APMA,3100,Probability,"Snider,Daria M",001,2.92,38,3,6,4,3,4,3,6,3,2,4
2016 Fall,APMA,3100,Probability,"Snider,Daria M",002,2.64,42,2,7,5,3,4,1,1,6,3,10
2016 Fall,APMA,3110,Applied Stats & Probability,"Fulgham,Bernard Ives",004,2.95,48,1,3,11,6,9,7,2,4,3,2
2016 Fall,APMA,3110,Applied Stats & Probability,"Fulgham,Bernard Ives",005,2.94,45,0,7,6,3,12,8,1,3,2,3
2016 Fall,APMA,3110,Applied Stats & Probability,"Pisano,Stacie",002,2.90,28,0,2,5,3,4,8,1,1,4,0
2016 Fall,APMA,3110,Applied Stats & Probability,"Pisano,Stacie",003,-,-,0,0,1,0,2,1,0,0,0,1
2016 Fall,APMA,3110,Applied Stats & Probability,"Spencer,Julia Catherine",001,2.87,41,0,4,8,3,9,5,0,4,5,3
2016 Fall,APMA,3110,Applied Stats & Probability,"Spencer,Julia Catherine",006,2.87,33,0,1,5,4,11,7,0,1,3,1
2016 Fall,APMA,3120,Statistics,"Lark III,James Willard",001,3.01,50,0,8,6,9,10,7,4,1,2,3
2016 Fall,APMA,3120,Statistics,"Lark III,James Willard",002,2.95,39,0,7,4,5,6,6,4,3,2,2
2016 Fall,APMA,3140,App Partial Differentl Equatns,"Morris,Diana Dunn",001,3.30,52,1,11,14,5,10,6,1,0,4,0
2016 Fall,APMA,3150,From Data to Knowledge,"Guadagni,Gianluca",001,3.28,21,3,3,5,0,5,1,2,2,0,0
2016 Fall,APMA,6410,Engineering Mathematics I,"Wood III,Houston G.",001,3.18,20,0,3,2,7,5,2,0,0,0,1
2016 Fall,APMA,6430,Statistics Engrs & Scientists,"Brown,Donald E",560,3.41,18,3,4,2,3,2,2,2,0,0,0
2016 Fall,APMA,6548,Spec Tops in App Mathematics,"Dorning,John",001,3.89,27,6,12,7,1,0,0,0,0,0,1
2016 Fall,ARAB,1010,Elementary Arabic I,...,001,3.71,20,8,2,4,1,2,1,0,0,0,2
2016 Fall,ARAB,1010,Elementary Arabic I,...,002,3.45,18,0,4,7,3,1,1,2,0,0,0
2016 Fall,ARAB,1010,Elementary Arabic I,...,004,3.51,21,0,3,8,5,4,0,0,0,0,1
2016 Fall,ARAB,1010,Elementary Arabic I,"Abyad,Abir",001,3.71,20,8,2,4,1,2,1,0,0,0,2
2016 Fall,ARAB,1010,Elementary Arabic I,"Humeidan,Bilal Ali Mohammed",002,3.45,18,0,4,7,3,1,1,2,0,0,0
2016 Fall,ARAB,1010,Elementary Arabic I,"Maanaki,Bilal Ahmad",003,3.45,19,0,7,4,4,2,0,1,0,0,1
2016 Fall,ARAB,1010,Elementary Arabic I,"Maanaki,Bilal Ahmad",004,3.51,21,0,3,8,5,4,0,0,0,0,1
2016 Fall,ARAB,1010,Elementary Arabic I,"Mohamed,Suad A",006,3.27,20,1,3,8,2,1,0,0,0,1,4
2016 Fall,ARAB,2010,Intermediate Arabic I,...,002,3.50,12,0,4,3,0,2,2,0,0,0,1
2016 Fall,ARAB,2010,Intermediate Arabic I,...,003,3.37,20,0,1,10,3,4,1,0,0,1,0
2016 Fall,ARAB,2010,Intermediate Arabic I,"Humeidan,Bilal Ali Mohammed",002,3.50,12,0,4,3,0,2,2,0,0,0,1
2016 Fall,ARAB,2010,Intermediate Arabic I,"Humeidan,Bilal Ali Mohammed",003,3.37,20,0,1,10,3,4,1,0,0,1,0
2016 Fall,ARAB,2010,Intermediate Arabic I,"Maanaki,Bilal Ahmad",004,3.39,24,0,5,6,6,5,0,1,1,0,0
2016 Fall,ARAB,2250,Conversational Arabic I,"Sawaie,Mohammed",001,3.82,11,0,8,1,1,1,0,0,0,0,0
2016 Fall,ARAB,3010,Advanced Arabic I,"Mohamed,Suad A",001,3.48,13,2,3,3,1,2,0,0,0,0,3
2016 Fall,ARAB,3010,Advanced Arabic I,"Mohamed,Suad A",002,3.59,12,0,3,5,2,2,0,0,0,0,0
2016 Fall,ARAB,4010,Advanced Arabic III,"Sawaie,Mohammed",001,3.21,16,0,4,1,2,5,3,0,1,0,0
2016 Fall,ARAB,4559,New Course:  ARAB,"Hermes,Nizar F",001,-,-,0,1,2,2,0,0,0,0,0,0
2016 Fall,ARAB,5410,Advanced Arabic III,"Sawaie,Mohammed",001,-,-,0,3,0,1,0,0,0,0,0,0
2016 Fall,ARAB,5559,New Course:  ARAB,"Hermes,Nizar F",001,-,-,0,3,1,0,0,0,0,0,0,0
2016 Fall,ARAB,8993,Independent Study in Arabic,"Sawaie,Mohammed",001,-,-,0,1,0,0,0,0,0,0,0,0
2016 Fall,ARAD,3100,Prin & Prac in Arts Administrn,"Sampson,George W.",001,3.82,83,1,58,12,10,0,0,0,0,0,2
2016 Fall,ARAD,3559,New Course: ARAD,"Kielbasa,Jody Kevin",001,-,-,1,8,1,0,0,0,0,0,0,0
