Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2018 Fall,AAS,1010,African-Amer & African Stds I,"Otu,Edwin Kwame",100,3.18,200,0,23,45,42,38,28,10,5,3,6
2018 Fall,AAS,2224,Black Fem & Masc in US Media,"Shutt,Lisa Toccafondi",001,3.51,42,0,24,6,2,2,2,0,3,1,2
2018 Fall,AAS,2224,Black Fem & Masc in US Media,"Shutt,Lisa Toccafondi",002,3.56,45,0,17,13,4,5,5,1,0,0,0
2018 Fall,AAS,2559,New Course:  AAS,"Daut Zaka,Marlene L",002,-,-,0,1,5,0,1,1,1,0,0,1
2018 Fall,AAS,2559,New Course:  AAS,"Rotich,Anne J",001,-,-,0,5,1,1,2,0,0,0,0,0
2018 Fall,AAS,2657,"Routes, Writing, Reggae","Hamilton,Njelle Wendyann",001,3.57,14,1,10,0,1,0,1,0,0,0,1
2018 Fall,AAS,3300,SSPerspectives AfAm&Af Studies,"Pendergrass,Sabrina",001,2.93,20,0,4,1,5,1,3,4,1,0,1
2018 Fall,AAS,3500,Intermediate Seminar in AAS,"Daut Zaka,Marlene L",001,-,-,0,0,0,1,1,1,0,0,0,1
2018 Fall,AAS,3500,Intermediate Seminar in AAS,"Madarieta,Ethan R",005,3.98,13,8,4,1,0,0,0,0,0,0,0
2018 Fall,AAS,3500,Intermediate Seminar in AAS,"Osbey,Brenda Marie",006,-,-,0,0,1,1,2,0,0,0,0,0
2018 Fall,AAS,3500,Intermediate Seminar in AAS,"Otu,Edwin Kwame",002,3.45,12,0,3,2,3,2,1,0,0,0,1
2018 Fall,AAS,3500,Intermediate Seminar in AAS,"Perry Jr.,Tony Curtis",004,-,-,0,1,2,0,0,0,1,1,0,1
2018 Fall,AAS,3500,Intermediate Seminar in AAS,"Wallace,Maurice O",003,3.71,16,0,9,2,4,0,1,0,0,0,0
2018 Fall,AAS,3645,Musical Fictions,"Hamilton,Njelle Wendyann",001,-,-,1,3,2,0,0,0,0,0,0,1
2018 Fall,AAS,3749,Food & Meang in Africa & Diasp,"Shutt,Lisa Toccafondi",001,3.33,22,0,4,9,3,3,1,1,0,0,1
2018 Fall,AAS,3853,Race and Real Estate in the US,"Kahrl,Andrew W",001,3.58,45,0,10,23,7,3,0,1,0,1,0
2018 Fall,AAS,4070,Directed Reading and Research,"Harold,Claudrena N",001,-,-,0,5,0,0,0,0,0,0,0,0
2018 Fall,AAS,4570,Adv Research Sem in AAS,"Wallace,Maurice O",001,3.92,11,2,6,3,0,0,0,0,0,0,0
2018 Fall,AAS,4993,Independent Study,"Harold,Claudrena N",003,-,-,0,2,0,0,0,0,0,0,0,0
2018 Fall,AAS,5559,New Course: AAS,"Daut Zaka,Marlene L",001,-,-,0,2,0,0,0,0,0,0,0,0
2018 Fall,ACCT,2010,Introductory Accounting I,"Kasten,Marshall V",701,3.42,18,2,4,2,2,3,2,1,0,0,2
2018 Fall,ACCT,2020,Introductory Accounting II,"Montesa,Noel Evangelista",701,-,-,7,1,1,0,0,0,0,0,0,1
2018 Fall,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,3.36,15,1,3,5,3,2,0,0,0,0,1
2018 Fall,ACCT,3120,Intermediate Accounting II,"Lee,Nammy K",701,-,-,1,1,0,2,0,0,1,0,0,4
2018 Fall,ACCT,3140,Cost Accounting,"Cardine,William",701,-,-,2,1,2,0,2,1,0,1,0,0
2018 Fall,ACCT,4450,Federal Taxation I,"Dittmer,Gary D",701,2.83,12,0,4,0,0,4,0,0,3,0,1
2018 Fall,ACCT,4700,Federal Accounting,"Hutton,Leon W",701,3.47,19,9,2,4,0,0,0,0,1,1,2
2018 Fall,ACCT,5210,Introductory Auditing,"Evans,Richard",701,3.61,12,0,5,2,3,2,0,0,0,0,0
2018 Fall,ACCT,5330,Acct for Non-Bus Organizations,"Evans,Richard",701,3.40,12,0,1,6,3,0,1,0,1,0,0
2018 Fall,ACCT,5470,Forensic Accounting,"Achilles,Wendy W",701,-,-,5,2,1,0,0,0,0,0,0,2
2018 Fall,AIRS,100,Leadership Laboratory,"Ulman,Christopher Michael",001,-,-,0,0,0,0,0,0,0,0,0,3
2018 Fall,AIRS,1100,Foundations of U.S. Air Force,"Delawder,Colleen M",001,4.00,12,0,10,0,0,0,0,0,0,0,2
2018 Fall,AIRS,1100,Foundations of U.S. Air Force,"Delawder,Colleen M",002,-,-,0,6,1,0,1,0,0,0,0,0
2018 Fall,AIRS,2100,Evolution of Air & Space Power,"Brown,Daniel Craig",001,3.98,15,7,7,1,0,0,0,0,0,0,0
2018 Fall,AIRS,2100,Evolution of Air & Space Power,"Brown,Daniel Craig",002,-,-,1,5,1,0,0,0,0,0,0,0
2018 Fall,AIRS,3100,Air Force Leadership & Mgmt,"Ulman,Christopher Michael",001,-,-,0,4,1,0,0,0,0,0,0,0
2018 Fall,AIRS,3100,Air Force Leadership & Mgmt,"Ulman,Christopher Michael",002,-,-,0,5,2,0,0,0,0,0,0,0
2018 Fall,AIRS,4100,Natl Sec Affairs/Prep Act Duty,"Donley,Patrick H",001,-,-,0,1,1,1,0,0,0,0,0,0
2018 Fall,AIRS,4100,Natl Sec Affairs/Prep Act Duty,"Donley,Patrick H",002,-,-,0,1,1,0,0,0,0,0,0,0
2018 Fall,ALAR,8010,Research Studio 2,"Baharlou,Ehsan",008,-,-,7,0,0,1,0,0,0,0,0,0
