Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2024 January,PSYC,3210,RM: Psychobiology Laboratory,032553,"Clabough,Erin D",001,10143,CGAS,3.97,11,6,4,1,0,0,0,0,0,0,0
2024 January,PSYC,3559,New Course:  PSYC,040934,"Tong,Xin",002,10145,CGAS,3.98,12,1,10,1,0,0,0,0,0,0,0
2024 January,PSYC,4260,RM: Genetic & Epigenetic Res,044875,"Connelly,Jessica J",001,10152,CGAS,3.94,20,3,16,0,0,0,1,0,0,0,0
2024 January,PSYC,4500,Spec Tops: Psychology,032600,"Guarnera,Lucy Adeline",001,10149,CGAS,3.43,10,0,2,2,4,1,1,0,0,0,0
2024 January,SLAV,2360,Dracula,035128,"Stepanic,Stanley Joseph",001,10171,CGAS,3.98,100,30,63,6,1,0,0,0,0,0,0
2024 January,SOC,3260,Prozac Culture,041336,"Davis,Joseph Eugene",001,10031,CGAS,3.52,26,3,5,9,3,3,2,0,1,0,0
2024 January,SPAN,2010,Intermediate Spanish,035853,"Monteros-Freeman,Maria Paola",001,10161,CGAS,3.33,11,0,5,0,2,2,0,1,0,1,0
2024 January,STAT,1601,Intro Data Science with R,045055,"Ross,Richard",001,10156,CGAS,3.44,38,0,5,13,11,7,2,0,0,0,0
2024 January,STAT,1602,Intro Data Science with Python,045052,"Brown,Taylor Reid",001,10157,CGAS,3.88,18,0,14,3,0,0,1,0,0,0,0
2024 January,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista Marie",001,10158,CGAS,3.90,29,0,21,7,1,0,0,0,0,0,0
2024 January,STS,2500,S & T in Soc & Global Context,036734,"Laugelli,Benjamin Joseph",001,10058,ENGR,3.99,56,34,21,1,0,0,0,0,0,0,0
2024 January,SYS,3054,Systems Case Studies,041810,"Bailey,Robert Reid",502,10122,ENGR,3.61,12,2,5,0,1,4,0,0,0,0,0
