Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2014 January,HIME,2012,Palestine 1948,"Confino,Alon",1,3.18,21,0,0,3,9,8,0,0,1,0,0
2014 January,HIST,4591,Topics in History,"Thomas,Mark",501,3.65,15,0,4,6,5,0,0,0,0,0,0
2014 January,LASE,3559,New Course in Liberal Arts,"Luedtke,Karlin Rae",001,3.90,13,2,8,2,1,0,0,0,0,0,0
2014 January,LAW,7603,Corporate Law Policy (SC),"Barzuza,Michal",1,3.39,14,0,0,3,11,0,0,0,0,0,0
2014 January,LAW,7610,French Public/Private Law (SC),"Gore,Marie",1,3.34,23,2,3,2,5,9,2,0,0,0,0
2014 January,LAW,7624,Virginia/Constitution (SC),"Howard,A. E. Dick",1,3.53,14,0,1,7,5,1,0,0,0,0,0
2014 January,LAW,7631,Applied Problem Solving (SC),"Esterhay,John Balint",1,3.48,20,0,0,9,11,0,0,0,0,0,0
2014 January,LAW,7631,Applied Problem Solving (SC),"Geis,George Samuel",1,3.48,20,0,0,9,11,0,0,0,0,0,0
2014 January,LAW,7645,Baseball (SC),"Setear,John K",1,3.39,16,0,2,3,7,4,0,0,0,0,0
2014 January,LAW,7660,Defamation (SC),"White,George E",1,-,-,0,0,2,4,3,0,0,0,0,0
2014 January,LAW,7674,Israeli Health/Bioethics (SC),"Siegal,Gil",1,3.45,13,0,2,3,6,2,0,0,0,0,0
2014 January,LAW,7692,Persuasion (SC),"Sachs,Benjamin Ryan",1,3.42,29,0,0,9,20,0,0,0,0,0,0
2014 January,LAW,7692,Persuasion (SC),"Sayler,Robert Nelson",1,3.42,29,0,0,9,20,0,0,0,0,0,0
2014 January,LAW,7692,Persuasion (SC),"Shadel,Molly Bishop",1,3.42,29,0,0,9,20,0,0,0,0,0,0
2014 January,LAW,7702,Legal Prac/Startup Compny (SC),"Curtis,Quinn",1,3.52,15,0,3,3,9,0,0,0,0,0,0
2014 January,LAW,7702,Legal Prac/Startup Compny (SC),"Masri,Rob",1,3.52,15,0,3,3,9,0,0,0,0,0,0
2014 January,LAW,7703,Crrnt Iss Intel Prop Law (SC),"Oliar,Dotan",1,-,-,0,0,1,4,0,0,0,0,0,0
2014 January,LAW,7704,Judicial Phil inThry/Prac (SC),"Bevier,Lillian R",1,3.52,12,1,2,2,5,2,0,0,0,0,0
2014 January,LAW,7704,Judicial Phil inThry/Prac (SC),"Thapar,Amul R",1,3.52,12,1,2,2,5,2,0,0,0,0,0
2014 January,LAW,7708,Office of Solictor Generl (SC),"Heytens,Toby Jay",1,-,-,0,2,1,5,0,0,0,0,0,0
2014 January,LAW,7713,Federalism (SC),"Nicoletti,Cynthia Lisa",1,-,-,0,1,2,3,1,0,0,0,0,0
2014 January,LAW,7718,Children and the Law (SC),"Block Jr.,Andrew K.",1,3.38,12,0,1,3,5,3,0,0,0,0,0
2014 January,LAW,7719,Toxic Chemicls/Enviroment (SC),"Cannon,Jonathan Z",1,-,-,0,0,3,2,2,0,0,0,0,0
2014 January,LAW,7720,State Income Tax/U.S./EU (SC),"Mason,Ruth",1,-,-,0,0,4,2,1,0,0,0,0,0
2014 January,LAW,7721,Building the Rule of Law (SC),"Gilbert,Michael",1,3.51,16,0,4,3,7,2,0,0,0,0,0
2014 January,LAW,7721,Building the Rule of Law (SC),"Sutherland,John Abraham",1,3.51,16,0,4,3,7,2,0,0,0,0,0
2014 January,LAW,7722,Overview of Military Law (SC),"Nachbar,Thomas B",1,3.49,15,0,2,6,4,3,0,0,0,0,0
2014 January,MATH,2700,Euclidean and Non-Eu. Geometry,"Sherman,David Edward",1,-,-,0,7,0,1,1,0,0,0,0,1
2014 January,MDST,3306,"Gend, Class, Race in Teen Film","Press,Andrea Lee",1,3.64,16,0,2,10,4,0,0,0,0,0,0
2014 January,MDST,3559,New Course: MDST,"Williams,Bruce A",1,3.71,19,0,11,4,1,1,2,0,0,0,0
2014 January,MDST,3809,New Media in New York,"Vaidhyanathan,Siva",1,3.94,20,5,12,2,1,0,0,0,0,0,0
2014 January,PHS,2559,Topics in Public Health,"Colvin,Christopher James",1,-,-,0,7,2,0,0,0,0,0,0,0
2014 January,PHS,2810,West Indies Health Care,"Snyder,Audrey Elizabeth Wright",501,-,-,2,6,2,0,0,0,0,0,0,0
2014 January,PHS,5810,West Indies Health Care,"Snyder,Audrey Elizabeth Wright",501,-,-,1,1,2,0,0,0,0,0,0,0
2014 January,PHS,7000,Intro Biostat,"Wages,Nolan Andrew",1,3.61,17,0,9,3,3,0,1,0,0,1,0
2014 January,PHSE,8650,Ethics & Law Hum Subj Research,"Shepherd,Lois L.",1,-,-,0,7,0,0,0,0,0,0,0,0
2014 January,PLAP,3160,Politics of Food,"Freedman,Paul",1,3.49,48,0,11,14,13,6,4,0,0,0,0
2014 January,PLAP,3420,Virginia Government and Politi,"Stroupe Jr.,Kenneth Stuart",1,3.55,28,0,8,9,7,2,1,1,0,0,0
2014 January,PLCP,3240,Post Soviet  Polt. Challenges,"Urbanovich,Yuri",1,3.87,22,1,14,5,2,0,0,0,0,0,0
2014 January,PLIR,3500,Special Topics,"Setear,John K",1,3.54,11,0,3,2,5,1,0,0,0,0,0
2014 January,PPOL,5225,uAcademy for Conscious Change,"Germano,David F",100,-,-,0,4,2,0,1,0,0,0,0,0
2014 January,RELC,2559,New Course in Christianity,"Hart,Kevin John",1,3.83,11,2,4,4,1,0,0,0,0,0,0
2014 January,RELG,3559,New Course: RELG,"Germano,David F",1,-,-,1,3,3,2,0,0,0,0,0,0
2014 January,SLAV,2250,Between Auschwitz & Gulag,"Tolczyk,Dariusz",1,3.77,15,0,11,0,2,2,0,0,0,0,0
2014 January,SOC,2498,Prozac Culture,"Davis,Joseph Eugene",1,3.54,28,4,10,3,3,3,4,1,0,0,0
2014 January,SOC,2500,Special Topics In Sociology,"Olick,Jeffrey Keith",1,3.79,25,0,18,2,1,4,0,0,0,0,0
2014 January,SPAN,2010,Intermediate Spanish,"Galarreta Aima,Diana Francisca",11,3.66,12,0,4,7,0,0,0,0,1,0,0
2014 January,STS,2140,Earth Systems Tech & Mgmt,"Gorman,Michael E",1,3.68,15,1,3,8,2,1,0,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Berger,Edward J",501,3.83,20,0,11,7,2,0,0,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Berne,Rosalyn Wiggins",1,3.64,19,0,3,11,5,0,0,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Click,Patricia C",2,3.54,16,0,0,11,4,0,1,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Neeley,Kathryn Angelyn",5,3.45,21,0,2,6,11,2,0,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Powers,Robert David",3,3.67,24,0,7,10,7,0,0,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Schwarzschild,Arthur Craig",4,-,-,0,2,0,0,0,0,0,0,0,0
2014 January,STS,2500,S & T in Soc & Global Context,"Swap,Robert John",6,3.63,31,0,6,16,8,1,0,0,0,0,0
2014 January,SYS,3054,Systems Case Studies,"Bailey,Robert Reid",501,-,-,2,5,2,0,0,0,0,0,0,0
2014 January,SYS,3502,Special Topics in SIE,"Louis,Garrick E",1,-,-,0,3,0,1,0,0,0,0,0,0
2014 January,WGS,3559,New Course in WGS,"Speidel,Lisa Anne",1,-,-,0,10,0,0,0,0,0,0,0,0
