Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2023 Fall,ARTS,2000,Intro to Studio Art,045397,"Chan,Amy",002,12242,College & Graduate Arts & Sci,3.88,19,0,15,2,1,1,0,0,0,0,0
2023 Fall,MDST,4670,Screening White Supremacy,045396,"Little,William",001,12806,College & Graduate Arts & Sci,3.42,21,0,11,4,2,0,2,0,0,0,2
2023 Fall,PHIL,2420,Introduction to Symbolic Logic,030082,"Cameron,Ross",100,12926,College & Graduate Arts & Sci,3.27,75,11,6,15,13,14,8,5,0,1,2
2023 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",015,10612,College & Graduate Arts & Sci,3.24,23,11,2,2,0,1,3,0,0,2,2
2023 Fall,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez-Murillo,David",003,10638,College & Graduate Arts & Sci,3.74,17,0,9,5,1,1,1,0,0,0,0
2023 Fall,STAT,3250,Data Analysis with Python,044090,"Holt,Jeffrey",001,13552,College & Graduate Arts & Sci,3.64,92,3,50,18,5,7,1,2,3,3,0
2023 Fall,EDLF,8382,Introduction to Ed Inquiry,044849,"Announced,To be",500,15430,School of Education and HumanDev,3.77,10,2,4,2,1,1,0,0,0,0,0
2023 Fall,MAE,4120,Aerospace Propulsion,022598,"Ma,Lin",001,15517,Engineering & Applied Science,2.94,56,3,9,3,10,12,4,2,7,2,4
2023 Fall,LATI,2020,Intermediate Latin II,021134,"Kuin,Inger Neeltje Irene",001,10251,College & Graduate Arts & Sci,3.63,14,2,3,6,1,1,0,1,0,0,0
2023 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Announced,To be",056,11726,College & Graduate Arts & Sci,3.93,18,0,15,2,1,0,0,0,0,0,0
2023 Fall,APMA,3100,Probability,001152,"Ryals,Megan",005,16916,Engineering & Applied Science,2.99,21,5,7,3,0,1,0,0,0,0,5
2023 Fall,EDIS,3015,Intro Curriculum Instr Assess,045915,"McGraw,Jillian",001,15172,School of Education and HumanDev,3.70,13,0,8,2,0,2,1,0,0,0,0
2023 Fall,CS,6501,Spec Top: Computer Science,006981,"Ji,Yangfeng",013,19289,Engineering & Applied Science,3.92,75,34,28,9,2,2,0,0,0,0,0
2023 Fall,APMA,3140,App Partial Differentl Equatns,001155,"Morris,Diana",001,15481,Engineering & Applied Science,3.20,51,1,16,11,2,5,4,4,4,2,2
2023 Fall,ARAB,1010,Elementary Arabic I,001279,"Mohamed,Suad",002,10016,College & Graduate Arts & Sci,3.83,17,0,11,4,1,1,0,0,0,0,0
2023 Fall,APMA,2130,Ordinary Differentl Equations,001145,"Dizaji,Farzad Shafiei",003,15469,Engineering & Applied Science,3.10,45,2,13,10,6,2,0,2,3,0,7
2023 Fall,APMA,3110,Applied Stats & Probability,001153,"Koenig,Gary",003,15478,Engineering & Applied Science,2.73,44,2,13,7,2,2,0,2,7,0,9
2023 Fall,CS,4414,Operating Systems,006914,"Skadron,Kevin",001,15496,Engineering & Applied Science,3.24,158,1,19,38,40,31,10,11,2,4,2
2023 Fall,CS,6501,Spec Top: Computer Science,006981,"Doryab,Afsaneh",004,16762,Engineering & Applied Science,3.72,18,3,10,1,1,1,1,1,0,0,0
2023 Fall,KINE,2850,Medical Terminology,042975,"Golden,Dana",001,14906,School of Education and HumanDev,3.99,96,0,94,2,0,0,0,0,0,0,0
2023 Fall,CHEM,1410,Intro College Chemistry I,005649,"Columbus,Linda",100,12988,College & Graduate Arts & Sci,3.25,203,0,42,52,30,37,11,11,10,5,5
2023 Fall,DS,5100,Programming for Data Science,046284,"Alvarado,Rafael Candido",001,19234,School of Data Science,3.61,43,2,18,11,5,3,3,0,0,0,1
2023 Fall,ASTR,1220,Intro Stars Galaxies Universe,003047,"Johnson,Bradley",002,10034,College & Graduate Arts & Sci,3.59,87,7,40,12,11,8,4,2,2,0,1
2023 Fall,ASTR,1210,Intro Sky and Solar System,003045,"Li,Zhi-Yun",003,11311,College & Graduate Arts & Sci,3.39,126,23,27,17,20,8,15,9,3,4,0
2023 Fall,CHEM,7031,The Art of Scientific Writing,044323,"Gunnoe,Thomas",001,11696,College & Graduate Arts & Sci,3.95,39,6,29,2,2,0,0,0,0,0,0
2023 Fall,PLAN,5740,Transportation Planning&Policy,031367,"Mondschein,Andrew",001,14454,School of Architecture,3.85,13,0,8,4,1,0,0,0,0,0,0
2023 Fall,SPAN,3030,Cultural Conversations,035895,"Wellbeloved,Elizabeth A.",501,18433,College & Graduate Arts & Sci,3.79,13,0,10,1,1,0,0,1,0,0,0
2023 Fall,RELC,2245,Global Christianity,040767,"Henry,James",100,11920,College & Graduate Arts & Sci,3.84,27,0,17,7,3,0,0,0,0,0,0
2023 Fall,BIOL,3050,Introduction to Neurobiology,003543,"Condron,Barry",001,10040,College & Graduate Arts & Sci,3.22,271,13,49,67,62,14,14,7,30,5,10
2023 Fall,ARCH,7120,20th-21st c History of Ideas,001688,"Last,Nana",001,14337,School of Architecture,3.38,52,0,3,20,13,13,3,0,0,0,0
2023 Fall,ECON,7020,Macroeconomic Theory I,008021,"Announced,To be",100,10139,College & Graduate Arts & Sci,3.41,18,0,4,4,4,4,2,0,0,0,0
2023 Fall,PSYC,4290,Memory Distortions,032602,"Dodson,Chad",001,19295,College & Graduate Arts & Sci,3.66,20,1,9,5,2,2,0,0,1,0,0
2023 Fall,EDIS,5025,"Curric, Instruct & Assessment",044060,"Woodward,Tyler",501,15231,School of Education and HumanDev,3.92,12,0,10,1,1,0,0,0,0,0,0
2023 Fall,EDIS,5060,Math Instruction Special Ed,009429,"Gelman,Jennifer",500,15234,School of Education and HumanDev,3.40,14,7,2,0,2,1,0,0,1,0,1
2023 Fall,CHEM,2410,Organic Chemistry I,005698,"Serbulea,Laura L",600,11415,College & Graduate Arts & Sci,3.46,29,2,17,2,0,2,1,1,2,0,2
2023 Fall,MATH,1150,The Shape of Space,022938,"Choi,Kyong Mi",001,12539,College & Graduate Arts & Sci,3.82,40,0,35,1,0,3,0,0,0,0,1
2023 Fall,EDHS,2450,Intro Communication Disorders,044546,"Robey,Randall",002,15424,School of Education and HumanDev,3.99,46,35,9,2,0,0,0,0,0,0,0
2023 Fall,LPPS,3240,Terrorism and Counterterrorism,041550,"Moy,Daniel",001,17166,Batten Leadership & Public Pol,3.09,56,0,2,8,11,24,8,1,1,0,1
2023 Fall,PHYS,3210,Classical Mechanics,030861,"Nichols,David",001,19248,College & Graduate Arts & Sci,3.25,69,4,12,14,10,11,8,5,3,2,0
2023 Fall,EGMT,1520,Empirical Engagement,044513,"Announced,To be",105,12352,College & Graduate Arts & Sci,3.98,35,4,29,2,0,0,0,0,0,0,0
2023 Fall,EVSC,2801,Fundamentals of Geology Lab,014091,"Flournoy,Ariana",200,10154,College & Graduate Arts & Sci,3.85,11,0,8,2,0,1,0,0,0,0,0
2023 Fall,ANTH,3010,Theory & History Anthropology,000708,"Roy,Sayantan Saha",002,13582,College & Graduate Arts & Sci,3.68,25,0,8,13,2,0,2,0,0,0,0
2023 Fall,ENCW,2300,Poetry Writing,013450,"March,Cy",006,13738,College & Graduate Arts & Sci,3.93,14,0,12,1,1,0,0,0,0,0,0
2023 Fall,LAR,5290,Green Infrastructure: Cities,020925,"Firehock,Karen",001,14276,School of Architecture,3.57,7,0,1,3,3,0,0,0,0,0,0
2023 Fall,ARCH,2010,Foundation Studio II,001493,"Chen,Dijia",103,14412,School of Architecture,3.28,11,0,2,2,2,2,3,0,0,0,0
2023 Fall,EGMT,1520,Empirical Engagement,044513,"Announced,To be",108,12884,College & Graduate Arts & Sci,4.00,30,6,24,0,0,0,0,0,0,0,0
2023 Fall,PHIL,3810,"Sex, Sexuality, and Gender",044630,"Payton,Dee",001,12935,College & Graduate Arts & Sci,3.54,30,0,13,6,2,4,5,0,0,0,0
2023 Fall,PLAN,5892,Psychology of Environ & Space,044397,"Roe,Jennifer",001,14332,School of Architecture,3.98,16,2,13,1,0,0,0,0,0,0,0
2023 Fall,PLAC,5240,Collaborative Planning,031134,"Dukes,E Franklin",001,14394,School of Architecture,3.81,9,3,4,0,1,1,0,0,0,0,0
2023 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Announced,To be",034,10537,College & Graduate Arts & Sci,3.93,13,4,6,3,0,0,0,0,0,0,0
2023 Fall,STAT,3280,Data Visual and Management,045458,"Ross,Richard",001,12893,College & Graduate Arts & Sci,3.68,57,0,40,5,5,3,0,0,3,0,1
2023 Fall,PHYS,1655,Python for Scientists,046731,"Group,Robert",001,19245,College & Graduate Arts & Sci,3.62,41,13,15,1,4,3,2,1,0,1,1
2023 Fall,STAT,6021,Linear Models for Data Science,043281,"Woo,Yong Ming Jeffrey",001,19231,College & Graduate Arts & Sci,3.63,44,2,21,9,5,4,1,1,0,0,1
2023 Fall,CJ,3490,Lgl Issues Impact Law Enf Ops,039968,"Atkinson-Degrasse,Brenda",02,21578,Continuing & Prof Studies,3.86,16,5,6,3,2,0,0,0,0,0,0
2023 Fall,COMM,4620,Strategic Leadership,045370,"Zhao,Emma",002,14645,McIntire School of Commerce,3.74,36,2,12,18,3,0,0,1,0,0,0
2023 Fall,PHYS,2010,Principles of Physics 1,030809,"Sundararajan,Jency Pricilla",004,11454,College & Graduate Arts & Sci,3.14,62,3,15,14,5,5,7,5,2,1,5
2023 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Rawson,Eric",045,11475,College & Graduate Arts & Sci,3.54,17,0,4,7,3,2,0,1,0,0,0
2023 Fall,APMA,3501,Spec Topics in APMA,040943,"Ryals,Megan",001,16200,Engineering & Applied Science,3.94,22,14,5,2,1,0,0,0,0,0,0
2023 Fall,KINE,3210,Kines Individuals Disabilities,009099,"Fines,Abby",001,14723,School of Education and HumanDev,3.80,23,7,8,5,2,0,0,1,0,0,0
2023 Fall,PLIR,4320,Religion and War,041955,"Furia,Peter",001,12254,College & Graduate Arts & Sci,3.65,14,1,5,5,2,0,0,0,1,0,0
2023 Fall,EDIS,5854,Content Area Sem: Math,045067,"Choi,Kyong Mi",001,15060,School of Education and HumanDev,4.00,5,2,3,0,0,0,0,0,0,0,0
2023 Fall,ECON,3010,Intermediate Microeconomics,007908,"Santugini,Marc",100,11527,College & Graduate Arts & Sci,3.26,95,14,22,20,7,11,6,3,4,0,8
2023 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Announced,To be",078,12369,College & Graduate Arts & Sci,3.88,17,0,15,0,0,2,0,0,0,0,0
2023 Fall,EDLF,7300,Foundations of Ed Research,009717,"Palacios,Natalia",001,15006,School of Education and HumanDev,3.95,15,1,13,0,1,0,0,0,0,0,0
2023 Fall,AMST,3630,Vietnam War Lit & Film,044175,"Chong,Sylvia",001,12950,College & Graduate Arts & Sci,3.52,28,4,9,6,2,3,1,1,1,1,0
2023 Fall,SPAN,2020,Advanced Intermediate Spanish,035854,"Arevalo,Gabriela Dongo",015,11567,College & Graduate Arts & Sci,3.51,18,0,2,9,3,4,0,0,0,0,0
2023 Fall,ECE,2200,Applied Physics,046963,"Williams,Keith",002,20036,Engineering & Applied Science,3.98,148,52,90,4,2,0,0,0,0,0,0
2023 Fall,COMM,3110,Intermediate Accounting I,006461,"McDermott,Katie",400,14564,McIntire School of Commerce,3.50,41,0,13,13,2,8,4,0,1,0,0
2023 Fall,NURS,1010,Nursing First Year Seminar,045508,"Carroll,Theresa",001,17412,School of Nursing,3.79,23,16,2,2,0,1,1,0,1,0,0
2023 Fall,AAS,3500,Intermediate Seminar in AAS,039376,"Richardson,Liana",001,12917,College & Graduate Arts & Sci,3.52,17,1,4,6,3,1,1,0,1,0,0
2023 Fall,CS,3140,Software Dev Essentials,046231,"McBurney,Paul",001,16859,Engineering & Applied Science,3.26,237,6,66,38,35,43,17,11,7,5,9
2023 Fall,SPAN,2010,Intermediate Spanish,035853,"Announced,To be",017,20069,College & Graduate Arts & Sci,3.69,14,0,5,8,0,0,0,0,1,0,0
2023 Fall,BIMS,8382,Practical Biomed Statistics II,044058,"Jones,Marieke",001,18060,Medical School - BIMS/PHS,3.85,19,0,11,7,1,0,0,0,0,0,0
2023 Fall,JAPN,1010,First-Year Japanese I,020740,"Marshall,Tomoko",001,12953,College & Graduate Arts & Sci,3.17,10,0,5,0,1,1,2,0,0,0,1
2023 Fall,LAR,7210,EcoTech III,042664,"Seibert,Matthew",001,14335,School of Architecture,3.51,19,0,1,11,4,2,1,0,0,0,0
2023 Fall,CHEM,1410,Intro College Chemistry I,005649,"Welch,Kevin",600,13000,College & Graduate Arts & Sci,3.42,382,2,109,103,61,49,29,13,9,1,6
2023 Fall,PHYS,5310,Optics,030890,"Sackett,Cass",001,13009,College & Graduate Arts & Sci,3.22,5,0,0,3,0,1,0,0,1,0,0
2023 Fall,EVSC,3601,Physical Hydrology Laboratory,014095,"Wiberg,Patricia",002,12209,College & Graduate Arts & Sci,3.91,10,0,7,3,0,0,0,0,0,0,0
2023 Fall,STAT,1602,Intro Data Science with Python,045052,"Announced,To be",001,12890,College & Graduate Arts & Sci,3.86,87,2,79,0,2,0,0,1,1,0,2
2023 Fall,PHYS,2419,Intro Physics 2 Workshop,031079,"Bychkov,Maksim",008,10388,College & Graduate Arts & Sci,3.66,23,3,6,7,4,3,0,0,0,0,0
2023 Fall,ARAB,2250,Conversational Arabic I,001288,"Sawaie,Mohammed",001,10635,College & Graduate Arts & Sci,3.78,12,0,7,3,1,1,0,0,0,0,0
2023 Fall,PSYC,7120,Advanced Cognitive Psychology,045886,"Willingham,Daniel",001,13564,College & Graduate Arts & Sci,3.77,11,0,4,6,1,0,0,0,0,0,0
2023 Fall,NUCO,4420,Professional Nursing,042017,"Toll,Crystal",002,17433,School of Nursing,3.55,10,1,3,3,0,1,2,0,0,0,0
2023 Fall,EDIS,5221,Reading Foundations,009443,"Thacker-Gwaltney,Susan",500,15237,School of Education and HumanDev,3.64,27,0,12,7,3,3,2,0,0,0,0
2023 Fall,PSYC,7215,RM: Comp Mtd in Psyc & Neurosc,046283,"Sederberg,Per",001,19120,College & Graduate Arts & Sci,3.62,6,0,3,1,0,2,0,0,0,0,0
2023 Fall,EVSC,2800,Fundamentals of Geology,013912,"Announced,To be",001,12562,College & Graduate Arts & Sci,3.28,82,2,22,17,11,13,3,3,7,2,2
2023 Fall,MDST,3504,Topics in Global Media,042990,"Hamilton,Jack",001,12809,College & Graduate Arts & Sci,3.73,30,0,14,11,2,2,1,0,0,0,0
2023 Fall,GCOM,7410,Tax Research,015406,"Porter,Susan",001,14673,McIntire School of Commerce,3.56,17,0,3,6,8,0,0,0,0,0,0
2023 Fall,MAE,2040,Computer Aided Design,046331,"Announced,To be",002,16700,Engineering & Applied Science,3.73,28,3,19,3,0,0,2,0,0,0,1
2023 Fall,CHEM,5760,Bioanalytical Microsystems,045827,"Swami,Nathan",001,12536,College & Graduate Arts & Sci,3.85,6,0,3,3,0,0,0,0,0,0,0
2023 Fall,ARTH,4591,Seminar in the History of Art,002569,"Smith,Tyler Jo",002,11976,College & Graduate Arts & Sci,3.58,11,1,4,2,1,2,1,0,0,0,0
2023 Fall,SAST,1600,India in Global Perspective,043677,"Cohen,Richard",001,20195,College & Graduate Arts & Sci,3.88,20,0,12,8,0,0,0,0,0,0,0
2023 Fall,PSYC,4420,RM: Brain Mapping with MRI,046315,"Horn,John Van",001,13018,College & Graduate Arts & Sci,3.43,22,0,7,8,3,2,0,0,1,0,1
2023 Fall,PHS,3186,Comp. Health Care Systems,042686,"Quissell,Kathryn",001,13027,College & Graduate Arts & Sci,3.94,20,8,8,4,0,0,0,0,0,0,0
2023 Fall,LING,3400,Structure of English,000747,"Crabtree,Janay",100,13591,College & Graduate Arts & Sci,3.36,28,0,12,4,4,2,2,2,1,0,1
2023 Fall,ANTH,2410,Sociolinguistics,000748,"Lefkowitz,Daniel",001,13597,College & Graduate Arts & Sci,3.39,58,7,14,9,11,8,5,0,2,0,2
2023 Fall,CE,4050,Risk Analysis,046729,"Lambert,James",001,16974,Engineering & Applied Science,3.83,10,6,3,0,0,0,0,1,0,0,0
2023 Fall,GCCS,3010,"Global Commerce:Concepts,Cases",045924,"Goldblatt,Laura",001,12726,College & Graduate Arts & Sci,3.65,26,0,14,7,3,1,0,0,0,0,1
2023 Fall,MDST,3490,Comedy & Humor Across Media,046537,"Rao,Pallavi",001,13799,College & Graduate Arts & Sci,3.72,29,0,17,9,2,0,0,0,0,0,1
2023 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Announced,To be",027,10531,College & Graduate Arts & Sci,3.97,18,0,16,2,0,0,0,0,0,0,0
2023 Fall,MATH,1210,A survey of Calculus I,022944,"Announced,To be",200,10257,College & Graduate Arts & Sci,3.11,37,0,11,5,2,9,2,3,2,1,2
2023 Fall,MATH,1310,Calculus I,022953,"James,Daniel",400,10269,College & Graduate Arts & Sci,2.53,27,0,7,2,2,2,1,3,0,4,6
2023 Fall,SYS,6060,Autonomous Mobile Robots,046716,"Bezzo,Nicola",001,16941,Engineering & Applied Science,2.92,5,1,0,1,1,0,0,1,0,0,1
