Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2019 Spring,ANTH,3630,Chinese Family and Religion,"Shepherd,John R",001,3.71,14,1,4,7,1,0,1,0,0,0,0
2019 Spring,ANTH,3890,Arch American Southwest,"Plog,Stephen E",001,3.17,40,4,8,4,4,10,0,5,2,3,0
2019 Spring,ANTH,4420,Theories of Language,"Contini-Morava,Ellen L",001,3.26,15,0,2,2,6,3,1,0,1,0,0
2019 Spring,ANTH,4590,Social & Cultural Anthropology,"Skerritt,Henry Francis",002,-,-,0,1,1,0,1,0,0,0,0,0
2019 Spring,ANTH,4591,Senior Seminar in Anthropology,"Damon,Frederick H.",002,3.34,12,1,5,3,0,1,0,0,1,0,1
2019 Spring,ANTH,4591,Senior Seminar in Anthropology,"Wattenmaker,Patricia A",001,3.38,17,0,2,3,8,4,0,0,0,0,0
2019 Spring,ANTH,4993,Indep Study in Anthropology,"Armengol,Roberto Ignacio",029,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ANTH,4993,Indep Study in Anthropology,"Damon,Frederick H.",011,-,-,0,0,1,0,0,0,0,0,0,0
2019 Spring,ANTH,4993,Indep Study in Anthropology,"Laviolette,Adria",030,-,-,0,2,0,0,0,0,0,0,0,0
2019 Spring,ANTH,4999,Distinguished Mjrs Thesis Wrtg,"Bashkow,Ira R",001,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ANTH,4999,Distinguished Mjrs Thesis Wrtg,"Plog,Stephen E",017,-,-,1,0,0,0,0,0,0,0,0,0
2019 Spring,ANTH,4999,Distinguished Mjrs Thesis Wrtg,"Scherz,China Rose",025,-,-,0,2,0,0,0,0,0,0,0,0
2019 Spring,ANTH,5360,World Mental Health,"Merkel Jr.,Richard L",001,3.69,25,10,5,4,1,1,2,0,1,0,0
2019 Spring,ANTH,5401,Linguistic Field Methods,"Contini-Morava,Ellen L",001,3.66,11,1,4,1,1,0,0,1,0,0,2
2019 Spring,ANTH,5440,Morphology,"Dobrin,Lise",001,3.50,20,0,7,6,3,1,0,0,0,2,1
2019 Spring,ANTH,5475,Multimodal Interaction,"Sicoli,Mark A",001,-,-,0,6,2,2,0,0,0,0,0,0
2019 Spring,ANTH,5480,Literacy and Orality,"Dobrin,Lise",001,-,-,0,5,0,0,0,0,0,0,0,1
2019 Spring,ANTH,5549,Top:Theoretical Ling&Ling Anth,"Beer,Samuel James",001,-,-,2,4,2,0,1,0,0,0,0,0
2019 Spring,ANTH,5590,Social & Cultural Anthropology,"Burraway,Joshua",005,3.90,14,9,3,0,2,0,0,0,0,0,0
2019 Spring,ANTH,5590,Social & Cultural Anthropology,"Scherz,China Rose",006,4.00,12,1,11,0,0,0,0,0,0,0,0
2019 Spring,ANTH,5885,Arch of Colonial Expansions,"Laviolette,Adria",001,3.81,12,3,4,3,2,0,0,0,0,0,0
2019 Spring,ANTH,7020,Contemporary Anthro Theory,"Weston,Kathleen Mary",001,3.85,11,2,5,3,1,0,0,0,0,0,0
2019 Spring,ANTH,7370,Power and the Body,"Mentore,George P",001,-,-,0,6,1,2,0,0,0,0,0,0
2019 Spring,ANTH,7420,Theories of Language,"Contini-Morava,Ellen L",001,-,-,0,0,2,2,1,0,0,0,0,0
2019 Spring,ANTH,7480,Language and Prehistory,"Danziger,Eve",001,-,-,0,3,0,1,0,0,0,0,0,1
2019 Spring,ANTH,7630,Chinese Family and Religion,"Shepherd,John R",001,-,-,1,0,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9010,Directed Readings,"Laviolette,Adria",012,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9010,Directed Readings,"Lefkowitz,Daniel S",013,-,-,0,0,0,0,1,0,0,0,0,0
2019 Spring,ANTH,9010,Directed Readings,"Plog,Stephen E",001,-,-,1,0,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9010,Directed Readings,"Weston,Kathleen Mary",032,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9020,Directed Readings,"Baltali Tirpan,Sevil Hatice",034,-,-,0,2,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9020,Directed Readings,"Seale-Feldman,Aidan S",033,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9020,Directed Readings,"Shepherd,John R",032,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ANTH,9020,Directed Readings,"Wattenmaker,Patricia A",023,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,APMA,1110,Single Variable Calculus II,"Abramenko,Monika C",002,2.34,39,0,3,9,0,4,2,5,4,1,11
2019 Spring,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",001,2.79,45,0,6,8,5,4,3,6,5,4,4
2019 Spring,APMA,2120,Multivariable Calculus,"Fulgham,Bernard Ives",002,2.96,47,0,5,5,9,9,8,4,4,3,0
2019 Spring,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,2.70,46,0,5,3,6,4,11,5,5,5,2
2019 Spring,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",003,2.99,43,1,4,6,4,11,5,6,3,0,3
2019 Spring,APMA,2120,Multivariable Calculus,"Socolovsky,Eduardo A",004,2.84,28,1,2,4,5,6,1,3,3,0,3
2019 Spring,APMA,2120,Multivariable Calculus,"Socolovsky,Eduardo A",005,3.20,39,4,6,8,6,5,4,1,2,0,3
2019 Spring,APMA,2120,Multivariable Calculus,"Socolovsky,Eduardo A",006,3.15,44,4,11,10,2,3,5,1,3,0,5
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Johnson,Robert E",002,3.30,51,4,12,12,8,3,4,2,4,0,2
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Johnson,Robert E",005,3.38,44,3,15,6,6,7,2,2,0,0,3
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Li,Meiqin",004,3.27,47,12,6,11,6,1,4,1,1,0,5
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Li,Meiqin",007,3.24,45,7,10,10,4,1,5,2,1,2,3
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Ryals,Megan",003,2.88,45,1,8,5,9,6,2,2,5,3,4
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Spencer,Julia Catherine",001,3.06,50,7,9,6,4,4,6,2,3,5,4
2019 Spring,APMA,2130,Ordinary Differentl Equations,"Spencer,Julia Catherine",006,3.39,49,4,14,8,7,7,5,3,0,0,1
2019 Spring,APMA,2131,Systems of Ord Diff Equations,"Lian,Jie",001,3.15,14,1,2,3,2,2,0,0,2,0,2
2019 Spring,APMA,2501,Special Topics in APMA,"Weller,Daniel S",001,3.44,47,1,15,11,7,5,4,1,3,0,0
2019 Spring,APMA,2512,Advanced Topics in APMA,"Ma,Hui",001,3.54,25,1,7,6,5,5,1,0,0,0,0
2019 Spring,APMA,3080,Linear Algebra,"Abramenko,Monika C",002,3.35,45,3,15,7,5,5,4,0,3,2,1
2019 Spring,APMA,3080,Linear Algebra,"Abramenko,Monika C",003,2.63,44,2,5,6,4,4,4,3,3,6,7
2019 Spring,APMA,3080,Linear Algebra,"Li,Meiqin",001,3.01,44,6,4,8,3,5,7,5,1,2,3
2019 Spring,APMA,3080,Linear Algebra,"Morris,Diana Dunn",004,3.32,49,0,16,6,8,6,7,2,1,2,1
2019 Spring,APMA,3080,Linear Algebra,"Morris,Diana Dunn",005,3.16,49,2,16,7,4,4,2,2,3,7,2
2019 Spring,APMA,3081,Linear Algebra Part II,"Beck,Mary P",001,3.77,27,0,18,3,4,0,2,0,0,0,0
2019 Spring,APMA,3100,Probability,"Fulgham,Bernard Ives",007,2.70,46,0,5,2,10,7,6,4,2,4,6
2019 Spring,APMA,3100,Probability,"Krzysztofowicz,Roman",001,2.68,37,1,3,2,7,3,4,7,4,2,4
2019 Spring,APMA,3100,Probability,"Lian,Jie",006,3.00,47,2,7,5,5,10,5,3,8,2,0
2019 Spring,APMA,3100,Probability,"Ma,Hui",004,2.75,50,0,9,2,3,11,8,4,5,5,3
2019 Spring,APMA,3100,Probability,"Ma,Hui",005,2.85,47,1,6,8,3,5,6,6,5,5,2
2019 Spring,APMA,3100,Probability,"Ryals,Megan",002,2.91,44,1,8,1,4,12,6,1,9,1,1
2019 Spring,APMA,3100,Probability,"Ryals,Megan",003,2.86,46,1,2,7,7,9,8,0,6,2,4
2019 Spring,APMA,3110,Applied Stats & Probability,"Maiti,Deepyaman",002,2.85,40,0,9,6,0,4,3,4,4,3,7
2019 Spring,APMA,3110,Applied Stats & Probability,"Maiti,Deepyaman",003,2.92,27,1,6,3,2,5,3,2,0,2,3
2019 Spring,APMA,3110,Applied Stats & Probability,"Pisano,Stacie",001,2.85,46,1,6,5,6,5,5,6,5,5,2
2019 Spring,APMA,3110,Applied Stats & Probability,"Pisano,Stacie",004,2.92,46,2,3,5,9,9,5,3,6,4,0
2019 Spring,APMA,3120,Statistics,"Lark III,James Willard",001,2.48,43,0,5,4,3,2,6,4,7,3,9
2019 Spring,APMA,3140,App Partial Differentl Equatns,"Spencer,Julia Catherine",001,2.86,43,1,4,6,9,8,4,2,1,3,5
2019 Spring,APMA,3501,Spec Topics in APMA,"Guadagni,Gianluca",001,-,-,4,2,1,2,0,0,0,0,0,1
2019 Spring,APMA,3501,Spec Topics in APMA,"Morris,Diana Dunn",002,3.95,13,0,11,2,0,0,0,0,0,0,0
2019 Spring,APMA,4501,Special Topics in APMA,"Guadagni,Gianluca",001,-,-,2,4,0,0,0,0,0,0,0,0
2019 Spring,APMA,5070,Numerical Methods,"Guadagni,Gianluca",001,3.72,13,2,5,3,1,2,0,0,0,0,0
2019 Spring,APMA,6410,Engineering Mathematics I,"Morris,Diana Dunn",001,3.31,11,0,4,0,0,5,2,0,0,0,0
2019 Spring,APMA,6430,Statistics Engrs & Scientists,"Guadagni,Gianluca",001,-,-,0,4,0,2,1,0,1,0,0,0
2019 Spring,APMA,6548,Spec Tops in App Mathematics,"Guadagni,Gianluca",001,-,-,0,2,0,1,1,0,0,0,0,0
2019 Spring,ARAB,1020,Elementary Arabic II,"Abyad,Abir",001,-,-,2,4,3,1,0,0,0,0,0,0
2019 Spring,ARAB,1020,Elementary Arabic II,"Abyad,Abir",004,3.64,16,3,4,5,1,1,2,0,0,0,0
2019 Spring,ARAB,1020,Elementary Arabic II,"Maanaki,Bilal Ahmad",003,3.40,18,0,2,9,5,0,0,0,0,0,2
2019 Spring,ARAB,1020,Elementary Arabic II,"Mohamed,Suad A",002,3.61,18,0,6,5,5,2,0,0,0,0,0
2019 Spring,ARAB,2020,Intermediate Arabic II,"Abyad,Abir",001,3.52,16,1,4,6,1,0,4,0,0,0,0
2019 Spring,ARAB,2020,Intermediate Arabic II,"Maanaki,Bilal Ahmad",002,2.84,17,0,0,4,4,5,0,1,1,0,2
2019 Spring,ARAB,2020,Intermediate Arabic II,"Mohamed,Suad A",003,3.40,11,0,2,3,2,3,1,0,0,0,0
2019 Spring,ARAB,3020,Advanced Arabic II,"Humeidan,Bilal Ali Mohammed",001,-,-,0,6,2,1,0,0,0,0,0,0
2019 Spring,ARAB,3020,Advanced Arabic II,"Mohamed,Suad A",002,3.27,11,3,0,1,3,1,2,0,1,0,0
2019 Spring,ARAB,3240,Adv Arab Conversation & Comp,"Maanaki,Bilal Ahmad",001,3.94,14,2,9,3,0,0,0,0,0,0,0
2019 Spring,ARAB,3559,New Course:  ARAB,"Humeidan,Bilal Ali Mohammed",001,4.00,11,2,9,0,0,0,0,0,0,0,0
2019 Spring,ARAB,3672,Advanced Arabic Grammar,"Sawaie,Mohammed",001,-,-,0,2,1,0,1,1,1,0,0,0
2019 Spring,ARAB,4020,Advanced Arabic IV,"Sawaie,Mohammed",001,-,-,1,2,4,0,0,0,0,0,0,0
2019 Spring,ARAB,4993,Independent Study in Arabic,"Maanaki,Bilal Ahmad",002,-,-,0,2,0,0,0,0,0,0,0,0
2019 Spring,ARAB,4993,Independent Study in Arabic,"Sawafta,Suja Reyad",001,-,-,1,1,0,0,0,0,0,0,0,0
2019 Spring,ARAB,5420,Advanced Arabic IV,"Sawaie,Mohammed",001,-,-,0,0,1,0,0,0,0,0,0,0
2019 Spring,ARAB,6672,Advanced Arabic Grammar,"Sawaie,Mohammed",001,-,-,0,0,0,1,0,0,0,0,0,0
2019 Spring,ARAB,8993,Independent Study in Arabic,"Sawafta,Suja Reyad",001,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ARAD,1550,Topics in Arts Administration,"Sampson,George W.",001,-,-,0,0,0,0,0,0,0,0,0,1
2019 Spring,ARAD,3550,Topics of Arts in Context,"Sampson,George W.",100,3.80,60,0,33,18,3,2,0,0,1,0,3
2019 Spring,ARAD,4200,Development and Board Mgt,"Sampson,George W.",001,3.87,15,0,11,3,0,1,0,0,0,0,0
2019 Spring,ARAD,4559,New Course: ARAD,"Sampson,George W.",001,-,-,0,6,0,0,0,0,0,0,0,0
2019 Spring,ARAH,8695,Special Reading Problems,"Kondyli,Foteini",001,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ARAH,8695,Special Reading Problems,"Phillips,Amanda Hope",002,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ARAH,8695,Special Reading Problems,"Smith,Tyler Jo",023,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ARAH,9510,Sem Medieval Architecture,"Reilly,Lisa A",001,-,-,0,1,1,0,0,0,0,0,0,0
2019 Spring,ARAH,9595,Sem Art of Africa or Islam,"Paoletti,Giulia",001,-,-,0,2,0,1,1,0,0,0,0,0
2019 Spring,ARAH,9595,Sem Art of Africa or Islam,"Phillips,Amanda Hope",002,-,-,0,1,1,0,0,0,0,0,0,1
2019 Spring,ARAH,9995,Supervised Research,"Higginbotham,Carmenita",015,-,-,0,2,0,0,0,0,0,0,0,0
2019 Spring,ARAH,9995,Supervised Research,"Paoletti,Giulia",025,-,-,0,1,0,0,0,0,0,0,0,0
2019 Spring,ARAH,9995,Supervised Research,"Ramirez-Weaver,Eric Matthew",001,-,-,1,1,0,0,0,0,0,0,0,0
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",001,-,-,0,0,0,0,0,0,0,0,0,2
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",002,3.24,15,0,3,1,4,5,1,0,1,0,0
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",003,3.16,14,0,2,4,0,2,5,0,1,0,0
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",004,3.08,14,0,2,3,2,4,2,0,0,0,1
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",005,2.89,15,0,2,2,2,2,2,0,5,0,0
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",006,3.22,15,0,2,2,4,4,2,1,0,0,0
2019 Spring,ARCH,1030,Foundation Studio I,"Canfora,Anselmo Gianluca",007,3.02,15,0,2,1,1,5,2,3,0,0,1
2019 Spring,ARCH,2020,Foundation Studio III,"Averbeck,Anthony James",003,3.46,14,1,1,5,4,2,1,0,0,0,0
2019 Spring,ARCH,2020,Foundation Studio III,"Gonzalez Aranguren,Maria",005,3.53,14,1,3,4,2,4,0,0,0,0,0
2019 Spring,ARCH,2020,Foundation Studio III,"Gonzalo,Alonso",006,3.44,13,1,4,3,2,1,0,0,2,0,0
2019 Spring,ARCH,2020,Foundation Studio III,"Pizarro Montalvillo,Jorge Ignacio",004,3.27,14,1,1,5,2,1,2,1,1,0,0
2019 Spring,ARCH,2020,Foundation Studio III,"Sanz Haro,Jaime",002,3.30,12,1,3,1,4,0,1,1,0,1,0
2019 Spring,ARCH,2070,Intro to Designing & Thinking,"Cleckley,Elgin Louis",001,3.73,79,13,24,26,8,6,0,0,1,0,1
