Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2025 Spring,PHYS,2020,Principles of Physics 2,030810,"Grouchy,Rebecca",002,10839,College & Graduate Arts & Sci,3.39,114,22,22,20,15,15,6,2,9,1,2
2025 Spring,GSGS,4200,Applied Rsrch in GlobalStudies,046972,"Edmunds,David",001,20051,College & Graduate Arts & Sci,3.80,25,0,22,1,1,0,0,0,0,0,1
2025 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",001,10820,College & Graduate Arts & Sci,3.67,26,1,17,2,1,2,2,0,0,0,1
2025 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",015,10832,College & Graduate Arts & Sci,3.89,25,4,14,6,0,1,0,0,0,0,0
2025 Spring,EGMT,1540,Ethical Engagement,044515,"Armengol,Roberto Ignacio",126,21509,College & Graduate Arts & Sci,3.87,35,4,16,15,0,0,0,0,0,0,0
2025 Spring,ASTR,1220,Intro Stars Galaxies Universe,003047,"Pryal,Matthew",002,12938,College & Graduate Arts & Sci,3.40,108,3,22,41,17,8,4,2,7,3,1
2025 Spring,BIOL,9920,Rotation Research,003896,"Bergland,Alan",001,10598,College & Graduate Arts & Sci,3.94,21,0,18,2,1,0,0,0,0,0,0
2025 Spring,ECE,6435,Computer Architecture & Design,007719,"Delong,Todd",001,15481,Engineering & Applied Science,3.63,8,3,2,1,1,0,0,0,1,0,0
2025 Spring,LAW,6100,Accounting/Financial Statemnts,021684,"Franks,Harry",1,10001,School of Law,3.43,26,0,2,7,14,3,0,0,0,0,0
2025 Spring,DS,5001,Exploratory Text Analytics,045703,"Alvarado,Rafael",001,14909,School of Data Science,3.81,12,4,4,2,1,1,0,0,0,0,0
2025 Spring,LAW,6006,Property,021565,"Mahoney,Julia",DI,10034,School of Law,3.40,62,0,3,18,31,10,0,0,0,0,0
2025 Spring,LAW,9277,Conservation Planning and Law,044342,"Szeptycki,Leon",1,10064,School of Law,3.39,11,0,0,4,5,2,0,0,0,0,0
2025 Spring,EGMT,1520,Empirical Engagement,044513,"Bultman,Rebecca",111,13075,College & Graduate Arts & Sci,3.98,36,32,2,2,0,0,0,0,0,0,0
2025 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",015,11125,College & Graduate Arts & Sci,3.74,24,17,1,2,2,1,0,0,0,0,1
2025 Spring,LASE,3510,Topics in the Liberal Arts,046610,"LaFleur,Jennifer",002,13168,College & Graduate Arts & Sci,3.09,14,2,7,0,1,0,0,0,2,0,2
2025 Spring,LPPS,3440,Intro Management Consulting,046561,"Boler,Brendan",001,20517,Batten Leadership & Public Pol,3.72,77,1,28,32,14,2,0,0,0,0,0
2025 Spring,STAT,3080,From Data to Knowledge,040829,"Brown,Taylor",001,11696,College & Graduate Arts & Sci,3.78,58,0,38,11,6,1,0,1,0,1,0
2025 Spring,PSYC,4603,Psyc of Sexual Orientation,032634,"Patterson,Charlotte",001,14323,College & Graduate Arts & Sci,3.73,25,0,17,2,2,3,0,1,0,0,0
2025 Spring,NUCO,4210,Public Health Nursing,043229,"Mitchell,Emma",100,17867,School of Nursing,3.97,48,0,46,1,0,1,0,0,0,0,0
2025 Spring,LAW,7024,Banking & Financial Institutns,040097,"Verdier,Pierre-Hugues",1,10233,School of Law,3.41,21,0,2,6,9,3,1,0,0,0,0
2025 Spring,EGMT,1540,Ethical Engagement,044515,"Swoboda,Jessica",103,12310,College & Graduate Arts & Sci,4.00,37,11,26,0,0,0,0,0,0,0,0
2025 Spring,LAW,7019,Criminal Investigation,021639,"Armacost,Barbara",1,10040,School of Law,3.50,72,0,14,20,27,10,1,0,0,0,0
2025 Spring,LAW,7108,Real Est Trans & Litigation,041691,"Arsali,Anthony",1,10139,School of Law,3.48,14,0,0,7,6,1,0,0,0,0,0
2025 Spring,CHE,4417,Tissue Engineering,044491,"Caliari,Steven",001,14948,Engineering & Applied Science,3.84,10,1,5,3,1,0,0,0,0,0,0
2025 Spring,APMA,2120,Multivariable Calculus,001144,"Ryals,Megan",004,14954,Engineering & Applied Science,2.38,21,0,2,1,1,3,2,3,4,2,3
2025 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",018,11128,College & Graduate Arts & Sci,3.95,24,18,3,2,1,0,0,0,0,0,0
2025 Spring,PHS,4991,GPH Capstone,044464,"Valdez,Rupa",004,13021,College & Graduate Arts & Sci,3.95,18,0,15,3,0,0,0,0,0,0,0
2025 Spring,GETR,3464,Stories of Love and Adventure,045859,"McDonald,William",001,13024,College & Graduate Arts & Sci,3.54,30,0,9,12,4,4,0,0,0,0,1
2025 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",017,10834,College & Graduate Arts & Sci,3.78,26,3,19,2,0,1,0,0,0,0,1
2025 Spring,APMA,2120,Multivariable Calculus,001144,"Hellings,Christian",005,15424,Engineering & Applied Science,2.86,43,1,4,8,8,5,2,8,2,0,5
2025 Spring,LAW,6006,Property,021565,"Nicoletti,Cynthia",EJ,10154,School of Law,3.40,63,0,11,10,27,13,2,0,0,0,0
2025 Spring,EDHS,4210,Speech Sound Devel & Disorders,046565,"Hilton,Jane",001,17163,School of Education and HumanDev,3.63,14,0,6,5,0,2,0,1,0,0,0
2025 Spring,MUSI,2340,Learn to Groove,039726,"Jospe,Robert",001,11490,College & Graduate Arts & Sci,4.00,17,4,13,0,0,0,0,0,0,0,0
2025 Spring,ARTH,2054,Roman Art & Archaeology,002454,"Kreindler,Kate",100,12899,College & Graduate Arts & Sci,3.47,55,3,18,19,5,6,0,0,1,0,3
2025 Spring,PHYS,1425,Intro Physics 1 for Engineers,031032,"Yoshida,Atsushi",005,13582,College & Graduate Arts & Sci,3.43,122,4,22,39,18,27,7,2,2,1,0
2025 Spring,ANTH,3590,Social & Cultural Anthropology,041002,"Mentore,George",001,13012,College & Graduate Arts & Sci,3.47,24,0,4,9,3,8,0,0,0,0,0
2025 Spring,ENGL,3500,Studies in English Literature,045449,"Pasanek,Brad",001,14394,College & Graduate Arts & Sci,3.76,22,4,12,3,2,0,0,0,0,0,1
2025 Spring,AAS,3559,New Course: AAS,038532,"Kelly,Darren",001,19105,College & Graduate Arts & Sci,3.60,19,3,6,5,2,1,0,1,1,0,0
2025 Spring,CHEM,1420,Intro College Chemistry II,005650,"Welch,Kevin",100,10601,College & Graduate Arts & Sci,3.24,478,7,79,106,92,95,45,25,13,4,12
2025 Spring,LAW,6001,Constitutional Law,021552,"Ross,Bertrall",CH,10004,School of Law,3.40,63,0,8,14,28,10,3,0,0,0,0
2025 Spring,PSLP,5340,Financial Mgmt for Leaders,004345,"Coyle,Ian",701,20599,Continuing & Prof Studies,3.91,23,0,16,7,0,0,0,0,0,0,0
2025 Spring,STAT,4120,Applied Linear Models,046319,"Woo,Jeffrey",001,13549,College & Graduate Arts & Sci,3.44,59,4,19,13,3,13,2,2,1,0,2
2025 Spring,APMA,3080,Linear Algebra,001151,"Li,Meiqin",001,14960,Engineering & Applied Science,3.42,31,4,8,5,3,6,1,3,1,0,0
2025 Spring,CS,1110,Introduction to Programming,006846,"Khargonkar,Arohi",001,14972,Engineering & Applied Science,3.43,146,0,65,28,8,13,14,7,6,2,3
2025 Spring,ASTR,1210,Intro Sky and Solar System,003045,"Li,Zhi-Yun",001,10586,College & Graduate Arts & Sci,3.18,109,14,20,11,23,7,17,4,3,3,7
2025 Spring,PSPA,5030,Public Budgeting and Fin Mgmt,040510,"Beckett,Corey",701,20204,Continuing & Prof Studies,4.00,9,3,6,0,0,0,0,0,0,0,0
2025 Spring,ETP,2030,"Politics, Science, and Values",013694,"Cushman,Stephen",001,12959,College & Graduate Arts & Sci,3.68,40,0,15,17,4,1,3,0,0,0,0
2025 Spring,PSYC,3990,RM: Grp Process & Facilitatn I,045941,"Nagel,Alison",001,12965,College & Graduate Arts & Sci,3.94,34,6,26,0,0,2,0,0,0,0,0
2025 Spring,STAT,3220,Intro to Regression Analysis,040001,"Varanyak,Krista",002,12083,College & Graduate Arts & Sci,3.94,77,15,52,7,2,1,0,0,0,0,0
2025 Spring,ANTH,2280,Medical Anthropology,000655,"Zigon,Jarrett",100,11475,College & Graduate Arts & Sci,3.85,234,24,136,58,6,5,1,2,1,1,0
2025 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",026,12113,College & Graduate Arts & Sci,3.97,22,19,1,2,0,0,0,0,0,0,0
2025 Spring,FREN,3043,French-Speaking World III,014368,"Lyu,Claire",001,19663,College & Graduate Arts & Sci,3.90,12,0,8,4,0,0,0,0,0,0,0
2025 Spring,CE,2110,Environmental Engineering Lab,040525,"Culver,Teresa",002,15060,Engineering & Applied Science,3.82,19,2,9,6,1,1,0,0,0,0,0
2025 Spring,CHEM,2321,Org Lab II Non-Chem Maj/Min,043155,"Chruma,Jason",013,12732,College & Graduate Arts & Sci,3.93,29,2,23,3,0,1,0,0,0,0,0
2025 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",004,10843,College & Graduate Arts & Sci,3.98,26,4,20,2,0,0,0,0,0,0,0
2025 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",007,10846,College & Graduate Arts & Sci,3.99,25,6,18,1,0,0,0,0,0,0,0
2025 Spring,PHYS,3420,Electricity and Magnetism I,030865,"Paschke,Kent",001,10852,College & Graduate Arts & Sci,3.13,45,4,7,6,5,11,4,4,2,0,2
2025 Spring,MAE,3010,Astronautics,022579,"Knospe,Carl",001,15000,Engineering & Applied Science,3.48,72,17,21,8,7,6,4,1,4,4,0
2025 Spring,PLIR,4450,Clash Ideas World Pol,041610,"Owen,John",001,19376,College & Graduate Arts & Sci,3.63,15,0,3,7,5,0,0,0,0,0,0
2025 Spring,KINE,2850,Medical Terminology,042975,"Sikoryak,George",502,16977,School of Education and HumanDev,3.99,98,8,88,2,0,0,0,0,0,0,0
2025 Spring,EDIS,3012,Mindfulness & Development,044838,"Mischenko,Polina",001,16980,School of Education and HumanDev,3.86,27,16,7,1,0,1,2,0,0,0,0
2025 Spring,ENWR,2510,Advanced Writing Seminar,013441,"Fowler,Charity",004,14564,College & Graduate Arts & Sci,3.55,13,1,6,2,1,1,1,0,0,1,0
2025 Spring,KINE,2420,Intro to Personal Training,043639,"Davis,Jason",001,16927,School of Education and HumanDev,4.00,22,20,2,0,0,0,0,0,0,0,0
2025 Spring,ENGR,1020,Engineering Foundations 2,046986,"Williams,Shaylin",007,16220,Engineering & Applied Science,3.90,38,0,33,3,0,1,0,0,1,0,0
2025 Spring,LAR,7120,Design Research Seminar,043834,"Putalik,Erin",100,20069,School of Architecture,3.61,14,0,3,7,2,2,0,0,0,0,0
2025 Spring,BME,3030,Design&Innovation in Medicine,044047,"Barker,Tom",001,15448,Engineering & Applied Science,3.94,43,0,37,4,2,0,0,0,0,0,0
2025 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",013,10849,College & Graduate Arts & Sci,4.00,26,13,13,0,0,0,0,0,0,0,0
2025 Spring,ENWR,2520,Special Topics in Writing,013448,"Goad,Rhiannon",006,14110,College & Graduate Arts & Sci,3.79,16,0,11,1,3,1,0,0,0,0,0
2025 Spring,APMA,2120,Multivariable Calculus,001144,"Fernando,Thiwanka",001,14951,Engineering & Applied Science,2.27,25,0,2,0,1,6,2,0,6,3,5
2025 Spring,ALAR,8020,Research Studio 2,000310,"Schumann,Kyle",004,10388,School of Architecture,3.93,9,3,4,2,0,0,0,0,0,0,0
2025 Spring,ARCH,2020,Foundation Studio III,001494,...,004,10367,School of Architecture,3.34,14,0,2,3,3,5,1,0,0,0,0
2025 Spring,DRAM,1010,How Theatre Works,007177,"Garey,Cady",001,10635,College & Graduate Arts & Sci,3.55,51,0,19,14,9,4,1,3,1,0,0
2025 Spring,EDLF,8387,Practical Evaluation,044855,"Webber,Krysti",501,17433,School of Education and HumanDev,3.75,11,1,4,5,0,0,1,0,0,0,0
2025 Spring,ECON,4430,Environmental Economics,007977,"Sekhri,Sheetal",099,13790,College & Graduate Arts & Sci,3.57,66,2,20,26,8,4,4,0,0,0,2
2025 Spring,GCOM,7371,FinReportng&PrdictiveAnalytics,041148,"YU,Yingri",001,20734,McIntire School of Commerce,3.69,16,0,3,11,1,1,0,0,0,0,0
2025 Spring,PSYC,2700,Intro to Child Psychology,032516,"Robertson,Zoe",001,10876,College & Graduate Arts & Sci,3.78,332,15,209,54,22,16,11,2,0,2,1
2025 Spring,LING,5409,Acoustic Phonetics,042565,"Mirzayan,Armik",001,14057,College & Graduate Arts & Sci,3.71,9,1,5,1,0,1,1,0,0,0,0
2025 Spring,EGMT,1510,Engaging Aesthetics,044512,"Farooqi,Mehr",111,14068,College & Graduate Arts & Sci,3.85,35,2,22,8,2,0,1,0,0,0,0
2025 Spring,EGMT,1510,Engaging Aesthetics,044512,"Felski,Rita",223,14095,College & Graduate Arts & Sci,3.91,30,0,28,1,0,0,0,0,0,1,0
2025 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Eshgi,Maher",004,13027,College & Graduate Arts & Sci,3.45,15,0,6,3,2,2,0,1,0,1,0
2025 Spring,PHYS,8610,Condensed Matter Theory I,030960,"Teo,Chi Yan Jeffrey",001,13591,College & Graduate Arts & Sci,3.90,6,0,4,2,0,0,0,0,0,0,0
2025 Spring,EVSC,4290,Limnology,039284,"Pace,Michael",001,13597,College & Graduate Arts & Sci,3.43,26,0,4,9,6,5,1,1,0,0,0
2025 Spring,EDHS,2250,Stress and Anxiety Management,044538,"Framel,Courtney",001,16974,School of Education and HumanDev,3.98,59,0,56,2,1,0,0,0,0,0,0
2025 Spring,LAW,7025,Employment Law: Health/Safety,021978,"Verkerke,J",1,10242,School of Law,3.49,16,0,2,5,8,1,0,0,0,0,0
2025 Spring,SOC,3310,Sociology of Self,040428,"Skubby,David",001,13997,College & Graduate Arts & Sci,3.16,24,0,3,6,5,4,3,0,2,0,1
2025 Spring,LAW,7178,Feminist Jurisprudence,045582,"Coughlin,Anne",1,10067,School of Law,3.52,60,1,10,18,27,2,2,0,0,0,0
2025 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Eshgi,Maher",002,11987,College & Graduate Arts & Sci,3.11,16,0,5,1,1,5,1,1,1,0,1
2025 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Stephenson,Kate",036,11990,College & Graduate Arts & Sci,3.86,17,5,9,1,1,0,1,0,0,0,0
2025 Spring,CHEM,2321,Org Lab II Non-Chem Maj/Min,043155,"Chruma,Jason",003,11717,College & Graduate Arts & Sci,3.64,28,0,12,9,1,4,2,0,0,0,0
2025 Spring,ANTH,1010,Introduction to Anthropology,000600,"Danziger,Eve",100,10560,College & Graduate Arts & Sci,3.26,106,1,11,28,27,19,9,8,1,2,0
2025 Spring,ECON,4880,Seminar in Policy Analysis,007987,"Friedberg,Leora",001,10647,College & Graduate Arts & Sci,3.87,10,0,7,2,1,0,0,0,0,0,0
2025 Spring,ENWR,2510,Advanced Writing Seminar,013441,"Carter,Tyler",001,12104,College & Graduate Arts & Sci,3.96,16,2,12,2,0,0,0,0,0,0,0
2025 Spring,WGS,3500,Research and Methods in WGS,041823,"Chin,Matthew",001,13579,College & Graduate Arts & Sci,3.70,11,4,3,2,0,1,0,1,0,0,0
2025 Spring,LPPP,7559,New Course: PPOL,044184,"Lipscomb,Molly",001,20686,Batten Leadership & Public Pol,3.87,9,0,5,4,0,0,0,0,0,0,0
2025 Spring,DRAM,2020,Acting I,007200,"Chebli,Karim",002,11693,College & Graduate Arts & Sci,3.70,14,0,8,4,0,1,0,0,1,0,0
2025 Spring,CHE,3322,Transprt Proc II: Heat & Mass,005449,"Giri,Gaurav",001,14988,Engineering & Applied Science,2.78,40,1,1,4,5,6,9,8,3,3,0
2025 Spring,SYS,6050,Risk Analysis,036967,"Lambert,James",600,15624,Engineering & Applied Science,3.70,11,1,3,4,3,0,0,0,0,0,0
2025 Spring,EDHS,4030,Speech and Hearing Science,044036,"Loncke,Filip",001,16935,School of Education and HumanDev,3.78,68,30,20,7,4,5,0,0,1,0,1
2025 Spring,EDLF,8662,Politics and Education,009800,"Pusser,Brian",001,17157,School of Education and HumanDev,3.70,34,0,17,9,4,2,2,0,0,0,0
2025 Spring,EDLF,5040,Education and Neuroscience,046604,"Evans,Tanya",001,17454,School of Education and HumanDev,3.94,82,20,48,13,0,0,1,0,0,0,0
2025 Spring,ENWR,2520,Special Topics in Writing,013448,"Parks,Stephen",002,13385,College & Graduate Arts & Sci,3.76,15,6,3,3,1,2,0,0,0,0,0
2025 Spring,ANTH,5559,New Course: ANTH,038619,"Marie,Aron",100,19654,College & Graduate Arts & Sci,3.90,6,2,2,2,0,0,0,0,0,0,0
2025 Spring,CS,6501,Spec Top: Computer Science,006981,"Sun,Yixin",002,15901,Engineering & Applied Science,3.87,61,3,45,7,3,2,0,1,0,0,0
2025 Spring,SOC,2520,Topics in Death & Dying,035319,"Aviles,Natalie",100,20161,College & Graduate Arts & Sci,3.60,56,13,24,5,2,6,0,2,2,1,1
2025 Spring,STAT,5630,Statistical Machine Learning,043509,"Lubberts,Zach",001,12896,College & Graduate Arts & Sci,3.98,43,9,31,3,0,0,0,0,0,0,0
2025 Spring,MUEN,3650,University Singers,024591,"Slon,Michael",001,10803,College & Graduate Arts & Sci,3.98,80,1,77,1,0,0,1,0,0,0,0
2025 Spring,HIAF,2002,Modern African History,018134,"Burrill,Emily",001,13355,College & Graduate Arts & Sci,3.65,54,0,20,25,5,1,0,2,0,0,1
2025 Spring,PLAC,6090,Planning Capstone,044530,"Cockrell,William",001,10409,School of Architecture,4.00,15,3,12,0,0,0,0,0,0,0,0
2025 Spring,ANTH,2190,Desire and World Economics,000646,"Mentore,George",001,14027,College & Graduate Arts & Sci,3.41,30,0,1,10,14,5,0,0,0,0,0
2025 Spring,ANTH,3590,Social & Cultural Anthropology,041002,"Puckett,Randall",002,14030,College & Graduate Arts & Sci,3.85,22,4,12,3,2,1,0,0,0,0,0
2025 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",011,11604,College & Graduate Arts & Sci,3.89,24,1,17,4,2,0,0,0,0,0,0
2025 Spring,PHYS,2419,Intro Physics 2 Workshop,031079,"Bychkov,Maksim",003,11607,College & Graduate Arts & Sci,3.91,21,6,10,4,1,0,0,0,0,0,0
2025 Spring,EGMT,1530,Engaging Differences,044514,"Walsh,Meaghan",202,13054,College & Graduate Arts & Sci,3.97,32,0,30,1,1,0,0,0,0,0,0
2025 Spring,EGMT,1510,Engaging Aesthetics,044512,"Stec,Justin",220,14174,College & Graduate Arts & Sci,3.98,35,5,28,2,0,0,0,0,0,0,0
2025 Spring,BIOL,5070,Prac Aspects Light Microscopy,003662,"Periasamy,Ammasi",001,14418,College & Graduate Arts & Sci,3.83,8,2,4,0,2,0,0,0,0,0,0
2025 Spring,MATH,3310,Basic Real Analysis,023072,"Campbell,Jacob",100,10767,College & Graduate Arts & Sci,3.30,35,6,10,6,2,3,0,4,1,0,3
2025 Spring,PORT,2120,Interm Intensive Portuguese,032104,"Feitosa,Lilian",001,14009,College & Graduate Arts & Sci,3.76,20,0,8,9,3,0,0,0,0,0,0
2025 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Barlow,Jennifer",009,11377,College & Graduate Arts & Sci,3.69,18,0,5,9,4,0,0,0,0,0,0
2025 Spring,ARTH,3525,Topics in Ren Art History,040304,"White,Tonya L.",501,19388,College & Graduate Arts & Sci,3.99,28,22,5,1,0,0,0,0,0,0,0
2025 Spring,APMA,2501,Special Topics in APMA,044139,"Chen,Heze",001,19693,Engineering & Applied Science,4.00,21,13,8,0,0,0,0,0,0,0,0
