Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2012 January,ANTH,2890,Unearthing the Past,"Most,Rachel",001,3.56,26,0,7,9,6,2,2,0,0,0,0
2012 January,ARTS,2580,Special Topics in Sculpture,"Bennett,William H",001,4.00,11,4,7,0,0,0,0,0,0,0,0
2012 January,ARTS,2620,Introduction to Drawing II,"Dass,Dean A",001,3.70,17,0,8,3,6,0,0,0,0,0,0
2012 January,BIOL,3665,Tropical Ecol in Belize,"Diehl,Fred A",501,3.79,14,0,9,3,0,2,0,0,0,0,0
2012 January,COMM,3845,Foundations Intl Business,"Wilkerson,William R",001,3.60,26,0,6,11,6,3,0,0,0,0,0
2012 January,COMM,4290,Sel Top: Information Systems,"Nelson,Russell R",501,3.97,11,3,7,1,0,0,0,0,0,0,0
2012 January,COMM,4390,Market Insights in SE Asia,"Maxham III,James G",501,4.00,24,6,18,0,0,0,0,0,0,0,0
2012 January,COMM,4660,Basics of Strategic Consulting,"Moore,Elizabeth Katherine",001,3.21,19,0,0,4,6,7,2,0,0,0,0
2012 January,COMM,4825,Social Enterprise Bangladesh,"Brown,Robert",501,3.93,12,0,9,3,0,0,0,0,0,0,0
2012 January,DRAM,3320,The Fine Art of Dress 1,"West,Gweneth L",001,3.72,13,3,2,5,3,0,0,0,0,0,0
2012 January,EDIS,2910,Academic Realities and Skills,"Luedtke,Karlin Rae",001,3.51,18,0,1,9,6,2,0,0,0,0,0
2012 January,ENGN,3559,New Course in ENGN,"Edmundson,Mark W",001,3.28,16,0,3,2,3,5,3,0,0,0,0
2012 January,ENRN,3559,New Course: ENRN,"O'Brien,John F",001,3.72,13,0,7,3,2,0,1,0,0,0,0
2012 January,ENSP,1060,Public Speaking,"Gardiner,Margaret Elaine",001,3.76,17,0,6,9,2,0,0,0,0,0,0
2012 January,ENSP,3559,New Course: ENSP,"Denton,Elizabeth",001,3.83,19,1,7,11,0,0,0,0,0,0,0
2012 January,EVSC,1050,"Ethics,Pro & Prac of Int'l Res","Swap,Robert John",001,3.57,15,0,5,3,5,2,0,0,0,0,0
2012 January,EVSC,2070,Earth Systems Tech & Mgmt,"Gorman,Michael E",001,-,-,0,0,0,2,0,0,1,0,0,0
2012 January,EVSC,3665,Tropical Ecol & Conserv/Belize,"Diehl,Fred A",501,-,-,0,6,3,0,0,0,0,0,0,0
2012 January,EVSC,3665,Tropical Ecol & Conserv/Belize,"Smith,David E",501,-,-,0,6,3,0,0,0,0,0,0,0
2012 January,EVSC,4559,New Course: EVSC,"Macko,Stephen A",001,3.69,15,0,7,3,4,1,0,0,0,0,0
2012 January,FREN,3553,J-Term in Paris,"Blatt,Ari Jason",501,-,-,0,9,0,0,0,0,0,0,0,0
2012 January,FRTR,2553,J-Term in Paris,"Blatt,Ari Jason",501,-,-,0,10,0,0,0,0,0,0,0,0
2012 January,GDS,3559,New Course: GDS,"Burt,David R",501,3.98,16,0,15,1,0,0,0,0,0,0,0
2012 January,GDS,4825,Social Enterprises-Bangladesh,"Brown,Robert",501,-,-,0,4,0,0,0,0,0,0,0,0
2012 January,GETR,2559,New Course: GETR,"Stewart,Gordon",501,3.39,15,0,5,2,5,2,0,0,0,0,1
2012 January,GNUR,5500,Special Topics,"Snyder,Audrey Elizabeth Wright",501,-,-,0,1,0,0,0,0,0,0,0,0
2012 January,GNUR,6320,Immunocompetence in Vuln Pop,"Brashers,Valentina L",500,3.98,32,24,6,2,0,0,0,0,0,0,0
2012 January,GNUR,8005,Intro to Clin/Classr Teaching,"Sands,Judith K",500,-,-,0,3,3,0,0,0,0,0,0,0
2012 January,GNUR,8650,Managing Information Tech,"Farrell,Sarah P",500,3.97,11,10,0,1,0,0,0,0,0,0,0
2012 January,HIEA,3141,Pol & Soc Thought Modern China,"Reed,Bradly W",001,3.34,31,0,4,10,4,9,3,1,0,0,0
2012 January,HIST,4591,Topics in History,"Rossman,Jeffrey J",001,-,-,0,4,3,3,0,0,0,0,0,0
2012 January,ITTR,3758,Love Affair with Tuscany,"Cesaretti,Enrico Francesco",501,3.71,18,0,7,6,5,0,0,0,0,0,0
2012 January,ITTR,3758,Love Affair with Tuscany,"Ward,Adrienne",501,3.71,18,0,7,6,5,0,0,0,0,0,0
2012 January,LAW,7600,Admiralty (SC),"Rutherglen,George",1,3.34,13,0,0,2,10,1,0,0,0,0,0
2012 January,LAW,7603,Corporate Law Policy,"Barzuza,Michal",1,-,-,0,0,1,8,0,0,0,0,0,0
2012 January,LAW,7604,Ethical Iss/Forgn Policy (SC),"Little,David",1,-,-,0,0,1,2,0,0,0,0,0,0
2012 January,LAW,7604,Ethical Iss/Forgn Policy (SC),"Moore,John Norton",1,-,-,0,0,1,2,0,0,0,0,0,0
2012 January,LAW,7610,French Public/Private Law (SC),"Gore,Marie",1,3.35,24,3,2,1,10,4,4,0,0,0,0
2012 January,LAW,7615,Income Tax/Trusts/Estates (SC),"Robinson,Mildred W",1,-,-,0,0,2,2,1,0,0,0,0,0
2012 January,LAW,7618,Internl Financial Crimes (SC),"Dean,Richard N",1,-,-,0,0,2,5,2,0,0,0,0,0
2012 January,LAW,7618,Internl Financial Crimes (SC),"Mendelsohn,Mark Fredrick",1,-,-,0,0,2,5,2,0,0,0,0,0
2012 January,LAW,7618,Internl Financial Crimes (SC),"Stephan,Paul B",1,-,-,0,0,2,5,2,0,0,0,0,0
2012 January,LAW,7621,Textualism/Its Critics (SC),"Schwartzman,Micah Jacob",1,3.51,11,0,2,3,5,1,0,0,0,0,0
2012 January,LAW,7621,Textualism/Its Critics (SC),"Stern,James Yarbrough",1,3.51,11,0,2,3,5,1,0,0,0,0,0
2012 January,LAW,7624,Virginia/Constitution (SC),"Howard,A. E. Dick",1,3.34,16,0,0,6,4,6,0,0,0,0,0
