Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2012 Spring,ANTH,5395,Mythodology,"Wagner,Roy",001,3.37,28,4,4,2,8,5,5,0,0,0,0
2012 Spring,ANTH,5401,Linguistic Field Methods,"Contini-Morava,Ellen L",001,3.34,16,0,4,2,3,4,3,0,0,0,0
2012 Spring,ANTH,5589,Topics in Archaeology,"Laviolette,Adria",001,3.64,11,1,2,4,2,1,0,0,0,0,0
2012 Spring,ANTH,5590,Social & Cultural Anthropology,"Alexy,Allison Megan",003,-,-,1,4,2,0,0,0,0,0,0,0
2012 Spring,ANTH,5590,Social & Cultural Anthropology,"Fraser,Gertrude Jacinta",001,-,-,0,2,2,2,0,0,0,0,0,0
2012 Spring,ANTH,5590,Social & Cultural Anthropology,"Lorimer,Anne",004,-,-,0,0,2,0,0,0,0,0,0,0
2012 Spring,ANTH,5590,Social & Cultural Anthropology,"Turner,Edith L",002,3.62,13,4,5,3,0,0,0,0,0,0,1
2012 Spring,ANTH,7020,History Theory II,"Metcalf,Peter",001,-,-,0,2,4,1,0,0,0,0,0,0
2012 Spring,ANTH,7060,Diss. Research Proposal,"Metcalf,Peter",001,-,-,0,3,1,0,0,0,0,0,0,0
2012 Spring,ANTH,7370,Power and the Body,"Mentore,George P",001,-,-,0,1,1,0,0,0,0,0,0,0
2012 Spring,ANTH,7400,Linguistic Anthropology,"Lefkowitz,Daniel S",001,3.59,14,0,3,5,6,0,0,0,0,0,0
2012 Spring,ANTH,7541,Topics in Sociolinguistics,"Danziger,Eve",001,-,-,0,0,5,1,0,1,0,0,0,0
2012 Spring,ANTH,7590,Social & Cultural Anthropology,"Schmidt,Jalane Dawn",001,-,-,0,0,0,0,0,0,0,0,0,1
2012 Spring,ANTH,9020,Directed Readings,"Douglass,Carrie Bess",007,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ANTH,9020,Directed Readings,"McKinnon,Susan",015,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ANTH,9020,Directed Readings,"Wattenmaker,Patricia A",023,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,APMA,1110,Single Variable Calculus II,"Morris,Diana Dunn",002,3.17,51,1,11,9,6,9,6,1,5,3,0
2012 Spring,APMA,1110,Single Variable Calculus II,"Morris,Diana Dunn",004,2.83,46,3,6,9,5,2,5,3,5,3,4
2012 Spring,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",001,2.55,24,1,1,2,3,2,3,3,4,2,3
2012 Spring,APMA,1110,Single Variable Calculus II,"Pisano,Stacie",003,2.80,31,0,7,4,2,2,4,2,4,3,3
2012 Spring,APMA,2120,Multivariable Calculus,"Beck,Mary P",002,2.45,53,0,3,4,3,9,3,10,6,8,6
2012 Spring,APMA,2120,Multivariable Calculus,"Beck,Mary P",005,2.62,53,0,2,7,3,11,6,10,6,2,6
2012 Spring,APMA,2120,Multivariable Calculus,"Maybee,John D",004,2.82,67,0,7,10,7,8,11,7,7,3,7
2012 Spring,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",001,2.75,65,0,4,5,16,10,6,7,7,4,6
2012 Spring,APMA,2120,Multivariable Calculus,"Mohajeri,Manouchehr",003,2.58,69,0,2,2,13,12,11,11,8,4,6
2012 Spring,APMA,2130,Ordinary Differentl Equations,"Dorning,John",003,3.01,46,7,7,5,3,9,4,1,4,3,3
2012 Spring,APMA,2130,Ordinary Differentl Equations,"Dorning,John",004,2.91,33,3,6,1,2,8,3,1,2,3,4
2012 Spring,APMA,2130,Ordinary Differentl Equations,"Guadagni,Gianluca",001,3.28,42,3,8,6,10,4,1,4,1,1,4
2012 Spring,APMA,2130,Ordinary Differentl Equations,"Guadagni,Gianluca",006,3.21,52,2,9,6,13,10,6,1,3,2,0
2012 Spring,APMA,2130,Ordinary Differentl Equations,"Johnson,Robert E",002,2.69,67,2,9,7,8,7,8,6,5,5,10
2012 Spring,APMA,2130,Ordinary Differentl Equations,"Johnson,Robert E",005,2.75,64,0,11,7,6,11,5,4,6,3,11
2012 Spring,APMA,3080,Linear Algebra,"Abramenko,Monika C",002,3.15,64,3,12,9,9,14,7,4,1,2,3
2012 Spring,APMA,3080,Linear Algebra,"Abramenko,Monika C",003,3.38,65,5,18,12,10,7,5,2,2,1,3
2012 Spring,APMA,3080,Linear Algebra,"Holt,Jeffrey J",001,3.00,68,0,12,7,12,16,5,2,9,2,3
2012 Spring,APMA,3100,Probability,"Fulgham,Bernard Ives",001,2.70,71,3,6,5,10,9,3,8,11,6,10
2012 Spring,APMA,3100,Probability,"Fulgham,Bernard Ives",004,2.89,43,0,8,0,8,4,7,4,4,2,6
2012 Spring,APMA,3100,Probability,"Snider,Daria M",002,2.92,39,1,5,5,5,4,4,3,4,2,6
2012 Spring,APMA,3100,Probability,"Snider,Daria M",003,2.31,51,0,1,5,2,8,7,5,5,7,11
2012 Spring,APMA,3110,Applied Stats & Probablity,"Lark III,James Willard",002,2.97,30,0,4,3,2,9,3,8,1,0,0
2012 Spring,APMA,3110,Applied Stats & Probablity,"Maybee,John D",001,3.06,62,0,12,5,5,20,9,2,6,1,2
2012 Spring,APMA,3110,Applied Stats & Probablity,"Maybee,John D",003,3.15,63,1,16,4,10,16,5,5,4,1,1
2012 Spring,APMA,3120,Statistics,"Lark III,James Willard",001,2.60,59,3,6,8,3,7,8,8,5,0,11
2012 Spring,APMA,5070,Numerical Methods,"Gerber,Katherine Marie",001,3.35,22,1,4,6,3,5,1,1,0,1,0
2012 Spring,APMA,6420,Engineering Mathematics II,"Wood III,Houston G.",001,-,-,0,2,1,1,2,1,0,0,0,0
2012 Spring,APMA,6430,Statistics Engrs & Scientists,"Richards,Larry",001,3.87,36,0,26,6,4,0,0,0,0,0,0
2012 Spring,APMA,7548,Sel Topics Applied Mathematics,"Dorning,John",001,-,-,0,5,0,0,0,0,0,0,0,0
2012 Spring,ARAB,1020,Elementary Arabic II,"Al-Ahmad,Jumana",003,-,-,1,1,1,2,1,2,0,0,0,1
2012 Spring,ARAB,1020,Elementary Arabic II,"Hassan,Alla Osman",001,3.26,17,2,5,3,0,1,2,1,2,1,0
2012 Spring,ARAB,1020,Elementary Arabic II,"Hassan,Alla Osman",002,2.82,13,0,3,1,0,0,2,5,2,0,0
2012 Spring,ARAB,1020,Elementary Arabic II,"Hassan,Alla Osman",004,3.48,23,2,7,4,6,0,0,2,0,0,2
2012 Spring,ARAB,1020,Elementary Arabic II,"Maanaki,Bilal Ahmad",005,3.87,19,1,11,6,1,0,0,0,0,0,0
2012 Spring,ARAB,2020,Intermediate Arabic II,"Ali,Ghayda",003,3.17,12,0,1,4,2,2,0,2,1,0,0
2012 Spring,ARAB,2020,Intermediate Arabic II,"Ali,Ghayda",004,3.19,11,0,3,3,1,0,1,1,1,1,0
2012 Spring,ARAB,2020,Intermediate Arabic II,"Obiedat,Ahmad",001,2.94,15,0,2,1,3,2,2,3,0,0,2
2012 Spring,ARAB,2020,Intermediate Arabic II,"Obiedat,Ahmad",002,-,-,0,1,2,4,0,2,1,0,0,0
2012 Spring,ARAB,3020,Advanced Arabic II,"Maanaki,Bilal Ahmad",001,3.83,13,0,7,5,1,0,0,0,0,0,0
2012 Spring,ARAB,3020,Advanced Arabic II,"Maanaki,Bilal Ahmad",002,-,-,1,3,2,0,1,0,0,0,0,0
2012 Spring,ARAB,3020,Advanced Arabic II,"Maanaki,Bilal Ahmad",003,3.69,13,1,11,0,0,0,0,0,0,0,1
2012 Spring,ARAB,4020,Advanced Arabic IV,"Ali,Ghayda",001,-,-,0,1,2,1,1,0,0,0,1,1
2012 Spring,ARAB,4120,Intro. to Arabic Drama,"Al-Samman,Hanadi",001,-,-,3,2,2,1,0,0,0,0,0,1
2012 Spring,ARAB,4993,Independent Study in Arabic,"Ali,Ghayda",001,-,-,0,0,1,0,0,0,0,0,0,0
2012 Spring,ARAB,4993,Independent Study in Arabic,"Obiedat,Ahmad",002,-,-,1,3,0,0,1,0,0,0,0,0
2012 Spring,ARAB,5020,Advanced Arabic II,"Maanaki,Bilal Ahmad",001,-,-,0,1,0,0,0,0,0,0,0,2
2012 Spring,ARAB,5020,Advanced Arabic II,"Maanaki,Bilal Ahmad",003,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAD,3559,New Course in Dev for the Arts,"Sampson,George W.",001,3.80,58,1,27,24,3,0,0,1,0,0,2
2012 Spring,ARAD,5200,Dev and Board Mgt,"Kielbasa,Jody Kevin",001,3.90,19,3,13,2,0,0,1,0,0,0,0
2012 Spring,ARAH,8092,MA Thesis Writing,"Singerman,Howard M",001,-,-,0,3,0,1,0,0,0,0,0,0
2012 Spring,ARAH,8095,Dissertation Proposal,"Ramirez-Weaver,Eric Matthew",021,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,8095,Dissertation Proposal,"Reilly,Lisa A",008,-,-,0,2,0,0,0,0,0,0,0,0
2012 Spring,ARAH,8095,Dissertation Proposal,"Smith,Tyler Jo",002,-,-,0,2,0,0,0,0,0,0,0,0
2012 Spring,ARAH,8095,Dissertation Proposal,"Wilson,Richard Guy",009,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,8695,Special Reading Problems,"Dobbins,John J",002,-,-,0,0,0,0,1,0,0,0,0,0
2012 Spring,ARAH,8695,Special Reading Problems,"Ehnbom,Daniel J",011,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,8695,Special Reading Problems,"Goedde,Lawrence O",015,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,8695,Special Reading Problems,"Summers,John D",024,-,-,1,0,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9505,Sem Ancient Art/Archaeology,"Dobbins,John J",001,-,-,0,5,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9515,Sem Medieval Art,"Ramirez-Weaver,Eric Matthew",001,-,-,1,4,0,0,0,1,0,0,0,0
2012 Spring,ARAH,9535,Sem 18th/19th Cent Art,"Betzer,Sarah E",001,-,-,0,1,2,0,0,0,0,0,0,0
2012 Spring,ARAH,9540,Sem 20th/21st Cent Arch,"Crane,Sheila R",001,-,-,0,2,2,0,0,0,0,0,0,0
2012 Spring,ARAH,9545,Sem 20th/21st Cent Art,"Higginbotham,Carmenita",001,-,-,0,1,2,1,1,0,0,0,0,0
2012 Spring,ARAH,9995,Supervised Research,"Bluestone,Daniel",005,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9995,Supervised Research,"Brothers,Cammy",006,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9995,Supervised Research,"Goedde,Lawrence O",014,-,-,0,2,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9995,Supervised Research,"Singerman,Howard M",021,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9995,Supervised Research,"Summers,John D",023,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARAH,9995,Supervised Research,"Wilson,Richard Guy",025,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARCH,1020,Lessons in Making,"Iliescu,Sanda D",100,3.46,118,1,28,35,28,13,3,2,2,2,3
2012 Spring,ARCH,2020,Intro Architectural Design II,"Dripps,Robin D",002,3.37,11,0,3,4,0,2,0,1,1,0,0
2012 Spring,ARCH,2020,Intro Architectural Design II,"Hong,Zaneta H.",003,-,-,0,2,5,1,1,0,0,1,0,0
2012 Spring,ARCH,2020,Intro Architectural Design II,"Kitchin,Alexander Heard",004,-,-,0,0,1,4,2,2,0,0,0,0
2012 Spring,ARCH,2020,Intro Architectural Design II,"Marcu,Mara Olga",005,-,-,0,1,2,3,0,1,0,0,0,0
2012 Spring,ARCH,2020,Intro Architectural Design II,"Moellmann,Karolin Irmgard Elisabeth",006,-,-,0,2,2,2,3,1,0,0,0,0
2012 Spring,ARCH,2020,Intro Architectural Design II,"Schuck,Bradley James",007,3.44,11,0,2,4,2,1,2,0,0,0,0
2012 Spring,ARCH,3020,Architectural Design II,"Alday Sanz,Ignacio Nicolas",002,3.52,12,0,3,3,2,3,0,0,0,0,1
2012 Spring,ARCH,3020,Architectural Design II,"Bonvehi Rosich,Montserrat",003,3.53,12,0,2,5,3,2,0,0,0,0,0
2012 Spring,ARCH,3020,Architectural Design II,"Hannegan,Erin Rebecca",004,3.19,11,0,2,1,1,4,3,0,0,0,0
2012 Spring,ARCH,3020,Architectural Design II,"Phinney,Lucia",005,3.60,13,0,6,3,1,1,2,0,0,0,0
2012 Spring,ARCH,3020,Architectural Design II,"Somers,Schaeffer Eugene",006,3.61,11,0,3,4,3,1,0,0,0,0,0
2012 Spring,ARCH,3020,Architectural Design II,"Van Lengen,Karen",007,3.16,11,0,1,3,1,4,1,0,0,1,0
2012 Spring,ARCH,3240,Intro to Structural Design,"Martini,Kirk",100,3.27,74,0,17,8,20,11,10,4,2,1,1
2012 Spring,ARCH,3260,Building Matters,"Yuen,Lester",100,3.03,73,0,5,10,13,15,21,5,1,2,1
2012 Spring,ARCH,3993,Independent Study,"Last,Nana D",001,-,-,0,0,1,0,0,0,0,0,0,0
2012 Spring,ARCH,4020,Architectural Design IV,"Canfora,Anselmo Gianluca",002,-,-,0,2,2,2,2,1,0,0,0,0
2012 Spring,ARCH,4020,Architectural Design IV,"Cox,Maurice D",003,-,-,1,3,4,0,0,0,0,0,0,0
2012 Spring,ARCH,4020,Architectural Design IV,"Crisman,Phoebe",004,3.74,13,0,5,7,0,0,1,0,0,0,0
2012 Spring,ARCH,4020,Architectural Design IV,"Mark,Earl J",005,3.64,11,0,4,3,3,1,0,0,0,0,0
2012 Spring,ARCH,4020,Architectural Design IV,"Menefee III,Charles",006,3.58,12,0,3,3,6,0,0,0,0,0,0
2012 Spring,ARCH,4020,Architectural Design IV,"Petrus,Michael R.",007,3.45,13,0,2,3,6,2,0,0,0,0,0
2012 Spring,ARCH,4500,Special Topics in Architecture,"Marshall,Phineas Paxton",001,-,-,0,0,1,2,0,0,0,0,0,0
2012 Spring,ARCH,4820,Teaching Experience,"Iliescu,Sanda D",001,4.00,19,0,19,0,0,0,0,0,0,0,0
2012 Spring,ARCH,4820,Teaching Experience,"Martini,Kirk",002,-,-,0,2,0,0,0,0,0,0,0,0
2012 Spring,ARCH,4993,Independent Study,"Black-vanGroll,Charlotte P",005,-,-,1,0,0,0,0,0,0,0,0,0
2012 Spring,ARCH,4993,Independent Study,"Crisman,Phoebe",008,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARCH,4993,Independent Study,"Mark,Earl J",001,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARCH,4993,Independent Study,"Roettger,Elizabeth Louise",002,4.00,13,0,13,0,0,0,0,0,0,0,0
2012 Spring,ARCH,4993,Independent Study,"Waldman,Peter D",003,-,-,0,1,0,0,0,0,0,0,0,0
2012 Spring,ARCH,5160,Models for Higher Density Hous,"Roettger,Elizabeth Louise",001,3.67,15,0,4,7,4,0,0,0,0,0,0
2012 Spring,ARCH,5180,Issues in Contemp Architectur,"Crisman,Phoebe",001,3.56,17,0,3,9,3,0,2,0,0,0,0
2012 Spring,ARCH,5301,Eco-Mod Seminar,"Quale,John David",001,3.80,15,0,5,10,0,0,0,0,0,0,0
2012 Spring,ARCH,5500,Special Topics in Architecture,"Alday Sanz,Ignacio Nicolas",006,-,-,0,4,0,0,0,0,0,0,0,0
2012 Spring,ARCH,5500,Special Topics in Architecture,"Dripps,Robin D",001,-,-,0,0,2,2,0,0,0,0,0,1
2012 Spring,ARCH,5500,Special Topics in Architecture,"Field,Eric Matthew",002,-,-,0,4,0,0,0,1,0,0,0,0
2012 Spring,ARCH,5500,Special Topics in Architecture,"Goldman,Melissa Elaine",009,3.57,12,0,4,2,3,2,0,0,0,0,1
2012 Spring,ARCH,5500,Special Topics in Architecture,"Li,Shiqiao",005,-,-,0,0,0,1,0,0,0,0,0,0
