Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2015 January,ANTH,2559,New Course: ANTH,"Wattenmaker,Patricia A",1,-,-,0,1,2,2,1,0,0,0,0,1
2015 January,ANTH,2590,Social & Cultural Anthropology,"Kavadias,Dionisios Konstantine",1,-,-,0,2,5,1,1,0,0,0,0,0
2015 January,ARH,3500,Topics inArchitectural History,"Reilly,Lisa A",501,-,-,0,3,1,1,0,0,0,0,0,0
2015 January,ARTH,3255,Renaissance Art on Site,"Reilly,Lisa A",501,3.59,17,0,4,6,6,1,0,0,0,0,0
2015 January,ARTS,2580,Special Topics in Sculpture,"Bennett,William H",1,3.69,14,3,3,3,5,0,0,0,0,0,0
2015 January,ARTS,2610,Introduction to Drawing I,"Chan,Amy Beth",2,-,-,0,2,6,1,1,0,0,0,0,0
2015 January,ARTS,2610,Introduction to Drawing I,"Rollando,Akemi Ohira",1,3.75,14,1,6,5,1,0,1,0,0,0,0
2015 January,ARTS,2620,Introduction to Drawing II,"Dass,Dean A",1,-,-,0,8,0,1,0,0,0,0,0,0
2015 January,BME,4550,Spec Topics: Biomedical Engr,"Allen,Timothy E",1,4.00,11,2,9,0,0,0,0,0,0,0,0
2015 January,CLAS,3600,Medieval Manuscripts at UVA,"Hays,Bradford G",1,-,-,0,1,2,1,0,0,0,0,0,0
2015 January,COMM,3845,Foundations Intl Business,"Wilkerson,William R",1,3.59,22,0,5,8,8,1,0,0,0,0,0
2015 January,COMM,4293,GCI: IT Practicum in Argentina,"Grazioli,Stefano",501,3.72,17,1,5,8,2,1,0,0,0,0,0
2015 January,COMM,4393,GCI: Consumers & Markets,"Cheema,Amar",501,3.56,16,0,5,3,6,2,0,0,0,0,0
2015 January,COMM,4890,GCI: General Topics,"Webb,Robert I",501,3.88,17,1,9,7,0,0,0,0,0,0,0
2015 January,DS,6002,Ethics of Big Data,"Johnson,Deborah G",001,3.51,48,2,8,14,16,8,0,0,0,0,0
2015 January,ENGR,3501,Special Topics in Engineering,"Purnell,Lauren S.",1,3.80,13,2,5,4,2,0,0,0,0,0,0
2015 January,ENLT,2555,Special Topics,"Spaar,Lisa R",1,3.96,16,1,13,2,0,0,0,0,0,0,0
2015 January,ENSP,1600,Public Speaking,"Gardiner,Margaret Elaine",1,3.97,19,0,17,2,0,0,0,0,0,0,0
2015 January,ENSP,3860,Game of Thrones,"Woolfork,Lisa",1,3.88,16,0,11,4,1,0,0,0,0,0,0
2015 January,ENWR,3559,New Course: ENWR,"Denton,Elizabeth",1,3.79,15,0,8,5,1,1,0,0,0,0,0
2015 January,EVSC,2070,Earth Systems Tech & Mgmt,"Gorman,Michael E",1,-,-,0,2,2,1,0,0,0,1,0,0
2015 January,EVSC,4559,New Course: EVSC,"Macko,Stephen A",1,3.46,19,0,7,5,1,4,0,1,0,1,0
2015 January,EVSC,4559,New Course: EVSC,"Ray,G Carleton",2,-,-,0,3,2,1,2,0,0,0,0,0
2015 January,FREN,3553,J-Term in Paris,"Blatt,Ari Jason",501,-,-,0,7,0,0,0,0,0,0,0,0
2015 January,FRTR,2553,J-Term in Paris,"Blatt,Ari Jason",501,4.00,11,0,11,0,0,0,0,0,0,0,0
2015 January,GBUS,7113,Global Ldsp Explor  (Part III),"Isabella,Marylin A",001,-,31,0,0,0,0,0,0,0,0,0,0
2015 January,GBUS,7256,Fin. Mgmt & Policies -  Pt II,"Conroy,Robert M",001,-,61,0,0,0,0,0,0,0,0,0,0
2015 January,GBUS,7276,Accounting for Managers Pt II,"Simko,Paul J",001,-,61,0,0,0,0,0,0,0,0,0,0
2015 January,GBUS,7381,Business Ethics (Part II),"Wicks,Andrew Carpenter",001,-,61,0,0,0,0,0,0,0,0,0,0
2015 January,GCOM,7530,Graduate GCI,"Cheema,Amar",503,-,-,0,0,2,1,0,0,0,0,0,0
2015 January,GCOM,7530,Graduate GCI,"Webb,Robert I",502,-,-,1,0,0,0,0,0,0,0,0,0
2015 January,GDS,2559,New Course: GDS,"Colvin,Christopher James",1,-,-,0,2,2,0,0,0,0,0,0,0
2015 January,GETR,2770,Berlin and Memory,"Ilsemann,Mark",501,3.93,20,0,15,5,0,0,0,0,0,0,0
2015 January,GNUR,5500,Special Topics,"Snyder,Audrey Elizabeth Wright",501,-,-,1,2,0,0,0,0,0,0,0,0
2015 January,GNUR,6320,Immunocompetence in Vuln Pop,"Brashers,Valentina L",001,3.98,31,26,3,2,0,0,0,0,0,0,0
2015 January,HIEA,3141,Pol & Soc Thought Modern China,"Reed,Bradly W",1,3.62,29,0,11,9,2,7,0,0,0,0,0
2015 January,HIST,3775,Americans in Middle East,"Thompson,Elizabeth F",2,-,-,0,2,3,2,1,0,0,0,0,0
2015 January,HIST,4591,Topics in History,"Rossman,Jeffrey J",1,3.66,12,1,2,7,0,2,0,0,0,0,0
2015 January,ITTR,3758,Love Affair with Tuscany,"Cesaretti,Enrico Francesco",501,3.64,17,0,5,7,3,2,0,0,0,0,0
2015 January,LASE,3559,New Course:  LASE,"Luedtke,Karlin Rae",1,3.80,16,4,6,4,1,0,1,0,0,0,0
2015 January,LAW,7600,Admiralty (SC),"Rutherglen,George",1,-,-,0,0,4,3,0,0,0,0,0,0
2015 January,LAW,7608,Plea Bargaining (SC),"Bowers,Josh",1,3.47,18,0,1,8,6,3,0,0,0,0,0
2015 January,LAW,7610,French Public/Private Law (SC),"Gore,Marie",1,3.38,13,0,2,5,3,1,0,2,0,0,0
2015 January,LAW,7624,Virginia/Constitution (SC),"Howard,A. E. Dick",1,-,-,0,3,0,3,0,0,0,0,0,0
2015 January,LAW,7631,Applied Problem Solving (SC),"Esterhay,John Balint",1,3.52,20,0,0,11,9,0,0,0,0,0,0
2015 January,LAW,7631,Applied Problem Solving (SC),"Geis,George Samuel",1,3.52,20,0,0,11,9,0,0,0,0,0,0
2015 January,LAW,7637,Trial Advocacy College (SC),"Bill,Brian",2,-,-,0,0,0,0,0,0,0,0,0,1
2015 January,LAW,7637,Trial Advocacy College (SC),"Saltzburg,Stephen A",2,-,-,0,0,0,0,0,0,0,0,0,1
2015 January,LAW,7645,Baseball (SC),"Setear,John K",1,3.49,16,0,0,7,8,0,0,0,0,0,1
2015 January,LAW,7660,Defamation (SC),"White,George E",1,-,-,0,1,1,2,1,1,0,0,0,0
2015 January,LAW,7690,Hlth Cr Mrktpl:Cmp/Reg/Rf (SC),"McGough Jr.,Walter Thomas",1,-,-,0,1,2,4,0,0,0,0,0,0
2015 January,LAW,7690,Hlth Cr Mrktpl:Cmp/Reg/Rf (SC),"Riley,Margaret F",1,-,-,0,1,2,4,0,0,0,0,0,0
2015 January,LAW,7692,Persuasion (SC),"Sachs,Benjamin Ryan",1,3.43,22,0,0,8,13,1,0,0,0,0,0
2015 January,LAW,7692,Persuasion (SC),"Sayler,Robert Nelson",1,3.43,22,0,0,8,13,1,0,0,0,0,0
2015 January,LAW,7692,Persuasion (SC),"Shadel,Molly Bishop",1,3.43,22,0,0,8,13,1,0,0,0,0,0
2015 January,LAW,7702,Legal Prac/Startup Compny (SC),"Curtis,Quinn",1,3.54,16,0,2,6,8,0,0,0,0,0,0
2015 January,LAW,7702,Legal Prac/Startup Compny (SC),"Masri,Rob",1,3.54,16,0,2,6,8,0,0,0,0,0,0
2015 January,LAW,7704,Judicial Phil inThry/Prac (SC),"Bevier,Lillian R",1,-,-,0,3,3,2,0,0,0,0,0,0
2015 January,LAW,7704,Judicial Phil inThry/Prac (SC),"Thapar,Amul R",1,-,-,0,3,3,2,0,0,0,0,0,0
2015 January,LAW,7716,Currnt Issues/Laws of War (SC),"Deeks,Ashley",1,-,-,0,0,4,2,0,0,0,0,0,0
2015 January,LAW,7719,Toxic Chemicls/Enviroment (SC),"Cannon,Jonathan Z",1,-,-,0,0,2,4,1,0,0,0,0,0
2015 January,LAW,7720,State Tax in U.S. and EU (SC),"Mason,Ruth",1,-,-,0,0,1,0,1,0,0,0,0,0
2015 January,LAW,7721,Building the Rule of Law (SC),"Gilbert,Michael",1,-,-,0,1,3,1,0,0,0,0,0,0
2015 January,LAW,7721,Building the Rule of Law (SC),"Sutherland,John Abraham",1,-,-,0,1,3,1,0,0,0,0,0,0
2015 January,LAW,7726,Learning from Holocaust (SC),"Barzun,Charles Lowell",1,-,-,0,1,4,3,0,0,0,0,0,0
2015 January,LAW,7726,Learning from Holocaust (SC),"Priel,Dan",1,-,-,0,1,4,3,0,0,0,0,0,0
2015 January,LAW,7727,Law/Psch of Dispute Res (SC),"Hughes,Hunter R.",1,3.45,24,0,0,9,15,0,0,0,0,0,0
2015 January,LAW,7727,Law/Psch of Dispute Res (SC),"Mitchell,Paul Gregory",1,3.45,24,0,0,9,15,0,0,0,0,0,0
2015 January,LAW,7734,Fed Law/Fraud/Corruption (SC),"Brown,Darryl Keith",1,3.47,13,0,2,2,9,0,0,0,0,0,0
2015 January,LAW,7735,Stocks/Cells/Since 1776 (SC),"Lowe,Jessica Kelly",1,-,-,0,0,1,4,0,0,0,0,0,0
2015 January,LAW,7736,Law of Body Parts (SC),"Siegal,Gil",1,-,-,1,0,1,1,2,0,0,0,0,0
2015 January,LAW,7738,Israeli Bus Law/Innvation (SC),"Barzuza,Michal",1,3.50,15,0,0,7,7,0,0,0,0,0,1
2015 January,LAW,7738,Israeli Bus Law/Innvation (SC),"Oliar,Dotan",1,3.50,15,0,0,7,7,0,0,0,0,0,1
2015 January,MATH,2700,Euclidean and Non-Eu. Geometry,"Sherman,David Edward",1,-,-,0,5,0,1,1,0,0,0,0,0
2015 January,MDST,3306,"Gend, Class, Race in Teen Film","Press,Andrea Lee",1,3.70,14,0,8,3,0,2,1,0,0,0,0
2015 January,MDST,3559,New Course: MDST,"Williams,Bruce A",1,3.45,19,0,4,9,4,1,0,0,0,0,1
2015 January,MDST,3809,New Media in New York,"Vaidhyanathan,Siva",1,3.94,20,3,13,4,0,0,0,0,0,0,0
2015 January,NUIP,4005,Conscious Social Change,"Steidle,Gretchen Anne",1,-,-,0,0,1,0,0,0,0,0,0,0
2015 January,PHS,2559,Topics in Public Health,"Colvin,Christopher James",1,-,-,0,4,2,0,0,0,0,0,0,0
2015 January,PHS,2810,West Indies Health Care,"Snyder,Audrey Elizabeth Wright",501,3.94,20,6,10,4,0,0,0,0,0,0,0
2015 January,PHS,5810,West Indies Health Care,"Snyder,Audrey Elizabeth Wright",501,-,-,0,2,2,0,0,0,0,0,0,0
2015 January,PHS,7000,Intro Biostat,"Horton,Bethany Jablonski",1,3.71,19,0,12,3,0,2,2,0,0,0,0
2015 January,PHSE,8650,Ethics & Law Hum Subj Research,"Shepherd,Lois L.",1,-,-,0,10,0,0,0,0,0,0,0,0
2015 January,PLAP,3160,Politics of Food,"Freedman,Paul",1,3.60,35,0,11,9,10,4,0,0,0,0,1
2015 January,PLAP,3420,Virginia Government & Politics,"Stroupe Jr.,Kenneth Stuart",1,3.76,24,0,11,9,3,1,0,0,0,0,0
2015 January,PLCP,3240,Post Soviet  Polt. Challenges,"Urbanovich,Yuri",1,4.00,20,1,18,0,0,0,0,0,0,0,1
2015 January,PLIR,3500,Special Topics,"Setear,John K",1,3.45,13,0,4,3,1,3,2,0,0,0,0
2015 January,PPOL,5225,uAcademy for Conscious Change,"Steidle,Gretchen Anne",1,-,-,0,0,2,0,0,0,0,0,0,0
2015 January,RELG,3559,New Course: RELG,"Steidle,Gretchen Anne",1,3.28,12,0,1,4,2,3,1,1,0,0,0
2015 January,RELH,3559,New Course in Hinduism,"Nemec,John William",1,3.86,11,0,6,5,0,0,0,0,0,0,0
2015 January,SLAV,2250,Between Auschwitz & Gulag,"Tolczyk,Dariusz",1,-,-,0,5,2,0,0,0,0,0,0,0
2015 January,SLAV,2360,Dracula,"Stepanic,Stanley Joseph",1,3.77,30,6,16,2,2,2,0,0,0,0,2
2015 January,SOC,2498,Prozac Culture,"Davis,Joseph Eugene",1,3.57,27,0,6,11,6,4,0,0,0,0,0
2015 January,SOC,2500,Special Topics In Sociology,"Olick,Jeffrey Keith",1,3.87,17,0,12,4,0,1,0,0,0,0,0
2015 January,SPAN,2010,Intermediate Spanish,"Frost,Melissa June",1,3.58,13,1,1,7,2,2,0,0,0,0,0
2015 January,STS,2140,Earth Systems Tech & Mgmt,"Gorman,Michael E",1,-,-,0,1,1,0,1,0,0,0,0,0
2015 January,STS,2160,Intellctl Prop Engr & Society,"Pfaffenberger,Bryan",1,3.57,20,0,6,5,6,3,0,0,0,0,0
2015 January,STS,2500,S & T in Soc & Global Context,"Berne,Rosalyn Wiggins",1,3.58,16,0,6,3,5,1,1,0,0,0,0
2015 January,STS,2500,S & T in Soc & Global Context,"Click,Patricia C",2,-,-,0,4,3,1,0,0,0,0,0,0
2015 January,STS,2500,S & T in Soc & Global Context,"Fredrickson,Leif Michael",3,3.70,20,0,6,10,3,1,0,0,0,0,0
2015 January,STS,2500,S & T in Soc & Global Context,"Powers,Robert David",5,3.55,23,0,4,9,8,2,0,0,0,0,0
2015 January,STS,2500,S & T in Soc & Global Context,"Rogers,Hannah Star",4,-,-,0,5,2,1,0,0,0,0,0,0
2015 January,SYS,2054,Systems Case Studies,"Bailey,Robert Reid",501,-,-,0,0,0,1,0,0,0,0,0,0
2015 January,SYS,3054,Systems Case Studies,"Bailey,Robert Reid",501,3.56,12,0,1,6,5,0,0,0,0,0,0
2015 January,SYS,3502,Special Topics in SIE,"Louis,Garrick E",1,-,-,0,4,2,0,0,0,0,0,0,0
2015 January,SYS,4053,Systems Design I,"Bailey,Robert Reid",1,-,-,0,1,0,0,0,0,0,0,0,0
2015 January,WGS,2100,Intro to Gender Studies,"Davis,Amanda J",1,3.83,11,0,7,3,0,1,0,0,0,0,0
2015 January,WGS,3306,"Gend, Class, Race in Teen Film","Press,Andrea Lee",1,-,-,0,3,2,0,0,0,0,0,0,0
2015 January,WGS,4800,Gender-Based Violence,"Speidel,Lisa Anne",1,3.94,12,0,11,0,1,0,0,0,0,0,0
2015 January,ZFOR,3503,International Study,"Breen,Andrew Gossett",506,-,-,0,0,0,0,0,0,0,0,0,1
