Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2022 January,PSYC,3210,RM: Psychobiology Laboratory,032553,"Clabough,Erin",001,10089,College & Graduate Arts & Sci,3.85,11,4,4,1,2,0,0,0,0,0,0
2022 January,SLAV,2360,Dracula,035128,"Stepanic,Stanley",001,10119,College & Graduate Arts & Sci,3.82,80,51,19,2,3,2,0,1,0,0,2
2022 January,EVSC,4050,Topics in Oceanography,013932,"Macko,Stephen",001,10099,College & Graduate Arts & Sci,3.92,23,10,9,3,0,1,0,0,0,0,0
2022 January,STS,2500,S & T in Soc & Global Context,036734,"Seabrook,Bryn",002,10077,Engineering & Applied Science,4.00,12,2,10,0,0,0,0,0,0,0,0
2022 January,ANTH,3240,The Anthropology of Food,041611,"McCarty,Sue Ann",001,10091,College & Graduate Arts & Sci,3.71,17,0,10,4,2,0,0,0,0,1,0
2022 January,LAW,7805,Founders and Foes (SC),045698,"Thapar,Amul",1ZO,10011,School of Law,3.51,10,0,3,3,1,2,1,0,0,0,0
2022 January,BIOL,4559,New Course: BIOL,038577,"Mundim,Fabiane",001,10065,College & Graduate Arts & Sci,3.99,26,22,3,1,0,0,0,0,0,0,0
2022 January,LAW,7647,Cryptocurrency Law & Pol (SC),040305,"Sutherland,Abraham",1,10021,School of Law,3.41,14,0,3,1,7,3,0,0,0,0,0
2022 January,ARTS,2580,Special Topics in Sculpture,041948,"Miller,Edward",001,10105,College & Graduate Arts & Sci,4.00,13,5,8,0,0,0,0,0,0,0,0
2022 January,LAW,7788,Science and the Courts (SC),045218,"Rakoff,Jed",1,10006,School of Law,3.56,12,0,2,5,4,1,0,0,0,0,0
2022 January,ARTH,2470,Art Now,045938,"Robbins,Christa",001,10060,College & Graduate Arts & Sci,3.93,14,0,12,1,1,0,0,0,0,0,0
2022 January,PLAP,3420,Virginia Government & Politics,040433,"Stroupe,Kenneth",001,10062,College & Graduate Arts & Sci,3.77,24,0,12,8,3,1,0,0,0,0,0
2022 January,LAW,7692,Persuasion (SC),042283,"Shadel,Molly",1,10002,School of Law,3.54,17,0,0,10,7,0,0,0,0,0,0
2022 January,LAW,7702,Legal Prac/Startup Compny (SC),042391,"Curtis,Quinn",1,10003,School of Law,3.47,15,0,0,7,7,1,0,0,0,0,0
2022 January,STS,2500,S & T in Soc & Global Context,036734,"Laugelli,Benjamin",003,10095,Engineering & Applied Science,3.95,36,24,8,3,0,1,0,0,0,0,0
2022 January,PSYC,4559,New Course: PSYC,040935,"Morris,James",001,10107,College & Graduate Arts & Sci,3.76,17,5,11,0,0,0,0,0,0,0,1
2022 January,ARTS,2610,Drawing I,002836,"Ohira,Akemi",001,10076,College & Graduate Arts & Sci,3.57,13,0,7,1,0,4,1,0,0,0,0
2022 January,MDST,3505,Diversity & Identity in Media,042979,"Press,Andrea",001,10075,College & Graduate Arts & Sci,3.71,16,1,3,10,1,1,0,0,0,0,0
2022 January,ISSS,3720,Witchcraft,041757,"Corlett,David",101,10056,Continuing & Prof Studies,3.93,24,3,17,3,1,0,0,0,0,0,0
2022 January,HIST,2013,Why Did They Kill?,046088,"Rossman,Jeffrey",001,10068,College & Graduate Arts & Sci,3.49,16,0,8,4,0,3,0,0,0,0,1
2022 January,PSYC,4559,New Course: PSYC,040935,"Guarnera,Lucy",002,10110,College & Graduate Arts & Sci,3.65,15,0,5,7,2,0,0,1,0,0,0
2022 January,PLCP,3240,Post Soviet Polt Challenges,031693,"Urbanovich,Yuri",001,10081,College & Graduate Arts & Sci,3.91,28,0,20,8,0,0,0,0,0,0,0
2022 January,STAT,1601,Intro Data Science with R,045055,"Bagley,Evan",002,10082,College & Graduate Arts & Sci,3.91,17,4,11,1,0,0,1,0,0,0,0
2022 January,MDST,3559,New Course: MDST,039189,"Marshall,Matthew",001,10063,College & Graduate Arts & Sci,3.92,56,28,23,2,1,0,0,2,0,0,0
2022 January,ISSS,3045,Mindfulness,044270,"Williams,Susanna",101,10057,Continuing & Prof Studies,3.80,23,4,11,6,1,0,0,0,1,0,0
