Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2018 Summer,AAS,2224,Black Fem & Masc in US Media,"Shutt,Lisa Toccafondi",001,2.80,20,0,2,2,2,6,1,3,1,2,1
2018 Summer,AAS,2559,New Course:  AAS,"Pickett,Xavier",001,-,-,0,1,4,3,0,0,0,0,0,0
2018 Summer,AAS,2559,New Course:  AAS,"Rotich,Anne J",002,-,-,1,6,2,0,0,0,0,0,0,0
2018 Summer,AAS,3749,Food & Meang in Africa & Diasp,"Shutt,Lisa Toccafondi",001,-,-,0,0,3,1,0,1,0,0,0,1
2018 Summer,ACCT,2010,Introductory Accounting I,"Kasten,Marshall V",701,3.33,12,0,3,0,2,4,1,0,0,0,2
2018 Summer,ACCT,2020,Introductory Accounting II,"Montesa,Noel Evangelista",701,3.71,14,10,3,0,0,0,0,0,0,0,1
2018 Summer,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,3.84,11,2,4,3,1,0,0,0,0,0,1
2018 Summer,ACCT,3120,Intermediate Accounting II,"Brooks,Gary D",701,3.00,12,0,4,2,2,1,0,0,0,0,4
2018 Summer,ACCT,3140,Cost Accounting,"Cardine,William",701,-,-,3,1,1,1,1,0,0,0,0,0
2018 Summer,ACCT,4450,Federal Taxation I,"Dittmer,Gary D",701,-,-,0,4,0,0,1,0,0,4,0,0
2018 Summer,ACCT,5210,Introductory Auditing,"Evans,Richard",701,3.32,18,0,5,6,2,1,0,0,2,0,2
2018 Summer,ACCT,5460,Federal Taxation II,"Dittmer,Gary D",701,-,-,0,5,0,0,3,0,0,0,0,0
2018 Summer,AMST,2001,Intro to American Studies,"Hedstrom,Matthew Sigurd",001,-,-,0,4,0,1,3,0,1,0,0,0
2018 Summer,ANTH,1010,Introduction to Anthropology,"Baltali Tirpan,Sevil Hatice",003,3.58,19,0,11,2,3,1,0,0,1,1,0
