Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2024 Summer,ARAB,2256,Colloquial Arabic I,043090,"Ben-Meir,Yossef",504,11964,College & Graduate Arts & Sci,3.93,13,4,6,3,0,0,0,0,0,0,0
2024 Summer,MUSI,2570,Music Cultures,040907,"King,Kathleen",002,12423,College & Graduate Arts & Sci,3.53,14,3,4,2,1,1,2,1,0,0,0
2024 Summer,CHEM,3420,Phys Chem - Thermodynamics,005732,"Metcalf,Dave",001,11768,College & Graduate Arts & Sci,2.70,44,3,4,1,3,8,10,4,3,6,2
2024 Summer,EDIS,5141,IEP & Transition,040533,"Coleman,Olivia",500,10412,School of Education and HumanDev,3.43,14,0,10,0,1,1,0,0,0,1,1
2024 Summer,EDIS,6720,Understanding the Code,009524,"Buckrop,Jordan Meredith",501,12340,School of Education and HumanDev,3.73,20,0,11,5,1,2,1,0,0,0,0
2024 Summer,SPAN,3030,Cultural Conversations,035895,"Wellbeloved,Elizabeth A.",501,11899,College & Graduate Arts & Sci,3.86,34,2,21,9,0,2,0,0,0,0,0
2024 Summer,LASE,2510,Topics in the Liberal Arts,046450,"Bennington,Kathryn",001,10151,College & Graduate Arts & Sci,3.94,21,11,6,4,0,0,0,0,0,0,0
2024 Summer,APMA,3150,From Data to Knowledge,044104,"Morris,Diana",001,12248,Engineering & Applied Science,3.96,14,0,12,2,0,0,0,0,0,0,0
2024 Summer,SPAN,1020,Elementary Spanish,035816,"Jarque,Esperanza Gorriz",001,12131,College & Graduate Arts & Sci,3.56,11,0,2,6,1,1,1,0,0,0,0
2024 Summer,PLCP,2600,Rise & Fall of Soviet Union,042156,"Urbanovich,Yuri",1,10019,College & Graduate Arts & Sci,3.81,12,1,7,2,1,1,0,0,0,0,0
2024 Summer,SLAV,2360,Dracula,035128,"Stepanic,Stanley",001,10103,College & Graduate Arts & Sci,3.91,18,6,10,1,0,0,1,0,0,0,0
2024 Summer,PLAP,3160,Politics of Food,040884,"Freedman,Paul",001,10245,College & Graduate Arts & Sci,3.73,19,0,9,7,0,3,0,0,0,0,0
2024 Summer,MDST,2710,Screenwriting,041013,"Marshall,Matthew",001,10266,College & Graduate Arts & Sci,3.78,12,0,9,1,0,1,1,0,0,0,0
2024 Summer,CHEM,1411,Intro College Chem I Lab,005986,"Mattson,William A",002,10013,College & Graduate Arts & Sci,3.96,17,13,2,2,0,0,0,0,0,0,0
2024 Summer,EVSC,2050,Introduction to Oceanography,013897,"Macko,Stephen A",002,12218,College & Graduate Arts & Sci,3.93,18,0,15,2,1,0,0,0,0,0,0
2024 Summer,ARTH,3254,Leonardo da Vinci,002516,"Fiorani,Francesca",001,12137,College & Graduate Arts & Sci,3.39,25,0,8,8,1,2,4,0,0,1,1
2024 Summer,EDIS,5409,Children's Literature,043575,"Schnoor,Diane Jackson",501,12337,School of Education and HumanDev,3.99,22,16,5,1,0,0,0,0,0,0,0
2024 Summer,BIOL,2100,IntroBio w/Lab:Cell & Genetics,003470,"Kittlesen,David",100,10007,College & Graduate Arts & Sci,3.47,14,3,3,1,3,2,1,1,0,0,0
2024 Summer,APMA,1090,Single Variable Calculus I,001138,"Ma,Hui",002,12737,Engineering & Applied Science,3.70,12,1,4,4,2,1,0,0,0,0,0
2024 Summer,RELC,1220,Early Christianity & N Testmnt,033953,"Tite,Philip",001,12173,College & Graduate Arts & Sci,2.96,11,2,3,1,1,0,0,2,0,0,2
2024 Summer,STS,4500,STS and Engineering Practice,036749,"Laugelli,Benjamin",001,12122,Engineering & Applied Science,3.87,15,2,9,3,0,1,0,0,0,0,0
2024 Summer,ISIN,4510,Sp Tps Conduct Inquiry: So Sci,043255,"Levine,Stephen",101,12008,Continuing & Prof Studies,3.89,12,0,10,1,0,1,0,0,0,0,0
2024 Summer,ISLS,3190,"Good Cop, Bad Cop",020410,"Rasmussen,Alan",101,12011,Continuing & Prof Studies,3.90,23,13,5,3,2,0,0,0,0,0,0
2024 Summer,PSYC,2150,Introduction to Cognition,032487,"Golino,Mariana",001,12191,College & Graduate Arts & Sci,3.25,24,0,2,8,4,5,3,1,0,1,0
2024 Summer,GETR,3559,New Course: GETR,039219,"Elzey,Dana M",501,11970,College & Graduate Arts & Sci,3.79,17,5,5,5,1,0,1,0,0,0,0
2024 Summer,ISCP,3991,Capstone Project I,043821,"May,Julia S",101,12002,Continuing & Prof Studies,3.54,20,0,11,6,0,0,0,2,0,0,1
2024 Summer,EDIS,5020,Found of Learning & Teaching,009425,"Yonas,Anna",001,10349,School of Education and HumanDev,3.95,28,9,17,1,0,1,0,0,0,0,0
2024 Summer,SOC,2701,Health and Welfare,044482,"Thomas,Mark",501,11863,College & Graduate Arts & Sci,3.77,12,0,4,7,1,0,0,0,0,0,0
2024 Summer,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",001,10100,College & Graduate Arts & Sci,4.00,18,2,16,0,0,0,0,0,0,0,0
2024 Summer,SPAN,3040,Business Spanish,035896,"Wellbeloved,Elizabeth A.",502,11902,College & Graduate Arts & Sci,3.84,10,0,7,2,0,1,0,0,0,0,0
2024 Summer,GNUR,6253,PMH Disorders and Diagnoses,017013,"Moore,Lee",001,11215,School of Nursing,3.73,6,0,2,3,1,0,0,0,0,0,0
2024 Summer,NUIP,3311,"Quality, Safety, and EBP",045255,"Reid,Kathryn",001,11260,School of Nursing,3.92,25,0,22,2,0,0,1,0,0,0,0
2024 Summer,ECON,2010,Principles of Econ: Microecon,007876,"Doyle,Carter",001,10025,College & Graduate Arts & Sci,3.23,43,0,12,9,6,10,1,0,1,0,4
2024 Summer,ACCT,5460,Federal Taxation II,000194,"Frazier,Charles",701,12366,Continuing & Prof Studies,3.46,12,0,1,7,3,0,0,0,0,1,0
2024 Summer,ANTH,5589,Topics in Archaeology,000894,"Neiman,Fraser",002,12521,College & Graduate Arts & Sci,3.44,13,0,2,4,4,2,1,0,0,0,0
2024 Summer,SPAN,2026,Intensive Intermediate Spanish,036182,"Moguel,Ana Piriz",1,10055,College & Graduate Arts & Sci,3.64,12,1,9,1,0,0,0,0,0,0,1
2024 Summer,SPAN,2020,Advanced Intermediate Spanish,035854,"Rodriguez,Maria Esparza",001,12038,College & Graduate Arts & Sci,3.65,11,0,3,6,0,2,0,0,0,0,0
2024 Summer,SYS,6581,Selected Topics in Sys Engr,036978,"Riggs,Robert",600,12331,Engineering & Applied Science,3.95,28,0,23,5,0,0,0,0,0,0,0
2024 Summer,PLIR,3400,Foreign Policy of the U.S.,031817,"Park,Sunggun",001,12283,College & Graduate Arts & Sci,3.50,10,0,4,1,3,0,2,0,0,0,0
2024 Summer,LASE,2510,Topics in the Liberal Arts,046450,"Mueller,Justin",002,12328,College & Graduate Arts & Sci,3.81,37,0,20,14,1,1,1,0,0,0,0
2024 Summer,DS,6002,Ethics of Big Data I,043459,"Cummings,Renee",001,11758,School of Data Science,4.00,25,23,2,0,0,0,0,0,0,0,0
2024 Summer,ISSS,3410,Topics in Abnormal Psychology,020462,"Wallace,Lillian",101,12014,Continuing & Prof Studies,3.84,19,2,13,1,1,2,0,0,0,0,0
2024 Summer,APMA,2130,Ordinary Differentl Equations,001145,"Fernando,Nethali",001,12251,Engineering & Applied Science,3.14,19,0,3,5,4,2,1,1,1,1,1
2024 Summer,STS,2500,S & T in Soc & Global Context,036734,"Laugelli,Benjamin",001,12098,Engineering & Applied Science,3.73,10,4,1,2,3,0,0,0,0,0,0
2024 Summer,ARTS,2511,Special Topics in Photography,041014,"Wylie,William",501,11973,College & Graduate Arts & Sci,3.76,17,3,13,0,0,0,0,0,0,0,1
2024 Summer,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez-Murillo,David",003,12134,College & Graduate Arts & Sci,3.85,13,3,6,3,0,1,0,0,0,0,0
2024 Summer,PSHM,3805,Health Info Sys and App,044523,"Jackson,Kevin",101,12313,Continuing & Prof Studies,3.77,13,1,6,3,3,0,0,0,0,0,0
2024 Summer,CHEM,1421,Intro College Chemistry II Lab,005994,"Mattson,William A",002,10088,College & Graduate Arts & Sci,4.00,16,13,3,0,0,0,0,0,0,0,0
2024 Summer,EDLF,7150,Educational Psychology,009702,"Kraatz,Elizabeth",500,12230,School of Education and HumanDev,2.14,5,0,1,1,0,1,0,0,0,0,2
2024 Summer,ISHU,3193,Writing About the Environment,042407,"Matthews,Charlotte",101,12005,Continuing & Prof Studies,3.98,16,10,5,1,0,0,0,0,0,0,0
2024 Summer,EDIS,7805,Past as Prologue: Innovations,044575,"Wheelock,Matthew",500,10436,School of Education and HumanDev,3.89,23,0,16,6,1,0,0,0,0,0,0
2024 Summer,ARAH,5753,Southern Hist & Material Cult,001357,"Speth,Alana",001,12527,College & Graduate Arts & Sci,3.84,8,3,2,2,1,0,0,0,0,0,0
2024 Summer,CHEM,1410,Intro College Chemistry I,005649,"Morris,David",001,10010,College & Graduate Arts & Sci,3.26,22,2,5,4,3,2,2,0,3,1,0
2024 Summer,DRAM,2110,Lighting Technology,007209,"Kennedy,R.",001,12236,College & Graduate Arts & Sci,2.63,16,0,7,1,0,1,1,0,2,0,4
2024 Summer,MUSI,2390,Intro Music and Computers,040908,"Joyce,Molly",002,12239,College & Graduate Arts & Sci,3.79,13,0,11,0,1,0,0,0,1,0,0
2024 Summer,EDIS,5012,Mindfulness for Teachers,044537,"Nicholas-Stokes,Pamela",500,10403,School of Education and HumanDev,4.00,20,8,12,0,0,0,0,0,0,0,0
2024 Summer,SOC,1010,Introductory Sociology,035243,"Platts,Todd",001,10145,College & Graduate Arts & Sci,3.77,23,11,8,2,1,0,0,0,0,0,1
2024 Summer,SPAN,3300,Texts and Interpretation,035904,"Wellbeloved,Elizabeth A.",501,11905,College & Graduate Arts & Sci,3.71,11,0,3,6,2,0,0,0,0,0,0
2024 Summer,ENGR,1010,Engineering Foundations 1,046987,"Goldschneider,Benjamin Jared",001,11176,Engineering & Applied Science,3.80,18,0,11,4,2,1,0,0,0,0,0
2024 Summer,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",001,10097,College & Graduate Arts & Sci,3.93,24,5,16,1,2,0,0,0,0,0,0
2024 Summer,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Smyth,Frederick",001,12185,College & Graduate Arts & Sci,3.43,69,12,17,12,10,7,2,1,6,1,1
2024 Summer,ECON,3020,Intermediate Macroeconomics,007909,"Westerfield,Maria",002,12128,College & Graduate Arts & Sci,3.38,34,2,6,6,9,6,4,1,0,0,0
2024 Summer,PSPS,6005,Prac Apps of Risk Mgmt in PSO,046661,"Graham,Gordon",580,12026,Continuing & Prof Studies,3.80,8,0,4,3,1,0,0,0,0,0,0
2024 Summer,EDLF,5160,Life Span Development,043142,"Smith,Ray",500,10439,School of Education and HumanDev,3.78,22,2,10,7,2,0,1,0,0,0,0
2024 Summer,STAT,6021,Linear Models for Data Science,043281,"Afriyie,Prince",001,10115,College & Graduate Arts & Sci,3.97,70,4,60,6,0,0,0,0,0,0,0
2024 Summer,EDIS,5422,Cross-Cultural Education,043455,"Cranford,Sara",501,10478,School of Education and HumanDev,3.77,22,0,20,0,0,1,0,0,0,0,1
2024 Summer,EDLF,7812,Ldshp for Continuous Improve,042238,"Spicer,David Eddy",500,10448,School of Education and HumanDev,3.66,8,0,6,0,1,0,0,0,1,0,0
2024 Summer,MUSI,2120,History of Jazz Music,024755,"Dearth,John",001,10106,College & Graduate Arts & Sci,3.88,15,0,9,6,0,0,0,0,0,0,0
2024 Summer,PC,5010,Procurement Policy & Practices,029784,"Eller,Thomas",701,12114,Continuing & Prof Studies,3.85,10,0,5,5,0,0,0,0,0,0,0
2024 Summer,ENWR,2610,Writing with Style,044179,"Chantell,Claire",001,10026,College & Graduate Arts & Sci,3.59,14,4,6,0,2,0,0,0,1,1,0
2024 Summer,SPAN,2020,Advanced Intermediate Spanish,035854,"Prados,Nieves Garcia",002,10039,College & Graduate Arts & Sci,3.78,12,2,6,2,0,2,0,0,0,0,0
2024 Summer,ENWR,2800,Public Speaking,045101,"Little,Dana",002,12153,College & Graduate Arts & Sci,4.00,12,4,8,0,0,0,0,0,0,0,0
2024 Summer,MDST,3510,Topics in Media Research,045771,"Goin,Keara",001,12157,College & Graduate Arts & Sci,3.70,13,0,7,3,1,1,1,0,0,0,0
2024 Summer,MDST,3050,History of Media,023526,"Goin,Keara",001,12156,College & Graduate Arts & Sci,3.39,12,0,8,0,1,0,2,0,0,0,1
2024 Summer,ASTR,1220,Intro Stars Galaxies Universe,003047,"McCormick,Caroline",001,12067,College & Graduate Arts & Sci,3.58,11,6,0,1,1,1,2,0,0,0,0
2024 Summer,PLCP,3130,Politics Econ of Development,031691,"Chraibi,Ghita",001,12181,College & Graduate Arts & Sci,3.75,15,0,8,5,0,1,1,0,0,0,0
2024 Summer,ENGL,2508,Studies in Fiction,012491,"Griffin,Cristina",001,12154,College & Graduate Arts & Sci,3.89,15,0,12,2,0,1,0,0,0,0,0
2024 Summer,ISLS,3210,Metaphor: Making a Final Unity,020412,"Matthews,Charlotte",101,12012,Continuing & Prof Studies,3.83,18,9,5,2,1,0,0,1,0,0,0
2024 Summer,ISSS,3305,Media and Popular Culture,042359,"Guttman,Robert",101,12013,Continuing & Prof Studies,3.72,14,0,10,2,0,1,0,0,0,1,0
2024 Summer,MATH,2310,Calculus III,023024,"Altmayer,Kumud",001,10127,College & Graduate Arts & Sci,3.83,11,1,6,3,0,1,0,0,0,0,0
2024 Summer,STAT,3110,Foundations of Statistics,044444,"Weinstock,Justin",001,12196,College & Graduate Arts & Sci,3.91,34,2,26,4,1,1,0,0,0,0,0
2024 Summer,SLAV,2360,Dracula,035128,"Stepanic,Stanley",002,10104,College & Graduate Arts & Sci,3.13,23,1,10,3,1,1,1,1,1,1,3
2024 Summer,PHYS,2030,Princip of Physics 1 Workshop,030811,"Bychkov,Maksim",001,10101,College & Graduate Arts & Sci,3.90,26,6,16,3,0,0,0,1,0,0,0
2024 Summer,MATH,1210,A survey of Calculus I,022944,"Sherman,David",002,10120,College & Graduate Arts & Sci,3.38,13,0,3,3,2,4,0,1,0,0,0
2024 Summer,MATH,1320,Calculus II,022954,"Bowling,James",001,10126,College & Graduate Arts & Sci,2.26,10,0,1,2,0,0,0,4,0,0,3
2024 Summer,HR,5040,Org. Performance Management,019928,"French,Roderick",701,12082,Continuing & Prof Studies,4.00,5,2,3,0,0,0,0,0,0,0,0
2024 Summer,EDIS,6710,Rdng/Wrtng Found Divrse Lrners,009522,"Blount,Andrea",502,12724,School of Education and HumanDev,3.82,19,0,9,9,1,0,0,0,0,0,0
2024 Summer,MAE,3420,Computational Methods in MAE,022586,"Smith,Natasha",001,12210,Engineering & Applied Science,3.84,22,13,4,2,0,3,0,0,0,0,0
2024 Summer,HIST,3281,Genocide,019169,"Rossman,Jeffrey",001,12163,College & Graduate Arts & Sci,3.56,24,2,10,5,3,3,0,0,0,0,1
2024 Summer,EDIS,5010,Curr Instruc Assess Elementary,009424,"Leigh,Katie",001,10390,School of Education and HumanDev,3.72,15,0,8,4,1,1,1,0,0,0,0
2024 Summer,DS,6001,Practice and App of Data Sci,043301,"Kropko,Jonathan",002,11757,School of Data Science,3.52,32,5,11,4,6,3,1,1,0,0,1
2024 Summer,CHEM,1421,Intro College Chemistry II Lab,005994,"Cunningham,Connell",001,10087,College & Graduate Arts & Sci,3.99,23,19,3,1,0,0,0,0,0,0,0
2024 Summer,ENGL,2599,Special Topics,012514,"Casteen,John",001,12060,College & Graduate Arts & Sci,3.47,15,0,4,3,3,5,0,0,0,0,0
2024 Summer,PSHM,3080,Hlthcare Legal Ethic Decision,020403,"Oliver,Stephen",101,12021,Continuing & Prof Studies,3.97,18,3,13,2,0,0,0,0,0,0,0
2024 Summer,ECON,3010,Intermediate Microeconomics,007908,"Santugini,Marc",002,10195,College & Graduate Arts & Sci,3.47,14,2,4,2,2,2,0,2,0,0,0
2024 Summer,CHEM,1420,Intro College Chemistry II,005650,"Cunningham,Connell",001,10086,College & Graduate Arts & Sci,3.56,14,3,3,2,4,1,0,1,0,0,0
2024 Summer,MATH,1310,Calculus I,022953,"Bowling,James",001,10125,College & Graduate Arts & Sci,2.69,15,2,1,1,0,5,0,2,1,1,2
2024 Summer,MATH,1140,Financial Mathematics,022937,"Abramenko,Monika",001,10119,College & Graduate Arts & Sci,2.92,12,1,2,1,1,2,3,0,1,0,1
2024 Summer,EDLF,8826,Ldshp for Equity & Improvement,045600,"Spicer,David Eddy",500,12232,School of Education and HumanDev,3.93,13,0,10,3,0,0,0,0,0,0,0
2024 Summer,PHYS,2419,Intro Physics 2 Workshop,031079,"Bychkov,Maksim",001,10099,College & Graduate Arts & Sci,3.98,14,2,11,1,0,0,0,0,0,0,0
2024 Summer,CHEM,2321,Org Lab II Non-Chem Maj/Min,043155,"Chruma,Jason",001,10017,College & Graduate Arts & Sci,3.52,17,0,5,7,1,2,1,0,1,0,0
2024 Summer,CHEM,2311,Org Chem Lab I Non Chem Major,043154,"Chruma,Jason",001,10015,College & Graduate Arts & Sci,3.79,24,0,12,10,0,2,0,0,0,0,0
2024 Summer,SOC,3120,Sociology Research Workshop,035380,"Skubby,David",001,12064,College & Graduate Arts & Sci,3.63,14,1,5,4,0,4,0,0,0,0,0
2024 Summer,EDIS,5410,Young Adult Literature,009456,"Pfautz,Jeannie",501,12540,School of Education and HumanDev,3.95,15,13,1,0,1,0,0,0,0,0,0
2024 Summer,EDHS,8120,Disord Comm Based in Cogn Dysf,009259,"Robey,Randall",500,10292,School of Education and HumanDev,3.96,23,14,6,3,0,0,0,0,0,0,0
2024 Summer,PLCP,3500,Topics in Comp Politics,041289,"Gregory,Emily",001,12177,College & Graduate Arts & Sci,3.60,10,0,4,2,3,0,1,0,0,0,0
2024 Summer,ECON,3010,Intermediate Microeconomics,007908,"Santugini,Marc",001,10024,College & Graduate Arts & Sci,3.78,25,10,8,3,1,1,1,1,0,0,0
2024 Summer,PSPM,5200,"Proj Sched, Cost & Budg Contrl",029796,"Smith,Douglass",701,12092,Continuing & Prof Studies,3.68,12,0,6,4,0,1,0,1,0,0,0
2024 Summer,PSPM,5230,Leadership & Proj Team Mgmt,029799,"Powers,Michael",701,12093,Continuing & Prof Studies,3.70,23,0,14,7,1,0,0,0,0,0,1
2024 Summer,ASTR,1250,Alien Worlds,044877,"Garcia,Alex",001,12069,College & Graduate Arts & Sci,3.89,14,6,4,3,1,0,0,0,0,0,0
2024 Summer,ITTR,2710,Italian Cultural History,041023,"White,Tonya L.",501,11989,College & Graduate Arts & Sci,3.94,11,4,6,0,1,0,0,0,0,0,0
2024 Summer,PSYC,3100,Neuroscience of Behavior,045500,"Williams,Cedric",001,10226,College & Graduate Arts & Sci,3.06,16,2,5,1,1,0,1,1,4,0,1
2024 Summer,PSYC,4200,Neural Mechanisms of Behavior,032616,"Ribic,Adema",001,10228,College & Graduate Arts & Sci,3.98,13,3,9,1,0,0,0,0,0,0,0
2024 Summer,ITAL,1010,Elementary Italian I,020555,"White,Tonya L.",501,11982,College & Graduate Arts & Sci,3.71,10,4,1,3,0,2,0,0,0,0,0
2024 Summer,PHS,5815,Social Determinants of Health,042512,"Kelly,Kelsie Denee",501,11997,Medical School - BIMS/PHS,3.60,9,1,0,5,3,0,0,0,0,0,0
2024 Summer,GETR,3392,Fairy Tales,045570,"Schmid,Marcel",001,10102,College & Graduate Arts & Sci,4.00,10,2,8,0,0,0,0,0,0,0,0
2024 Summer,PSPS,6030,Dev & Imp Systems of Emer Prep,046292,"Peumsang,Lisa",580,12029,Continuing & Prof Studies,3.94,26,0,21,5,0,0,0,0,0,0,0
2024 Summer,EDIS,3020,The Exceptional Learner,009391,"Ruhlman,Bethany",500,12226,School of Education and HumanDev,3.73,15,3,7,0,3,2,0,0,0,0,0
2024 Summer,PSYC,4310,Cognitive Aging,046311,"Golino,Mariana",001,12189,College & Graduate Arts & Sci,3.65,22,0,7,9,4,1,1,0,0,0,0
2024 Summer,EDLF,5820,Organization & Management,009796,"Leffers,Robert",001,12229,School of Education and HumanDev,3.79,21,0,14,5,0,1,0,0,1,0,0
2024 Summer,EDIS,6200,Principles of Curric Design,045847,"Shields,Jane",501,10480,School of Education and HumanDev,3.67,15,0,5,6,3,1,0,0,0,0,0
2024 Summer,PSPS,6010,Constitutional Framework of PS,046293,"Johnson,Carolyn",580,12027,Continuing & Prof Studies,3.73,25,0,16,7,1,0,0,0,0,0,1
2024 Summer,EDLF,7815,Ldshp Equity Dverse Population,046606,"White,Tinkhani",500,10492,School of Education and HumanDev,4.00,8,2,6,0,0,0,0,0,0,0,0
2024 Summer,EDIS,6710,Rdng/Wrtng Found Divrse Lrners,009522,"Thacker-Gwaltney,Susan Frances",501,12339,School of Education and HumanDev,3.94,20,0,16,4,0,0,0,0,0,0,0
2024 Summer,EDIS,5270,Teaching Read & Write to ELLs,043202,"Ford,Karen",500,10416,School of Education and HumanDev,3.92,17,0,14,2,1,0,0,0,0,0,0
2024 Summer,HIST,3501,Introductory History Workshop,046540,"Bishara,Fahad",002,12166,College & Graduate Arts & Sci,3.70,12,1,5,3,2,0,1,0,0,0,0
2024 Summer,ENWR,3660,Travel Writing,044572,"Stephenson,Kate",001,10208,College & Graduate Arts & Sci,3.56,13,0,4,3,4,2,0,0,0,0,0
2024 Summer,CHEM,1420,Intro College Chemistry II,005650,"Mattson,William A",002,10085,College & Graduate Arts & Sci,3.82,32,12,10,7,2,0,0,0,0,1,0
2024 Summer,WGS,3210,"Gender, Sport and Film",043183,"Hagerman,Bonnie",001,12160,College & Graduate Arts & Sci,2.96,13,1,1,1,4,1,0,3,1,1,0
2024 Summer,GSGS,3245,"Interning Abroad, Virtually",046083,"Hakala,Ingrid Iksa",501,12573,College & Graduate Arts & Sci,3.98,15,7,7,1,0,0,0,0,0,0,0
2024 Summer,SPAN,2020,Advanced Intermediate Spanish,035854,"Wellbeloved,Elizabeth A.",504,11894,College & Graduate Arts & Sci,3.87,14,0,8,6,0,0,0,0,0,0,0
2024 Summer,EDIS,5000,The Exceptional Learner,009423,"Cook,Bryan",502,10477,School of Education and HumanDev,3.83,19,0,12,5,1,1,0,0,0,0,0
2024 Summer,CHEM,1411,Intro College Chem I Lab,005986,"Mattson,William A",004,12576,College & Graduate Arts & Sci,4.00,11,7,4,0,0,0,0,0,0,0,0
2024 Summer,EDIS,8082,Advanced Curriculum Seminar,046115,"Johnson,Wintre",500,10467,School of Education and HumanDev,4.00,9,5,4,0,0,0,0,0,0,0,0
2024 Summer,PHYS,2620,Modern Physics,030844,"Lindgren,Richard",001,12286,College & Graduate Arts & Sci,3.47,22,1,12,1,2,2,1,0,1,2,0
2024 Summer,SPAN,4705,Spanish Mass Media,039961,"Wellbeloved,Elizabeth A.",502,11916,College & Graduate Arts & Sci,3.95,12,5,5,2,0,0,0,0,0,0,0
2024 Summer,EDLF,7808,Strat Align of Plan & Resource,009751,"Stacy,Jaime",500,10445,School of Education and HumanDev,3.98,15,2,12,1,0,0,0,0,0,0,0
2024 Summer,SPAN,3010,Grammar and Composition I,035893,"Wellbeloved,Elizabeth A.",502,11898,College & Graduate Arts & Sci,3.94,10,0,8,2,0,0,0,0,0,0,0
2024 Summer,PSPS,6050,Stewardship PA & Managing HC,046295,"Kerner,Patrice",580,12031,Continuing & Prof Studies,3.97,35,0,32,3,0,0,0,0,0,0,0
2024 Summer,SPAN,4705,Spanish Mass Media,039961,"Wellbeloved,Elizabeth A.",501,11915,College & Graduate Arts & Sci,3.82,12,6,3,0,3,0,0,0,0,0,0
