Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2017 Spring,AAS,1020,African-Amer & African Stds II,"Harold,Claudrena N",100,3.29,123,0,29,40,13,12,11,5,8,0,5
2017 Spring,AAS,2224,Black Fem & Masc in US Media,"Shutt,Lisa Toccafondi",001,3.58,46,0,22,10,2,5,5,2,0,0,0
2017 Spring,AAS,2224,Black Fem & Masc in US Media,"Shutt,Lisa Toccafondi",002,2.96,23,0,2,5,4,7,2,0,1,0,2
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"Fleming,Julius B",005,2.60,11,0,0,1,4,2,1,0,0,0,3
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"Hamilton,Njelle Wendyann",001,3.07,16,5,4,1,0,0,2,0,0,0,4
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"Hamilton,Njelle Wendyann",004,-,-,1,5,1,1,0,0,0,0,0,0
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"Harold,Claudrena N",006,3.53,27,0,8,9,7,1,0,1,0,1,0
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"Kahrl,Andrew W",002,-,-,0,0,7,2,0,0,0,0,0,0
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"LeFlouria,Talitha Lynette",003,3.55,20,0,7,6,1,3,1,1,0,0,1
2017 Spring,AAS,3500,Intermediate Seminar in AAS,"Pendergrass,Sabrina",007,3.27,20,0,6,2,5,2,2,1,1,1,0
2017 Spring,AAS,3652,African Am History Since 1865,"Kahrl,Andrew W",001,3.56,16,0,5,5,4,1,0,1,0,0,0
2017 Spring,AAS,3749,Food & Meang in Africa & Diasp,"Shutt,Lisa Toccafondi",001,3.12,26,0,5,8,4,4,1,0,1,1,2
2017 Spring,AAS,4080,Thesis,"Harold,Claudrena N",001,-,-,0,1,0,0,0,0,0,0,0,0
2017 Spring,AAS,4080,Thesis,"Shutt,Lisa Toccafondi",002,-,-,0,1,0,0,0,0,0,0,0,0
2017 Spring,AAS,4109,Civil Rights Movement & Media,"Bodroghkozy,Aniko",001,-,-,0,0,1,1,1,0,0,1,0,2
2017 Spring,AAS,4570,Adv Research Sem in AAS,"Otu,Edwin Kwame",001,2.57,11,0,2,1,3,0,1,0,1,0,3
2017 Spring,AAS,4570,Adv Research Sem in AAS,"Samuel,Petal K",002,-,-,0,3,0,1,0,0,0,0,1,1
2017 Spring,AAS,4993,Independent Study,"Apprey,Maurice",005,-,-,0,3,0,0,0,0,0,0,0,0
2017 Spring,AAS,4993,Independent Study,"Harold,Claudrena N",003,-,-,0,1,0,0,0,0,0,0,0,0
2017 Spring,AAS,4993,Independent Study,"Shutt,Lisa Toccafondi",001,-,-,0,1,0,0,0,0,0,0,0,1
2017 Spring,ACCT,2010,Introductory Accounting I,"Kasten,Marshall V",701,3.38,25,6,5,3,1,5,0,1,1,0,3
2017 Spring,ACCT,2020,Introductory Accounting II,"Montesa,Noel Evangelista",701,3.83,21,10,7,1,0,2,1,0,0,0,0
2017 Spring,ACCT,3110,Intermediate Accounting I,"Hutton,Leon W",701,3.79,13,2,8,0,1,2,0,0,0,0,0
2017 Spring,ACCT,3120,Intermediate Accounting II,"Lee,Nammy K",701,-,-,0,5,0,1,1,1,0,1,0,0
2017 Spring,ACCT,3140,Cost Accounting,"Cardine,William",701,-,-,4,2,1,1,1,0,0,0,0,0
2017 Spring,ACCT,4450,Federal Taxation I,"Dittmer,Gary D",701,-,-,0,3,0,0,3,0,0,1,0,1
2017 Spring,ACCT,5250,Advanced Auditing,"Evans,Richard",701,-,-,0,5,3,1,0,1,0,0,0,0
2017 Spring,ACCT,5410,Fraud Examination,"Tabor,Brent M",701,3.63,12,1,6,3,0,0,1,0,0,1,0
2017 Spring,AIRS,1200,Foundations of U.S. Air Force,"Ulman,Christopher Michael",001,-,-,6,1,0,0,0,0,0,0,0,0
2017 Spring,AIRS,1200,Foundations of U.S. Air Force,"Ulman,Christopher Michael",002,-,-,8,0,0,0,0,0,0,0,0,0
2017 Spring,AIRS,2200,Evolution of Air & Space Power,"Brown,Daniel Craig",001,-,-,2,3,2,0,0,0,0,0,0,1
2017 Spring,AIRS,2200,Evolution of Air & Space Power,"Brown,Daniel Craig",002,-,-,4,0,0,0,0,0,0,0,0,0
2017 Spring,AIRS,3200,Air Force Leadership & Mgmt,"Delawder,Colleen M",001,-,-,3,2,0,1,0,0,0,0,0,0
2017 Spring,AIRS,3200,Air Force Leadership & Mgmt,"Delawder,Colleen M",002,-,-,3,0,0,0,0,0,0,0,0,0
2017 Spring,AIRS,4200,Natl Sec Affairs/Prep Act Duty,"Donley,Patrick H",001,3.53,11,1,5,3,0,0,0,0,1,1,0
2017 Spring,AIRS,4200,Natl Sec Affairs/Prep Act Duty,"Donley,Patrick H",002,-,-,2,7,0,0,0,0,0,0,0,0
2017 Spring,ALAR,8020,Design Development Studio,...,001,3.55,24,3,4,3,14,0,0,0,0,0,0
2017 Spring,ALAR,8020,Design Development Studio,...,004,3.55,11,0,3,4,2,1,1,0,0,0,0
2017 Spring,ALAR,8020,Design Development Studio,"Bargmann,Julie L",004,3.55,11,0,3,4,2,1,1,0,0,0,0
