Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2021 January,STS,2500,S & T in Soc & Global Context,036734,"Neeley,Kathryn",006,10418,Engineering & Applied Science,3.97,22,1,19,2,0,0,0,0,0,0,0
2021 January,LAW,7624,Virginia/Constitution (SC),040030,"Howard,A. E.",1ZO,10001,School of Law,3.48,11,0,0,5,6,0,0,0,0,0,0
2021 January,LAW,7797,Sanctions and Boycotts (SC),045583,"Hayashi,Andrew",1ZO,10016,School of Law,3.50,8,0,0,4,4,0,0,0,0,0,0
2021 January,LAW,7826,"Truth, Lies and Stats (SC)",046119,"Stevenson,Megan",1ZO,10061,School of Law,3.46,12,0,1,3,8,0,0,0,0,0,0
2021 January,RELB,2165,Buddhist Meditation,033853,"Germano,David",100,10139,College & Graduate Arts & Sci,3.87,295,59,167,54,3,4,4,1,0,1,2
2021 January,LAW,7600,Admiralty (SC),040007,"Rutherglen,George",1ZO,10004,School of Law,3.43,6,0,0,2,4,0,0,0,0,0,0
2021 January,PSYC,3559,New Course: PSYC,040934,"Morris,James",200,10142,College & Graduate Arts & Sci,3.94,507,171,276,47,9,1,1,0,0,0,2
2021 January,BIOL,4585,Selected Topics in Biology,041824,"Mitchem,Liza",002,10257,College & Graduate Arts & Sci,3.92,15,0,11,4,0,0,0,0,0,0,0
2021 January,ARTH,2470,Art Now,045938,"Robbins,Christa",001,10067,College & Graduate Arts & Sci,3.95,20,0,18,1,1,0,0,0,0,0,0
2021 January,SPAN,2020,Advanced Intermediate Spanish,035854,"Monteros-Freeman,Maria",003,10409,College & Graduate Arts & Sci,3.96,15,0,13,2,0,0,0,0,0,0,0
2021 January,LAW,7805,Founders and Foes (SC),045698,"Thapar,Amul",1ZO,10019,School of Law,3.45,12,0,2,4,2,4,0,0,0,0,0
2021 January,PLAP,3160,Politics of Food,040884,"Freedman,Paul",001,10103,College & Graduate Arts & Sci,3.78,26,0,12,11,2,1,0,0,0,0,0
2021 January,AAS,2224,Black Fem & Masc in US Media,042659,"Shutt,Lisa",001,10266,College & Graduate Arts & Sci,3.78,21,0,14,3,1,3,0,0,0,0,0
2021 January,PLAD,2500,Special Topics,040272,"Leblang,David",100,10136,College & Graduate Arts & Sci,3.98,377,38,327,7,2,0,1,2,0,0,0
2021 January,LAW,7610,French Public/Private Law (SC),040019,"Laazouzi,Malik",1ZO,10007,School of Law,3.32,5,1,0,0,2,1,1,0,0,0,0
2021 January,HIST,2559,New Course: HIST,039301,"Vaidhyanathan,Siva",200,10133,College & Graduate Arts & Sci,3.99,225,187,36,0,1,1,0,0,0,0,0
2021 January,MDST,3665,Digital Media Accessibility,045711,"Ellcessor,Elizabeth",001,10100,College & Graduate Arts & Sci,4.00,19,2,17,0,0,0,0,0,0,0,0
