Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2023 Spring,EDLF,3000,Research for Youth Development,043698,"Beach,Sarah",001,14874,School of Education and HumanDev,3.74,14,8,1,1,3,0,1,0,0,0,0
2023 Spring,APMA,3100,Probability,001152,"Li,Jundong",006,15944,Engineering & Applied Science,3.42,42,6,12,4,3,8,6,2,1,0,0
2023 Spring,CHE,3322,Transprt Proc II: Heat & Mass,005449,"Vecchiarello,Nick",001,15175,Engineering & Applied Science,3.25,39,3,12,3,4,5,5,3,2,1,1
2023 Spring,MAE,4660,Aircraft Design II,037545,"Quinlan,Jesse",001,15505,Engineering & Applied Science,3.89,18,3,11,3,0,1,0,0,0,0,0
2023 Spring,CHEM,2420,Organic Chemistry II,005699,"Frantz,Alicia",300,12455,College & Graduate Arts & Sci,2.76,154,0,12,18,20,27,21,17,23,8,8
2023 Spring,COMM,4792,Commercial Real Estate Seminar,040590,"Overstreet,George",001,14474,McIntire School of Commerce,3.84,36,0,17,19,0,0,0,0,0,0,0
2023 Spring,BME,7370,Quan Bio Reasoning,040983,"Janes,Kevin",001,15837,Engineering & Applied Science,3.51,14,0,3,3,7,1,0,0,0,0,0
2023 Spring,EGMT,1510,Engaging Aesthetics,044512,"Hendrickson,Caleb",211,19219,College & Graduate Arts & Sci,3.89,36,0,29,5,0,1,1,0,0,0,0
2023 Spring,SPAN,3010,Grammar and Composition I,035893,"Poveda,Esther",002,12929,College & Graduate Arts & Sci,3.71,16,0,7,5,3,1,0,0,0,0,0
2023 Spring,PLAC,6090,Planning Practicum,044530,"Roettger,Betsy",001,14273,School of Architecture,3.94,27,4,18,5,0,0,0,0,0,0,0
2023 Spring,PLAN,5200,Real Estate Develop Process I,045045,"Missel,Frederick",001,14279,School of Architecture,3.93,20,0,15,5,0,0,0,0,0,0,0
2023 Spring,ARCH,2220,Principles of Tectonics,045094,"Sturgeon,Kyle",001,14282,School of Architecture,3.74,73,0,41,18,5,6,3,0,0,0,0
2023 Spring,COMM,4620,Strategic Leadership,045370,"Lovelace,Jeffrey",002,14561,McIntire School of Commerce,3.62,36,1,4,22,6,3,0,0,0,0,0
2023 Spring,MAE,3820,Aerodynamics Laboratory,022595,"Morgan,Neal",100,15193,Engineering & Applied Science,3.81,50,15,15,14,5,0,0,1,0,0,0
2023 Spring,KINE,5470,Metabolic Adap to Exercise,009284,"Angadi,Siddhartha",001,14714,School of Education and HumanDev,3.82,9,2,4,2,0,1,0,0,0,0,0
2023 Spring,LAW,9362,Comm Contract Negotiations,046445,"Stanton,Carrie",1,18370,School of Law,3.46,24,0,2,7,14,1,0,0,0,0,0
2023 Spring,SPAN,4040,Translation Spanish to English,035927,"Prados,Nieves Garcia",001,10752,College & Graduate Arts & Sci,3.93,18,2,12,4,0,0,0,0,0,0,0
2023 Spring,SEC,4020,Mobile Security and Forensics,045345,"Holbert,Derek",701,20410,Continuing & Prof Studies,3.61,16,2,10,1,1,0,1,0,0,0,1
2023 Spring,EDIS,3020,The Exceptional Learner,009391,"Ruhlman,Bethany",001,20374,School of Education and HumanDev,3.58,12,1,8,0,0,1,0,0,2,0,0
2023 Spring,RELA,2750,African Religions,033802,"Hoehler-Fatton,Cynthia",001,12503,College & Graduate Arts & Sci,3.50,21,0,6,8,2,3,1,0,0,1,0
2023 Spring,COMM,3720,Intermediate Corporate Finance,006484,"Parham,Robert",005,14477,McIntire School of Commerce,3.45,25,1,2,7,11,4,0,0,0,0,0
2023 Spring,LAW,7185,Business Planning,045968,"Franks,Harry",1,18057,School of Law,3.53,20,2,3,3,10,2,0,0,0,0,0
2023 Spring,STS,2500,S & T in Soc & Global Context,036734,"Seabrook,Bryn",004,20063,Engineering & Applied Science,3.76,35,6,11,13,3,1,1,0,0,0,0
2023 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Wayland,Kent",013,15583,Engineering & Applied Science,3.61,28,0,18,3,1,2,1,1,1,1,0
2023 Spring,AAS,3500,Intermediate Seminar in AAS,039376,"Richardson,Liana",001,13732,College & Graduate Arts & Sci,3.85,17,0,11,5,0,1,0,0,0,0,0
2023 Spring,COMM,3720,Intermediate Corporate Finance,006484,"Smith,David",003,14457,McIntire School of Commerce,3.36,43,1,10,6,10,13,0,1,2,0,0
2023 Spring,CE,2110,Environmental Engineering Lab,040525,"Culver,Teresa",002,15258,Engineering & Applied Science,3.72,13,2,7,2,1,0,0,0,0,1,0
2023 Spring,EGMT,1520,Empirical Engagement,044513,"Handel,John",213,19237,College & Graduate Arts & Sci,3.86,35,0,31,3,0,0,0,0,0,0,1
2023 Spring,MATH,3340,Complex Variables,023074,"Petrov,Leonid",001,10254,College & Graduate Arts & Sci,3.49,15,0,9,1,1,2,1,0,0,0,1
2023 Spring,LATI,2020,Intermediate Latin II,021134,"Celotto,Giulio",002,10215,College & Graduate Arts & Sci,3.38,17,1,4,3,3,3,2,0,1,0,0
2023 Spring,PHYS,5640,Computational Physics II,030898,"Chern,Gia-Wei",001,10355,College & Graduate Arts & Sci,3.90,10,2,7,0,0,1,0,0,0,0,0
2023 Spring,EGMT,1510,Engaging Aesthetics,044512,"Wylie,William",104,12708,College & Graduate Arts & Sci,3.97,36,11,23,1,1,0,0,0,0,0,0
2023 Spring,HIUS,2559,New Course: HIUS,039310,"Kang,S. Deborah",001,19097,College & Graduate Arts & Sci,3.63,24,0,10,7,4,2,0,0,1,0,0
2023 Spring,DRAM,2020,Acting I,007200,"Haring,Haydn",003,11493,College & Graduate Arts & Sci,3.83,15,0,10,3,1,1,0,0,0,0,0
2023 Spring,RELB,2100,Buddhism,033831,"Braun,Erik",100,19634,College & Graduate Arts & Sci,3.37,57,4,15,10,9,7,6,2,3,1,0
2023 Spring,MATH,1210,A survey of Calculus I,022944,"Chatzitheodoridis,Eleftherios",900,11209,College & Graduate Arts & Sci,3.29,35,0,14,5,3,3,5,1,3,0,1
2023 Spring,RUTR,2470,Understanding Russia,034781,"Urbanovich,Yuri",001,11917,College & Graduate Arts & Sci,3.86,38,0,25,9,4,0,0,0,0,0,0
2023 Spring,LAW,7200,Trade Secret Law,046771,"Rowe,Elizabeth",1,18358,School of Law,3.45,26,1,6,6,4,6,3,0,0,0,0
2023 Spring,PLAN,3860,Cities and Nature,042846,"Beatley,Timothy",001,14317,School of Architecture,3.75,45,0,23,11,10,1,0,0,0,0,0
2023 Spring,GCOM,7340,Corporate Financial Reporting,015401,"McDermott,Katie",1,14492,McIntire School of Commerce,3.65,46,0,21,8,11,6,0,0,0,0,0
2023 Spring,LAW,7089,Racial Justice and Law,040073,"Forde-Mazrui,Kim",1,18018,School of Law,3.52,14,0,2,5,6,1,0,0,0,0,0
2023 Spring,SPAN,1060,Accelerated Elementary Spanish,035820,"Colon,Daniel",002,11914,College & Graduate Arts & Sci,3.45,10,0,1,5,1,2,1,0,0,0,0
2023 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Hervas,Maria Jose Jorquera",003,10612,College & Graduate Arts & Sci,3.84,17,0,10,6,0,1,0,0,0,0,0
2023 Spring,MDST,3742,"Athletes, Activism, & Media",046696,"Clay,Anna",001,19684,College & Graduate Arts & Sci,3.81,30,4,10,15,0,0,1,0,0,0,0
2023 Spring,MAE,6710,Finite Element Analysis,022680,"Panzer,Matthew",001,15580,Engineering & Applied Science,3.74,20,3,10,2,2,2,1,0,0,0,0
2023 Spring,DEM,7501,Democracy Seminar II,045926,"Burrill,Emily Susan",001,13552,College & Graduate Arts & Sci,4.00,8,4,4,0,0,0,0,0,0,0,0
2023 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Hadley,Henrietta",009,10542,College & Graduate Arts & Sci,3.80,18,0,14,1,0,2,1,0,0,0,0
2023 Spring,LAW,9108,Urban Law and Policy,022293,"Schragger,Richard",1,18295,School of Law,3.55,15,0,3,4,8,0,0,0,0,0,0
2023 Spring,CHE,2202,Thermodynamics,005435,"Berger,Bryan",001,15172,Engineering & Applied Science,2.96,40,0,11,3,0,15,0,0,6,2,3
2023 Spring,EDIS,7076,"Tech, Learning Systems&Culture",044374,"Maddrell,Jennifer",501,17364,School of Education and HumanDev,3.58,12,4,6,0,0,1,0,0,0,0,1
2023 Spring,AAS,1020,African-Amer & African Stds II,000084,"Crawley,Ashon",100,10001,College & Graduate Arts & Sci,3.73,180,24,69,51,23,11,0,1,0,0,1
2023 Spring,CE,3220,Water Resources Engineering,004459,"Band,Lawrence",001,15496,Engineering & Applied Science,3.29,18,0,1,7,3,3,3,1,0,0,0
2023 Spring,ECE,3430,Intro Embedded Computer Systms,042681,"Delong,Todd",001,15595,Engineering & Applied Science,3.61,23,8,9,1,1,1,1,1,0,0,1
2023 Spring,ASL,1020,Elem Amer Sign Language II,003000,"Propp,Gregory",002,10034,College & Graduate Arts & Sci,3.48,18,0,2,7,8,0,0,1,0,0,0
2023 Spring,CHEM,4440,Biochemistry for Pre-Health,046085,"Samonina,Jelena",100,13078,College & Graduate Arts & Sci,3.12,121,7,32,16,21,15,8,6,2,1,13
2023 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"D'Errico,Jon",031,11140,College & Graduate Arts & Sci,3.86,18,0,13,3,1,1,0,0,0,0,0
2023 Spring,ECON,4200,Antitrust Policy,007960,"Swisher,Anthony",001,13168,College & Graduate Arts & Sci,3.44,26,1,6,8,5,2,1,2,1,0,0
2023 Spring,ARCH,5715,Elements of Design,045503,"Clark,William",001,14323,School of Architecture,3.86,21,3,14,1,2,0,1,0,0,0,0
2023 Spring,COMM,3330,Mkt Research & Analytic Tech,006475,"Mick,David",003,14454,McIntire School of Commerce,3.87,36,9,18,5,3,1,0,0,0,0,0
2023 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Horn,Jana",015,10548,College & Graduate Arts & Sci,3.89,18,2,12,3,0,1,0,0,0,0,0
2023 Spring,MATH,1220,A Survey of Calculus II,022945,"Kurtz,Brianna",800,10233,College & Graduate Arts & Sci,3.04,34,1,5,6,3,7,1,7,2,2,0
2023 Spring,ASTR,2120,Intro to Astrophysics II,003065,"Sarazin,Craig",100,10040,College & Graduate Arts & Sci,3.42,27,1,4,6,9,5,2,0,0,0,0
2023 Spring,ALAR,8995,Thesis II,000312,"Last,Nana",002,14337,School of Architecture,3.31,11,0,1,3,2,4,1,0,0,0,0
2023 Spring,EVSC,3201,Fundamentals of Ecology Lab,014094,"Castorani,Max",002,10139,College & Graduate Arts & Sci,3.67,11,0,6,2,1,1,1,0,0,0,0
2023 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez-Murillo,David",028,13045,College & Graduate Arts & Sci,3.86,16,0,10,5,1,0,0,0,0,0,0
2023 Spring,ARTS,2000,Intro to Studio Art,045397,"Hogg,Anna",004,12723,College & Graduate Arts & Sci,3.77,17,9,3,3,1,0,0,0,0,1,0
2023 Spring,APMA,1110,Single Variable Calculus II,001140,"Abramenko,Monika",003,16413,Engineering & Applied Science,2.63,43,1,4,3,7,8,5,1,5,2,7
2023 Spring,MDST,4510,Capstone Topics,045773,"Goin,Keara",005,13036,College & Graduate Arts & Sci,3.92,13,0,11,1,1,0,0,0,0,0,0
2023 Spring,CHEM,3821,Physical Chemistry Lab II,005741,"Gahlmann,Andreas",100,12227,College & Graduate Arts & Sci,3.71,40,4,12,15,6,3,0,0,0,0,0
2023 Spring,EGMT,1520,Empirical Engagement,044513,"Maloni,Sara",111,13796,College & Graduate Arts & Sci,3.95,35,24,7,3,1,0,0,0,0,0,0
2023 Spring,MATH,1310,Calculus I,022953,"James,Daniel",300,13582,College & Graduate Arts & Sci,2.60,28,1,4,4,5,1,1,5,0,2,5
2023 Spring,MDST,2870,Writing Film Criticism,046529,"Cribben,Patrick",001,13738,College & Graduate Arts & Sci,3.76,12,0,6,4,1,1,0,0,0,0,0
2023 Spring,MAE,3840,Mechanical Engineering Lab,022596,"Smith,Natasha",100,15196,Engineering & Applied Science,3.74,78,1,41,16,15,5,0,0,0,0,0
2023 Spring,MESA,3380,A 1001 Nights at the Cinema,046093,"Sunya,Samhita",001,13793,College & Graduate Arts & Sci,3.92,30,1,22,6,1,0,0,0,0,0,0
2023 Spring,EGMT,1530,Engaging Differences,044514,"Calamita,Francesca",207,19245,College & Graduate Arts & Sci,3.88,36,0,26,8,0,2,0,0,0,0,0
2023 Spring,PSTS,1010,Digital Tech & Communication,040746,"Chittargi,Kiran N",560,20204,Continuing & Prof Studies,3.81,19,1,13,2,1,1,1,0,0,0,0
2023 Spring,LAW,7786,"Topics in Law, Med & Soc (SC)",045212,"Shepherd,Lois",1,18364,School of Law,3.43,11,0,1,4,3,3,0,0,0,0,0
2023 Spring,EGMT,1520,Empirical Engagement,044513,"Fredner,Erik",207,19231,College & Graduate Arts & Sci,3.80,35,0,30,0,0,3,0,0,2,0,0
2023 Spring,ARTS,2000,Intro to Studio Art,045397,"Williamson,Marisa",001,12720,College & Graduate Arts & Sci,3.89,20,4,10,5,1,0,0,0,0,0,0
2023 Spring,ECE,3502,Special Topics ECE,040914,"Zhang,Miaomiao",001,16200,Engineering & Applied Science,3.74,12,3,5,0,3,1,0,0,0,0,0
2023 Spring,EVSC,3600,Physical Hydrology,013915,"Scanlon,Todd",001,10142,College & Graduate Arts & Sci,3.28,54,14,9,3,11,4,4,3,2,2,2
2023 Spring,LAW,6001,Constitutional Law,021552,"Hellman,Deborah",GI,18259,School of Law,3.39,67,1,5,19,31,5,3,3,0,0,0
2023 Spring,RELG,2713,Sensing the Sacred,042449,"Goering,Gregory",100,19663,College & Graduate Arts & Sci,3.28,36,0,9,7,7,5,2,2,4,0,0
2023 Spring,CHE,6630,Mass Transfer,005514,"Ford,Roseanne",001,15178,Engineering & Applied Science,3.27,21,0,3,4,5,5,3,1,0,0,0
2023 Spring,EGMT,1520,Empirical Engagement,044513,"Williams,Jennie",204,19228,College & Graduate Arts & Sci,3.88,35,31,2,0,0,0,0,0,1,1,0
2023 Spring,RELC,3465,"Religion, Reform, Democracy",045705,"Warren,Heather",001,12732,College & Graduate Arts & Sci,3.88,17,0,15,0,1,0,1,0,0,0,0
2023 Spring,APMA,2120,Multivariable Calculus,001144,"Mahmood,Asif",002,15128,Engineering & Applied Science,3.18,44,1,12,8,8,4,1,3,3,2,2
2023 Spring,CS,1111,Introduction to Programming,007055,"Apostolellis,Panagiotis",001,15158,Engineering & Applied Science,2.90,84,1,20,14,12,9,6,3,5,2,12
2023 Spring,AAS,2224,Black Fem & Masc in US Media,042659,"Shutt,Lisa",002,11527,College & Graduate Arts & Sci,3.49,18,0,7,6,2,2,0,0,0,0,1
2023 Spring,COMM,5460,Taxes & Business Strategy,006557,"Seidman,Jeri",001,14467,McIntire School of Commerce,3.61,30,3,10,6,4,7,0,0,0,0,0
2023 Spring,MSE,6020,Defects & Microstruct in Matls,024420,"Agnew,Sean",001,15211,Engineering & Applied Science,3.47,15,1,3,4,3,3,0,1,0,0,0
2023 Spring,ENGL,2599,Special Topics,012514,"Watts,Courtney",003,20039,College & Graduate Arts & Sci,3.66,19,0,8,6,2,2,1,0,0,0,0
2023 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Casteen,John",012,10545,College & Graduate Arts & Sci,3.47,18,0,2,8,3,5,0,0,0,0,0
2023 Spring,GCOM,7349,Introduction to Auditing,046426,"Negangard,Eric",001,14564,McIntire School of Commerce,2.97,8,0,0,1,1,2,4,0,0,0,0
2023 Spring,NUCO,3310,Pediatric Nursing,043225,"Boitnott,Amy",100,16927,School of Nursing,3.71,47,0,20,16,8,3,0,0,0,0,0
2023 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Shaman,Cory",037,11720,College & Graduate Arts & Sci,3.90,16,0,12,3,1,0,0,0,0,0,0
2023 Spring,STS,1500,Sci Tech & Contemp Issues,036732,"Laugelli,Benjamin",002,15217,Engineering & Applied Science,3.87,100,52,36,4,2,2,2,1,0,0,1
2023 Spring,MSE,2090,Intro to Materials Science,024402,"Cai,Liheng",004,20069,Engineering & Applied Science,3.61,52,8,20,9,4,6,2,2,0,0,1
2023 Spring,PLPT,4070,Liberalism and Its Critics,031934,"Klosko,George",001,12646,College & Graduate Arts & Sci,3.38,15,0,1,8,0,3,3,0,0,0,0
2023 Spring,EGMT,1530,Engaging Differences,044514,"Kuin,Inger Neeltje Irene",104,12209,College & Graduate Arts & Sci,3.98,38,10,25,3,0,0,0,0,0,0,0
2023 Spring,EDHS,2460,Clinical Observation,045733,"Hilton,Jane",001,14951,School of Education and HumanDev,3.97,18,2,14,2,0,0,0,0,0,0,0
2023 Spring,CHEM,5224,Reaction Kinetics and Dynamics,005799,"Harrison,Allan",001,12890,College & Graduate Arts & Sci,3.57,18,3,3,4,5,3,0,0,0,0,0
2023 Spring,PSYC,2700,Intro to Child Psychology,032516,"Vaish,Amrisha",001,10388,College & Graduate Arts & Sci,3.46,345,1,142,61,43,44,19,18,9,3,5
2023 Spring,CHEM,3121,Adv Synthetic Techniques Lab,046175,"Chruma,Jason",100,18352,College & Graduate Arts & Sci,3.04,14,0,4,2,4,2,0,0,0,0,2
2023 Spring,LAW,7170,Electronic Discovery,045374,"Stromberg,Daniel",1,18244,School of Law,3.55,11,1,1,5,2,1,1,0,0,0,0
2023 Spring,PSPS,6000,Transform Ldrshp in Chng Times,046466,"Gustafson,Bryon Gordon",581,20195,Continuing & Prof Studies,3.83,16,0,8,7,1,0,0,0,0,0,0
2023 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez-Murillo,David",022,11230,College & Graduate Arts & Sci,3.88,16,2,9,4,1,0,0,0,0,0,0
2023 Spring,MDST,3404,Politics and New Media,023516,"Williams,Bruce",001,18313,College & Graduate Arts & Sci,3.60,31,0,17,5,2,1,4,2,0,0,0
2023 Spring,ISCP,4991,Capstone Project II,020318,"Plunkett,Ann Marie Harkins",101,20149,Continuing & Prof Studies,3.86,30,5,18,5,0,1,0,1,0,0,0
2023 Spring,MATH,3354,Survey of Algebra,023084,"Stern,Walker",002,10257,College & Graduate Arts & Sci,3.55,26,0,7,13,2,2,1,0,0,0,1
2023 Spring,HIUS,4501,Seminar United States History,019633,"Taylor,Alan",001,11929,College & Graduate Arts & Sci,3.82,12,0,6,5,1,0,0,0,0,0,0
2023 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",031,11935,College & Graduate Arts & Sci,3.76,23,14,5,2,0,0,0,0,0,1,1
2023 Spring,SYS,3060,Stochastic Decision Models,036906,"Riggs,Robert",001,16173,Engineering & Applied Science,3.70,71,2,42,10,7,5,4,0,0,0,1
2023 Spring,LATI,2010,Intermediate Latin I,021133,"Kuin,Inger Neeltje Irene",001,11717,College & Graduate Arts & Sci,3.39,25,0,7,6,6,1,3,1,0,0,1
2023 Spring,BIOL,4310,Sensory Neurobiology,003618,"Provencio,Ignacio",001,18310,College & Graduate Arts & Sci,3.17,38,3,4,6,8,5,6,5,0,0,1
2023 Spring,MATH,1210,A survey of Calculus I,022944,"Chueluecha,Petch",600,13579,College & Graduate Arts & Sci,3.23,35,0,16,4,5,1,3,2,0,0,4
2023 Spring,ANTH,4591,Majors Seminar,000804,"Roy,Sayantan Saha",002,11767,College & Graduate Arts & Sci,3.26,14,0,6,2,1,3,0,0,1,0,1
2023 Spring,LAW,8019,Virginia Practice & Procedure,021756,"Harrison,Gessner",1,18099,School of Law,3.32,5,0,0,1,3,1,0,0,0,0,0
2023 Spring,STS,2500,S & T in Soc & Global Context,036734,"Davis,William",007,20066,Engineering & Applied Science,3.30,29,1,1,5,13,8,0,1,0,0,0
2023 Spring,SPAN,2010,Intermediate Spanish,035853,"Jarque,Esperanza Gorriz",012,11212,College & Graduate Arts & Sci,3.39,17,0,1,7,5,3,0,1,0,0,0
2023 Spring,MISC,4020,Mission Command & the Company,024261,"Rademacher,Isaac",001,17157,Executive VP & Provost,3.92,13,0,11,1,1,0,0,0,0,0,0
2023 Spring,EGMT,1540,Ethical Engagement,044515,"Goldblatt,Laura",104,12215,College & Graduate Arts & Sci,3.85,36,7,19,7,2,0,0,0,1,0,0
2023 Spring,RELC,2401,Hist of American Catholicism,033966,"Henry,James",001,13385,College & Graduate Arts & Sci,3.93,16,0,12,4,0,0,0,0,0,0,0
2023 Spring,EDLF,8823,Designing Learning Environment,043794,"Dexter,Sara",500,20416,School of Education and HumanDev,3.83,15,1,9,4,0,0,1,0,0,0,0
2023 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Forelle,MC",007,15901,Engineering & Applied Science,3.70,30,0,14,10,4,0,1,0,1,0,0
2023 Spring,MSE,4210,Materials Processing,041919,"Fitz-Gerald,James",001,15529,Engineering & Applied Science,3.95,12,6,4,2,0,0,0,0,0,0,0
2023 Spring,ISSS,3830,American Foreign Policy,041219,"Ronayne,Pete",101,20161,Continuing & Prof Studies,3.78,26,2,22,0,0,0,0,1,0,0,1
2023 Spring,MATH,3350,Applied Linear Algebra,042858,"Balderrama,William",001,11350,College & Graduate Arts & Sci,2.81,36,1,7,1,6,7,3,0,7,0,4
2023 Spring,CHTR,3020,Survey of Modern Chinese Lit,040532,"Laughlin,Charles",001,12140,College & Graduate Arts & Sci,3.93,23,5,13,5,0,0,0,0,0,0,0
2023 Spring,PHIL,2500,Survey on a PhilosophicalTopic,043637,"Payton,Dee",100,12095,College & Graduate Arts & Sci,3.45,57,8,21,8,5,8,1,0,4,0,2
2023 Spring,ISLS,3211,Russian Politics,041449,"Urbanovich,Yuri",101,20155,Continuing & Prof Studies,3.69,20,0,12,2,1,5,0,0,0,0,0
2023 Spring,EGMT,1510,Engaging Aesthetics,044512,"Robbins,Christa",214,19222,College & Graduate Arts & Sci,3.95,35,4,27,3,0,1,0,0,0,0,0
2023 Spring,EDHS,7140,Autism and Related Disorders,041988,"Hilton,Jane",001,14674,School of Education and HumanDev,3.79,34,0,12,21,1,0,0,0,0,0,0
2023 Spring,PSYC,2600,Intro to Social Psychology,032521,"Wood,Adrienne",002,11607,College & Graduate Arts & Sci,3.52,347,0,117,98,50,54,11,8,5,2,2
2023 Spring,CS,4740,Cloud Computing,043033,"Shen,Haiying",001,15675,Engineering & Applied Science,3.60,135,21,50,28,13,10,3,4,3,1,2
2023 Spring,PLAN,5600,Land Use and Growth Management,031355,"Juday,Luke",001,14320,School of Architecture,3.73,18,5,5,4,1,3,0,0,0,0,0
2023 Spring,DRAM,2020,Acting I,007200,"Kelly,Colleen",007,13231,College & Graduate Arts & Sci,3.84,14,0,8,5,1,0,0,0,0,0,0
2023 Spring,EGMT,1510,Engaging Aesthetics,044512,"Wood,Katelyn",112,12711,College & Graduate Arts & Sci,3.73,35,1,28,1,2,0,1,0,0,1,1
2023 Spring,HIUS,7621,Topics in US Gender History,043511,"Varon,Elizabeth",001,19388,College & Graduate Arts & Sci,3.94,5,1,3,1,0,0,0,0,0,0,0
2023 Spring,MDST,3050,History of Media,023526,"Driscoll,Kevin",001,12149,College & Graduate Arts & Sci,3.42,63,0,9,18,22,11,2,0,0,1,0
2023 Spring,ECON,8010,Microeconomic Theory III,008046,"Engers,Maxim",100,11418,College & Graduate Arts & Sci,3.32,17,0,3,4,4,1,5,0,0,0,0
2023 Spring,BME,2220,Biomechanics,004068,"Turner,Jonathan",001,15240,Engineering & Applied Science,3.73,46,22,9,9,2,0,2,1,0,0,1
2023 Spring,SPAN,2010,Intermediate Spanish,035853,"Soto,Patricio Arriagada",010,11152,College & Graduate Arts & Sci,3.67,15,0,1,12,2,0,0,0,0,0,0
2023 Spring,ARCH,7020,Foundation Studio IV,042373,"Crespo,Luis Pancorbo",004,14288,School of Architecture,3.95,12,3,7,2,0,0,0,0,0,0,0
2023 Spring,ASL,2020,Intermed Amer Sign Language II,003002,"Jennings-arey,Rhonda",003,11332,College & Graduate Arts & Sci,3.59,17,0,7,4,2,3,1,0,0,0,0
2023 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Abry,George",047,11899,College & Graduate Arts & Sci,3.74,16,3,4,6,2,1,0,0,0,0,0
2023 Spring,PSLP,5340,Financial Mgmt for Leaders,004345,"Coyle,Ian",701,20192,Continuing & Prof Studies,3.81,15,3,4,7,1,0,0,0,0,0,0
2023 Spring,LAW,7012,Design Demcrcy:Participation.,021909,"Ross,Bertrall",1,18250,School of Law,3.43,7,0,0,3,3,1,0,0,0,0,0
2023 Spring,EVSC,5030,Applied Stats for Envr Sci,013992,"Carr,David",100,10151,College & Graduate Arts & Sci,3.90,13,1,10,1,0,1,0,0,0,0,0
2023 Spring,COMM,2700,Foundations of RE Finance,046582,"Chapman,David",001,14567,McIntire School of Commerce,3.21,38,0,4,8,6,13,5,0,2,0,0
2023 Spring,DRAM,3820,Video Design I,044178,"Kasra,Mona",001,12248,College & Graduate Arts & Sci,3.74,11,0,5,4,1,1,0,0,0,0,0
2023 Spring,PHIL,3800,Feminist Philosophy,044472,"Barnes,Elizabeth",001,11821,College & Graduate Arts & Sci,3.59,28,0,9,9,6,3,0,1,0,0,0
2023 Spring,STAT,4160,Experimental Design,044445,"Brown,Taylor",001,13198,College & Graduate Arts & Sci,3.53,53,0,10,23,11,6,2,1,0,0,0
