ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
12192,ACCT,3120,701,Lecture,"3","Nammy Lee","Th 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/19/2016 - 08/04/2016","","","","","","","","","","","","","Intermediate Accounting II","",Open,6,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
12193,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/17/2016 - 08/02/2016","","","","","","","","","","","","","Cost Accounting","",Open,8,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
12195,ACCT,5210,701,Lecture,"3","James Glenn","Tu 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/17/2016 - 08/02/2016","","","","","","","","","","","","","Introductory Auditing","",Open,11,24,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
12194,ACCT,5460,701,Lecture,"3","Gary Dittmer","Mo 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/16/2016 - 08/01/2016","","","","","","","","","","","","","Federal Taxation II","",Open,14,24,0,"Analyzes of the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
10015,ALAR,5010,001,Lecture,"1","Leena Cho, Montserrat Bonvehi Rosich","MoTuWeThFr 8:30AM - 12:30PM","Campbell Hall 105","07/11/2016 - 08/04/2016","Staff","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 220B","07/11/2016 - 08/04/2016","","","","","","","","","Introduction to Design","",Closed,37,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines.  Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session.  Introduction to design concepts from the scale of the city to the body, developing an understanding of design process and compositional strategies in architecture and landscape architecture.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10016,ALAR,5020,001,Lecture,"1","Leena Cho, Montserrat Bonvehi Rosich","MoTuWeThFr 9:00AM - 5:00PM","Campbell Hall 220C","07/11/2016 - 08/04/2016","Staff","MoTuWeThFrSaSu 8:00AM - 4:00PM","Campbell Hall 158","07/11/2016 - 08/04/2016","","","","","","","","","Introduction to Design Visualization","",Closed,37,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to both digital and manual representational techniques, developing the precision and facility necessary for visual communication.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10017,ALAR,5030,001,Lecture,"1","Leena Cho, Montserrat Bonvehi Rosich","MoTuWeThFrSaSu 9:00AM - 9:20AM","Campbell Hall 405","07/11/2016 - 08/04/2016","Staff","MoTuWeThFrSaSu 8:00AM - 5:00PM","Campbell Hall 153","07/11/2016 - 08/04/2016","","","","","","","","","Introduction to Design Theory and Analysis","",Closed,37,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
12230,ANTH,1010,001,Lecture,"3","Nathalie Nahas","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Introduction to Anthropology","",Closed,20,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
12231,ANTH,1010,002,Lecture,"3","Giancarlo Rolando Betancourt","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Introduction to Anthropology","",Open,18,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
10983,ANTH,1050,001,Lecture,"3","Sheena Singh","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 206","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Anthropology of Globalization","",Closed,16,16,0,"Anthropology of Globalization"
12233,ANTH,2280,001,Lecture,"3","Dionisios Kavadias","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 328","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Medical Anthropology","",Open,11,20,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
12234,ANTH,2557,001,Lecture,"3","Alessandro Questa Rebolledo","MoTuWeThFr 1:00PM - 3:15PM","Bryan Hall 235","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Culture Through Film","",Closed,15,20,1,"This course introduces the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
10984,ANTH,2800,001,Lecture,"3","Susan Palazzo","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Introduction to Archaeology","",Open,8,20,0,"Topics include alternative theories of prehistoric culture change, dating methods, excavation and survey techniques, and the reconstruction of the economy, social organization, and religion of prehistoric societies."
12232,ANTH,2800,002,Lecture,"3","Erika Brant","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Introduction to Archaeology","",Open,14,20,0,"Topics include alternative theories of prehistoric culture change, dating methods, excavation and survey techniques, and the reconstruction of the economy, social organization, and religion of prehistoric societies."
10870,ANTH,3300,001,Lecture,"3","George Mentore","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","05/16/2016 - 06/10/2016","","","","","","","","","","","","","Tournaments and Athletes","",Open,8,20,0,"A cross-cultural study of sport and competitive games. Prerequisite: ANTH 101 or instructor permission."
10618,ANTH,9999,001,Independent Study,"1 - 12","Richard Handler","TBA","TBA","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10724,ANTH,9999,002,Independent Study,"1 - 12","Susan McKinnon","TBA","TBA","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
11554,APMA,2120,001,Lecture,"4","Manouchehr Mohajeri","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D221","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Multivariable Calculus","",Open,12,35,0,"Topics include vectors in three-space and vector valued functions.  The multivariate calculus, including partial differentiation, multiple integrals, line and surface integrals, and the vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem.  Applications.  Prerequisite: APMA 1110."
11555,APMA,2130,001,Lecture,"4","Bernard Fulgham","MoTuWeThFr 9:15AM - 10:15AM","Olsson Hall 005","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Ordinary Differential Equations","",Open,18,35,0,"First order differential equations, second order and higher order linear differential equations, reduction of order, undetermined coefficients, variation of parameters, series solutions, Laplace transforms, linear systems of first order differential equations and the associated matrix theory, numerical methods.  Applications.  Prerequisite: APMA 2120 or equivalent."
11556,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 1:00PM - 2:00PM","Olsson Hall 005","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Linear Algebra","",Open,11,35,0,"Analyzes the systems of linear equations; vector spaces; linear dependence; bases; dimension; linear mappings; matrices; determinants; quadratic forms; eigenvalues; eigenvectors; orthogonal reduction to diagonal form;  inner product spaces; numerical methods; geometric applications.  Prerequisite: APMA 2120 or equivalent."
11557,APMA,3100,001,Lecture,"3","Julia Spencer","MoTuWeThFr 1:00PM - 3:15PM","Olsson Hall 011","05/16/2016 - 06/10/2016","","","","","","","","","","","","","Probability","",Open,14,35,0,"A calculus-based introduction to probability theory and its applications in engineering and applied science. Includes counting techniques, conditional probability, independence, discrete and continuous random variables, probability distribution functions, expected value and variance, joint distributions, covariance, correlation, the Central Limit theorem, the Poisson process, an introduction to statistical inference.  Prerequisite: APMA 2120 or equivalent."
11558,APMA,3110,001,Lecture,"3","Norman Beil","MoTuWeThFr 11:45AM - 12:45PM","Olsson Hall 005","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Applied Statistics and Probability","",Open,7,35,0,"Examines variability and its impact on decision-making.  Introduces students to basic concepts of probability, such as random variables, probability distribution functions, and the central limit theorem. Based on this foundation, the course then emphasizes applied statistics covering topics such as descriptive statistics, statistical inference, confidence intervals, hypothesis testing, correlation, regression modeling, statistical quality control.  Students cannot receive credit for both this course and APMA 3120.  Prerequisite: APMA 2120 or equivalent."
11559,APMA,3120,001,Lecture,"3","James Lark","MoTuWeThFr 10:30AM - 11:30AM","Olsson Hall 005","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Statistics","",Open,7,35,0,"Includes confidence interval and point estimation methods, hypothesis testing for single samples, inference procedures for single-sample and two-sample studies, single and multifactor analysis of variance techniques, linear and non-linear regression and correlation, and using Minitab for large data sets. Students cannot receive credit for both this course and APMA 3110.  Prerequisite: APMA 3100."
10949,ARAB,2016,002,Lecture,"4","Bilal Maanaki, Caren Freeman, Dima Hanna","MoTuWeThFr 9:00AM - 12:00PM","Gibson Hall 141","06/13/2016 - 07/08/2016","Staff","MoTuWeThFr 1:00PM - 5:30PM","Wilson Hall 214","06/13/2016 - 07/08/2016","","","","","","","","","Intensive Intermediate Arabic","",Open,10,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequistes:  ARAB 1016  & 1026 or equivalent."
10950,ARAB,2026,002,Lecture,"4","Bilal Maanaki, Caren Freeman","MoTuWeThFr 9:00AM - 12:00PM","Shannon House 109","07/11/2016 - 08/04/2016","Staff","MoTuWeThFr 1:00PM - 5:30PM","Shannon House 109","07/11/2016 - 08/04/2016","","","","","","","","","Intensive Intermediate Arabic","",Open,10,30,0,"This intensive course begins with instruction in intermediate level oral expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 , 1026 & 2016 or equivalent."
10947,ARAB,216,002,Lecture,"0","Bilal Maanaki, Caren Freeman, Dima Hanna","MoTuWeThFr 9:00AM - 12:00PM","Gibson Hall 141","06/13/2016 - 07/08/2016","Staff","MoTuWeThFr 1:00PM - 5:30PM","Wilson Hall 214","06/13/2016 - 07/08/2016","","","","","","","","","Intensive Intermediate Arabic","",Open,1,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10945,ARAB,2256,1,Lecture,"1.5","Bilal Maanaki, Caren Freeman, Dima Hanna","MoTuWeThFr 12:00PM - 1:00PM","TBA","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,10,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10948,ARAB,226,002,Lecture,"0","Bilal Maanaki, Caren Freeman","MoTuWeThFr 9:00AM - 12:00PM","Shannon House 109","07/11/2016 - 08/04/2016","Staff","MoTuWeThFr 1:00PM - 5:30PM","Shannon House 109","07/11/2016 - 08/04/2016","","","","","","","","","Intensive Intermediate Arabic","",Open,1,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10946,ARAB,2266,1,Lecture,"1.5","Bilal Maanaki, Caren Freeman","MoTuWeThFr 12:00PM - 1:00PM","TBA","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Introduction to Levantine Arabic II","",Open,10,30,0,"This course is a continuation of ARAB 2256 and it intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: ARAB 2256"
10943,ARAB,256,1,Lecture,"0","Bilal Maanaki, Caren Freeman, Dima Hanna","MoTuWeThFr 12:00PM - 1:00PM","TBA","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,1,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10666,ARAH,9998,001,Independent Study,"1 - 12","Douglas Fordham","TBA","TBA","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
10025,ARCH,1031,001,Studio,"4","Erin Root","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 205","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Summer Foundation Studio I","",Open,3,20,0,"The studio course introduces  architecture, urban and environmental planning, and architectural history to the built environment related to scales from the body to buildings, landscapes, and cities.Students explore comprehensive and foundational design principles, skill sets, and critical thinking."
10021,ARCH,2011,001,Studio,"6","Staff","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 305","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,6,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only.  This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
10022,ARCH,2021,001,Studio,"6","Luis Pancorbo Crespo","MoTuWeThFr 9:00AM - 2:00PM","Campbell Hall 305","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,5,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only.   The second architectural studio in the core curriculum fosters the development of the beginning design student's design methodology founded on thoughtful, creative, ethical and rigorous work practices in service of exploring meaningful formal and spatial propositions."
12221,ARCH,3422,001,Lecture,"3","Earl Mark","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 105","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,6,24,0,"Arch 3422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
12420,ARCH,3500,002,Independent Study,"3","Phoebe Crisman","MoTuWeThFr 10:00AM - 3:30PM","Contact Department","05/16/2016 - 05/27/2016","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,4,30,0,"Topical offerings in architecture."
12224,ARCH,3710,001,Lecture,"3","Kirk Martini","MoTuWeThFr 1:00PM - 3:15PM","Campbell Hall 107","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Photography and Digital Media","",Open,3,20,0,"This course seeks to give students the ability to conceive and create digital photographic imagery with control and sophistication. Topics include fundamentals of photography, color theory, digital control of visual qualities, and methods of image montage for both still images and short animations. Methods include production and presentation for both printed hard copy and for the World Wide Web."
10024,ARCH,4993,001,Independent Study,"1 - 4","Matthew Jull","TBA","TBA","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10027,ARCH,4993,002,Independent Study,"1 - 4","William Sherman","TBA","TBA","06/13/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10020,ARCH,5422,001,Lecture,"3","Earl Mark","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 105","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,2,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
12225,ARCH,5710,001,Lecture,"3","Kirk Martini","MoTuWeThFr 1:00PM - 3:15PM","Campbell Hall 107","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Photography and Digital Media","",Open,0,20,0,"This course seeks to give students the ability to conceive and create digital photographic imagery with control and sophistication. Topics include fundamentals of photography, color theory, digital control of visual qualities, and methods of image montage for both still images and short animations. Methods include production and presentation for both printed hard copy and for the World Wide Web."
12563,ARCY,3993,001,Independent Study,"3","Malcolm Bell","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12564,ARCY,3993,002,Independent Study,"3","John Dobbins","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12565,ARCY,3993,003,Independent Study,"3","Anastasia Dakouri-Hild","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12566,ARCY,3993,004,Independent Study,"3","Jeffrey Hantman","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12567,ARCY,3993,005,Independent Study,"3","Foteini Kondyli","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12568,ARCY,3993,006,Independent Study,"3","Adria Laviolette","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12569,ARCY,3993,007,Independent Study,"3","Rachel Most","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12570,ARCY,3993,008,Independent Study,"3","Fraser Neiman","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12571,ARCY,3993,009,Independent Study,"3","Stephen Plog","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12572,ARCY,3993,010,Independent Study,"3","Tyler Smith","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12573,ARCY,3993,011,Independent Study,"3","Patricia Wattenmaker","TBA","TBA","05/16/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
12226,ARH,1004,001,Lecture,"3","Jennifer Grayburn","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 208","07/11/2016 - 08/04/2016","","","","","","","","","","","","","History of Architecture","",Open,3,20,0,"Surveys architecture from the Ancient to the present."
12735,ARH,5611,001,Lecture,"3","Andrew Johnston","MoTuWeThFr 9:00AM - 12:00PM","Campbell Hall 135","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Architectural Field  School: The Cultural Landscape of Birdwood","",Open,3,30,0,"Through lectures, readings, discussions and on-site tutorials, students in this course will learn fieldwork and archival research methodology through a detailed exploration of the historic UVA Birdwood site. Students will analyze and interpret the data collected to prepare field reports and formal architectural drawings explicating the meanings and significance of the site. 9am to 12pm daily, with time spent both on-site and in the studio."
12227,ARTH,1004,001,Lecture,"3","Jennifer Grayburn","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 208","07/11/2016 - 08/04/2016","","","","","","","","","","","","","A History of Architecture","",Open,4,20,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles).  Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
12237,ARTH,1051,001,Lecture,"3 - 4","Justin Greenlee","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 208","07/11/2016 - 08/04/2016","","","","","","","","","","","","","History of Art I","",Open,3,20,0,"A survey of the great monuments of art and architecture from their beginnings in caves through the arts of Egypt, Mesopotamia, Greece and Rome, Byzantium, the Islamic world, and medieval western Europe. The course attempts to make art accessible to students with no background in the subject, and it explains the ways in which painting, sculpture, and architecture are related to mythology, religion, politics, literature, and daily life. The course serves as a visual introduction to the history of the West."
12351,ARTH,2275,001,Seminar,"3","Carmenita Higginbotham","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 208","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Heroes, Superheroes and American Visual Culture","",Open,15,20,0,"This course examines the aesthetic and cultural importance of 'heroes' and heroic representation in American visual culture from the mid-18th century to the present.  It considers the construction and representation of heroic figures within debates about aesthetics, national identity, political representation, and popular culture. Presented both chronologically and thematically, this coure is both reading and writing intensive."
12817,ARTH,3993,1,Independent Study,"1 - 3","Carmenita Higginbotham","Mo 12:00AM - 12:50AM","Contact Department","07/11/2016 - 08/04/2016","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"Independent study in the history of art"
12235,ARTS,2511,001,Studio,"3","William Wylie","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 206","05/16/2016 - 06/10/2016","","","","","","","","","","","","","Special Topics in Photography","Documentary Photography",Open,10,16,0,"This course will focus on the topic of documentary photography, a working style that combines accurate depiction with impassioned advocacy, usually with the goal of arousing public commitment to social change. Since the 1980s this mode has expanded to include formal and iconographical investigation of social experience with a counterstain of personal images. This class will use digital photography to develop projects and portfolios."
10892,ARTS,2610,001,Studio,"3","Akemi Rollando","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 203","06/13/2016 - 07/08/2016","","","","","","","","","","","","","Introduction to Drawing I","",Closed,18,20,1,"Drawing provides students with a foundation of skills, judgement, and observational abilities that are essential to artistic expression. ARTS2000 is required for every Studio Art major and minor and a prerequisite for all other media related courses in Studio Art."
