ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10465,AAS,2224,001,Seminar,"3","Lisa Shutt","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 107","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Black Femininities and Masculinities in the US Media","",Closed,20,20,0,"This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of 'Blackness' in the United States, particularly where it converges with popular ideologies about gender."
11203,AAS,2559,001,Seminar,"1 - 4","Xavier Pickett","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 115","06/18/2018 - 07/12/2018","","","","","","","","","","","","","New Course in African and African American Studies","Black Theology: Black Pwr-#BLM",Open,8,20,0,"New course in the subject of African and African American Studies"
11204,AAS,2559,002,Seminar,"1 - 4","Anne Rotich","MoTuWeThFr 10:30AM - 12:45PM","Ruffner Hall 123","07/16/2018 - 08/08/2018","","","","","","","","","","","","","New Course in African and African American Studies","Women Leaders in Africa",Open,10,16,0,"New course in the subject of African and African American Studies"
10466,AAS,3749,001,Seminar,"3","Lisa Shutt","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 044","05/21/2018 - 06/14/2018","","","","","","","","","","","","","Food and Meaning in Africa and the Diaspora","",Open,6,20,0,"This course investigates the traditions and symbolics of food and eating in Africa and throughout the African Diaspora -- wherever people of African descent have migrated or have been forced to move. This course will help students to investigate the way the foods people eat' or don't eat' hold meaning for people within a variety of cultural contexts.Topics will include symbol, taboo, sexuality, bodies, ritual, kinship & beauty, among others."
10472,AAS,4993,003,Independent Study,"1 - 12","Lisa Shutt","TBA","TBA","05/21/2018 - 06/14/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
10491,AAS,4993,004,Independent Study,"1 - 12","Maurice Apprey","TBA","TBA","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
10538,AAS,4993,005,Independent Study,"1 - 12","Lisa Shutt","TBA","TBA","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
12062,ACCT,2010,701,Lecture,"3","Marshall Kasten","Mo 2:00AM - 2:01AM","Web-Based Course-No class mtgs","05/21/2018 - 08/10/2018","","","","","","","","","","","","","Introductory Accounting I","",Closed,12,12,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
12063,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/21/2018 - 08/06/2018","","","","","","","","","","","","","Introductory Accounting II","",Closed,14,14,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
12064,ACCT,3110,701,Lecture,"3","Leon Hutton","Tu 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/22/2018 - 08/07/2018","","","","","","","","","","","","","Intermediate Accounting I","",Closed,11,11,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
12065,ACCT,3120,701,Lecture,"3","Gary Brooks","Th 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/24/2018 - 08/09/2018","","","","","","","","","","","","","Intermediate Accounting II","",Closed,13,13,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
12066,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/22/2018 - 08/07/2018","","","","","","","","","","","","","Cost Accounting","",Open,7,8,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
12067,ACCT,4450,701,Lecture,"3","Gary Dittmer","Mo 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/21/2018 - 08/06/2018","","","","","","","","","","","","","Federal Taxation I","",Open,9,11,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
12068,ACCT,5210,701,Lecture,"3","Richard Evans","We 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/23/2018 - 08/08/2018","","","","","","","","","","","","","Introductory Auditing","",Closed,18,18,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
12069,ACCT,5460,701,Lecture,"3","Gary Dittmer","Th 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/24/2018 - 08/09/2018","","","","","","","","","","","","","Federal Taxation II","",Closed,8,8,0,"Analyzes the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
10048,ALAR,5010,001,Lecture,"1","Bradley Cantrell","MoTuWeThFr 8:30AM - 10:00PM","Campbell Hall 158","07/16/2018 - 08/08/2018","Staff","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 425","","","","","","","","","","Introduction to Design","",Open,50,55,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines.  Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session.  Introduction to design concepts from the scale of the city to the body, developing an understanding of design process and compositional strategies in architecture and landscape architecture.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10049,ALAR,5020,001,Lecture,"1","Bradley Cantrell","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 401","07/16/2018 - 08/08/2018","Staff","MoTuWeThFrSaSu 8:00AM - 6:00PM","Campbell Hall 405","","","","","","","","","","Introduction to Design Visualization","",Open,50,55,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to both digital and manual representational techniques, developing the precision and facility necessary for visual communication.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10050,ALAR,5030,001,Lecture,"1","Bradley Cantrell","MoTuWeThFrSaSu 8:30AM - 10:00PM","Campbell Hall 105","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Introduction to Design Theory and Analysis","",Open,50,55,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10666,AMST,2001,001,Lecture,"3","Matthew Hedstrom","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 235","05/21/2018 - 06/14/2018","","","","","","","","","","","","","Introduction to American Studies","",Open,9,30,0,"This course introduces students to American Studies, the interdisciplinary study of US culture.  Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites."
10597,ANTH,1010,001,Lecture,"3","Jacqueline Cieslak","MoTuWeThFr 1:00PM - 3:15PM","Bryan Hall 312","05/21/2018 - 06/14/2018","","","","","","","","","","","","","Introduction to Anthropology","",Open,7,18,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
11939,ANTH,1010,002,Lecture,"3","Mary Pancoast","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Introduction to Anthropology","",Open,16,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
10598,ANTH,1010,003,Lecture,"3","Sevil Hatice Baltali Tirpan","MoTuWeThFr 10:30AM - 12:45PM","Maury Hall 113","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Introduction to Anthropology","",Open,19,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
10544,ANTH,1050,001,Lecture,"3","Roberto Armengol","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Anthropology of Globalization","",Open,17,20,0,"Anthropology of Globalization"
12001,ANTH,1559,001,Lecture,"3","Carolyn Howarter","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 215","07/16/2018 - 08/08/2018","","","","","","","","","","","","","New Course in Anthropology","Romance Across Cultures",Open,10,25,0,"New course in the subject of anthropology."
12784,ANTH,2440,001,Lecture,"3","Daniel Lefkowitz","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 383","05/21/2018 - 06/14/2018","","","","","","","","","","","","","Language and Cinema","",Open,11,30,0,"Looks historically at speech and language in Hollywood movies, including the technological challenges and artistic theories and controversies attending the transition from silent to sound films. Focuses on the ways that gender, racial, ethnic, and national identities are constructed through the representation of speech, dialect, and accent. Introduces semiotics but requires no knowledge of linguistics, or film studies."
11947,ANTH,2620,001,Lecture,"3","Seth Palmer","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 328","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Sex, Gender, and Culture","",Open,4,30,0,"Examines the manner in which ideas about sexuality and gender are constructed differently cross-culturally and how these ideas give shape to other social phenomena, relationships, and practices."
11948,ANTH,2810,001,Lecture,"3","Alison Bell","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 232","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Human Origins","",Open,5,30,0,"Studies the physical and cultural evolution of humans from the initial appearance of hominids to the development of animal and plant domestication in different areas of the world. Topics include the development of biological capabilities such as bipedal walking and speech, the evolution of characteristics of human cultural systems such as economic organization and technology, and explanations for the development of domestication."
10723,ANTH,3240,001,Lecture,"3","Susan Palazzo","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 107","06/18/2018 - 07/12/2018","","","","","","","","","","","","","The Anthropology of Food","",Open,16,25,0,"By exploring food and eating in relationship to such topics as taboo, sexuality, bodies, ritual, kinship, beauty, and temperance and excess, this course will help students to investigate the way the foods people eat--or don't eat--hold meaning for people within multiple cultural contexts."
10361,ANTH,9999,001,Independent Study,"1 - 12","Richard Handler","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10414,ANTH,9999,002,Independent Study,"1 - 12","Susan McKinnon","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
11328,APMA,2120,001,Lecture,"4","Manouchehr Mohajeri","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D222","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Multivariable Calculus","",Open,8,35,0,"Topics include vectors in three-space and vector valued functions.  The multivariate calculus, including partial differentiation, multiple integrals, line and surface integrals, and the vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem.  Applications.  Prerequisite: APMA 1110."
11329,APMA,2130,001,Lecture,"4","Meiqin Li","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D222","05/21/2018 - 06/14/2018","","","","","","","","","","","","","Ordinary Differential Equations","",Open,19,35,0,"First order differential equations, second order and higher order linear differential equations, reduction of order, undetermined coefficients, variation of parameters, series solutions, Laplace transforms, linear systems of first order differential equations and the associated matrix theory, numerical methods.  Applications.  Prerequisite: APMA 2120 or equivalent."
11330,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 9:00AM - 10:00AM","Olsson Hall 005","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Linear Algebra","",Open,13,35,0,"Analyzes the systems of linear equations; vector spaces; linear dependence; bases; dimension; linear mappings; matrices; determinants; quadratic forms; eigenvalues; eigenvectors; orthogonal reduction to diagonal form;  inner product spaces; numerical methods; geometric applications.  Prerequisite: APMA 2120 or equivalent."
11331,APMA,3100,001,Lecture,"3","Hui Ma","MoTuWeThFr 10:30AM - 12:45PM","Olsson Hall 009","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Probability","",Open,29,35,0,"A calculus-based introduction to probability theory and its applications in engineering and applied science. Includes counting techniques, conditional probability, independence, discrete and continuous random variables, probability distribution functions, expected value and variance, joint distributions, covariance, correlation, the Central Limit theorem, the Poisson process, an introduction to statistical inference.  Prerequisite: APMA 2120 or equivalent."
11332,APMA,3110,001,Lecture,"3","Norman Beil","MoTuWeThFr 11:45AM - 12:45PM","Olsson Hall 005","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Applied Statistics and Probability","",Open,13,35,0,"Examines variability and its impact on decision-making.  Introduces students to basic concepts of probability, such as random variables, probability distribution functions, and the central limit theorem. Based on this foundation, the course then emphasizes applied statistics covering topics such as descriptive statistics, statistical inference, confidence intervals, hypothesis testing, correlation, regression modeling, statistical quality control.  Students cannot receive credit for both this course and APMA 3120.  Prerequisite: APMA 2120 or equivalent."
11333,APMA,3120,001,Lecture,"3","James Lark","MoTuWeThFr 10:30AM - 11:30AM","Olsson Hall 005","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Statistics","",Open,10,35,0,"Includes confidence interval and point estimation methods, hypothesis testing for single samples, inference procedures for single-sample and two-sample studies, single and multifactor analysis of variance techniques, linear and non-linear regression and correlation, and using Minitab for large data sets. Students cannot receive credit for both this course and APMA 3110.  Prerequisite: APMA 3100."
12936,ARAB,1016,1,Lecture,"4","Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","TBA","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,6,30,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
12937,ARAB,1026,1,Lecture,"4","Abir Abyad,Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","TBA","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,6,30,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 or equivalent."
12934,ARAB,116,1,Lecture,"0","Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","TBA","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,1,30,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
12935,ARAB,126,1,Lecture,"0","Abir Abyad,Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","TBA","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,1,30,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10528,ARAB,2016,002,Lecture,"4","Bilal Humeidan","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 368","06/18/2018 - 07/12/2018","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 332","","","","","","","","","","Intensive Intermediate Arabic","",Open,2,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequistes:  ARAB 1016  & 1026 or equivalent."
10529,ARAB,2026,002,Lecture,"4","Bilal Maanaki,Mohammed Shihab","MoTuWeThFr 9:00AM - 12:00PM","Gibson Hall 287","07/16/2018 - 08/08/2018","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 383","","","","","","","","","","Intensive Intermediate Arabic","",Open,2,30,0,"This intensive course begins with instruction in intermediate level oral expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 , 1026 & 2016 or equivalent."
10526,ARAB,216,002,Lecture,"0","Bilal Humeidan","MoTuWeThFr 9:00AM - 12:00PM","New Cabell Hall 368","06/18/2018 - 07/12/2018","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 332","","","","","","","","","","Intensive Intermediate Arabic","",Open,0,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10524,ARAB,2256,1,Lecture,"0.5","Abir Abyad,Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 332","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,2,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10527,ARAB,226,002,Lecture,"0","Bilal Maanaki,Mohammed Shihab","MoTuWeThFr 9:00AM - 12:00PM","Gibson Hall 287","07/16/2018 - 08/08/2018","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 383","","","","","","","","","","Intensive Intermediate Arabic","",Open,0,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10525,ARAB,2266,1,Lecture,"0.5","Abir Abyad,Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 332","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Introduction to Levantine Arabic II","",Open,2,30,0,"This course is a continuation of ARAB 2256 and it intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: ARAB 2256"
10522,ARAB,256,1,Lecture,"0","Abir Abyad,Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 332","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,0,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10387,ARAH,9998,001,Independent Study,"1 - 12","Douglas Fordham","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
10058,ARCH,1031,001,Studio,"4","Meredith Blake","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 205","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Summer Foundation Studio I","",Open,2,20,0,"The studio course introduces  architecture, urban and environmental planning, and architectural history to the built environment related to scales from the body to buildings, landscapes, and cities.Students explore comprehensive and foundational design principles, skill sets, and critical thinking."
10054,ARCH,2011,001,Studio,"6","Peter Waldman","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 105","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,5,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only.  This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
10055,ARCH,2021,001,Studio,"6","Jaime Sanz Haro","MoTuWeThFr 9:00AM - 2:00PM","Campbell Hall 401","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,7,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only.   The second architectural studio in the core curriculum fosters the development of the beginning design student's design methodology founded on thoughtful, creative, ethical and rigorous work practices in service of exploring meaningful formal and spatial propositions."
10061,ARCH,3500,002,Independent Study,"3","Phoebe Crisman","MoTuWeThFr 10:00AM - 3:00PM","Contact Department","05/21/2018 - 06/01/2018","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,1,30,0,"Topical offerings in architecture."
10057,ARCH,4993,001,Independent Study,"1 - 4","Matthew Jull","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10059,ARCH,4993,002,Independent Study,"1 - 4","William Sherman","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10053,ARCH,5422,001,Lecture,"3","Earl Mark","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 105","06/18/2018 - 07/12/2018","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,7,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
10063,ARCH,5500,001,Lecture,"3","Phoebe Crisman","MoTuWeThFr 10:00AM - 3:00PM","Contact Department","05/21/2018 - 06/01/2018","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,0,30,0,"Topical offerings in architecture."
10625,ARCY,3993,001,Independent Study,"3","Malcolm Bell","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10626,ARCY,3993,002,Independent Study,"3","John Dobbins","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10627,ARCY,3993,003,Independent Study,"3","Anastasia Dakouri-Hild","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10628,ARCY,3993,004,Independent Study,"3","Jeffrey Hantman","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10629,ARCY,3993,005,Independent Study,"3","Foteini Kondyli","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10630,ARCY,3993,006,Independent Study,"3","Adria Laviolette","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10631,ARCY,3993,007,Independent Study,"3","Rachel Most","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10632,ARCY,3993,008,Independent Study,"3","Fraser Neiman","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10633,ARCY,3993,009,Independent Study,"3","Stephen Plog","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10634,ARCY,3993,010,Independent Study,"3","Tyler Smith","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10635,ARCY,3993,011,Independent Study,"3","Patricia Wattenmaker","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10060,ARH,1004,001,Lecture,"3","Betsy Purvis","MoTuWeThFr 1:00PM - 3:15PM","Campbell Hall 108","07/16/2018 - 08/08/2018","","","","","","","","","","","","","History of Architecture","",Open,1,20,0,"Surveys architecture from the Ancient to the present."
10062,ARH,5611,001,Lecture,"3","Andrew Johnston","MoTuWeTh 9:00AM - 12:00PM","Campbell Hall 135","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Architectural Field  School: The Cultural Landscape of Birdwood","",Open,3,30,0,"Through lectures, readings, discussions and on-site tutorials, students in this course will learn fieldwork and archival research methodology through a detailed exploration of the historic UVA Birdwood site. Students will analyze and interpret the data collected to prepare field reports and formal architectural drawings explicating the meanings and significance of the site. 9am to 12pm daily, with time spent both on-site and in the studio."
10064,ARH,8999,001,Independent Study,"6 - 12","Sheila Crane","TBA","TBA","06/18/2018 - 08/08/2018","","","","","","","","","","","","","Thesis Project","",Open,0,30,0,"For Thesis Preparation, taken before a thesis director has been selected."
10596,ARTH,1004,001,Lecture,"3","Betsy Purvis","MoTuWeThFr 1:00PM - 3:15PM","Campbell Hall 108","07/16/2018 - 08/08/2018","","","","","","","","","","","","","A History of Architecture","",Open,7,20,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles).  Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
12126,ARTH,2559,002,Lecture,"3 - 4","Carmenita Higginbotham","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 208","06/18/2018 - 07/12/2018","","","","","","","","","","","","","New Course in History of Art","HarryÂ PotterÂ andÂ HollywoodÂ Cin",Open,16,20,0,"This course provides the opportunity to offer new topics in the subject History of Art."
12596,ARTH,2559,003,Lecture,"3 - 4","Elizabeth Stone","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 206","07/16/2018 - 08/08/2018","","","","","","","","","","","","","New Course in History of Art","Impressionism",Open,0,20,0,"This course provides the opportunity to offer new topics in the subject History of Art."
10662,ARTH,3993,1,Independent Study,"1 - 3","Carmenita Higginbotham","Mo 12:00AM - 12:50AM","TBA","07/16/2018 - 08/08/2018","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent study in the history of art"
